iso,t_s,vdc_units,iq_ref,v_demand
10:56:17.532,1789372577.532,483.18,4.122,108.32
10:56:17.534,1789372577.534,483.18,4.184,117.86
10:56:17.535,1789372577.536,483.18,4.18,100.89
10:56:17.537,1789372577.537,483.18,4.158,90.79
10:56:17.538,1789372577.539,483.18,4.12,100.83
10:56:17.540,1789372577.54,483.18,4.116,115.55
10:56:17.542,1789372577.542,483.18,4.12,112.5
10:56:17.543,1789372577.544,483.18,4.11,91.8
10:56:17.545,1789372577.545,483.18,4.074,98.87
10:56:17.546,1789372577.547,483.18,4.04,116.77
10:56:17.548,1789372577.548,483.18,4.028,112.51
10:56:17.550,1789372577.55,483.18,3.996,94.31
10:56:17.551,1789372577.552,483.18,3.978,89.77
10:56:17.553,1789372577.553,483.18,3.972,108.54
10:56:17.554,1789372577.555,483.18,3.972,124.01
10:56:17.556,1789372577.556,483.18,3.874,110.83
10:56:17.558,1789372577.558,483.18,3.618,85.95
10:56:17.559,1789372577.56,483.18,3.44,108.66
10:56:17.561,1789372577.561,483.18,3.348,114.28
10:56:17.562,1789372577.563,483.18,3.294,108.23
10:56:17.564,1789372577.564,483.18,3.27,93.24
10:56:17.566,1789372577.566,483.18,3.228,100.97
10:56:17.567,1789372577.568,483.18,3.202,111.28
10:56:17.569,1789372577.569,483.18,3.23,114.78
10:56:17.570,1789372577.571,483.18,3.256,101.07
10:56:17.572,1789372577.572,483.18,3.284,84.91
10:56:17.574,1789372577.574,483.18,3.34,101.78
10:56:17.575,1789372577.576,483.18,3.402,123.11
10:56:17.577,1789372577.577,483.18,3.406,100.25
10:56:17.578,1789372577.579,483.18,3.424,84.87
10:56:17.580,1789372577.58,483.18,3.49,102.55
10:56:17.582,1789372577.582,483.18,3.606,114.78
10:56:17.583,1789372577.584,483.18,3.76,112.05
10:56:17.585,1789372577.585,483.18,3.908,93.17
10:56:17.586,1789372577.587,483.18,4.004,97.17
10:56:17.588,1789372577.588,483.1,4.076,115.09
10:56:17.590,1789372577.59,483.1,4.184,114.03
10:56:17.591,1789372577.592,483.1,4.262,96.79
10:56:17.593,1789372577.593,483.1,4.324,85.36
10:56:17.594,1789372577.595,483.1,4.382,104.81
10:56:17.596,1789372577.596,483.1,4.392,121.81
10:56:17.598,1789372577.598,483.1,4.32,104.28
10:56:17.599,1789372577.6,483.1,4.23,89.68
10:56:17.601,1789372577.601,483.1,4.132,94.17
10:56:17.602,1789372577.603,483.1,4.08,111.28
10:56:17.604,1789372577.604,483.1,4.052,115.74
10:56:17.606,1789372577.606,483.1,4.002,98.37
10:56:17.607,1789372577.608,483.1,3.88,96.64
10:56:17.609,1789372577.609,483.1,3.796,115.86
10:56:17.610,1789372577.611,483.1,3.748,113.27
10:56:17.612,1789372577.612,483.1,3.708,97.83
10:56:17.614,1789372577.614,483.1,3.686,85.57
10:56:17.615,1789372577.616,483.1,3.67,104.59
10:56:17.617,1789372577.617,483.1,3.636,126.78
10:56:17.618,1789372577.619,483.1,3.502,103.4
10:56:17.620,1789372577.62,483.1,3.374,81.59
10:56:17.622,1789372577.622,483.1,3.302,96.82
10:56:17.623,1789372577.624,483.1,3.292,108.9
10:56:17.625,1789372577.625,483.1,3.312,112.35
10:56:17.626,1789372577.627,483.1,3.326,102.22
10:56:17.628,1789372577.628,483.1,3.266,91.32
10:56:17.630,1789372577.63,483.1,3.24,107.15
10:56:17.631,1789372577.632,483.1,3.268,117.96
10:56:17.633,1789372577.633,483.1,3.31,108.1
10:56:17.634,1789372577.635,483.1,3.356,87.42
10:56:17.636,1789372577.636,483.1,3.404,100.65
10:56:17.638,1789372577.638,483.1,3.43,128.17
10:56:17.639,1789372577.64,483.1,3.414,108.97
10:56:17.641,1789372577.641,483.1,3.434,88.75
10:56:17.642,1789372577.643,483.1,3.508,96.79
10:56:17.644,1789372577.644,483.1,3.644,110.99
10:56:17.646,1789372577.646,483.1,3.826,118.35
10:56:17.647,1789372577.648,483.1,3.974,102.07
