iso,t_s,vDcInst,iq,i_trk_err
11:03:47.025,1789373027.026,475.05,43.65,6.912
11:03:47.027,1789373027.027,475.29,44.018,6.992
11:03:47.028,1789373027.029,475.05,44.474,6.028
11:03:47.030,1789373027.03,475.29,42.562,8.024
11:03:47.031,1789373027.032,474.81,42.866,7.658
11:03:47.033,1789373027.034,474.32,41.21,9.48
11:03:47.035,1789373027.035,475.29,42.122,8.376
11:03:47.036,1789373027.037,475.53,42.352,8.322
11:03:47.038,1789373027.038,476.26,42.536,7.932
11:03:47.039,1789373027.04,476.02,43.306,7.102
11:03:47.041,1789373027.042,476.02,42.678,7.968
11:03:47.043,1789373027.043,475.78,41.534,8.936
11:03:47.044,1789373027.045,475.78,40.938,9.822
11:03:47.046,1789373027.046,475.78,42.142,8.36
11:03:47.047,1789373027.048,475.29,40.736,9.906
11:03:47.049,1789373027.05,476.02,41.014,9.664
11:03:47.051,1789373027.051,475.78,41.658,9.202
11:03:47.052,1789373027.053,476.02,42.844,7.744
11:03:47.054,1789373027.054,474.57,41.08,9.424
11:03:47.055,1789373027.056,474.81,41.696,9.612
11:03:47.057,1789373027.058,475.29,41.674,8.872
11:03:47.059,1789373027.059,475.78,40.746,10.002
11:03:47.060,1789373027.061,475.53,42.006,8.628
11:03:47.062,1789373027.062,475.29,41.026,9.78
11:03:47.063,1789373027.064,475.29,43.164,7.436
11:03:47.065,1789373027.066,474.08,42.088,8.682
11:03:47.067,1789373027.067,474.81,42.79,8.222
11:03:47.068,1789373027.069,474.81,43.15,7.528
11:03:47.070,1789373027.07,475.29,43.002,8.156
11:03:47.071,1789373027.072,475.53,44.03,6.618
11:03:47.073,1789373027.074,475.53,42.174,8.554
11:03:47.075,1789373027.075,475.29,43.23,7.434
11:03:47.076,1789373027.077,474.32,41.878,8.962
11:03:47.078,1789373027.078,474.57,42.57,8.15
11:03:47.079,1789373027.08,475.53,43.286,7.436
11:03:47.081,1789373027.082,476.26,43.534,7.098
11:03:47.083,1789373027.083,475.53,44.704,5.798
11:03:47.084,1789373027.085,475.78,42.3,8.484
11:03:47.086,1789373027.086,475.78,41.776,8.854
11:03:47.087,1789373027.088,475.78,41.08,9.672
11:03:47.089,1789373027.09,475.29,42.634,7.99
11:03:47.091,1789373027.091,475.05,41.82,8.876
11:03:47.092,1789373027.093,475.29,42.11,8.54
11:03:47.094,1789373027.094,475.53,42.544,8.224
11:03:47.095,1789373027.096,475.78,43.014,7.558
11:03:47.097,1789373027.098,474.57,41.906,8.652
11:03:47.099,1789373027.099,474.57,41.21,9.742
11:03:47.100,1789373027.101,475.05,42.192,8.294
11:03:47.102,1789373027.102,474.81,40.804,9.836
11:03:47.103,1789373027.104,475.29,41.848,8.712
11:03:47.105,1789373027.106,475.05,40.778,9.892
11:03:47.107,1789373027.107,475.05,43.016,7.596
11:03:47.108,1789373027.109,474.57,41.266,9.358
11:03:47.110,1789373027.11,475.29,41.864,9.424
11:03:47.111,1789373027.112,475.53,42.648,8.096
11:03:47.113,1789373027.114,475.53,41.808,9.208
11:03:47.115,1789373027.115,476.74,43.046,7.486
11:03:47.116,1789373027.117,476.26,41.712,8.976
11:03:47.118,1789373027.118,475.53,42.812,7.696
11:03:47.119,1789373027.12,474.57,41.704,8.918
11:03:47.121,1789373027.122,475.53,42.62,8.402
11:03:47.123,1789373027.123,476.02,43.344,7.164
11:03:47.124,1789373027.125,476.5,43.704,7.08
11:03:47.126,1789373027.126,475.53,45.51,4.902
11:03:47.127,1789373027.128,475.53,42.32,8.298
11:03:47.129,1789373027.13,475.29,42.418,8.126
11:03:47.131,1789373027.131,475.29,41.33,9.278
11:03:47.132,1789373027.133,476.02,42.46,8.03
11:03:47.134,1789373027.134,475.05,42.906,7.59
11:03:47.135,1789373027.136,475.53,43.112,7.288
11:03:47.137,1789373027.138,475.05,43.876,6.576
11:03:47.139,1789373027.139,475.29,43.082,7.408
11:03:47.140,1789373027.141,474.57,42.268,8.276
11:03:47.142,1789373027.142,474.32,40.808,9.828
11:03:47.143,1789373027.144,475.05,41.76,8.702
11:03:47.145,1789373027.146,474.81,40.594,10.106
11:03:47.147,1789373027.147,475.29,41.404,9.224
11:03:47.148,1789373027.149,475.53,40.74,9.866
11:03:47.150,1789373027.15,475.53,42.576,8.0
11:03:47.151,1789373027.152,475.29,40.73,9.822
11:03:47.153,1789373027.154,475.53,41.644,9.686
11:03:47.155,1789373027.155,476.02,41.748,8.89
11:03:47.156,1789373027.157,475.78,40.828,9.908
11:03:47.158,1789373027.158,476.02,42.078,8.486
11:03:47.159,1789373027.16,476.26,40.944,9.754
11:03:47.161,1789373027.162,476.02,42.702,7.8
11:03:47.163,1789373027.163,474.57,41.304,9.278
11:03:47.164,1789373027.165,475.05,42.792,8.682
11:03:47.166,1789373027.166,475.53,42.786,7.818
11:03:47.167,1789373027.168,476.5,42.874,8.07
11:03:47.169,1789373027.17,475.53,44.78,5.738
11:03:47.171,1789373027.171,475.78,42.278,8.36
11:03:47.172,1789373027.173,476.02,43.174,7.43
11:03:47.174,1789373027.174,474.57,42.05,8.652
11:03:47.175,1789373027.176,475.53,42.838,7.792
11:03:47.177,1789373027.178,475.05,43.652,6.892
11:03:47.179,1789373027.179,475.29,44.532,6.086
11:03:47.180,1789373027.181,474.81,44.628,5.816
11:03:47.182,1789373027.182,475.05,42.746,7.918
11:03:47.183,1789373027.184,474.32,42.512,8.136
11:03:47.185,1789373027.186,474.57,40.818,9.94
11:03:47.187,1789373027.187,474.57,41.684,8.924
11:03:47.188,1789373027.189,475.29,41.524,9.358
11:03:47.190,1789373027.19,475.78,42.004,8.786
11:03:47.191,1789373027.192,475.53,42.162,8.556
11:03:47.193,1789373027.194,475.53,43.006,7.652
11:03:47.195,1789373027.195,475.05,41.292,9.32
11:03:47.196,1789373027.197,475.05,41.408,9.806
11:03:47.198,1789373027.198,476.02,42.15,8.502
11:03:47.199,1789373027.2,475.05,40.572,10.162
11:03:47.201,1789373027.202,475.78,41.928,8.794
11:03:47.203,1789373027.203,475.53,40.962,9.972
11:03:47.204,1789373027.205,475.78,42.754,7.83
11:03:47.206,1789373027.206,474.57,41.206,9.39
11:03:47.207,1789373027.208,475.05,42.084,9.726
11:03:47.209,1789373027.21,475.53,42.508,8.156
11:03:47.211,1789373027.211,476.26,41.868,9.064
11:03:47.212,1789373027.213,476.26,43.64,6.954
11:03:47.214,1789373027.214,475.78,42.04,8.718
11:03:47.215,1789373027.216,475.78,43.312,7.426
11:03:47.217,1789373027.218,474.32,42.898,7.808
11:03:47.219,1789373027.219,474.81,43.098,7.716
11:03:47.220,1789373027.221,474.57,44.32,6.306
11:03:47.222,1789373027.222,474.81,44.578,6.326
11:03:47.223,1789373027.224,474.81,44.566,5.956
11:03:47.225,1789373027.226,475.29,42.93,7.708
11:03:47.227,1789373027.227,474.32,42.778,7.778
11:03:47.228,1789373027.229,474.08,41.194,9.526
11:03:47.230,1789373027.23,474.32,42.174,8.34
11:03:47.231,1789373027.232,475.05,42.74,8.072
11:03:47.233,1789373027.234,475.78,42.906,7.708
11:03:47.235,1789373027.235,474.81,43.356,7.092
11:03:47.236,1789373027.237,475.05,42.636,8.126
11:03:47.238,1789373027.238,475.05,41.486,9.012
11:03:47.239,1789373027.24,475.29,40.866,10.018
11:03:47.241,1789373027.242,475.53,42.44,8.1
11:03:47.243,1789373027.243,475.05,40.516,10.148
11:03:47.244,1789373027.245,475.78,41.204,9.422
11:03:47.246,1789373027.246,476.02,40.956,9.83
11:03:47.247,1789373027.248,476.02,42.62,7.848
11:03:47.249,1789373027.25,475.05,40.978,9.468
11:03:47.251,1789373027.251,475.29,41.756,9.678
11:03:47.252,1789373027.253,475.53,42.484,7.978
11:03:47.254,1789373027.254,475.53,41.236,9.402
11:03:47.255,1789373027.256,475.78,42.522,7.974
11:03:47.257,1789373027.258,475.29,41.308,9.294
11:03:47.259,1789373027.259,475.05,43.306,7.316
11:03:47.260,1789373027.261,474.32,42.208,8.368
11:03:47.262,1789373027.262,475.05,42.442,8.436
11:03:47.263,1789373027.264,475.29,43.582,7.006
11:03:47.265,1789373027.266,475.78,43.378,7.552
11:03:47.267,1789373027.267,475.78,43.954,6.584
11:03:47.268,1789373027.269,476.02,42.042,8.514
11:03:47.270,1789373027.27,475.53,42.716,7.768
11:03:47.271,1789373027.272,475.29,41.366,9.318
11:03:47.273,1789373027.274,476.02,42.028,8.434
11:03:47.275,1789373027.275,476.26,42.794,7.766
11:03:47.276,1789373027.277,476.74,43.548,6.9
11:03:47.278,1789373027.278,476.02,44.284,6.01
11:03:47.279,1789373027.28,476.02,42.002,8.642
11:03:47.281,1789373027.282,475.78,41.298,9.134
11:03:47.283,1789373027.283,475.78,40.462,10.116
11:03:47.284,1789373027.285,476.5,41.844,8.566
11:03:47.286,1789373027.286,475.53,41.342,9.252
11:03:47.287,1789373027.288,476.02,41.918,8.604
11:03:47.289,1789373027.29,475.78,42.08,8.484
11:03:47.291,1789373027.291,476.26,42.31,8.162
11:03:47.292,1789373027.293,475.05,40.96,9.528
11:03:47.294,1789373027.294,475.29,40.53,10.418
11:03:47.295,1789373027.296,475.29,41.746,8.706
11:03:47.297,1789373027.298,475.05,40.2,10.45
11:03:47.299,1789373027.299,475.78,41.458,9.098
11:03:47.300,1789373027.301,475.53,40.376,10.258
11:03:47.302,1789373027.302,475.53,42.704,7.99
11:03:47.303,1789373027.304,475.29,41.346,9.268
11:03:47.305,1789373027.306,475.53,41.81,9.538
11:03:47.307,1789373027.307,475.78,42.878,7.924
