iso,t_s,wm_hat_hz,iq,iq_shed
16:42:27.831,1789393347.832,29.058,12.486,0.9999
16:42:27.871,1789393347.872,28.546,14.298,0.9999
16:42:27.911,1789393347.912,28.37,13.308,0.9999
16:42:27.951,1789393347.952,28.262,11.984,0.9999
16:42:27.991,1789393347.992,28.152,14.926,0.9999
16:42:28.031,1789393348.032,28.206,15.594,0.9999
16:42:28.071,1789393348.072,29.328,13.326,0.9999
16:42:28.111,1789393348.112,30.466,10.084,0.9999
16:42:28.151,1789393348.152,28.746,10.476,0.9999
16:42:28.191,1789393348.192,27.15,13.608,0.9999
16:42:28.231,1789393348.232,27.518,15.55,0.9999
16:42:28.271,1789393348.272,27.688,15.79,0.9999
16:42:28.311,1789393348.312,28.518,14.026,0.9999
16:42:28.351,1789393348.352,29.91,11.35,0.9999
16:42:28.391,1789393348.392,29.246,10.896,0.9999
16:42:28.431,1789393348.432,27.244,12.67,0.9999
16:42:28.471,1789393348.472,27.2,14.858,0.9999
16:42:28.511,1789393348.512,27.846,15.246,0.9999
16:42:28.551,1789393348.552,28.422,13.966,0.9999
16:42:28.591,1789393348.592,28.964,12.786,0.9999
16:42:28.631,1789393348.632,28.636,12.474,0.9999
16:42:28.671,1789393348.672,27.946,12.906,0.9999
16:42:28.711,1789393348.712,27.622,14.038,0.9999
16:42:28.751,1789393348.752,28.244,14.152,0.9999
16:42:28.791,1789393348.792,28.64,13.756,0.9999
16:42:28.831,1789393348.832,28.258,14.092,0.9999
16:42:28.871,1789393348.872,28.278,13.656,0.9999
16:42:28.911,1789393348.912,28.182,14.25,0.9999
16:42:28.951,1789393348.952,27.874,13.852,0.9999
16:42:28.991,1789393348.992,27.95,14.52,0.9999
16:42:29.031,1789393349.032,28.868,14.634,0.9999
16:42:29.071,1789393349.072,28.68,14.126,0.9999
16:42:29.111,1789393349.112,28.474,13.692,0.9999
16:42:29.151,1789393349.152,27.862,14.332,0.9999
16:42:29.191,1789393349.192,27.918,13.976,0.9999
16:42:29.231,1789393349.232,28.084,14.136,0.9999
16:42:29.271,1789393349.272,28.71,14.312,0.9999
16:42:29.311,1789393349.312,29.58,12.612,0.9999
16:42:29.351,1789393349.352,28.884,12.326,0.9999
16:42:29.391,1789393349.392,28.05,12.49,0.9999
16:42:29.431,1789393349.432,28.626,12.49,0.9999
16:42:29.471,1789393349.472,28.906,11.952,0.9999
16:42:29.511,1789393349.512,29.272,11.98,0.9999
16:42:29.551,1789393349.552,30.27,11.228,0.9999
16:42:29.591,1789393349.592,29.158,10.792,0.9999
16:42:29.631,1789393349.632,28.062,11.036,0.9999
16:42:29.671,1789393349.672,28.272,12.2,0.9999
16:42:29.711,1789393349.712,28.29,13.04,0.9999
16:42:29.751,1789393349.752,28.166,13.974,0.9999
16:42:29.791,1789393349.792,28.168,14.74,0.9999
16:42:29.831,1789393349.832,28.514,14.048,0.9999
16:42:29.871,1789393349.872,27.602,14.002,0.9999
16:42:29.911,1789393349.912,28.004,13.32,0.9999
16:42:29.951,1789393349.952,28.608,13.058,0.9999
16:42:29.991,1789393349.992,28.418,13.578,0.9999
16:42:30.031,1789393350.032,28.44,13.348,0.9999
16:42:30.071,1789393350.072,28.388,13.548,0.9999
16:42:30.111,1789393350.112,27.912,13.318,0.9999
16:42:30.151,1789393350.152,27.548,13.796,0.9999
16:42:30.191,1789393350.192,27.986,13.948,0.9999
16:42:30.231,1789393350.232,28.304,14.856,0.9999
16:42:30.271,1789393350.272,28.808,14.11,0.9999
16:42:30.311,1789393350.312,28.492,13.75,0.9999
16:42:30.351,1789393350.352,28.496,12.98,0.9999
16:42:30.391,1789393350.392,28.012,11.65,0.9999
16:42:30.431,1789393350.432,27.426,13.848,0.9999
16:42:30.471,1789393350.472,28.32,15.0,0.9999
16:42:30.511,1789393350.512,29.152,11.994,0.9999
16:42:30.551,1789393350.552,28.246,12.808,0.9999
16:42:30.591,1789393350.592,27.57,15.754,0.9999
16:42:30.631,1789393350.632,28.338,11.534,0.9999
16:42:30.671,1789393350.672,27.488,12.426,0.9999
16:42:30.711,1789393350.712,27.04,16.162,0.9999
16:42:30.751,1789393350.752,28.676,13.258,0.9999
16:42:30.791,1789393350.792,28.518,12.184,0.9999
16:42:30.831,1789393350.832,28.322,13.296,0.9999
16:42:30.871,1789393350.872,28.156,13.186,0.9999
16:42:30.911,1789393350.912,27.274,14.602,0.9999
16:42:30.951,1789393350.952,27.958,12.208,0.9999
16:42:30.991,1789393350.992,27.67,15.15,0.9999
16:42:31.031,1789393351.032,28.414,15.466,0.9999
16:42:31.071,1789393351.072,29.418,11.002,0.9999
16:42:31.111,1789393351.112,27.616,13.524,0.9999
16:42:31.151,1789393351.152,27.944,14.348,0.9999
16:42:31.191,1789393351.192,28.218,10.974,0.9999
16:42:31.231,1789393351.232,27.068,14.474,0.9999
16:42:31.271,1789393351.272,28.014,15.994,0.9999
16:42:31.311,1789393351.312,28.456,15.69,0.9999
16:42:31.351,1789393351.352,28.586,13.022,0.9999
16:42:31.391,1789393351.392,28.558,11.99,0.9999
16:42:31.431,1789393351.432,27.924,12.618,0.9999
16:42:31.471,1789393351.472,27.722,13.926,0.9999
16:42:31.511,1789393351.512,28.304,14.978,0.9999
16:42:31.551,1789393351.552,28.952,14.09,0.9999
16:42:31.591,1789393351.592,28.832,13.118,0.9999
16:42:31.631,1789393351.632,27.772,14.052,0.9999
16:42:31.671,1789393351.672,27.994,14.386,0.9999
16:42:31.711,1789393351.712,28.276,14.348,0.9999
16:42:31.751,1789393351.752,28.83,13.094,0.9999
16:42:31.791,1789393351.792,29.458,12.646,0.9999
16:42:31.831,1789393351.832,28.91,12.704,0.9999
16:42:31.871,1789393351.872,27.858,14.08,0.9999
16:42:31.911,1789393351.912,27.678,15.712,0.9999
16:42:31.951,1789393351.952,28.488,15.188,0.9999
16:42:31.991,1789393351.992,28.936,13.418,0.9999
16:42:32.031,1789393352.032,30.034,11.354,0.9999
16:42:32.071,1789393352.072,28.894,12.924,0.9999
16:42:32.111,1789393352.112,27.79,15.108,0.9999
16:42:32.151,1789393352.152,28.824,10.968,0.9999
16:42:32.191,1789393352.192,27.9,13.11,0.9999
16:42:32.231,1789393352.232,27.708,15.72,0.9999
16:42:32.271,1789393352.272,28.958,12.184,0.9999
16:42:32.311,1789393352.312,29.158,12.136,0.9999
16:42:32.351,1789393352.352,28.526,13.358,0.9999
16:42:32.391,1789393352.392,27.792,13.418,0.9999
16:42:32.431,1789393352.432,27.842,14.044,0.9999
16:42:32.471,1789393352.472,28.602,12.682,0.9999
16:42:32.511,1789393352.512,27.778,14.712,0.9999
16:42:32.551,1789393352.552,29.078,14.932,0.9999
16:42:32.591,1789393352.592,29.704,10.992,0.9999
16:42:32.631,1789393352.632,27.682,14.072,0.9999
16:42:32.671,1789393352.672,28.35,13.308,0.9999
16:42:32.711,1789393352.712,28.696,11.028,0.9999
16:42:32.751,1789393352.752,27.342,16.072,0.9999
16:42:32.791,1789393352.792,28.946,13.026,0.9999
16:42:32.831,1789393352.832,29.736,11.056,0.9999
16:42:32.871,1789393352.872,28.244,13.326,0.9999
16:42:32.911,1789393352.912,27.252,14.534,0.9999
16:42:32.951,1789393352.952,27.932,14.198,0.9999
16:42:32.991,1789393352.992,28.686,13.414,0.9999
16:42:33.031,1789393353.032,28.344,13.78,0.9999
16:42:33.071,1789393353.072,28.96,13.27,0.9999
16:42:33.111,1789393353.112,29.046,13.04,0.9999
16:42:33.151,1789393353.152,28.134,12.75,0.9999
16:42:33.191,1789393353.192,27.828,13.1,0.9999
16:42:33.231,1789393353.232,28.422,13.412,0.9999
16:42:33.271,1789393353.272,27.938,14.65,0.9999
16:42:33.311,1789393353.312,28.372,14.568,0.9999
16:42:33.351,1789393353.352,29.33,13.146,0.9999
16:42:33.391,1789393353.392,28.822,11.868,0.9999
16:42:33.431,1789393353.432,27.76,12.564,0.9999
16:42:33.471,1789393353.472,28.266,13.476,0.9999
16:42:33.511,1789393353.512,27.966,15.374,0.9999
16:42:33.551,1789393353.552,28.39,15.51,0.9999
16:42:33.591,1789393353.592,29.214,14.232,0.9999
16:42:33.631,1789393353.632,29.016,11.556,0.9999
16:42:33.671,1789393353.672,28.124,10.016,0.9999
16:42:33.711,1789393353.712,27.176,15.132,0.9999
16:42:33.751,1789393353.752,28.394,13.996,0.9999
16:42:33.791,1789393353.792,28.714,10.794,0.9999
16:42:33.831,1789393353.832,27.616,14.224,0.9999
16:42:33.871,1789393353.872,28.322,13.398,0.9999
16:42:33.911,1789393353.912,27.926,12.496,0.9999
16:42:33.951,1789393353.952,27.464,13.766,0.9999
16:42:33.991,1789393353.992,27.714,13.466,0.9999
16:42:34.031,1789393354.032,28.068,14.692,0.9999
16:42:34.071,1789393354.072,28.908,12.906,0.9999
16:42:34.111,1789393354.112,28.55,11.972,0.9999
16:42:34.151,1789393354.152,27.874,14.94,0.9999
16:42:34.191,1789393354.192,28.614,11.528,0.9999
16:42:34.231,1789393354.232,28.03,11.774,0.9999
16:42:34.271,1789393354.272,27.232,16.434,0.9999
16:42:34.311,1789393354.312,29.002,11.922,0.9999
16:42:34.351,1789393354.352,28.418,11.556,0.9999
16:42:34.391,1789393354.392,27.752,14.624,0.9999
16:42:34.431,1789393354.432,27.852,12.734,0.9999
16:42:34.471,1789393354.472,27.452,13.25,0.9999
16:42:34.511,1789393354.512,27.824,14.108,0.9999
16:42:34.551,1789393354.552,28.716,13.844,0.9999
16:42:34.591,1789393354.592,28.362,13.942,0.9999
16:42:34.631,1789393354.632,28.084,13.566,0.9999
16:42:34.671,1789393354.672,27.974,14.054,0.9999
16:42:34.711,1789393354.712,27.648,14.716,0.9999
16:42:34.751,1789393354.752,28.232,13.968,0.9999
16:42:34.791,1789393354.792,29.118,12.906,0.9999
16:42:34.831,1789393354.832,29.082,12.232,0.9999
16:42:34.871,1789393354.872,28.308,13.644,0.9999
16:42:34.911,1789393354.912,27.772,14.98,0.9999
16:42:34.951,1789393354.952,27.718,15.656,0.9999
16:42:34.991,1789393354.992,28.41,14.346,0.9999
16:42:35.031,1789393355.032,29.438,11.084,0.9999
16:42:35.071,1789393355.072,29.824,11.808,0.9999
16:42:35.111,1789393355.112,28.668,13.206,0.9999
16:42:35.151,1789393355.152,27.564,15.046,0.9999
16:42:35.191,1789393355.192,27.738,16.028,0.9999
16:42:35.231,1789393355.232,28.282,14.594,0.9999
16:42:35.271,1789393355.272,28.882,11.176,0.9999
16:42:35.311,1789393355.312,28.438,12.68,0.9999
16:42:35.351,1789393355.352,28.226,15.706,0.9999
16:42:35.391,1789393355.392,28.894,11.864,0.9999
16:42:35.431,1789393355.432,27.842,12.672,0.9999
16:42:35.471,1789393355.472,27.76,14.034,0.9999
16:42:35.511,1789393355.512,27.838,13.584,0.9999
16:42:35.551,1789393355.552,28.522,14.2,0.9999
16:42:35.591,1789393355.592,29.362,12.438,0.9999
16:42:35.631,1789393355.632,28.568,13.462,0.9999
16:42:35.671,1789393355.672,27.74,15.036,0.9999
16:42:35.711,1789393355.712,28.638,11.632,0.9999
16:42:35.751,1789393355.752,28.108,13.794,0.9999
16:42:35.791,1789393355.792,28.184,15.198,0.9999
16:42:35.831,1789393355.832,29.45,10.736,0.9999
16:42:35.871,1789393355.872,28.214,13.766,0.9999
16:42:35.911,1789393355.912,28.16,14.328,0.9999
16:42:35.951,1789393355.952,28.038,11.834,0.9999
16:42:35.991,1789393355.992,27.82,13.982,0.9999
16:42:36.031,1789393356.032,28.14,13.908,0.9999
16:42:36.071,1789393356.072,28.258,14.6,0.9999
16:42:36.111,1789393356.112,29.328,13.508,0.9999
16:42:36.151,1789393356.152,28.96,12.732,0.9999
16:42:36.191,1789393356.192,28.09,12.492,0.9999
16:42:36.231,1789393356.232,28.128,13.34,0.9999
16:42:36.271,1789393356.272,28.31,14.318,0.9999
16:42:36.311,1789393356.312,27.936,15.602,0.9999
16:42:36.351,1789393356.352,29.018,14.94,0.9999
16:42:36.391,1789393356.392,29.702,12.468,0.9999
16:42:36.431,1789393356.432,28.808,11.102,0.9999
16:42:36.471,1789393356.472,28.236,12.21,0.9999
16:42:36.511,1789393356.512,28.446,13.906,0.9999
16:42:36.551,1789393356.552,27.794,15.816,0.9999
16:42:36.591,1789393356.592,28.742,15.272,0.9999
16:42:36.631,1789393356.632,30.134,12.356,0.9999
16:42:36.671,1789393356.672,29.59,10.204,0.9999
16:42:36.711,1789393356.712,28.262,10.426,0.9999
16:42:36.751,1789393356.752,27.718,12.854,0.9999
16:42:36.791,1789393356.792,27.262,15.764,0.9999
16:42:36.831,1789393356.832,27.806,16.454,0.9999
16:42:36.871,1789393356.872,29.024,14.154,0.9999
16:42:36.911,1789393356.912,29.178,10.572,0.9999
16:42:36.951,1789393356.952,27.29,13.042,0.9999
16:42:36.991,1789393356.992,27.608,13.928,0.9999
