iso,t_s,wm_hat_hz,iq,iq_shed
16:05:52.563,1789391152.564,32.892,21.484,0.9999
16:05:52.603,1789391152.604,35.14,21.276,0.9999
16:05:52.643,1789391152.644,33.464,21.85,0.9999
16:05:52.683,1789391152.684,34.646,20.346,0.9999
16:05:52.723,1789391152.724,35.144,18.678,0.9999
16:05:52.763,1789391152.764,34.522,20.004,0.9999
16:05:52.803,1789391152.804,34.918,18.704,0.9999
16:05:52.843,1789391152.844,34.34,20.99,0.9999
16:05:52.883,1789391152.884,33.656,21.588,0.9999
16:05:52.923,1789391152.924,34.538,21.16,0.9999
16:05:52.963,1789391152.964,33.61,22.458,0.9999
16:05:53.003,1789391153.004,35.08,20.186,0.9999
16:05:53.043,1789391153.044,34.844,19.496,0.9999
16:05:53.083,1789391153.084,35.068,19.972,0.9999
16:05:53.123,1789391153.124,34.146,17.562,0.9999
16:05:53.163,1789391153.164,34.142,21.216,0.9999
16:05:53.203,1789391153.204,34.024,21.206,0.9999
16:05:53.243,1789391153.244,34.848,19.574,0.9999
16:05:53.283,1789391153.284,34.94,19.25,0.9999
16:05:53.323,1789391153.324,33.884,20.242,0.9999
16:05:53.363,1789391153.364,34.14,20.612,0.9999
16:05:53.403,1789391153.404,34.188,19.54,0.9999
16:05:53.443,1789391153.444,34.224,20.27,0.9999
16:05:53.483,1789391153.484,35.852,18.426,0.9999
16:05:53.523,1789391153.524,33.608,20.438,0.9999
16:05:53.563,1789391153.564,33.784,21.676,0.9999
16:05:53.603,1789391153.604,34.212,20.09,0.9999
16:05:53.643,1789391153.644,34.81,18.372,0.9999
16:05:53.683,1789391153.684,34.92,20.412,0.9999
16:05:53.723,1789391153.724,32.944,21.824,0.9999
16:05:53.763,1789391153.764,35.308,20.116,0.9999
16:05:53.803,1789391153.804,34.032,18.922,0.9999
16:05:53.843,1789391153.844,34.204,20.716,0.9999
16:05:53.883,1789391153.884,34.526,20.768,0.9999
16:05:53.923,1789391153.924,34.006,19.736,0.9999
16:05:53.963,1789391153.964,35.184,20.36,0.9999
16:05:54.003,1789391154.004,33.964,21.576,0.9999
16:05:54.043,1789391154.044,34.074,20.734,0.9999
16:05:54.083,1789391154.084,35.158,19.388,0.9999
16:05:54.123,1789391154.124,34.006,21.234,0.9999
16:05:54.163,1789391154.164,35.34,18.832,0.9999
16:05:54.203,1789391154.204,34.498,20.648,0.9999
16:05:54.243,1789391154.244,34.618,20.05,0.9999
16:05:54.283,1789391154.284,34.272,20.064,0.9999
16:05:54.323,1789391154.324,34.344,21.19,0.9999
16:05:54.363,1789391154.364,34.398,20.242,0.9999
16:05:54.403,1789391154.404,34.838,20.676,0.9999
16:05:54.443,1789391154.444,34.566,21.358,0.9999
