iso,t_s,vdc_units,iq_ref,v_demand
10:57:59.658,1789372679.659,496.38,29.62,219.83
10:57:59.660,1789372679.66,496.38,29.61,235.4
10:57:59.661,1789372679.662,496.38,29.63,228.61
10:57:59.663,1789372679.663,496.38,29.64,252.34
10:57:59.665,1789372679.665,496.38,29.514,219.56
10:57:59.666,1789372679.667,496.38,29.422,222.62
10:57:59.668,1789372679.668,496.38,29.216,224.46
10:57:59.669,1789372679.67,496.38,29.108,222.61
10:57:59.671,1789372679.671,496.38,29.1,248.46
10:57:59.673,1789372679.673,496.38,29.112,226.44
10:57:59.674,1789372679.675,496.38,29.24,252.05
10:57:59.676,1789372679.676,496.38,29.352,233.46
10:57:59.677,1789372679.678,496.38,29.442,241.71
10:57:59.679,1789372679.679,496.38,29.51,230.84
10:57:59.681,1789372679.681,496.38,29.486,240.23
10:57:59.682,1789372679.683,496.38,29.522,243.0
10:57:59.684,1789372679.684,496.38,29.572,247.31
10:57:59.685,1789372679.686,496.38,29.588,227.72
10:57:59.687,1789372679.687,496.38,29.634,232.39
10:57:59.689,1789372679.689,496.38,29.512,234.06
10:57:59.690,1789372679.691,496.38,29.392,231.1
10:57:59.692,1789372679.692,496.38,29.212,259.62
10:57:59.693,1789372679.694,496.38,29.03,220.89
10:57:59.695,1789372679.695,496.38,29.008,243.28
10:57:59.697,1789372679.697,496.38,29.0,227.26
10:57:59.698,1789372679.699,496.38,29.1,230.04
10:57:59.700,1789372679.7,496.38,29.252,243.74
10:57:59.701,1789372679.702,496.38,29.39,236.2
10:57:59.703,1789372679.703,496.38,29.54,250.36
10:57:59.705,1789372679.705,496.38,29.592,242.27
10:57:59.706,1789372679.707,496.38,29.574,232.25
10:57:59.708,1789372679.708,496.38,29.642,224.31
10:57:59.709,1789372679.71,496.38,29.62,229.06
10:57:59.711,1789372679.711,496.38,29.65,223.33
10:57:59.713,1789372679.713,496.4,29.646,251.97
10:57:59.714,1789372679.715,496.4,29.528,225.62
10:57:59.716,1789372679.716,496.4,29.444,234.33
10:57:59.717,1789372679.718,496.4,29.246,221.37
10:57:59.719,1789372679.719,496.4,29.174,216.28
10:57:59.721,1789372679.721,496.4,29.182,238.35
10:57:59.722,1789372679.723,496.4,29.212,219.95
10:57:59.724,1789372679.724,496.4,29.362,252.16
10:57:59.725,1789372679.726,496.4,29.456,233.81
10:57:59.727,1789372679.727,496.4,29.54,242.35
10:57:59.729,1789372679.729,496.4,29.614,222.67
10:57:59.730,1789372679.731,496.4,29.594,229.15
10:57:59.732,1789372679.732,496.4,29.66,230.57
10:57:59.733,1789372679.734,496.4,29.736,250.18
10:57:59.735,1789372679.735,496.4,29.786,238.95
10:57:59.737,1789372679.737,496.4,29.866,235.1
10:57:59.738,1789372679.739,496.4,29.768,228.5
10:57:59.740,1789372679.74,496.4,29.668,222.72
10:57:59.741,1789372679.742,496.4,29.48,245.1
10:57:59.743,1789372679.743,496.4,29.308,223.79
10:57:59.745,1789372679.745,496.4,29.28,264.9
10:57:59.746,1789372679.747,496.4,29.248,233.02
10:57:59.748,1789372679.748,496.4,29.34,237.58
10:57:59.749,1789372679.75,496.4,29.472,236.66
10:57:59.751,1789372679.751,496.4,29.598,233.13
10:57:59.753,1789372679.753,496.4,29.734,255.34
10:57:59.754,1789372679.755,496.4,29.772,249.36
10:57:59.756,1789372679.756,496.4,29.786,242.81
10:57:59.757,1789372679.758,496.4,29.856,234.47
10:57:59.759,1789372679.759,496.4,29.842,222.19
10:57:59.761,1789372679.761,496.4,29.894,219.0
10:57:59.762,1789372679.763,496.4,29.884,255.25
10:57:59.764,1789372679.764,496.4,29.784,232.52
10:57:59.765,1789372679.766,496.4,29.7,248.37
10:57:59.767,1789372679.767,496.4,29.52,218.14
10:57:59.769,1789372679.769,496.4,29.476,209.77
10:57:59.770,1789372679.771,496.4,29.476,225.65
10:57:59.772,1789372679.772,496.4,29.506,217.06
10:57:59.773,1789372679.774,496.4,29.634,259.49
10:57:59.775,1789372679.775,496.4,29.722,239.55
10:57:59.777,1789372679.777,496.4,29.814,247.38
10:57:59.778,1789372679.779,496.4,29.858,220.73
10:57:59.780,1789372679.78,496.4,29.79,221.38
10:57:59.781,1789372679.782,496.4,29.824,224.31
10:57:59.783,1789372679.783,496.4,29.856,251.41
10:57:59.785,1789372679.785,496.4,29.902,247.18
10:57:59.786,1789372679.787,496.4,29.954,249.52
10:57:59.788,1789372679.788,496.4,29.83,221.84
10:57:59.789,1789372679.79,496.4,29.746,214.8
10:57:59.791,1789372679.791,496.4,29.586,237.57
10:57:59.793,1789372679.793,496.06,29.478,233.04
10:57:59.794,1789372679.795,496.06,29.482,265.46
10:57:59.796,1789372679.796,496.06,29.486,227.28
10:57:59.797,1789372679.798,496.06,29.598,240.89
10:57:59.799,1789372679.799,496.06,29.704,221.93
10:57:59.801,1789372679.801,496.06,29.774,232.53
10:57:59.802,1789372679.803,496.06,29.816,250.74
10:57:59.804,1789372679.804,496.06,29.716,255.93
10:57:59.805,1789372679.806,496.06,29.66,252.36
10:57:59.807,1789372679.807,496.06,29.648,243.21
10:57:59.809,1789372679.809,496.06,29.61,220.63
10:57:59.810,1789372679.811,496.06,29.668,217.15
10:57:59.812,1789372679.812,496.06,29.646,236.2
10:57:59.813,1789372679.814,496.06,29.626,231.24
10:57:59.815,1789372679.815,496.06,29.594,259.83
10:57:59.817,1789372679.817,496.06,29.52,217.34
10:57:59.818,1789372679.819,496.06,29.582,232.29
10:57:59.820,1789372679.82,496.06,29.612,221.31
10:57:59.821,1789372679.822,496.06,29.672,223.91
10:57:59.823,1789372679.823,496.06,29.774,247.93
10:57:59.825,1789372679.825,496.06,29.828,238.63
10:57:59.826,1789372679.827,496.06,29.874,246.46
10:57:59.828,1789372679.828,496.06,29.854,239.77
10:57:59.829,1789372679.83,496.06,29.744,229.57
10:57:59.831,1789372679.831,496.06,29.748,221.58
10:57:59.833,1789372679.833,496.06,29.692,231.62
10:57:59.834,1789372679.835,496.06,29.714,223.62
10:57:59.836,1789372679.836,496.06,29.706,250.59
10:57:59.837,1789372679.838,496.06,29.602,220.82
10:57:59.839,1789372679.839,496.06,29.558,232.7
10:57:59.841,1789372679.841,496.06,29.442,223.73
10:57:59.842,1789372679.843,496.06,29.43,222.64
10:57:59.844,1789372679.844,496.06,29.496,236.32
10:57:59.845,1789372679.846,496.06,29.564,223.89
10:57:59.847,1789372679.847,496.06,29.728,247.09
10:57:59.849,1789372679.849,496.06,29.846,236.57
10:57:59.850,1789372679.851,496.06,29.898,245.88
10:57:59.852,1789372679.852,496.06,29.924,222.93
10:57:59.853,1789372679.854,496.06,29.816,231.9
10:57:59.855,1789372679.855,496.06,29.78,224.59
10:57:59.857,1789372679.857,496.06,29.77,255.59
10:57:59.858,1789372679.859,496.06,29.744,233.53
10:57:59.860,1789372679.86,496.06,29.77,243.73
10:57:59.861,1789372679.862,496.06,29.648,222.97
10:57:59.863,1789372679.863,496.06,29.56,217.99
10:57:59.865,1789372679.865,496.06,29.422,236.35
10:57:59.866,1789372679.867,496.06,29.312,226.38
10:57:59.868,1789372679.868,496.06,29.34,274.04
