iso,t_s,wm_hat_hz,iq,iq_shed
16:45:51.304,1789393551.305,27.272,12.606,0.9999
16:45:51.344,1789393551.345,27.514,13.072,0.9999
16:45:51.384,1789393551.385,28.098,12.458,0.9999
16:45:51.424,1789393551.425,29.222,10.174,0.9999
16:45:51.464,1789393551.465,28.402,10.166,0.9999
16:45:51.504,1789393551.505,27.04,12.492,0.9999
16:45:51.544,1789393551.545,26.74,14.898,0.9999
16:45:51.584,1789393551.585,27.518,14.856,0.9999
16:45:51.624,1789393551.625,27.218,14.782,0.9999
16:45:51.664,1789393551.665,27.608,12.91,0.9999
16:45:51.704,1789393551.705,28.284,12.256,0.9999
16:45:51.744,1789393551.745,28.162,12.412,0.9999
16:45:51.784,1789393551.785,27.08,12.646,0.9999
16:45:51.824,1789393551.825,26.924,12.968,0.9999
16:45:51.864,1789393551.865,27.412,13.792,0.9999
16:45:51.904,1789393551.905,28.23,13.224,0.9999
16:45:51.944,1789393551.945,28.358,11.0,0.9999
16:45:51.984,1789393551.985,28.128,11.876,0.9999
16:45:52.024,1789393552.025,28.378,13.39,0.9999
16:45:52.064,1789393552.065,28.862,11.202,0.9999
16:45:52.104,1789393552.105,27.408,10.54,0.9999
16:45:52.144,1789393552.145,26.644,13.304,0.9999
16:45:52.184,1789393552.185,27.502,12.056,0.9999
16:45:52.224,1789393552.225,27.546,11.324,0.9999
16:45:52.264,1789393552.265,26.382,14.648,0.9999
16:45:52.304,1789393552.305,27.75,13.3,0.9999
16:45:52.344,1789393552.345,27.58,12.87,0.9999
16:45:52.384,1789393552.385,26.894,15.456,0.9999
16:45:52.424,1789393552.425,27.482,13.908,0.9999
16:45:52.464,1789393552.465,27.396,12.604,0.9999
16:45:52.504,1789393552.505,26.124,15.466,0.9999
16:45:52.544,1789393552.545,26.906,14.208,0.9999
16:45:52.584,1789393552.585,27.248,12.534,0.9999
16:45:52.624,1789393552.625,27.202,14.784,0.9999
16:45:52.664,1789393552.665,28.266,13.366,0.9999
16:45:52.704,1789393552.705,28.796,10.714,0.9999
16:45:52.744,1789393552.745,27.664,12.71,0.9999
16:45:52.784,1789393552.785,27.24,14.254,0.9999
16:45:52.824,1789393552.825,27.148,14.12,0.9999
16:45:52.864,1789393552.865,27.086,14.15,0.9999
16:45:52.904,1789393552.905,27.312,13.626,0.9999
16:45:52.944,1789393552.945,27.566,12.922,0.9999
16:45:52.984,1789393552.985,27.74,13.63,0.9999
16:45:53.024,1789393553.025,27.616,12.438,0.9999
16:45:53.064,1789393553.065,27.082,13.552,0.9999
16:45:53.104,1789393553.105,27.028,13.186,0.9999
16:45:53.144,1789393553.145,27.18,13.19,0.9999
16:45:53.184,1789393553.185,28.2,12.572,0.9999
16:45:53.224,1789393553.225,28.308,11.958,0.9999
16:45:53.264,1789393553.265,27.802,12.598,0.9999
16:45:53.304,1789393553.305,27.57,13.696,0.9999
16:45:53.344,1789393553.345,27.48,14.836,0.9999
16:45:53.384,1789393553.385,26.834,14.586,0.9999
16:45:53.424,1789393553.425,26.272,14.366,0.9999
16:45:53.464,1789393553.465,26.84,13.45,0.9999
16:45:53.504,1789393553.505,28.036,12.712,0.9999
16:45:53.544,1789393553.545,28.466,10.138,0.9999
16:45:53.584,1789393553.585,27.666,11.362,0.9999
16:45:53.624,1789393553.625,27.484,13.056,0.9999
16:45:53.664,1789393553.665,28.616,11.264,0.9999
16:45:53.704,1789393553.705,27.626,10.466,0.9999
16:45:53.744,1789393553.745,26.212,13.406,0.9999
16:45:53.784,1789393553.785,26.994,12.888,0.9999
16:45:53.824,1789393553.825,27.904,11.93,0.9999
16:45:53.864,1789393553.865,26.634,14.46,0.9999
16:45:53.904,1789393553.905,27.13,14.034,0.9999
16:45:53.944,1789393553.945,27.848,12.58,0.9999
16:45:53.984,1789393553.985,27.648,14.398,0.9999
16:45:54.024,1789393554.025,27.102,14.852,0.9999
16:45:54.064,1789393554.065,26.816,13.074,0.9999
16:45:54.104,1789393554.105,26.54,14.548,0.9999
16:45:54.144,1789393554.145,27.616,14.708,0.9999
16:45:54.184,1789393554.185,28.194,12.168,0.9999
16:45:54.224,1789393554.225,27.45,13.192,0.9999
16:45:54.264,1789393554.265,27.66,14.592,0.9999
16:45:54.304,1789393554.305,29.12,11.426,0.9999
16:45:54.344,1789393554.345,28.018,10.41,0.9999
16:45:54.384,1789393554.385,27.006,13.466,0.9999
16:45:54.424,1789393554.425,28.094,10.546,0.9999
16:45:54.464,1789393554.465,26.696,14.638,0.9999
16:45:54.504,1789393554.505,27.268,12.794,0.9999
16:45:54.544,1789393554.545,26.654,15.62,0.9999
16:45:54.584,1789393554.585,28.332,11.102,0.9999
16:45:54.624,1789393554.625,27.87,12.862,0.9999
16:45:54.664,1789393554.665,28.242,10.992,0.9999
16:45:54.704,1789393554.705,26.576,15.03,0.9999
16:45:54.744,1789393554.745,27.41,11.77,0.9999
16:45:54.784,1789393554.785,26.608,14.132,0.9999
16:45:54.824,1789393554.825,27.558,11.104,0.9999
16:45:54.864,1789393554.865,26.332,14.496,0.9999
16:45:54.904,1789393554.905,27.632,12.354,0.9999
16:45:54.944,1789393554.945,27.476,14.882,0.9999
16:45:54.984,1789393554.985,28.35,10.28,0.9999
