iso,t_s,vDcInst,iq,i_trk_err
11:12:16.621,1789373536.622,475.78,41.018,9.494
11:12:16.623,1789373536.624,476.02,40.64,10.158
11:12:16.625,1789373536.625,474.32,42.234,8.364
11:12:16.626,1789373536.627,474.08,39.902,10.866
11:12:16.628,1789373536.628,474.32,41.766,8.906
11:12:16.629,1789373536.63,474.57,41.174,9.764
11:12:16.631,1789373536.632,475.05,43.45,7.114
11:12:16.633,1789373536.633,474.57,41.72,8.728
11:12:16.634,1789373536.635,474.57,42.048,9.256
11:12:16.636,1789373536.636,474.32,42.896,7.654
11:12:16.637,1789373536.638,474.08,41.328,9.46
11:12:16.639,1789373536.64,474.57,43.13,7.458
11:12:16.641,1789373536.641,474.08,41.992,8.748
11:12:16.642,1789373536.643,474.81,43.242,7.414
11:12:16.644,1789373536.644,474.81,42.81,7.746
11:12:16.645,1789373536.646,475.29,42.53,8.278
11:12:16.647,1789373536.648,474.57,43.572,7.106
11:12:16.649,1789373536.649,474.57,42.706,8.29
11:12:16.650,1789373536.651,474.81,43.25,7.434
11:12:16.652,1789373536.652,475.05,42.388,8.322
11:12:16.653,1789373536.654,475.05,42.872,7.642
11:12:16.655,1789373536.656,475.05,42.004,8.64
11:12:16.657,1789373536.657,475.05,41.78,8.636
11:12:16.658,1789373536.659,474.57,42.854,7.906
11:12:16.660,1789373536.66,474.81,43.354,7.318
11:12:16.661,1789373536.662,474.32,43.94,6.55
11:12:16.663,1789373536.664,474.81,43.126,7.542
11:12:16.665,1789373536.665,475.05,41.882,8.526
11:12:16.666,1789373536.667,475.53,40.496,10.032
11:12:16.668,1789373536.668,475.29,41.57,8.886
11:12:16.669,1789373536.67,474.32,40.524,10.176
11:12:16.671,1789373536.672,474.32,41.802,8.822
11:12:16.673,1789373536.673,474.57,41.706,9.032
11:12:16.674,1789373536.675,474.57,43.686,6.856
11:12:16.676,1789373536.676,474.57,41.87,8.602
11:12:16.677,1789373536.678,474.32,41.234,9.508
11:12:16.679,1789373536.68,473.84,42.06,8.372
11:12:16.681,1789373536.681,473.36,40.096,10.538
11:12:16.682,1789373536.683,474.32,42.008,8.61
11:12:16.684,1789373536.684,474.08,40.752,10.008
11:12:16.685,1789373536.686,474.81,43.012,7.616
11:12:16.687,1789373536.688,474.81,41.204,9.22
11:12:16.689,1789373536.689,475.78,41.424,9.782
11:12:16.690,1789373536.691,475.29,42.58,8.096
11:12:16.692,1789373536.692,475.05,40.5,10.362
11:12:16.693,1789373536.694,475.53,41.926,8.6
11:12:16.695,1789373536.696,475.53,40.79,9.826
11:12:16.697,1789373536.697,476.02,42.82,7.606
11:12:16.698,1789373536.699,475.05,42.454,7.998
11:12:16.700,1789373536.7,475.05,42.366,8.272
11:12:16.701,1789373536.702,474.81,43.016,7.438
11:12:16.703,1789373536.704,475.05,42.794,7.918
11:12:16.705,1789373536.705,473.84,45.17,5.258
11:12:16.706,1789373536.707,474.32,42.814,7.774
11:12:16.708,1789373536.708,475.05,43.092,7.334
11:12:16.709,1789373536.71,474.81,41.75,8.782
11:12:16.711,1789373536.712,475.05,42.378,8.1
11:12:16.713,1789373536.713,474.32,42.166,8.372
11:12:16.714,1789373536.715,474.32,43.088,7.486
11:12:16.716,1789373536.716,474.57,42.994,7.518
11:12:16.717,1789373536.718,475.05,43.268,7.426
11:12:16.719,1789373536.72,475.29,42.73,7.842
11:12:16.721,1789373536.721,475.05,41.246,9.348
11:12:16.722,1789373536.723,474.08,41.948,8.536
11:12:16.724,1789373536.724,473.84,40.832,9.954
11:12:16.725,1789373536.726,474.32,41.538,9.228
11:12:16.727,1789373536.728,474.32,41.808,8.9
11:12:16.729,1789373536.729,474.81,43.384,7.246
11:12:16.730,1789373536.731,475.29,41.396,9.116
11:12:16.732,1789373536.732,475.53,41.07,9.792
11:12:16.733,1789373536.734,475.05,41.698,8.916
11:12:16.735,1789373536.736,474.08,39.468,11.306
11:12:16.737,1789373536.737,474.32,40.932,9.752
11:12:16.738,1789373536.739,474.81,40.354,10.548
11:12:16.740,1789373536.74,475.29,42.702,7.882
11:12:16.741,1789373536.742,474.57,41.128,9.356
11:12:16.743,1789373536.744,474.57,42.07,9.398
11:12:16.745,1789373536.745,475.29,42.114,8.5
11:12:16.746,1789373536.747,474.57,41.158,9.9
11:12:16.748,1789373536.748,474.57,43.52,7.118
11:12:16.749,1789373536.75,473.84,42.186,8.604
11:12:16.751,1789373536.752,474.57,43.55,7.074
11:12:16.753,1789373536.753,473.84,42.542,8.192
11:12:16.754,1789373536.755,474.32,42.678,8.236
11:12:16.756,1789373536.756,473.84,43.032,7.758
11:12:16.757,1789373536.758,473.84,43.08,8.136
11:12:16.759,1789373536.76,474.08,43.92,6.822
11:12:16.761,1789373536.761,474.08,43.06,7.842
11:12:16.762,1789373536.763,474.57,43.852,6.85
11:12:16.764,1789373536.764,473.84,42.43,8.366
11:12:16.765,1789373536.766,473.84,42.522,8.078
11:12:16.767,1789373536.768,473.36,42.698,8.148
11:12:16.769,1789373536.769,473.84,42.772,7.928
11:12:16.770,1789373536.771,474.08,43.884,6.712
11:12:16.772,1789373536.772,474.81,43.51,7.286
11:12:16.773,1789373536.774,475.29,42.456,8.1
11:12:16.775,1789373536.776,475.53,41.342,9.34
11:12:16.777,1789373536.777,474.81,42.038,8.572
11:12:16.778,1789373536.779,473.84,40.376,10.444
11:12:16.780,1789373536.78,474.32,40.892,9.902
11:12:16.781,1789373536.782,474.57,41.796,9.18
11:12:16.783,1789373536.784,474.81,43.512,7.11
11:12:16.785,1789373536.785,474.08,42.04,8.388
11:12:16.786,1789373536.787,474.32,42.056,9.116
11:12:16.788,1789373536.788,474.32,41.6,8.892
11:12:16.789,1789373536.79,473.84,40.336,10.352
11:12:16.791,1789373536.792,474.57,41.998,8.554
11:12:16.793,1789373536.793,474.08,40.996,9.69
11:12:16.794,1789373536.795,474.57,43.252,7.224
11:12:16.796,1789373536.796,474.32,42.064,8.444
11:12:16.797,1789373536.798,474.81,42.326,8.736
11:12:16.799,1789373536.8,474.32,42.396,8.268
11:12:16.801,1789373536.801,474.32,41.514,9.76
11:12:16.802,1789373536.803,474.81,42.542,8.028
11:12:16.804,1789373536.804,474.81,41.594,9.032
11:12:16.805,1789373536.806,475.29,42.966,7.478
11:12:16.807,1789373536.808,474.57,42.136,8.39
11:12:16.809,1789373536.809,474.57,42.962,7.608
11:12:16.810,1789373536.811,474.08,43.396,7.074
11:12:16.812,1789373536.812,474.57,42.974,7.606
11:12:16.813,1789373536.814,474.57,44.676,5.728
11:12:16.815,1789373536.816,474.81,42.974,7.624
11:12:16.817,1789373536.817,475.29,42.952,7.43
11:12:16.818,1789373536.819,475.53,41.524,8.936
11:12:16.820,1789373536.82,475.29,42.354,8.054
11:12:16.821,1789373536.822,474.08,41.714,8.742
11:12:16.823,1789373536.824,474.32,42.15,8.272
11:12:16.825,1789373536.825,474.32,43.04,7.468
11:12:16.826,1789373536.827,475.05,43.708,6.77
11:12:16.828,1789373536.828,474.57,43.008,7.354
11:12:16.829,1789373536.83,474.32,41.81,8.698
11:12:16.831,1789373536.832,473.84,42.594,7.75
11:12:16.833,1789373536.833,473.36,40.68,9.908
11:12:16.834,1789373536.835,473.6,41.666,8.868
11:12:16.836,1789373536.836,473.84,41.486,9.182
11:12:16.837,1789373536.838,474.32,43.326,7.152
11:12:16.839,1789373536.84,474.57,41.682,8.79
11:12:16.841,1789373536.841,475.05,41.596,9.284
11:12:16.842,1789373536.843,474.57,41.154,9.44
11:12:16.844,1789373536.844,474.32,39.758,11.096
11:12:16.845,1789373536.846,474.57,41.208,9.432
11:12:16.847,1789373536.848,475.05,40.276,10.512
11:12:16.849,1789373536.849,475.53,41.8,8.806
11:12:16.850,1789373536.851,475.05,40.784,9.778
11:12:16.852,1789373536.852,475.53,42.276,8.728
11:12:16.853,1789373536.854,475.29,41.61,8.972
11:12:16.855,1789373536.856,475.29,41.452,9.704
11:12:16.857,1789373536.857,475.29,43.926,6.682
11:12:16.858,1789373536.859,474.57,41.83,8.874
11:12:16.860,1789373536.86,475.29,42.914,7.64
11:12:16.861,1789373536.862,475.05,41.604,9.082
11:12:16.863,1789373536.864,474.81,42.502,8.16
11:12:16.865,1789373536.865,473.84,42.408,8.222
11:12:16.866,1789373536.867,474.08,42.684,8.368
11:12:16.868,1789373536.868,474.32,43.416,7.164
11:12:16.869,1789373536.87,474.81,42.994,7.864
11:12:16.871,1789373536.872,474.81,43.958,6.634
11:12:16.873,1789373536.873,474.32,42.266,8.41
11:12:16.874,1789373536.875,474.08,43.344,7.218
11:12:16.876,1789373536.876,473.6,42.182,8.614
11:12:16.877,1789373536.878,474.08,42.34,8.274
11:12:16.879,1789373536.88,474.08,43.524,7.086
11:12:16.881,1789373536.881,474.57,44.002,6.652
11:12:16.882,1789373536.883,474.57,43.236,7.262
11:12:16.884,1789373536.884,474.81,41.946,8.818
11:12:16.885,1789373536.886,474.32,41.79,8.838
11:12:16.887,1789373536.888,473.84,39.978,10.8
11:12:16.889,1789373536.889,474.08,40.736,9.94
11:12:16.890,1789373536.891,475.05,40.992,9.96
11:12:16.892,1789373536.892,475.29,42.652,8.146
11:12:16.893,1789373536.894,474.81,41.536,8.946
11:12:16.895,1789373536.896,475.05,42.042,9.032
11:12:16.897,1789373536.897,475.05,40.778,9.796
11:12:16.898,1789373536.899,475.05,40.452,10.52
11:12:16.900,1789373536.9,475.53,42.508,8.066
11:12:16.901,1789373536.902,474.32,41.218,9.548
11:12:16.903,1789373536.904,474.57,42.648,7.95
11:12:16.905,1789373536.905,474.57,41.64,9.122
11:12:16.906,1789373536.907,474.32,42.642,8.05
11:12:16.908,1789373536.908,473.84,42.26,8.342
11:12:16.909,1789373536.91,473.6,42.158,9.41
11:12:16.911,1789373536.912,474.32,43.532,7.088
11:12:16.913,1789373536.913,473.84,42.172,8.586
11:12:16.914,1789373536.915,474.08,43.228,7.38
11:12:16.916,1789373536.916,473.84,41.794,8.95
11:12:16.917,1789373536.918,474.08,43.15,7.666
11:12:16.919,1789373536.92,473.6,42.758,7.922
11:12:16.921,1789373536.921,474.32,42.678,8.086
11:12:16.922,1789373536.923,474.57,44.16,6.464
11:12:16.924,1789373536.924,474.81,43.692,7.186
11:12:16.925,1789373536.926,475.05,43.458,7.078
11:12:16.927,1789373536.928,475.29,42.146,8.448
11:12:16.929,1789373536.929,474.32,42.872,7.634
11:12:16.930,1789373536.931,473.6,41.422,9.222
11:12:16.932,1789373536.932,474.57,42.104,8.394
11:12:16.933,1789373536.934,474.57,43.342,7.35
11:12:16.935,1789373536.936,474.81,43.888,6.644
