iso,t_s,vDcInst,iq,i_trk_err
11:03:13.296,1789372993.297,475.53,41.258,9.342
11:03:13.298,1789372993.298,476.5,41.338,9.574
11:03:13.299,1789372993.3,476.74,41.68,9.024
11:03:13.301,1789372993.302,476.26,42.074,8.458
11:03:13.303,1789372993.303,476.74,42.564,8.164
11:03:13.304,1789372993.305,476.26,40.79,9.758
11:03:13.306,1789372993.306,476.26,41.002,10.006
11:03:13.307,1789372993.308,476.26,42.138,8.422
11:03:13.309,1789372993.31,475.53,40.55,10.114
11:03:13.311,1789372993.311,476.26,41.436,9.136
11:03:13.312,1789372993.313,476.74,40.758,10.042
11:03:13.314,1789372993.314,476.5,42.54,8.01
11:03:13.315,1789372993.316,475.29,40.932,9.624
11:03:13.317,1789372993.318,475.53,41.784,9.906
11:03:13.319,1789372993.319,476.02,42.692,7.956
11:03:13.320,1789372993.321,476.26,41.274,9.566
11:03:13.322,1789372993.322,476.5,42.72,7.874
11:03:13.323,1789372993.324,476.02,41.128,9.554
11:03:13.325,1789372993.326,476.02,43.314,7.43
11:03:13.327,1789372993.327,475.29,42.586,8.102
11:03:13.328,1789372993.329,475.53,42.61,8.216
11:03:13.330,1789372993.33,475.29,44.112,6.536
11:03:13.331,1789372993.332,476.02,43.692,7.27
11:03:13.333,1789372993.334,476.26,44.19,6.412
11:03:13.335,1789372993.335,476.5,42.156,8.474
11:03:13.336,1789372993.337,476.26,42.62,7.946
11:03:13.338,1789372993.338,475.29,41.25,9.47
11:03:13.339,1789372993.34,476.02,41.722,8.8
11:03:13.341,1789372993.342,476.5,42.752,7.944
11:03:13.343,1789372993.343,476.74,43.382,7.144
11:03:13.344,1789372993.345,476.02,43.442,6.954
11:03:13.346,1789372993.346,476.26,42.298,8.48
11:03:13.347,1789372993.348,476.02,41.232,9.252
11:03:13.349,1789372993.35,476.26,40.634,10.07
11:03:13.351,1789372993.351,476.5,42.082,8.392
11:03:13.352,1789372993.353,475.29,41.242,9.366
11:03:13.354,1789372993.354,475.53,42.064,8.534
11:03:13.355,1789372993.356,475.78,41.91,8.808
11:03:13.357,1789372993.358,476.02,42.772,7.734
11:03:13.359,1789372993.359,475.05,41.422,9.132
11:03:13.360,1789372993.361,475.29,41.07,9.998
11:03:13.362,1789372993.362,475.53,42.098,8.398
11:03:13.363,1789372993.364,475.78,40.526,10.142
11:03:13.365,1789372993.366,476.02,42.106,8.514
11:03:13.367,1789372993.367,475.78,41.174,9.612
11:03:13.368,1789372993.369,475.53,43.108,7.57
11:03:13.370,1789372993.37,475.29,42.2,8.45
11:03:13.371,1789372993.372,475.29,42.71,8.346
11:03:13.373,1789372993.374,475.53,43.592,7.072
11:03:13.375,1789372993.375,476.02,42.778,8.106
11:03:13.376,1789372993.377,476.5,43.016,7.51
11:03:13.378,1789372993.378,476.5,42.162,8.478
11:03:13.379,1789372993.38,475.78,43.388,7.144
11:03:13.381,1789372993.382,474.81,42.092,8.618
11:03:13.383,1789372993.383,475.29,42.494,8.13
11:03:13.384,1789372993.385,476.02,43.12,7.514
11:03:13.386,1789372993.386,476.74,44.03,6.572
11:03:13.387,1789372993.388,475.53,44.684,5.732
11:03:13.389,1789372993.39,475.78,42.404,8.26
11:03:13.391,1789372993.391,476.02,41.852,8.69
11:03:13.392,1789372993.393,475.78,40.958,9.66
11:03:13.394,1789372993.394,476.26,42.316,8.168
11:03:13.395,1789372993.396,475.29,42.16,8.39
11:03:13.397,1789372993.398,475.05,43.318,7.14
11:03:13.399,1789372993.399,475.05,42.796,7.702
11:03:13.400,1789372993.401,475.53,42.41,8.218
11:03:13.402,1789372993.402,474.81,40.878,9.686
11:03:13.403,1789372993.404,475.05,40.37,10.554
11:03:13.405,1789372993.406,476.02,41.182,9.39
11:03:13.407,1789372993.407,476.02,40.38,10.344
11:03:13.408,1789372993.409,476.02,41.57,9.104
11:03:13.410,1789372993.41,476.02,40.714,9.996
11:03:13.411,1789372993.412,476.02,42.718,8.012
11:03:13.413,1789372993.414,475.29,41.712,8.858
11:03:13.415,1789372993.415,476.02,41.87,9.356
11:03:13.416,1789372993.417,475.78,43.354,7.25
11:03:13.418,1789372993.418,476.02,41.668,9.022
11:03:13.419,1789372993.42,476.26,43.092,7.396
11:03:13.421,1789372993.422,476.74,41.386,9.294
11:03:13.423,1789372993.423,476.74,42.68,7.834
11:03:13.424,1789372993.425,475.29,41.87,8.706
11:03:13.426,1789372993.426,476.02,42.226,8.758
11:03:13.427,1789372993.428,476.26,43.266,7.266
11:03:13.429,1789372993.43,476.98,43.47,7.348
11:03:13.431,1789372993.431,476.5,44.75,5.714
11:03:13.432,1789372993.433,476.5,42.398,8.182
11:03:13.434,1789372993.434,475.78,42.884,7.668
11:03:13.435,1789372993.436,475.29,41.872,8.76
11:03:13.437,1789372993.438,475.05,42.518,7.974
11:03:13.439,1789372993.439,475.05,43.256,7.272
11:03:13.440,1789372993.441,475.29,44.386,6.142
11:03:13.442,1789372993.442,475.05,43.398,7.054
11:03:13.443,1789372993.444,475.78,42.264,8.432
11:03:13.445,1789372993.446,475.05,41.346,9.264
11:03:13.447,1789372993.447,475.05,39.988,10.776
11:03:13.448,1789372993.449,475.29,40.73,9.91
11:03:13.450,1789372993.45,476.02,40.654,10.198
11:03:13.451,1789372993.452,476.26,41.95,8.752
11:03:13.453,1789372993.454,475.53,41.27,9.312
11:03:13.455,1789372993.455,475.53,42.692,8.148
11:03:13.456,1789372993.457,475.78,41.204,9.37
11:03:13.458,1789372993.458,476.02,41.208,10.086
11:03:13.459,1789372993.46,476.26,43.216,7.456
11:03:13.461,1789372993.462,475.53,40.916,9.798
11:03:13.463,1789372993.463,476.02,42.382,8.196
11:03:13.464,1789372993.465,476.74,41.388,9.376
11:03:13.466,1789372993.466,476.02,42.474,8.18
11:03:13.467,1789372993.468,475.29,41.904,8.724
11:03:13.469,1789372993.47,475.53,42.876,8.772
11:03:13.471,1789372993.471,475.78,43.772,6.872
11:03:13.472,1789372993.473,476.26,43.248,7.602
11:03:13.474,1789372993.474,476.02,44.094,6.504
11:03:13.475,1789372993.476,475.05,42.754,7.906
11:03:13.477,1789372993.478,475.05,43.964,6.668
11:03:13.479,1789372993.479,474.32,42.71,8.032
11:03:13.480,1789372993.481,474.81,42.904,7.682
11:03:13.482,1789372993.482,474.81,43.88,6.656
11:03:13.483,1789372993.484,475.29,44.398,6.256
11:03:13.485,1789372993.486,475.53,43.462,6.99
11:03:13.487,1789372993.487,476.26,41.812,8.862
11:03:13.488,1789372993.489,475.78,41.874,8.684
11:03:13.490,1789372993.49,475.29,40.008,10.704
11:03:13.491,1789372993.492,475.78,40.462,10.132
11:03:13.493,1789372993.494,476.74,40.958,9.89
11:03:13.495,1789372993.495,476.98,42.356,8.286
11:03:13.496,1789372993.497,476.26,41.39,8.972
11:03:13.498,1789372993.498,476.26,42.254,8.68
11:03:13.499,1789372993.5,476.26,40.734,9.698
11:03:13.501,1789372993.502,476.5,40.542,10.378
11:03:13.503,1789372993.503,476.5,42.418,7.998
11:03:13.504,1789372993.505,475.53,41.042,9.546
11:03:13.506,1789372993.506,476.02,42.59,7.842
11:03:13.507,1789372993.508,476.74,41.71,8.93
11:03:13.509,1789372993.51,476.02,42.632,7.888
11:03:13.511,1789372993.511,475.05,42.244,8.208
11:03:13.512,1789372993.513,474.81,42.276,9.054
11:03:13.514,1789372993.514,474.81,43.512,6.974
11:03:13.515,1789372993.516,475.29,42.386,8.28
11:03:13.517,1789372993.518,475.53,43.412,7.15
11:03:13.519,1789372993.519,475.29,42.016,8.664
11:03:13.520,1789372993.521,475.78,43.062,7.564
11:03:13.522,1789372993.522,475.05,42.992,7.714
11:03:13.523,1789372993.524,475.05,42.774,7.81
11:03:13.525,1789372993.526,475.53,43.856,6.676
11:03:13.527,1789372993.527,476.02,43.87,6.836
11:03:13.528,1789372993.529,476.5,43.122,7.39
11:03:13.530,1789372993.53,476.98,41.95,8.652
11:03:13.531,1789372993.532,475.78,42.272,8.252
11:03:13.533,1789372993.534,475.29,40.874,9.844
11:03:13.535,1789372993.535,476.02,41.406,9.12
11:03:13.536,1789372993.537,476.26,41.856,8.926
11:03:13.538,1789372993.538,476.5,43.492,7.12
11:03:13.539,1789372993.54,475.78,42.766,7.658
11:03:13.541,1789372993.542,476.02,41.872,9.026
11:03:13.543,1789372993.543,475.78,41.258,9.246
11:03:13.544,1789372993.545,475.78,40.322,10.452
11:03:13.546,1789372993.546,476.02,42.228,8.294
11:03:13.547,1789372993.548,475.05,41.262,9.458
11:03:13.549,1789372993.55,475.05,42.812,7.76
11:03:13.551,1789372993.551,475.29,41.834,8.908
11:03:13.552,1789372993.553,475.53,42.314,8.444
11:03:13.554,1789372993.554,474.81,41.57,9.094
11:03:13.555,1789372993.556,475.05,41.422,9.998
11:03:13.557,1789372993.558,475.53,42.65,8.022
11:03:13.559,1789372993.559,475.53,41.578,9.22
11:03:13.560,1789372993.561,475.78,42.974,7.7
11:03:13.562,1789372993.562,475.78,41.584,9.218
11:03:13.563,1789372993.564,476.02,42.73,8.204
11:03:13.565,1789372993.566,475.29,42.638,8.058
11:03:13.567,1789372993.567,475.78,42.55,8.362
11:03:13.568,1789372993.569,475.78,44.19,6.51
11:03:13.570,1789372993.57,476.02,43.354,7.538
11:03:13.571,1789372993.572,476.5,43.386,7.202
11:03:13.573,1789372993.574,476.74,41.972,8.672
11:03:13.575,1789372993.575,475.78,42.894,7.666
11:03:13.576,1789372993.577,475.05,41.478,9.288
11:03:13.578,1789372993.578,475.78,41.88,8.7
11:03:13.579,1789372993.58,476.02,42.84,7.892
11:03:13.581,1789372993.582,476.5,43.814,6.77
11:03:13.583,1789372993.583,476.02,43.138,7.292
11:03:13.584,1789372993.585,476.02,42.0,8.766
11:03:13.586,1789372993.586,475.78,41.932,8.534
11:03:13.587,1789372993.588,475.29,40.604,10.016
11:03:13.589,1789372993.59,475.05,41.78,8.714
11:03:13.591,1789372993.591,474.81,41.47,9.114
11:03:13.592,1789372993.593,474.81,43.79,6.66
11:03:13.594,1789372993.594,474.81,42.37,8.18
11:03:13.595,1789372993.596,475.05,42.698,8.182
11:03:13.597,1789372993.598,474.57,41.578,8.998
11:03:13.599,1789372993.599,474.81,40.514,10.47
11:03:13.600,1789372993.601,475.53,41.796,8.796
11:03:13.602,1789372993.602,475.78,40.82,9.908
11:03:13.603,1789372993.604,476.02,42.266,8.306
11:03:13.605,1789372993.606,476.02,41.74,8.9
11:03:13.607,1789372993.607,475.53,42.904,7.912
11:03:13.608,1789372993.609,475.78,42.678,7.896
11:03:13.610,1789372993.61,476.02,42.67,8.302
11:03:13.611,1789372993.612,476.26,44.62,5.946
11:03:13.613,1789372993.614,475.78,42.874,7.816
11:03:13.615,1789372993.615,476.26,43.006,7.446
11:03:13.616,1789372993.617,476.74,41.942,8.592
11:03:13.618,1789372993.618,476.02,42.872,7.608
11:03:13.619,1789372993.62,475.05,42.15,8.356
11:03:13.621,1789372993.622,475.53,42.602,7.906
11:03:13.623,1789372993.623,475.78,43.378,7.094
11:03:13.624,1789372993.625,476.5,43.874,6.704
11:03:13.626,1789372993.626,476.02,43.536,6.9
11:03:13.627,1789372993.628,476.02,41.906,8.582
11:03:13.629,1789372993.63,475.78,42.598,7.764
11:03:13.631,1789372993.631,475.05,40.914,9.65
11:03:13.632,1789372993.633,475.53,41.942,8.496
