iso,t_s,vDcInst,iq,i_trk_err
11:06:05.537,1789373165.538,516.15,16.666,1.436
11:06:05.539,1789373165.539,516.15,16.606,1.342
11:06:05.540,1789373165.541,515.91,15.754,1.814
11:06:05.542,1789373165.543,515.67,18.45,1.02
11:06:05.544,1789373165.544,515.67,17.766,1.77
11:06:05.545,1789373165.546,515.67,19.0,1.862
11:06:05.547,1789373165.547,515.67,16.168,1.292
11:06:05.548,1789373165.549,516.39,17.222,0.24
11:06:05.550,1789373165.551,516.63,15.016,2.098
11:06:05.552,1789373165.552,516.15,19.026,2.184
11:06:05.553,1789373165.554,515.91,17.974,1.03
11:06:05.555,1789373165.555,516.15,18.834,2.066
11:06:05.556,1789373165.557,515.91,15.766,1.898
11:06:05.558,1789373165.559,515.91,16.922,0.78
11:06:05.560,1789373165.56,515.91,15.866,1.474
11:06:05.561,1789373165.562,515.67,18.37,1.238
11:06:05.563,1789373165.563,515.91,18.52,1.802
11:06:05.564,1789373165.565,516.15,18.526,1.378
11:06:05.566,1789373165.567,516.39,16.966,2.014
11:06:05.568,1789373165.568,516.39,16.518,1.14
11:06:05.569,1789373165.57,516.39,17.588,0.502
11:06:05.571,1789373165.571,516.15,17.964,1.112
11:06:05.572,1789373165.573,515.42,18.69,1.708
11:06:05.574,1789373165.575,515.18,16.896,1.008
11:06:05.576,1789373165.576,515.91,17.074,0.502
11:06:05.577,1789373165.578,516.15,14.114,2.98
11:06:05.579,1789373165.579,516.15,17.348,0.962
11:06:05.580,1789373165.581,516.39,17.248,1.626
11:06:05.582,1789373165.583,516.39,19.486,2.494
11:06:05.584,1789373165.584,515.67,16.504,0.564
11:06:05.585,1789373165.586,516.63,17.092,0.376
11:06:05.587,1789373165.587,516.15,14.41,2.752
11:06:05.588,1789373165.589,516.15,17.482,1.236
11:06:05.590,1789373165.591,515.91,17.374,0.266
11:06:05.592,1789373165.592,515.91,19.44,2.824
11:06:05.593,1789373165.594,515.42,16.878,1.398
11:06:05.595,1789373165.595,515.91,17.088,1.11
11:06:05.596,1789373165.597,516.39,16.094,1.69
11:06:05.598,1789373165.599,515.91,16.692,1.068
11:06:05.600,1789373165.6,516.63,18.562,1.178
11:06:05.601,1789373165.602,516.15,18.132,1.772
11:06:05.603,1789373165.603,515.91,17.622,0.616
11:06:05.604,1789373165.605,515.42,16.302,1.408
11:06:05.606,1789373165.607,515.91,17.274,0.592
11:06:05.608,1789373165.608,515.91,16.156,1.01
11:06:05.609,1789373165.61,516.15,18.498,1.926
11:06:05.611,1789373165.611,516.39,17.076,0.368
11:06:05.612,1789373165.613,516.39,17.468,0.7
11:06:05.614,1789373165.615,516.15,14.448,2.48
11:06:05.616,1789373165.616,516.39,17.14,0.834
11:06:05.617,1789373165.618,516.39,16.16,0.906
11:06:05.619,1789373165.619,516.15,18.862,1.774
11:06:05.620,1789373165.621,515.91,17.392,0.772
11:06:05.622,1789373165.623,515.67,17.862,0.766
11:06:05.624,1789373165.624,515.67,14.788,3.01
11:06:05.625,1789373165.626,515.67,17.08,0.432
11:06:05.627,1789373165.627,516.15,17.24,0.798
11:06:05.628,1789373165.629,516.39,19.046,1.854
11:06:05.630,1789373165.631,516.63,18.43,2.586
11:06:05.632,1789373165.632,516.15,17.326,0.54
11:06:05.633,1789373165.634,516.15,16.044,2.044
11:06:05.635,1789373165.635,515.67,15.676,1.62
11:06:05.636,1789373165.637,515.67,17.922,0.856
11:06:05.638,1789373165.639,515.67,17.582,2.022
11:06:05.640,1789373165.64,515.91,18.278,1.724
11:06:05.641,1789373165.642,516.39,15.968,0.84
11:06:05.643,1789373165.643,516.63,16.644,0.462
11:06:05.644,1789373165.645,516.39,14.812,2.004
11:06:05.646,1789373165.647,516.15,18.604,1.798
11:06:05.648,1789373165.648,516.15,17.518,1.02
11:06:05.649,1789373165.65,516.15,18.718,1.694
11:06:05.651,1789373165.651,515.67,15.522,1.978
11:06:05.652,1789373165.653,515.91,17.144,0.768
11:06:05.654,1789373165.655,515.91,15.828,1.606
11:06:05.656,1789373165.656,515.67,18.676,1.252
11:06:05.657,1789373165.658,515.42,18.134,1.162
11:06:05.659,1789373165.659,516.15,18.554,1.17
11:06:05.660,1789373165.661,516.15,15.944,2.486
11:06:05.662,1789373165.663,516.39,16.93,1.36
11:06:05.664,1789373165.664,516.39,17.52,0.458
11:06:05.665,1789373165.666,516.15,18.7,1.742
11:06:05.667,1789373165.667,515.42,18.554,1.872
11:06:05.668,1789373165.669,515.42,17.144,1.09
11:06:05.670,1789373165.671,515.91,16.306,1.166
11:06:05.672,1789373165.672,516.15,14.448,2.368
11:06:05.673,1789373165.674,516.63,17.362,0.894
11:06:05.675,1789373165.675,516.63,17.49,2.028
11:06:05.676,1789373165.677,516.63,18.878,2.254
11:06:05.678,1789373165.679,515.91,16.362,1.166
11:06:05.680,1789373165.68,516.15,16.756,0.238
11:06:05.681,1789373165.682,516.15,14.276,2.836
11:06:05.683,1789373165.683,516.15,17.992,1.292
11:06:05.684,1789373165.685,516.15,17.496,0.584
11:06:05.686,1789373165.687,516.15,19.802,2.622
11:06:05.688,1789373165.688,515.18,16.57,1.386
11:06:05.689,1789373165.69,516.15,17.57,0.766
11:06:05.691,1789373165.691,516.15,15.822,1.986
11:06:05.692,1789373165.693,516.15,17.7,0.238
11:06:05.694,1789373165.695,516.63,18.428,1.024
11:06:05.696,1789373165.696,516.15,18.492,1.874
11:06:05.697,1789373165.698,515.91,16.318,1.182
11:06:05.699,1789373165.699,515.42,16.632,1.604
11:06:05.700,1789373165.701,515.67,16.726,0.482
11:06:05.702,1789373165.703,515.91,16.914,1.204
11:06:05.704,1789373165.704,515.91,18.486,2.408
11:06:05.705,1789373165.706,516.63,17.058,0.554
11:06:05.707,1789373165.707,516.63,16.392,1.142
11:06:05.708,1789373165.709,516.15,14.68,2.136
11:06:05.710,1789373165.711,516.39,17.044,0.18
11:06:05.712,1789373165.712,516.15,16.564,1.222
11:06:05.713,1789373165.714,516.15,19.002,1.974
11:06:05.715,1789373165.715,515.42,17.16,0.19
11:06:05.716,1789373165.717,515.67,17.882,0.492
11:06:05.718,1789373165.719,515.67,14.65,3.114
11:06:05.720,1789373165.72,515.67,18.054,0.508
11:06:05.721,1789373165.722,516.15,17.324,0.552
11:06:05.723,1789373165.723,516.15,19.788,2.14
11:06:05.724,1789373165.725,516.15,17.82,2.204
11:06:05.726,1789373165.727,516.15,17.53,0.396
11:06:05.728,1789373165.728,516.15,15.3,2.712
11:06:05.729,1789373165.73,515.67,17.186,0.514
11:06:05.731,1789373165.731,515.67,17.862,0.874
11:06:05.732,1789373165.733,515.67,18.476,2.466
11:06:05.734,1789373165.735,515.67,17.458,2.024
11:06:05.736,1789373165.736,515.91,16.478,0.576
11:06:05.737,1789373165.738,516.39,16.57,1.132
11:06:05.739,1789373165.739,516.15,15.832,1.094
11:06:05.740,1789373165.741,516.39,18.742,1.948
11:06:05.742,1789373165.743,515.91,17.756,1.402
11:06:05.744,1789373165.744,515.91,18.104,1.164
11:06:05.745,1789373165.746,515.67,15.492,1.808
11:06:05.747,1789373165.747,515.91,17.51,0.254
11:06:05.748,1789373165.749,515.91,16.184,1.25
11:06:05.750,1789373165.751,515.67,19.274,1.946
11:06:05.752,1789373165.752,515.42,17.878,0.292
11:06:05.753,1789373165.754,516.15,18.854,1.236
11:06:05.755,1789373165.755,516.15,15.196,2.934
11:06:05.756,1789373165.757,516.39,17.6,1.512
11:06:05.758,1789373165.759,516.15,17.196,0.382
11:06:05.760,1789373165.76,515.67,19.352,2.232
11:06:05.761,1789373165.762,515.18,17.492,0.352
11:06:05.763,1789373165.763,515.18,17.44,1.448
11:06:05.764,1789373165.765,515.67,15.396,2.116
11:06:05.766,1789373165.767,515.91,16.372,1.386
11:06:05.768,1789373165.768,516.39,17.954,0.724
11:06:05.769,1789373165.77,516.39,18.748,2.188
11:06:05.771,1789373165.771,515.91,18.748,2.318
11:06:05.772,1789373165.773,515.67,17.126,1.03
11:06:05.774,1789373165.775,516.39,16.8,1.472
11:06:05.776,1789373165.776,515.91,15.648,1.8
11:06:05.777,1789373165.778,516.15,18.664,1.288
11:06:05.779,1789373165.779,515.67,17.746,1.126
11:06:05.780,1789373165.781,515.67,18.968,1.542
11:06:05.782,1789373165.783,515.42,15.964,1.472
11:06:05.784,1789373165.784,515.91,17.578,0.174
11:06:05.785,1789373165.786,516.15,15.816,1.718
11:06:05.787,1789373165.787,515.91,18.776,1.368
11:06:05.788,1789373165.789,516.15,17.852,0.338
11:06:05.790,1789373165.791,515.91,18.596,1.46
11:06:05.792,1789373165.792,515.18,15.278,2.178
11:06:05.793,1789373165.794,515.18,17.364,1.104
11:06:05.795,1789373165.795,515.42,16.394,1.042
11:06:05.796,1789373165.797,515.67,18.81,1.55
11:06:05.798,1789373165.799,515.67,18.314,1.764
11:06:05.800,1789373165.8,515.67,18.236,0.658
11:06:05.801,1789373165.802,516.15,15.572,2.89
11:06:05.803,1789373165.803,515.67,16.932,1.152
11:06:05.804,1789373165.805,515.91,17.548,0.484
11:06:05.806,1789373165.807,515.91,18.774,2.316
11:06:05.808,1789373165.808,515.67,18.25,1.774
11:06:05.809,1789373165.81,515.42,17.176,0.896
11:06:05.811,1789373165.811,515.42,16.356,1.528
11:06:05.812,1789373165.813,515.42,15.536,1.732
11:06:05.814,1789373165.815,515.91,18.298,1.148
11:06:05.816,1789373165.816,516.15,18.002,1.692
11:06:05.817,1789373165.818,516.15,18.496,2.294
11:06:05.819,1789373165.819,516.15,15.872,1.516
11:06:05.820,1789373165.821,516.15,16.808,0.662
11:06:05.822,1789373165.823,515.67,15.792,1.684
11:06:05.824,1789373165.824,514.94,19.186,1.846
11:06:05.825,1789373165.826,514.94,17.746,0.648
11:06:05.827,1789373165.827,515.42,19.01,1.438
11:06:05.828,1789373165.829,515.91,15.716,2.268
11:06:05.830,1789373165.831,516.15,17.682,0.668
11:06:05.832,1789373165.832,516.15,16.748,0.938
11:06:05.833,1789373165.834,515.91,19.486,1.998
11:06:05.835,1789373165.835,515.67,18.086,0.548
11:06:05.836,1789373165.837,515.91,18.432,1.036
11:06:05.838,1789373165.839,515.67,14.964,2.742
11:06:05.840,1789373165.84,515.91,17.286,1.174
11:06:05.841,1789373165.842,515.91,16.83,0.248
