iso,t_s,vDcInst,iq,i_trk_err
11:07:46.751,1789373266.752,475.78,42.672,8.1
11:07:46.753,1789373266.753,475.05,42.494,8.148
11:07:46.754,1789373266.755,475.53,41.342,9.372
11:07:46.756,1789373266.756,475.78,43.254,7.4
11:07:46.757,1789373266.758,475.29,42.218,8.458
11:07:46.759,1789373266.76,476.02,42.102,8.404
11:07:46.761,1789373266.761,476.02,43.276,7.388
11:07:46.762,1789373266.763,476.5,43.22,7.372
11:07:46.764,1789373266.764,475.29,43.228,7.316
11:07:46.765,1789373266.766,474.81,41.872,8.934
11:07:46.767,1789373266.768,474.81,42.202,8.324
11:07:46.769,1789373266.769,475.29,41.12,9.508
11:07:46.770,1789373266.771,475.29,41.728,8.81
11:07:46.772,1789373266.772,475.78,41.612,9.004
11:07:46.773,1789373266.774,475.29,43.188,7.334
11:07:46.775,1789373266.776,474.32,41.442,9.158
11:07:46.777,1789373266.777,474.81,42.434,8.57
11:07:46.778,1789373266.779,475.53,41.464,9.092
11:07:46.780,1789373266.78,475.78,40.926,9.888
11:07:46.781,1789373266.782,476.02,41.9,8.692
11:07:46.783,1789373266.784,476.26,40.788,10.01
11:07:46.785,1789373266.785,475.78,42.278,8.392
11:07:46.786,1789373266.787,475.29,40.786,9.868
11:07:46.788,1789373266.788,475.05,42.638,8.536
11:07:46.789,1789373266.79,475.78,41.952,8.554
11:07:46.791,1789373266.792,476.74,42.174,8.998
11:07:46.793,1789373266.793,476.74,44.702,5.752
11:07:46.794,1789373266.795,476.02,41.662,8.898
11:07:46.796,1789373266.796,475.29,42.744,7.772
11:07:46.797,1789373266.798,475.29,41.442,9.206
11:07:46.799,1789373266.8,475.53,43.02,7.622
11:07:46.801,1789373266.801,475.29,43.358,7.088
11:07:46.802,1789373266.803,475.53,43.492,7.41
11:07:46.804,1789373266.804,475.29,44.722,5.668
11:07:46.805,1789373266.806,475.78,42.932,7.616
11:07:46.807,1789373266.808,475.05,43.496,7.026
11:07:46.809,1789373266.809,474.81,41.756,8.86
11:07:46.810,1789373266.811,474.57,43.122,7.36
11:07:46.812,1789373266.812,475.05,42.43,8.2
11:07:46.813,1789373266.814,476.02,42.384,7.998
11:07:46.815,1789373266.816,476.26,43.316,7.064
11:07:46.817,1789373266.817,476.02,43.196,7.306
11:07:46.818,1789373266.819,475.05,42.374,8.028
11:07:46.820,1789373266.82,475.53,41.744,9.042
11:07:46.821,1789373266.822,476.02,42.066,8.392
11:07:46.823,1789373266.824,475.78,40.756,9.774
11:07:46.825,1789373266.825,476.26,40.826,9.686
11:07:46.826,1789373266.827,476.26,41.548,9.224
11:07:46.828,1789373266.828,476.26,42.798,7.892
11:07:46.829,1789373266.83,475.29,41.38,9.074
11:07:46.831,1789373266.832,475.53,41.57,9.318
11:07:46.833,1789373266.833,475.78,40.716,9.72
11:07:46.834,1789373266.835,476.74,40.4,10.326
11:07:46.836,1789373266.836,476.5,41.526,8.904
11:07:46.837,1789373266.838,476.26,40.42,10.264
11:07:46.839,1789373266.84,475.53,42.438,8.04
11:07:46.841,1789373266.841,474.81,40.884,9.82
11:07:46.842,1789373266.843,475.53,42.482,8.222
11:07:46.844,1789373266.844,475.29,42.14,8.37
11:07:46.845,1789373266.846,475.78,42.304,9.018
11:07:46.847,1789373266.848,475.05,43.69,6.78
11:07:46.849,1789373266.849,475.29,41.274,9.334
11:07:46.850,1789373266.851,474.81,42.85,7.736
11:07:46.852,1789373266.852,474.57,40.832,9.95
11:07:46.853,1789373266.854,474.81,42.984,8.126
11:07:46.855,1789373266.856,475.05,42.592,8.062
11:07:46.857,1789373266.857,476.5,42.632,8.388
11:07:46.858,1789373266.859,476.74,44.05,6.68
11:07:46.860,1789373266.86,476.5,42.206,8.648
11:07:46.861,1789373266.862,475.78,42.428,8.264
11:07:46.863,1789373266.864,476.02,41.52,9.234
11:07:46.865,1789373266.865,475.05,43.52,7.172
11:07:46.866,1789373266.867,475.78,42.732,7.918
11:07:46.868,1789373266.868,475.78,42.592,7.914
11:07:46.869,1789373266.87,476.02,43.798,6.77
11:07:46.871,1789373266.872,476.26,43.548,7.06
11:07:46.873,1789373266.873,474.81,44.122,6.672
11:07:46.874,1789373266.875,474.81,42.064,8.686
11:07:46.876,1789373266.876,474.57,42.656,7.924
11:07:46.877,1789373266.878,475.05,41.386,9.348
11:07:46.879,1789373266.88,475.53,41.698,8.872
11:07:46.881,1789373266.881,476.02,41.896,8.776
11:07:46.882,1789373266.883,475.78,43.172,7.472
11:07:46.884,1789373266.884,474.81,41.826,8.842
11:07:46.885,1789373266.886,475.53,42.4,8.47
11:07:46.887,1789373266.888,475.78,42.09,8.486
11:07:46.889,1789373266.889,475.53,41.2,9.542
11:07:46.890,1789373266.891,475.78,42.184,8.444
11:07:46.892,1789373266.892,475.53,40.796,10.064
11:07:46.893,1789373266.894,475.53,42.206,8.604
11:07:46.895,1789373266.896,474.81,40.722,10.032
11:07:46.897,1789373266.897,475.29,42.258,8.766
11:07:46.898,1789373266.899,475.78,41.624,8.94
11:07:46.900,1789373266.9,476.74,41.522,9.67
11:07:46.901,1789373266.902,476.74,44.148,6.376
11:07:46.903,1789373266.904,475.78,40.902,9.748
11:07:46.905,1789373266.905,475.53,42.2,8.336
11:07:46.906,1789373266.907,475.29,40.896,9.832
11:07:46.908,1789373266.908,475.53,42.828,7.804
11:07:46.909,1789373266.91,475.53,42.734,7.728
11:07:46.911,1789373266.912,475.53,43.284,7.964
11:07:46.913,1789373266.913,475.29,44.102,6.37
11:07:46.914,1789373266.915,476.02,42.646,7.92
11:07:46.916,1789373266.916,474.81,43.576,7.02
11:07:46.917,1789373266.918,475.05,41.992,8.724
11:07:46.919,1789373266.92,474.81,43.672,6.988
11:07:46.921,1789373266.921,474.81,43.132,7.54
11:07:46.922,1789373266.923,475.53,43.428,7.04
11:07:46.924,1789373266.924,476.02,44.09,6.326
11:07:46.925,1789373266.926,476.02,43.524,7.06
11:07:46.927,1789373266.928,474.57,43.36,7.078
11:07:46.929,1789373266.929,475.29,42.088,8.606
11:07:46.930,1789373266.931,475.29,42.848,7.602
11:07:46.932,1789373266.932,475.78,41.544,9.05
11:07:46.933,1789373266.934,475.78,41.374,8.976
11:07:46.935,1789373266.936,476.26,42.21,8.476
11:07:46.937,1789373266.937,476.74,43.052,7.52
11:07:46.938,1789373266.939,475.29,42.462,7.982
11:07:46.940,1789373266.94,475.53,41.83,8.896
11:07:46.941,1789373266.942,475.78,41.47,8.948
11:07:46.943,1789373266.944,476.26,40.648,9.964
11:07:46.945,1789373266.945,476.02,41.956,8.426
11:07:46.946,1789373266.947,475.78,40.502,10.16
11:07:46.948,1789373266.948,475.53,41.91,8.772
11:07:46.949,1789373266.95,474.81,40.754,9.984
11:07:46.951,1789373266.952,475.29,42.48,8.038
11:07:46.953,1789373266.953,475.78,41.828,8.624
11:07:46.954,1789373266.955,475.53,41.892,8.988
11:07:46.956,1789373266.956,475.53,42.922,7.514
11:07:46.957,1789373266.958,475.78,40.468,10.092
11:07:46.959,1789373266.96,475.29,41.998,8.626
11:07:46.961,1789373266.961,475.05,40.58,10.276
11:07:46.962,1789373266.963,474.81,42.884,7.92
11:07:46.964,1789373266.964,475.05,42.084,8.516
11:07:46.965,1789373266.966,476.02,42.616,8.614
11:07:46.967,1789373266.968,476.5,43.57,7.116
11:07:46.969,1789373266.969,476.26,41.468,9.338
11:07:46.970,1789373266.971,475.53,42.452,8.148
11:07:46.972,1789373266.972,475.78,41.184,9.53
11:07:46.973,1789373266.974,475.53,43.102,7.508
11:07:46.975,1789373266.976,475.53,42.42,8.184
11:07:46.977,1789373266.977,476.02,42.656,8.052
11:07:46.978,1789373266.979,476.74,43.598,6.894
11:07:46.980,1789373266.98,477.23,42.886,7.742
11:07:46.981,1789373266.982,476.02,44.17,6.416
11:07:46.983,1789373266.984,475.53,42.016,8.7
11:07:46.985,1789373266.985,475.29,42.766,7.816
11:07:46.986,1789373266.987,475.53,41.942,8.726
11:07:46.988,1789373266.988,475.78,42.51,7.932
11:07:46.989,1789373266.99,476.26,42.938,7.588
11:07:46.991,1789373266.992,475.78,43.462,7.112
11:07:46.993,1789373266.993,474.57,43.166,7.386
11:07:46.994,1789373266.995,475.05,42.844,7.908
11:07:46.996,1789373266.996,475.05,42.396,8.23
11:07:46.997,1789373266.998,475.29,41.21,9.46
11:07:46.999,1789373267.0,475.53,41.37,9.244
11:07:47.001,1789373267.001,475.78,40.96,9.976
11:07:47.002,1789373267.003,476.26,42.05,8.984
11:07:47.004,1789373267.004,475.53,41.096,9.734
11:07:47.005,1789373267.006,475.78,42.468,8.314
11:07:47.007,1789373267.008,476.02,40.616,10.006
11:07:47.009,1789373267.009,476.98,41.37,9.724
11:07:47.010,1789373267.011,476.74,42.964,7.606
11:07:47.012,1789373267.012,476.02,40.62,10.066
11:07:47.013,1789373267.014,475.53,42.296,8.332
11:07:47.015,1789373267.016,474.57,40.8,10.08
11:07:47.017,1789373267.017,474.81,43.068,7.522
11:07:47.018,1789373267.019,474.57,42.598,7.962
11:07:47.020,1789373267.02,474.81,42.928,8.648
11:07:47.021,1789373267.022,475.05,43.366,7.206
11:07:47.023,1789373267.024,475.53,41.63,9.074
11:07:47.025,1789373267.025,474.81,42.978,7.682
11:07:47.026,1789373267.027,474.81,41.344,9.478
