iso,t_s,vDcInst,iq,i_trk_err
11:10:01.851,1789373401.851,475.78,42.902,7.98
11:10:01.852,1789373401.853,475.78,42.892,7.72
11:10:01.854,1789373401.854,476.02,42.924,8.128
11:10:01.856,1789373401.856,475.29,45.492,5.172
11:10:01.857,1789373401.858,476.02,42.786,7.95
11:10:01.859,1789373401.859,476.74,43.284,7.292
11:10:01.860,1789373401.861,476.5,41.996,8.648
11:10:01.862,1789373401.862,476.74,42.598,8.002
11:10:01.864,1789373401.864,475.78,42.276,8.32
11:10:01.865,1789373401.866,476.02,43.202,7.398
11:10:01.867,1789373401.867,475.53,43.74,6.798
11:10:01.868,1789373401.869,476.26,43.876,6.796
11:10:01.870,1789373401.87,476.26,43.172,7.412
11:10:01.872,1789373401.872,475.78,41.786,8.776
11:10:01.873,1789373401.874,475.53,42.536,7.886
11:10:01.875,1789373401.875,475.05,41.054,9.66
11:10:01.876,1789373401.877,475.29,41.766,8.864
11:10:01.878,1789373401.878,475.53,41.836,8.812
11:10:01.880,1789373401.88,476.02,43.736,6.784
11:10:01.881,1789373401.882,476.26,41.432,8.936
11:10:01.883,1789373401.883,476.98,41.172,9.692
11:10:01.884,1789373401.885,476.74,41.828,8.674
11:10:01.886,1789373401.886,475.78,39.602,11.036
11:10:01.888,1789373401.888,476.26,41.092,9.464
11:10:01.889,1789373401.89,476.74,40.488,10.258
11:10:01.891,1789373401.891,477.47,42.634,7.786
11:10:01.892,1789373401.893,476.74,41.122,9.216
11:10:01.894,1789373401.894,476.98,41.992,9.16
11:10:01.896,1789373401.896,476.98,41.972,8.468
11:10:01.897,1789373401.898,476.98,41.574,9.306
11:10:01.899,1789373401.899,476.98,43.912,6.506
11:10:01.900,1789373401.901,476.26,42.316,8.242
11:10:01.902,1789373401.902,476.98,43.286,7.084
11:10:01.904,1789373401.904,476.26,42.62,7.866
11:10:01.905,1789373401.906,476.5,42.788,7.726
11:10:01.907,1789373401.907,475.53,43.008,7.482
11:10:01.908,1789373401.909,475.78,43.124,7.614
11:10:01.910,1789373401.91,476.02,43.538,6.882
11:10:01.912,1789373401.912,476.02,43.072,7.574
11:10:01.913,1789373401.914,476.02,43.352,7.202
11:10:01.915,1789373401.915,476.02,41.736,8.856
11:10:01.916,1789373401.917,475.53,42.188,8.238
11:10:01.918,1789373401.918,475.29,41.88,8.92
11:10:01.920,1789373401.92,475.78,42.07,8.632
11:10:01.921,1789373401.922,476.02,42.65,7.914
11:10:01.923,1789373401.923,476.5,43.042,7.614
11:10:01.924,1789373401.925,476.98,41.318,9.144
11:10:01.926,1789373401.926,477.47,40.718,10.02
11:10:01.928,1789373401.928,476.98,41.52,9.026
11:10:01.929,1789373401.93,476.02,39.432,11.278
11:10:01.931,1789373401.931,476.26,40.886,9.784
11:10:01.932,1789373401.933,476.74,40.614,10.304
11:10:01.934,1789373401.934,477.23,43.078,7.458
11:10:01.936,1789373401.936,476.5,41.196,9.262
11:10:01.937,1789373401.938,476.5,42.01,9.358
11:10:01.939,1789373401.939,476.74,42.03,8.524
11:10:01.940,1789373401.941,475.78,40.776,10.124
11:10:01.942,1789373401.942,476.5,42.864,7.738
11:10:01.944,1789373401.944,475.29,41.936,8.858
11:10:01.945,1789373401.946,476.26,43.94,6.694
11:10:01.947,1789373401.947,475.29,42.752,7.926
11:10:01.948,1789373401.949,475.78,42.804,8.092
11:10:01.950,1789373401.95,475.05,43.472,7.254
11:10:01.952,1789373401.952,475.29,42.648,8.446
11:10:01.953,1789373401.954,475.78,43.302,7.45
11:10:01.955,1789373401.955,476.02,42.684,8.16
11:10:01.956,1789373401.957,476.5,43.338,7.344
11:10:01.958,1789373401.958,476.02,42.198,8.624
11:10:01.960,1789373401.96,476.26,42.24,8.35
11:10:01.961,1789373401.962,475.78,42.752,8.096
11:10:01.963,1789373401.963,476.26,42.91,7.8
11:10:01.964,1789373401.965,476.02,44.044,6.534
11:10:01.966,1789373401.966,476.5,43.606,7.188
11:10:01.968,1789373401.968,476.98,41.87,8.644
11:10:01.969,1789373401.97,477.23,41.044,9.578
11:10:01.971,1789373401.971,476.74,41.976,8.556
11:10:01.972,1789373401.973,475.53,40.65,10.114
11:10:01.974,1789373401.974,475.53,41.424,9.422
11:10:01.976,1789373401.976,476.26,41.67,9.258
11:10:01.977,1789373401.978,476.26,43.624,6.944
11:10:01.979,1789373401.979,476.02,41.718,8.74
11:10:01.980,1789373401.981,476.02,41.832,9.27
