iso,t_s,wm_hat_hz,iq,iq_shed
10:45:56.861,1789371956.861,43.49,42.684,0.9999
10:45:56.901,1789371956.901,44.056,41.748,0.9999
10:45:56.941,1789371956.941,43.574,42.52,0.9999
10:45:56.981,1789371956.981,44.076,40.68,0.9999
10:45:57.021,1789371957.021,43.512,42.652,0.9999
10:45:57.061,1789371957.061,45.332,40.724,0.9999
10:45:57.101,1789371957.101,44.65,41.148,0.9999
10:45:57.141,1789371957.141,43.612,42.958,0.9999
10:45:57.181,1789371957.181,45.538,40.186,0.9999
10:45:57.221,1789371957.221,43.998,41.974,0.9999
10:45:57.261,1789371957.261,44.538,41.596,0.9999
10:45:57.301,1789371957.301,45.472,40.702,0.9999
10:45:57.341,1789371957.341,43.966,42.32,0.9999
10:45:57.381,1789371957.381,44.412,41.608,0.9999
10:45:57.421,1789371957.421,44.036,42.848,0.9999
10:45:57.461,1789371957.461,44.634,41.636,0.9999
10:45:57.501,1789371957.501,43.5,43.534,0.9999
10:45:57.541,1789371957.541,44.972,42.378,0.9999
10:45:57.581,1789371957.581,44.078,42.318,0.9999
10:45:57.621,1789371957.621,43.196,44.288,0.9999
10:45:57.661,1789371957.661,43.952,42.432,0.9999
10:45:57.701,1789371957.701,43.35,43.636,0.9999
10:45:57.741,1789371957.741,43.108,43.274,0.9999
10:45:57.781,1789371957.781,44.152,42.8,0.9999
10:45:57.821,1789371957.821,44.018,42.55,0.9999
10:45:57.861,1789371957.861,43.038,43.78,0.9999
10:45:57.901,1789371957.901,43.524,42.84,0.9999
10:45:57.941,1789371957.941,43.542,42.88,0.9999
10:45:57.981,1789371957.981,43.348,42.348,0.9999
10:45:58.021,1789371958.021,43.5,43.634,0.9999
10:45:58.061,1789371958.061,44.562,41.772,0.9999
10:45:58.101,1789371958.101,43.048,43.49,0.9999
10:45:58.141,1789371958.141,43.748,42.396,0.9999
10:45:58.181,1789371958.181,43.706,42.548,0.9999
10:45:58.221,1789371958.221,43.146,42.566,0.9999
10:45:58.261,1789371958.261,44.414,41.536,0.9999
10:45:58.301,1789371958.301,43.514,43.22,0.9999
10:45:58.341,1789371958.341,43.908,42.228,0.9999
10:45:58.381,1789371958.381,43.048,43.746,0.9999
10:45:58.421,1789371958.421,43.896,42.776,0.9999
10:45:58.461,1789371958.461,43.256,42.488,0.9999
10:45:58.501,1789371958.501,43.89,42.746,0.9999
10:45:58.541,1789371958.541,45.236,41.166,0.9999
