iso,t_s,wm_hat_hz,iq,iq_shed
14:55:45.907,1789386945.908,40.786,35.458,1.0
14:55:45.947,1789386945.948,41.666,34.758,1.0
14:55:45.987,1789386945.988,41.004,35.182,1.0
14:55:46.027,1789386946.028,42.218,33.88,1.0
14:55:46.067,1789386946.068,41.478,35.142,1.0
14:55:46.107,1789386946.108,40.942,35.86,1.0
14:55:46.147,1789386946.148,42.048,33.576,1.0
14:55:46.187,1789386946.188,41.566,35.204,1.0
14:55:46.227,1789386946.228,41.178,34.446,1.0
14:55:46.267,1789386946.268,41.916,35.566,1.0
14:55:46.307,1789386946.308,41.678,35.888,1.0
14:55:46.347,1789386946.348,41.99,33.212,1.0
14:55:46.387,1789386946.388,41.712,34.354,1.0
14:55:46.427,1789386946.428,41.132,35.47,1.0
14:55:46.467,1789386946.468,42.16,35.576,1.0
14:55:46.507,1789386946.508,40.574,36.184,1.0
14:55:46.547,1789386946.548,42.804,32.81,1.0
14:55:46.587,1789386946.588,41.676,33.908,1.0
14:55:46.627,1789386946.628,42.162,34.494,1.0
14:55:46.667,1789386946.668,40.988,35.232,1.0
14:55:46.707,1789386946.708,42.136,33.33,1.0
14:55:46.747,1789386946.748,42.002,33.248,1.0
14:55:46.787,1789386946.788,41.318,35.452,1.0
14:55:46.827,1789386946.828,41.516,34.012,1.0
14:55:46.867,1789386946.868,41.742,34.858,1.0
14:55:46.907,1789386946.908,41.858,33.74,1.0
14:55:46.947,1789386946.948,41.484,34.35,1.0
14:55:46.987,1789386946.988,41.264,34.998,1.0
14:55:47.027,1789386947.028,41.784,33.57,1.0
14:55:47.067,1789386947.068,42.06,34.998,1.0
14:55:47.107,1789386947.108,40.82,35.49,1.0
14:55:47.147,1789386947.148,42.79,32.428,1.0
14:55:47.187,1789386947.188,41.368,34.136,1.0
14:55:47.227,1789386947.228,41.438,35.226,1.0
14:55:47.267,1789386947.268,41.736,34.29,1.0
14:55:47.307,1789386947.308,41.84,33.902,1.0
14:55:47.347,1789386947.348,41.37,34.572,1.0
14:55:47.387,1789386947.388,41.464,34.506,1.0
14:55:47.427,1789386947.428,41.62,33.32,1.0
14:55:47.467,1789386947.468,41.434,34.4,1.0
14:55:47.507,1789386947.508,41.308,35.136,1.0
14:55:47.547,1789386947.548,41.114,33.672,1.0
14:55:47.587,1789386947.588,41.63,34.43,1.0
14:55:47.627,1789386947.628,41.012,34.216,1.0
14:55:47.667,1789386947.668,41.98,33.584,1.0
