iso,t_s,wm_hat_hz,iq,iq_shed
15:25:08.382,1789388708.382,38.292,29.416,1.0
15:25:08.422,1789388708.422,39.98,28.774,1.0
15:25:08.462,1789388708.462,38.226,28.95,1.0
15:25:08.502,1789388708.502,38.508,29.342,1.0
15:25:08.542,1789388708.542,39.004,28.4,1.0
15:25:08.582,1789388708.582,38.84,28.394,1.0
15:25:08.622,1789388708.622,38.472,29.312,1.0
15:25:08.662,1789388708.662,38.704,28.662,1.0
15:25:08.702,1789388708.702,39.18,27.982,1.0
15:25:08.742,1789388708.742,39.264,27.924,1.0
15:25:08.782,1789388708.782,38.836,27.934,1.0
15:25:08.822,1789388708.822,39.236,26.76,1.0
15:25:08.862,1789388708.862,39.104,26.636,1.0
15:25:08.902,1789388708.902,38.894,28.742,1.0
15:25:08.942,1789388708.942,40.014,26.53,1.0
15:25:08.982,1789388708.982,39.51,26.244,1.0
15:25:09.022,1789388709.022,38.614,28.468,1.0
15:25:09.062,1789388709.062,39.112,27.222,1.0
15:25:09.102,1789388709.102,40.088,26.172,1.0
15:25:09.142,1789388709.142,39.296,27.974,1.0
15:25:09.182,1789388709.182,39.19,27.118,1.0
15:25:09.222,1789388709.222,39.696,26.61,1.0
15:25:09.262,1789388709.262,39.148,28.238,1.0
15:25:09.302,1789388709.302,39.44,27.484,1.0
15:25:09.342,1789388709.342,39.784,27.352,1.0
15:25:09.382,1789388709.382,38.446,28.536,1.0
15:25:09.422,1789388709.422,39.09,28.422,1.0
15:25:09.462,1789388709.462,40.084,27.244,1.0
15:25:09.502,1789388709.502,38.992,28.57,1.0
15:25:09.542,1789388709.542,38.646,28.996,1.0
15:25:09.582,1789388709.582,38.852,28.49,1.0
15:25:09.622,1789388709.622,39.158,28.342,1.0
15:25:09.662,1789388709.662,39.188,28.19,1.0
15:25:09.702,1789388709.702,38.716,28.814,1.0
15:25:09.742,1789388709.742,38.77,27.73,1.0
15:25:09.782,1789388709.782,39.338,27.884,1.0
15:25:09.822,1789388709.822,38.85,28.844,1.0
15:25:09.862,1789388709.862,39.662,26.648,1.0
15:25:09.902,1789388709.902,39.048,26.838,1.0
15:25:09.942,1789388709.942,38.802,28.416,1.0
15:25:09.982,1789388709.982,40.456,26.298,1.0
15:25:10.022,1789388710.022,39.104,26.724,1.0
15:25:10.062,1789388710.062,38.718,28.022,1.0
15:25:10.102,1789388710.102,39.702,27.044,1.0
15:25:10.142,1789388710.142,39.408,26.574,1.0
15:25:10.182,1789388710.182,39.306,27.608,1.0
15:25:10.222,1789388710.222,39.286,27.3,1.0
15:25:10.262,1789388710.262,39.154,27.272,1.0
15:25:10.302,1789388710.302,39.28,27.618,1.0
15:25:10.342,1789388710.342,39.314,28.052,1.0
15:25:10.382,1789388710.382,39.312,27.49,1.0
15:25:10.422,1789388710.422,38.47,27.402,1.0
15:25:10.462,1789388710.462,39.242,28.756,1.0
15:25:10.502,1789388710.502,38.996,28.442,1.0
15:25:10.542,1789388710.542,38.15,28.718,1.0
15:25:10.582,1789388710.582,39.174,28.514,1.0
15:25:10.622,1789388710.622,38.194,28.414,1.0
15:25:10.662,1789388710.662,38.724,29.258,1.0
15:25:10.702,1789388710.702,39.442,28.246,1.0
15:25:10.742,1789388710.742,38.692,27.87,1.0
15:25:10.782,1789388710.782,38.632,28.73,1.0
15:25:10.822,1789388710.822,38.526,27.352,1.0
15:25:10.862,1789388710.862,39.948,26.512,1.0
15:25:10.902,1789388710.902,38.838,27.204,1.0
15:25:10.942,1789388710.942,38.72,28.31,1.0
15:25:10.982,1789388710.982,39.044,27.814,1.0
15:25:11.022,1789388711.022,38.276,28.23,1.0
15:25:11.062,1789388711.062,39.504,26.02,1.0
15:25:11.102,1789388711.102,39.212,27.322,1.0
15:25:11.142,1789388711.142,37.418,29.05,1.0
15:25:11.182,1789388711.182,39.228,28.306,1.0
15:25:11.222,1789388711.222,38.972,28.924,1.0
15:25:11.262,1789388711.262,38.566,27.486,1.0
15:25:11.302,1789388711.302,39.372,26.41,1.0
15:25:11.342,1789388711.342,38.434,27.228,1.0
15:25:11.382,1789388711.382,39.256,27.692,1.0
15:25:11.422,1789388711.422,38.902,27.344,1.0
15:25:11.462,1789388711.462,39.316,27.314,1.0
15:25:11.502,1789388711.502,38.332,27.794,1.0
15:25:11.542,1789388711.542,37.55,28.992,1.0
15:25:11.582,1789388711.582,39.458,27.086,1.0
15:25:11.622,1789388711.622,38.912,26.996,1.0
15:25:11.662,1789388711.662,38.398,27.462,1.0
15:25:11.702,1789388711.702,39.484,26.112,1.0
15:25:11.742,1789388711.742,37.496,28.044,1.0
15:25:11.782,1789388711.782,39.19,27.71,1.0
15:25:11.822,1789388711.822,38.988,26.528,1.0
15:25:11.862,1789388711.862,39.136,26.864,1.0
15:25:11.902,1789388711.902,39.104,26.998,1.0
15:25:11.942,1789388711.942,38.282,26.502,1.0
15:25:11.982,1789388711.982,39.18,27.618,1.0
15:25:12.022,1789388712.022,39.634,25.92,1.0
15:25:12.062,1789388712.062,38.6,27.43,1.0
15:25:12.102,1789388712.102,38.544,27.886,1.0
15:25:12.142,1789388712.142,38.984,25.586,1.0
15:25:12.182,1789388712.182,38.926,27.94,1.0
15:25:12.222,1789388712.222,38.758,26.032,1.0
15:25:12.262,1789388712.262,39.078,27.754,1.0
15:25:12.302,1789388712.302,39.01,26.45,1.0
15:25:12.342,1789388712.342,38.376,26.796,1.0
15:25:12.382,1789388712.382,38.804,28.128,1.0
15:25:12.422,1789388712.422,38.842,27.14,1.0
15:25:12.462,1789388712.462,38.764,28.122,1.0
15:25:12.502,1789388712.502,38.64,27.182,1.0
15:25:12.542,1789388712.542,38.01,27.94,1.0
15:25:12.582,1789388712.582,39.754,26.362,1.0
15:25:12.622,1789388712.622,38.168,28.26,1.0
15:25:12.662,1789388712.662,38.528,27.456,1.0
15:25:12.702,1789388712.702,39.73,26.084,1.0
15:25:12.742,1789388712.742,38.168,26.764,1.0
15:25:12.782,1789388712.782,39.282,27.258,1.0
15:25:12.822,1789388712.822,39.352,26.418,1.0
15:25:12.862,1789388712.862,38.91,27.246,1.0
15:25:12.902,1789388712.902,38.55,28.366,1.0
15:25:12.942,1789388712.942,38.002,28.032,1.0
15:25:12.982,1789388712.982,39.078,27.484,1.0
15:25:13.022,1789388713.022,38.764,28.088,1.0
15:25:13.062,1789388713.062,38.302,27.458,1.0
15:25:13.102,1789388713.102,39.964,26.03,1.0
15:25:13.142,1789388713.142,37.826,27.7,1.0
15:25:13.182,1789388713.182,38.78,28.482,1.0
15:25:13.222,1789388713.222,38.958,28.282,1.0
15:25:13.262,1789388713.262,38.67,28.562,1.0
15:25:13.302,1789388713.302,39.1,26.774,1.0
15:25:13.342,1789388713.342,38.27,27.47,1.0
15:25:13.382,1789388713.382,39.466,27.206,1.0
15:25:13.422,1789388713.422,39.174,28.314,1.0
15:25:13.462,1789388713.462,38.538,27.31,1.0
15:25:13.502,1789388713.502,38.654,28.18,1.0
15:25:13.542,1789388713.542,38.626,26.926,1.0
15:25:13.582,1789388713.582,39.016,26.834,1.0
15:25:13.622,1789388713.622,39.634,28.332,1.0
15:25:13.662,1789388713.662,37.946,28.874,1.0
15:25:13.702,1789388713.702,38.116,29.11,1.0
15:25:13.742,1789388713.742,38.844,27.464,1.0
15:25:13.782,1789388713.782,39.866,26.446,1.0
15:25:13.822,1789388713.822,39.4,26.398,1.0
15:25:13.862,1789388713.862,38.834,28.496,1.0
15:25:13.902,1789388713.902,38.434,28.524,1.0
15:25:13.942,1789388713.942,37.954,28.65,1.0
15:25:13.982,1789388713.982,39.74,28.544,1.0
15:25:14.022,1789388714.022,38.85,27.73,1.0
15:25:14.062,1789388714.062,37.69,29.57,1.0
15:25:14.102,1789388714.102,40.224,27.77,1.0
15:25:14.142,1789388714.142,38.434,29.062,1.0
15:25:14.182,1789388714.182,38.402,29.606,1.0
15:25:14.222,1789388714.222,39.428,28.18,1.0
15:25:14.262,1789388714.262,38.038,28.438,1.0
15:25:14.302,1789388714.302,39.538,29.054,1.0
15:25:14.342,1789388714.342,38.932,28.73,1.0
15:25:14.382,1789388714.382,38.55,28.578,1.0
15:25:14.422,1789388714.422,38.938,29.018,1.0
15:25:14.462,1789388714.462,38.444,28.818,1.0
15:25:14.502,1789388714.502,39.232,28.082,1.0
15:25:14.542,1789388714.542,39.172,29.106,1.0
15:25:14.582,1789388714.582,38.148,28.432,1.0
15:25:14.622,1789388714.622,39.166,28.666,1.0
15:25:14.662,1789388714.662,39.228,28.706,1.0
15:25:14.702,1789388714.702,38.62,28.17,1.0
15:25:14.742,1789388714.742,39.16,28.526,1.0
15:25:14.782,1789388714.782,38.204,28.54,1.0
15:25:14.822,1789388714.822,38.396,28.71,1.0
15:25:14.862,1789388714.862,40.11,28.592,1.0
15:25:14.902,1789388714.902,37.804,29.188,1.0
15:25:14.942,1789388714.942,38.424,29.412,1.0
15:25:14.982,1789388714.982,38.832,29.038,1.0
15:25:15.022,1789388715.022,38.746,28.754,1.0
15:25:15.062,1789388715.062,39.176,29.326,1.0
15:25:15.102,1789388715.102,38.33,28.496,1.0
15:25:15.142,1789388715.142,39.532,27.76,1.0
15:25:15.182,1789388715.182,38.872,29.418,1.0
15:25:15.222,1789388715.222,38.73,27.542,1.0
15:25:15.262,1789388715.262,40.284,26.466,1.0
15:25:15.302,1789388715.302,38.148,27.944,1.0
15:25:15.342,1789388715.342,38.776,28.332,1.0
15:25:15.382,1789388715.382,40.148,26.432,1.0
15:25:15.422,1789388715.422,38.456,27.408,1.0
15:25:15.462,1789388715.462,38.706,28.912,1.0
15:25:15.502,1789388715.502,38.548,27.608,1.0
15:25:15.542,1789388715.542,38.444,28.704,1.0
15:25:15.582,1789388715.582,39.48,28.436,1.0
15:25:15.622,1789388715.622,38.852,27.996,1.0
15:25:15.662,1789388715.662,38.536,28.79,1.0
15:25:15.702,1789388715.702,38.278,27.654,1.0
15:25:15.742,1789388715.742,40.034,26.694,1.0
15:25:15.782,1789388715.782,38.566,27.438,1.0
15:25:15.822,1789388715.822,38.804,27.984,1.0
15:25:15.862,1789388715.862,38.984,27.944,1.0
15:25:15.902,1789388715.902,38.178,27.842,1.0
15:25:15.942,1789388715.942,39.686,26.446,1.0
15:25:15.982,1789388715.982,38.38,28.412,1.0
15:25:16.022,1789388716.022,37.958,28.764,1.0
15:25:16.062,1789388716.062,39.188,27.996,1.0
15:25:16.102,1789388716.102,39.108,28.03,1.0
15:25:16.142,1789388716.142,39.0,27.622,1.0
15:25:16.182,1789388716.182,38.87,27.41,1.0
15:25:16.222,1789388716.222,38.282,28.126,1.0
15:25:16.262,1789388716.262,39.408,26.774,1.0
15:25:16.302,1789388716.302,38.888,26.136,1.0
15:25:16.342,1789388716.342,39.502,27.494,1.0
15:25:16.382,1789388716.382,38.266,28.406,1.0
15:25:16.422,1789388716.422,38.146,27.752,1.0
15:25:16.462,1789388716.462,39.212,27.57,1.0
15:25:16.502,1789388716.502,38.648,27.918,1.0
15:25:16.542,1789388716.542,38.35,27.614,1.0
15:25:16.582,1789388716.582,39.302,26.518,1.0
15:25:16.622,1789388716.622,37.55,29.178,1.0
15:25:16.662,1789388716.662,39.556,26.718,1.0
15:25:16.702,1789388716.702,38.16,27.766,1.0
15:25:16.742,1789388716.742,38.964,27.18,1.0
15:25:16.782,1789388716.782,39.32,26.362,1.0
15:25:16.822,1789388716.822,37.416,28.086,1.0
15:25:16.862,1789388716.862,40.098,25.582,1.0
15:25:16.902,1789388716.902,38.452,27.746,1.0
15:25:16.942,1789388716.942,38.744,27.082,1.0
15:25:16.982,1789388716.982,39.21,26.178,1.0
15:25:17.022,1789388717.022,37.926,27.234,1.0
15:25:17.062,1789388717.062,39.958,25.77,1.0
15:25:17.102,1789388717.102,37.428,28.47,1.0
15:25:17.142,1789388717.142,39.468,26.924,1.0
15:25:17.182,1789388717.182,39.2,26.274,1.0
15:25:17.222,1789388717.222,37.54,27.76,1.0
15:25:17.262,1789388717.262,39.67,26.08,1.0
15:25:17.302,1789388717.302,38.48,26.61,1.0
15:25:17.342,1789388717.342,39.16,28.282,1.0
15:25:17.382,1789388717.382,38.72,26.538,1.0
