iso,t_s,wm_hat_hz,iq,iq_shed
16:00:13.446,1789390813.447,36.374,21.128,0.9999
16:00:13.486,1789390813.487,35.842,20.438,0.9999
16:00:13.526,1789390813.527,35.832,21.726,0.9999
16:00:13.566,1789390813.567,34.712,21.72,0.9999
16:00:13.606,1789390813.607,36.08,20.89,0.9999
16:00:13.646,1789390813.647,35.222,19.726,0.9999
16:00:13.686,1789390813.687,35.422,21.174,0.9999
16:00:13.726,1789390813.727,34.954,22.312,0.9999
16:00:13.766,1789390813.767,36.054,21.464,0.9999
16:00:13.806,1789390813.807,34.832,22.144,0.9999
16:00:13.846,1789390813.847,35.04,21.2,0.9999
16:00:13.886,1789390813.887,35.594,22.718,0.9999
16:00:13.926,1789390813.927,35.358,22.698,0.9999
16:00:13.966,1789390813.967,35.47,23.09,0.9999
16:00:14.006,1789390814.007,34.894,22.054,0.9999
16:00:14.046,1789390814.047,35.722,22.056,0.9999
16:00:14.086,1789390814.087,35.148,21.698,0.9999
16:00:14.126,1789390814.127,35.312,22.578,0.9999
16:00:14.166,1789390814.167,34.662,22.308,0.9999
16:00:14.206,1789390814.207,35.632,21.838,0.9999
16:00:14.246,1789390814.247,35.792,19.962,0.9999
16:00:14.286,1789390814.287,35.802,19.954,0.9999
16:00:14.326,1789390814.327,35.494,21.748,0.9999
16:00:14.366,1789390814.367,34.94,22.434,0.9999
16:00:14.406,1789390814.407,35.528,22.41,0.9999
16:00:14.446,1789390814.447,35.048,22.136,0.9999
16:00:14.486,1789390814.487,35.726,21.294,0.9999
16:00:14.526,1789390814.527,34.67,21.358,0.9999
16:00:14.566,1789390814.567,34.802,22.274,0.9999
16:00:14.606,1789390814.607,35.146,21.7,0.9999
16:00:14.646,1789390814.647,35.234,21.234,0.9999
16:00:14.686,1789390814.687,35.176,19.834,0.9999
16:00:14.726,1789390814.727,35.398,21.53,0.9999
16:00:14.766,1789390814.767,36.068,21.82,0.9999
16:00:14.806,1789390814.807,35.482,20.154,0.9999
16:00:14.846,1789390814.847,35.612,20.954,0.9999
16:00:14.886,1789390814.887,35.04,22.054,0.9999
16:00:14.926,1789390814.927,35.472,22.066,0.9999
16:00:14.966,1789390814.967,34.344,22.672,0.9999
16:00:15.006,1789390815.007,35.192,21.448,0.9999
16:00:15.046,1789390815.047,35.478,21.266,0.9999
16:00:15.086,1789390815.087,33.872,23.386,0.9999
16:00:15.126,1789390815.127,35.482,21.046,0.9999
16:00:15.166,1789390815.167,34.996,21.882,0.9999
16:00:15.206,1789390815.207,35.56,22.002,0.9999
16:00:15.246,1789390815.247,34.424,21.668,0.9999
16:00:15.286,1789390815.287,35.278,21.71,0.9999
16:00:15.326,1789390815.327,35.234,19.938,0.9999
16:00:15.366,1789390815.367,34.536,22.536,0.9999
16:00:15.406,1789390815.407,35.526,20.034,0.9999
16:00:15.446,1789390815.447,34.862,20.466,0.9999
16:00:15.486,1789390815.487,35.826,21.224,0.9999
16:00:15.526,1789390815.527,34.96,20.62,0.9999
16:00:15.566,1789390815.567,34.688,22.714,0.9999
16:00:15.606,1789390815.607,34.728,21.542,0.9999
16:00:15.646,1789390815.647,35.32,21.806,0.9999
16:00:15.686,1789390815.687,34.45,21.604,0.9999
16:00:15.726,1789390815.727,34.902,22.152,0.9999
