iso,t_s,vDcInst,iq,i_trk_err
11:06:39.243,1789373199.243,498.26,28.026,1.126
11:06:39.244,1789373199.245,498.98,28.546,0.404
11:06:39.246,1789373199.246,498.74,29.778,0.708
11:06:39.248,1789373199.248,498.74,29.556,1.106
11:06:39.249,1789373199.25,498.26,30.148,1.678
11:06:39.251,1789373199.251,497.78,28.186,1.57
11:06:39.252,1789373199.253,496.81,30.18,0.894
11:06:39.254,1789373199.254,497.05,30.286,1.398
11:06:39.256,1789373199.256,497.78,30.344,1.088
11:06:39.257,1789373199.258,497.78,30.14,1.196
11:06:39.259,1789373199.259,498.26,28.872,0.902
11:06:39.260,1789373199.261,497.53,29.798,1.194
11:06:39.262,1789373199.262,497.78,28.35,1.69
11:06:39.264,1789373199.264,498.02,29.462,1.372
11:06:39.265,1789373199.266,497.78,28.292,0.47
11:06:39.267,1789373199.267,498.5,28.534,0.74
11:06:39.268,1789373199.269,498.26,28.14,1.212
11:06:39.270,1789373199.27,498.98,27.962,1.122
11:06:39.272,1789373199.272,498.98,29.044,2.446
11:06:39.273,1789373199.274,498.5,29.37,1.218
11:06:39.275,1789373199.275,498.98,29.49,1.06
11:06:39.276,1789373199.277,497.78,28.544,0.91
11:06:39.278,1789373199.278,497.05,29.098,1.424
11:06:39.280,1789373199.28,497.53,27.618,2.456
11:06:39.281,1789373199.282,497.78,29.954,0.91
11:06:39.283,1789373199.283,498.74,29.904,0.818
11:06:39.284,1789373199.285,498.26,29.678,0.536
11:06:39.286,1789373199.286,498.02,29.24,1.678
11:06:39.288,1789373199.288,498.5,26.876,2.13
11:06:39.289,1789373199.29,497.53,28.562,1.806
11:06:39.291,1789373199.291,498.02,28.074,0.78
11:06:39.292,1789373199.293,498.26,29.688,0.936
11:06:39.294,1789373199.294,498.02,29.294,1.286
11:06:39.296,1789373199.296,498.98,28.304,1.218
11:06:39.297,1789373199.298,498.26,27.954,1.434
11:06:39.299,1789373199.299,498.26,28.46,0.908
11:06:39.300,1789373199.301,497.78,29.15,0.848
11:06:39.302,1789373199.302,496.81,30.11,0.85
11:06:39.304,1789373199.304,497.29,30.912,1.708
11:06:39.305,1789373199.306,498.02,29.032,1.304
11:06:39.307,1789373199.307,498.02,29.192,0.454
11:06:39.308,1789373199.309,498.98,27.78,2.418
11:06:39.310,1789373199.31,498.26,29.974,0.786
11:06:39.312,1789373199.312,497.78,29.736,0.838
11:06:39.313,1789373199.314,498.02,29.776,1.072
11:06:39.315,1789373199.315,497.29,28.838,0.902
11:06:39.316,1789373199.317,498.98,26.622,2.348
11:06:39.318,1789373199.318,498.02,28.292,0.59
11:06:39.320,1789373199.32,498.74,27.67,1.768
11:06:39.321,1789373199.322,498.98,29.614,0.792
11:06:39.323,1789373199.323,498.5,29.178,0.63
11:06:39.324,1789373199.325,499.23,28.338,1.084
11:06:39.326,1789373199.326,497.29,27.406,2.026
11:06:39.328,1789373199.328,497.29,28.15,1.19
11:06:39.329,1789373199.33,497.78,28.58,1.172
11:06:39.331,1789373199.331,498.5,29.852,1.316
11:06:39.332,1789373199.333,498.26,30.454,1.578
11:06:39.334,1789373199.334,498.26,27.892,1.304
11:06:39.336,1789373199.336,497.78,28.826,1.748
11:06:39.337,1789373199.338,498.5,27.378,1.832
11:06:39.339,1789373199.339,498.02,29.544,1.222
11:06:39.340,1789373199.341,498.02,29.99,1.592
11:06:39.342,1789373199.342,498.5,29.686,0.722
11:06:39.344,1789373199.344,497.78,29.866,2.356
11:06:39.345,1789373199.346,498.98,27.668,1.842
11:06:39.347,1789373199.347,498.26,28.75,0.718
11:06:39.348,1789373199.349,498.26,28.432,0.99
11:06:39.350,1789373199.35,497.78,30.156,0.782
11:06:39.352,1789373199.352,497.05,29.6,1.362
11:06:39.353,1789373199.354,498.5,29.434,0.564
11:06:39.355,1789373199.355,498.26,28.164,2.42
11:06:39.356,1789373199.357,498.5,28.44,1.332
11:06:39.358,1789373199.358,499.23,29.132,1.728
11:06:39.360,1789373199.36,498.5,29.576,0.59
11:06:39.361,1789373199.362,498.26,29.608,1.662
11:06:39.363,1789373199.363,498.02,28.07,1.64
11:06:39.364,1789373199.365,497.29,28.986,0.376
11:06:39.366,1789373199.366,498.74,27.466,2.248
11:06:39.368,1789373199.368,498.26,29.088,0.366
11:06:39.369,1789373199.37,498.5,29.038,0.604
11:06:39.371,1789373199.371,498.98,28.284,1.036
11:06:39.372,1789373199.373,498.5,28.796,1.896
11:06:39.374,1789373199.374,498.98,27.516,2.032
11:06:39.376,1789373199.376,497.29,28.77,0.612
11:06:39.377,1789373199.378,497.29,28.986,0.774
11:06:39.379,1789373199.379,497.78,28.924,0.87
11:06:39.380,1789373199.381,498.26,28.904,1.634
11:06:39.382,1789373199.382,498.5,29.094,0.944
11:06:39.384,1789373199.384,498.5,27.832,1.614
11:06:39.385,1789373199.386,498.26,28.696,0.354
11:06:39.387,1789373199.387,498.26,29.33,0.348
11:06:39.388,1789373199.389,498.02,29.418,0.984
11:06:39.390,1789373199.39,498.02,29.948,2.158
11:06:39.392,1789373199.392,498.26,28.344,1.096
11:06:39.393,1789373199.394,497.78,30.45,1.51
11:06:39.395,1789373199.395,498.26,29.67,2.068
11:06:39.396,1789373199.397,498.5,30.016,1.078
11:06:39.398,1789373199.398,497.78,29.372,0.824
11:06:39.400,1789373199.4,497.78,28.858,0.706
11:06:39.401,1789373199.402,497.05,29.202,1.094
11:06:39.403,1789373199.403,497.29,28.124,1.646
11:06:39.404,1789373199.405,498.74,29.038,1.764
11:06:39.406,1789373199.406,498.5,29.036,0.312
11:06:39.408,1789373199.408,499.23,29.174,0.706
11:06:39.409,1789373199.41,498.5,27.956,1.57
11:06:39.411,1789373199.411,498.26,27.886,1.294
11:06:39.412,1789373199.413,498.26,28.056,1.798
11:06:39.414,1789373199.414,498.02,29.418,0.564
11:06:39.416,1789373199.416,497.78,29.82,0.896
11:06:39.417,1789373199.418,498.26,28.862,0.286
11:06:39.419,1789373199.419,498.26,29.5,1.7
11:06:39.420,1789373199.421,498.74,27.692,2.282
11:06:39.422,1789373199.422,498.26,30.092,1.014
11:06:39.424,1789373199.424,497.53,29.59,0.216
11:06:39.425,1789373199.426,497.53,30.342,0.876
11:06:39.427,1789373199.427,496.81,30.048,2.5
11:06:39.428,1789373199.429,498.26,27.628,1.562
11:06:39.430,1789373199.43,497.78,28.198,1.534
11:06:39.432,1789373199.432,498.98,27.688,1.34
11:06:39.433,1789373199.434,498.5,29.562,0.882
11:06:39.435,1789373199.435,498.5,29.282,1.082
11:06:39.436,1789373199.437,498.02,29.04,1.348
11:06:39.438,1789373199.438,497.78,27.954,1.06
11:06:39.440,1789373199.44,498.02,28.854,0.694
11:06:39.441,1789373199.442,498.5,28.566,1.166
11:06:39.443,1789373199.443,498.26,30.448,1.284
11:06:39.444,1789373199.445,498.74,31.14,1.788
11:06:39.446,1789373199.446,498.5,29.648,1.414
11:06:39.448,1789373199.448,498.02,29.32,0.544
11:06:39.449,1789373199.45,498.26,27.724,2.556
11:06:39.451,1789373199.451,497.29,29.63,0.618
11:06:39.452,1789373199.453,497.53,28.99,0.896
11:06:39.454,1789373199.454,498.5,29.17,0.822
11:06:39.456,1789373199.456,498.26,28.744,1.502
11:06:39.457,1789373199.458,499.47,27.516,1.632
11:06:39.459,1789373199.459,498.26,28.036,1.142
11:06:39.460,1789373199.461,498.26,27.404,1.898
11:06:39.462,1789373199.462,498.26,29.21,0.29
11:06:39.464,1789373199.464,498.26,29.348,0.93
11:06:39.465,1789373199.466,498.98,29.076,0.366
11:06:39.467,1789373199.467,498.02,27.49,1.74
11:06:39.468,1789373199.469,498.74,28.404,0.952
11:06:39.470,1789373199.47,498.5,29.144,1.138
11:06:39.472,1789373199.472,498.26,30.574,1.458
11:06:39.473,1789373199.474,498.02,31.128,2.11
11:06:39.475,1789373199.475,497.29,28.868,0.582
11:06:39.476,1789373199.477,496.81,29.728,2.084
11:06:39.478,1789373199.478,498.02,27.53,2.098
11:06:39.480,1789373199.48,498.02,29.348,0.19
11:06:39.481,1789373199.482,498.26,29.56,0.686
11:06:39.483,1789373199.483,498.74,29.82,0.662
11:06:39.484,1789373199.485,497.78,29.592,2.264
11:06:39.486,1789373199.486,498.5,27.774,1.402
11:06:39.488,1789373199.488,497.53,28.26,0.876
11:06:39.489,1789373199.49,497.78,27.892,1.13
11:06:39.491,1789373199.491,498.5,29.826,0.826
11:06:39.492,1789373199.493,498.26,29.826,1.156
11:06:39.494,1789373199.494,498.74,30.11,1.006
11:06:39.496,1789373199.496,498.5,28.602,2.826
11:06:39.497,1789373199.498,498.26,29.082,1.506
11:06:39.499,1789373199.499,498.26,28.946,2.226
11:06:39.500,1789373199.501,497.29,29.702,0.382
11:06:39.502,1789373199.502,497.53,29.968,1.586
11:06:39.504,1789373199.504,498.02,28.13,1.644
11:06:39.505,1789373199.506,498.02,29.392,1.112
11:06:39.507,1789373199.507,499.47,27.56,2.304
11:06:39.508,1789373199.509,498.5,29.132,0.292
11:06:39.510,1789373199.51,498.26,28.562,0.764
11:06:39.512,1789373199.512,498.26,28.142,1.346
11:06:39.513,1789373199.514,497.53,28.59,2.4
11:06:39.515,1789373199.515,498.74,27.754,1.324
11:06:39.516,1789373199.517,497.78,28.686,0.918
