iso,t_s,wm_hat_hz,iq,iq_shed
13:50:57.844,1789383057.845,44.812,42.05,1.0
13:50:57.884,1789383057.885,44.062,42.612,1.0
13:50:57.924,1789383057.925,44.256,41.768,1.0
13:50:57.964,1789383057.965,44.334,42.094,1.0
13:50:58.004,1789383058.005,43.516,42.738,1.0
13:50:58.044,1789383058.045,44.296,42.196,1.0
13:50:58.084,1789383058.085,45.632,41.358,1.0
13:50:58.124,1789383058.125,44.552,42.17,1.0
13:50:58.164,1789383058.165,44.038,42.712,1.0
13:50:58.204,1789383058.205,44.06,42.436,1.0
13:50:58.244,1789383058.245,43.586,42.856,1.0
13:50:58.284,1789383058.285,43.782,41.604,1.0
13:50:58.324,1789383058.325,45.024,41.436,1.0
13:50:58.364,1789383058.365,45.192,41.32,1.0
13:50:58.404,1789383058.405,43.186,42.676,1.0
13:50:58.444,1789383058.445,42.698,43.688,1.0
13:50:58.484,1789383058.485,43.702,42.746,1.0
13:50:58.524,1789383058.525,43.292,42.53,1.0
13:50:58.564,1789383058.565,44.322,42.004,1.0
13:50:58.604,1789383058.605,46.072,40.944,1.0
13:50:58.644,1789383058.645,44.6,41.42,1.0
13:50:58.684,1789383058.685,42.826,43.416,1.0
13:50:58.724,1789383058.725,43.914,41.814,1.0
13:50:58.764,1789383058.765,44.388,41.438,1.0
13:50:58.804,1789383058.805,42.622,42.954,1.0
13:50:58.844,1789383058.845,43.528,42.93,1.0
13:50:58.884,1789383058.885,43.838,43.654,1.0
13:50:58.924,1789383058.925,43.358,42.56,1.0
13:50:58.964,1789383058.965,43.774,42.086,1.0
13:50:59.004,1789383059.005,44.812,40.632,1.0
13:50:59.044,1789383059.045,44.882,40.388,1.0
13:50:59.084,1789383059.085,43.594,42.432,1.0
13:50:59.124,1789383059.125,44.45,42.612,1.0
13:50:59.164,1789383059.165,44.116,42.434,1.0
13:50:59.204,1789383059.205,43.458,42.33,1.0
13:50:59.244,1789383059.245,42.832,43.138,1.0
13:50:59.284,1789383059.285,43.022,43.282,1.0
13:50:59.324,1789383059.325,42.216,44.152,1.0
13:50:59.364,1789383059.365,44.09,42.386,1.0
13:50:59.404,1789383059.405,45.75,40.558,1.0
13:50:59.444,1789383059.445,44.814,40.7,1.0
13:50:59.484,1789383059.485,45.08,40.344,1.0
