iso,t_s,wm_hat_hz,iq,iq_shed
15:30:46.525,1789389046.525,39.042,27.53,1.0
15:30:46.565,1789389046.565,39.008,25.892,1.0
15:30:46.605,1789389046.605,37.992,28.214,1.0
15:30:46.645,1789389046.645,38.5,26.414,1.0
15:30:46.685,1789389046.685,38.568,28.38,1.0
15:30:46.725,1789389046.725,39.504,26.712,1.0
15:30:46.765,1789389046.765,37.816,27.654,1.0
15:30:46.805,1789389046.805,38.278,28.104,1.0
15:30:46.845,1789389046.845,38.052,27.32,1.0
15:30:46.885,1789389046.885,38.774,27.916,1.0
15:30:46.925,1789389046.925,38.726,27.0,1.0
15:30:46.965,1789389046.965,38.488,28.002,1.0
15:30:47.005,1789389047.005,38.514,27.722,1.0
15:30:47.045,1789389047.045,38.338,27.006,1.0
15:30:47.085,1789389047.085,38.706,27.62,1.0
15:30:47.125,1789389047.125,38.224,28.222,1.0
15:30:47.165,1789389047.165,39.136,26.79,1.0
15:30:47.205,1789389047.205,38.284,27.776,1.0
15:30:47.245,1789389047.245,37.874,26.18,1.0
15:30:47.285,1789389047.285,39.7,26.632,1.0
15:30:47.325,1789389047.325,38.448,26.818,1.0
15:30:47.365,1789389047.365,38.744,26.548,1.0
15:30:47.405,1789389047.405,38.412,27.368,1.0
15:30:47.445,1789389047.445,37.744,27.664,1.0
15:30:47.485,1789389047.485,38.182,28.23,1.0
15:30:47.525,1789389047.525,38.422,26.822,1.0
15:30:47.565,1789389047.565,38.914,26.74,1.0
15:30:47.605,1789389047.605,38.63,26.466,1.0
15:30:47.645,1789389047.645,39.074,25.608,1.0
15:30:47.685,1789389047.685,37.38,28.99,1.0
15:30:47.725,1789389047.725,38.226,27.124,1.0
15:30:47.765,1789389047.765,38.64,26.796,1.0
15:30:47.805,1789389047.805,39.02,27.584,1.0
15:30:47.845,1789389047.845,38.688,25.092,1.0
15:30:47.885,1789389047.885,38.414,26.93,1.0
15:30:47.925,1789389047.925,37.632,27.014,1.0
15:30:47.965,1789389047.965,38.678,27.458,1.0
15:30:48.005,1789389048.005,38.548,27.074,1.0
15:30:48.045,1789389048.045,38.728,26.802,1.0
15:30:48.085,1789389048.085,38.174,26.088,1.0
15:30:48.125,1789389048.125,37.814,27.058,1.0
15:30:48.165,1789389048.165,38.236,27.846,1.0
15:30:48.205,1789389048.205,37.622,26.75,1.0
15:30:48.245,1789389048.245,39.404,25.802,1.0
15:30:48.285,1789389048.285,37.876,27.448,1.0
15:30:48.325,1789389048.325,38.486,26.292,1.0
15:30:48.365,1789389048.365,38.306,27.226,1.0
15:30:48.405,1789389048.405,37.68,26.722,1.0
15:30:48.445,1789389048.445,38.914,27.24,1.0
15:30:48.485,1789389048.485,38.156,25.402,1.0
15:30:48.525,1789389048.525,38.53,26.518,1.0
15:30:48.565,1789389048.565,38.614,26.58,1.0
15:30:48.605,1789389048.605,38.008,26.62,1.0
15:30:48.645,1789389048.645,38.108,26.434,1.0
15:30:48.685,1789389048.685,37.598,27.708,1.0
15:30:48.725,1789389048.725,39.058,24.814,1.0
15:30:48.765,1789389048.765,38.994,26.634,1.0
15:30:48.805,1789389048.805,37.944,27.798,1.0
15:30:48.845,1789389048.845,37.886,27.99,1.0
15:30:48.885,1789389048.885,38.282,24.69,1.0
15:30:48.925,1789389048.925,38.918,26.596,1.0
15:30:48.965,1789389048.965,37.792,27.256,1.0
15:30:49.005,1789389049.005,38.742,27.638,1.0
15:30:49.045,1789389049.045,38.936,24.608,1.0
15:30:49.085,1789389049.085,37.678,27.41,1.0
15:30:49.125,1789389049.125,38.13,27.08,1.0
15:30:49.165,1789389049.165,37.792,27.946,1.0
15:30:49.205,1789389049.205,39.382,25.684,1.0
