iso,t_s,wm_hat_hz,iq,iq_shed
15:34:12.205,1789389252.206,38.19,27.182,1.0
15:34:12.245,1789389252.246,38.746,24.714,1.0
15:34:12.285,1789389252.286,37.89,26.99,1.0
15:34:12.325,1789389252.326,38.402,26.468,1.0
15:34:12.365,1789389252.366,38.008,27.442,1.0
15:34:12.405,1789389252.406,39.218,24.754,1.0
15:34:12.445,1789389252.446,38.248,27.326,1.0
15:34:12.485,1789389252.486,38.142,26.544,1.0
15:34:12.525,1789389252.526,38.286,27.226,1.0
15:34:12.565,1789389252.566,38.418,25.144,1.0
15:34:12.605,1789389252.606,38.414,27.006,1.0
15:34:12.645,1789389252.646,38.542,26.268,1.0
15:34:12.685,1789389252.686,38.288,26.55,1.0
15:34:12.725,1789389252.726,38.946,25.338,1.0
15:34:12.765,1789389252.766,37.808,27.284,1.0
15:34:12.805,1789389252.806,38.594,26.622,1.0
15:34:12.845,1789389252.846,37.668,26.954,1.0
15:34:12.885,1789389252.886,38.886,27.158,1.0
15:34:12.925,1789389252.926,38.994,26.166,1.0
15:34:12.965,1789389252.966,38.834,25.66,1.0
15:34:13.005,1789389253.006,37.768,27.394,1.0
15:34:13.045,1789389253.046,38.322,26.17,1.0
15:34:13.085,1789389253.086,38.514,27.95,1.0
15:34:13.125,1789389253.126,39.126,26.894,1.0
15:34:13.165,1789389253.166,38.506,26.594,1.0
15:34:13.205,1789389253.206,38.07,28.236,1.0
15:34:13.245,1789389253.246,38.688,24.48,1.0
15:34:13.285,1789389253.286,38.696,27.49,1.0
15:34:13.325,1789389253.326,39.276,26.13,1.0
15:34:13.365,1789389253.366,38.358,27.214,1.0
15:34:13.405,1789389253.406,38.742,26.238,1.0
15:34:13.445,1789389253.446,37.682,27.856,1.0
15:34:13.485,1789389253.486,38.818,27.602,1.0
15:34:13.525,1789389253.526,38.308,27.418,1.0
15:34:13.565,1789389253.566,38.636,27.594,1.0
15:34:13.605,1789389253.606,38.76,25.618,1.0
15:34:13.645,1789389253.646,38.46,26.994,1.0
15:34:13.685,1789389253.686,38.406,26.35,1.0
15:34:13.725,1789389253.726,38.046,27.232,1.0
15:34:13.765,1789389253.766,38.514,27.202,1.0
15:34:13.805,1789389253.806,38.928,27.23,1.0
15:34:13.845,1789389253.846,38.196,26.666,1.0
15:34:13.885,1789389253.886,38.16,27.018,1.0
15:34:13.925,1789389253.926,38.06,26.328,1.0
15:34:13.965,1789389253.966,38.202,27.236,1.0
15:34:14.005,1789389254.006,38.922,27.78,1.0
15:34:14.045,1789389254.046,38.384,26.336,1.0
15:34:14.085,1789389254.086,38.592,26.504,1.0
15:34:14.125,1789389254.126,37.448,27.396,1.0
15:34:14.165,1789389254.166,39.37,25.478,1.0
15:34:14.205,1789389254.206,38.062,28.408,1.0
15:34:14.245,1789389254.246,38.544,27.554,1.0
15:34:14.285,1789389254.286,38.294,26.098,1.0
15:34:14.325,1789389254.326,38.914,26.11,1.0
