iso,t_s,vdc_units,iq_ref,v_demand
10:59:41.806,1789372781.807,474.5,50.786,218.24
10:59:41.808,1789372781.808,474.5,50.626,228.89
10:59:41.809,1789372781.81,474.5,50.74,221.46
10:59:41.811,1789372781.811,474.5,50.572,238.49
10:59:41.812,1789372781.813,474.5,50.598,256.19
10:59:41.814,1789372781.815,474.5,50.472,262.25
10:59:41.816,1789372781.816,474.5,50.564,265.71
10:59:41.817,1789372781.818,474.5,50.58,251.9
10:59:41.819,1789372781.819,474.5,50.446,257.93
10:59:41.820,1789372781.821,474.5,50.602,221.73
10:59:41.822,1789372781.823,474.5,50.47,256.25
10:59:41.824,1789372781.824,474.5,50.594,259.09
10:59:41.825,1789372781.826,474.5,50.546,262.32
10:59:41.827,1789372781.827,474.5,50.664,278.7
10:59:41.828,1789372781.829,474.5,50.6,258.81
10:59:41.830,1789372781.831,474.5,50.582,275.11
10:59:41.832,1789372781.832,474.5,50.544,226.49
10:59:41.833,1789372781.834,474.5,50.466,259.19
10:59:41.835,1789372781.835,474.5,50.58,240.49
10:59:41.836,1789372781.837,474.5,50.516,247.21
10:59:41.838,1789372781.839,474.5,50.704,248.16
10:59:41.840,1789372781.84,474.6,50.568,238.23
10:59:41.841,1789372781.842,474.6,50.6,255.9
10:59:41.843,1789372781.843,474.6,50.434,233.36
10:59:41.844,1789372781.845,474.6,50.462,246.12
10:59:41.846,1789372781.847,474.6,50.516,228.28
10:59:41.848,1789372781.848,474.6,50.566,222.37
10:59:41.849,1789372781.85,474.6,50.702,221.68
10:59:41.851,1789372781.851,474.6,50.528,231.06
10:59:41.852,1789372781.853,474.6,50.63,231.32
10:59:41.854,1789372781.855,474.6,50.44,236.0
10:59:41.856,1789372781.856,474.6,50.42,250.11
10:59:41.857,1789372781.858,474.6,50.346,247.28
10:59:41.859,1789372781.859,474.6,50.41,246.14
10:59:41.860,1789372781.861,474.6,50.5,230.24
10:59:41.862,1789372781.863,474.6,50.33,233.46
10:59:41.864,1789372781.864,474.6,50.518,225.9
10:59:41.865,1789372781.866,474.6,50.338,248.35
10:59:41.867,1789372781.867,474.6,50.436,263.55
10:59:41.868,1789372781.869,474.6,50.354,264.12
10:59:41.870,1789372781.871,474.6,50.44,277.19
10:59:41.872,1789372781.872,474.6,50.438,252.18
10:59:41.873,1789372781.874,474.6,50.38,274.88
10:59:41.875,1789372781.875,474.6,50.474,225.5
10:59:41.876,1789372781.877,474.6,50.394,263.17
10:59:41.878,1789372781.879,474.6,50.516,253.5
10:59:41.880,1789372781.88,474.6,50.412,260.51
10:59:41.881,1789372781.882,474.6,50.574,270.71
10:59:41.883,1789372781.883,474.6,50.494,252.77
10:59:41.884,1789372781.885,474.6,50.45,274.26
10:59:41.886,1789372781.887,474.6,50.41,225.33
10:59:41.888,1789372781.888,474.6,50.418,250.8
10:59:41.889,1789372781.89,474.6,50.504,237.96
10:59:41.891,1789372781.891,474.6,50.518,231.89
10:59:41.892,1789372781.893,474.6,50.702,242.27
10:59:41.894,1789372781.895,474.6,50.542,234.26
10:59:41.896,1789372781.896,474.6,50.614,246.65
10:59:41.897,1789372781.898,474.6,50.466,236.48
10:59:41.899,1789372781.899,474.6,50.452,245.33
10:59:41.900,1789372781.901,474.6,50.49,230.6
10:59:41.902,1789372781.903,474.6,50.526,231.12
10:59:41.904,1789372781.904,474.6,50.678,222.87
10:59:41.905,1789372781.906,474.6,50.538,220.31
10:59:41.907,1789372781.907,474.6,50.67,231.74
10:59:41.908,1789372781.909,474.6,50.5,238.04
10:59:41.910,1789372781.911,474.6,50.574,251.58
10:59:41.912,1789372781.912,474.6,50.556,243.19
10:59:41.913,1789372781.914,474.6,50.654,245.7
10:59:41.915,1789372781.915,474.6,50.736,231.31
10:59:41.916,1789372781.917,474.6,50.636,250.32
10:59:41.918,1789372781.919,474.6,50.76,224.56
10:59:41.920,1789372781.92,474.7,50.612,249.54
10:59:41.921,1789372781.922,474.7,50.702,259.69
10:59:41.923,1789372781.923,474.7,50.588,269.82
10:59:41.924,1789372781.925,474.7,50.686,280.49
10:59:41.926,1789372781.927,474.7,50.676,264.0
10:59:41.928,1789372781.928,474.7,50.584,277.82
10:59:41.929,1789372781.93,474.7,50.68,221.69
10:59:41.931,1789372781.931,474.7,50.576,262.4
10:59:41.932,1789372781.933,474.7,50.708,247.91
10:59:41.934,1789372781.935,474.7,50.68,243.25
10:59:41.936,1789372781.936,474.7,50.8,265.73
10:59:41.937,1789372781.938,474.7,50.702,242.44
10:59:41.939,1789372781.939,474.7,50.696,266.05
10:59:41.940,1789372781.941,474.7,50.58,236.09
10:59:41.942,1789372781.943,474.7,50.532,251.47
10:59:41.944,1789372781.944,474.7,50.602,229.85
10:59:41.945,1789372781.946,474.7,50.586,231.68
10:59:41.947,1789372781.947,474.7,50.754,230.1
10:59:41.948,1789372781.949,474.7,50.606,233.76
10:59:41.950,1789372781.951,474.7,50.672,240.21
10:59:41.952,1789372781.952,474.7,50.476,238.13
10:59:41.953,1789372781.954,474.7,50.546,242.47
10:59:41.955,1789372781.955,474.7,50.548,232.68
10:59:41.956,1789372781.957,474.7,50.616,226.52
10:59:41.958,1789372781.959,474.7,50.738,217.52
10:59:41.960,1789372781.96,474.7,50.554,228.83
10:59:41.961,1789372781.962,474.7,50.654,223.69
10:59:41.963,1789372781.963,474.7,50.458,244.63
10:59:41.964,1789372781.965,474.7,50.48,260.89
10:59:41.966,1789372781.967,474.7,50.352,264.67
10:59:41.968,1789372781.968,474.7,50.44,264.66
10:59:41.969,1789372781.97,474.7,50.478,245.63
10:59:41.971,1789372781.971,474.7,50.342,258.41
10:59:41.972,1789372781.973,474.7,50.512,222.89
10:59:41.974,1789372781.975,474.7,50.354,255.18
10:59:41.976,1789372781.976,474.7,50.482,259.81
10:59:41.977,1789372781.978,474.7,50.414,262.14
10:59:41.979,1789372781.979,474.7,50.522,278.46
10:59:41.980,1789372781.981,474.7,50.46,256.22
10:59:41.982,1789372781.983,474.7,50.412,275.76
10:59:41.984,1789372781.984,474.7,50.412,224.74
10:59:41.985,1789372781.986,474.7,50.37,253.29
10:59:41.987,1789372781.987,474.7,50.474,239.53
10:59:41.988,1789372781.989,474.7,50.388,247.55
10:59:41.990,1789372781.991,474.7,50.572,253.48
10:59:41.992,1789372781.992,474.7,50.47,235.48
10:59:41.993,1789372781.994,474.7,50.49,258.35
10:59:41.995,1789372781.995,474.7,50.356,233.18
10:59:41.996,1789372781.997,474.7,50.374,246.51
10:59:41.998,1789372781.999,474.7,50.456,228.66
10:59:42.000,1789372782.0,474.56,50.498,221.71
10:59:42.001,1789372782.002,474.56,50.668,224.57
10:59:42.003,1789372782.003,474.56,50.498,229.85
10:59:42.004,1789372782.005,474.56,50.616,233.15
10:59:42.006,1789372782.007,474.56,50.446,236.4
10:59:42.008,1789372782.008,474.56,50.438,249.49
10:59:42.009,1789372782.01,474.56,50.41,243.17
10:59:42.011,1789372782.011,474.56,50.468,243.17
10:59:42.012,1789372782.013,474.56,50.58,227.97
10:59:42.014,1789372782.015,474.56,50.446,236.83
10:59:42.016,1789372782.016,474.56,50.618,227.67
10:59:42.017,1789372782.018,474.56,50.442,246.73
10:59:42.019,1789372782.019,474.56,50.558,263.3
10:59:42.020,1789372782.021,474.56,50.498,259.79
10:59:42.022,1789372782.023,474.56,50.596,273.67
10:59:42.024,1789372782.024,474.56,50.612,250.2
10:59:42.025,1789372782.026,474.56,50.558,273.22
10:59:42.027,1789372782.027,474.56,50.656,226.84
10:59:42.028,1789372782.029,474.56,50.582,262.56
10:59:42.030,1789372782.031,474.56,50.69,253.07
10:59:42.032,1789372782.032,474.56,50.588,260.44
10:59:42.033,1789372782.034,474.56,50.73,272.15
10:59:42.035,1789372782.035,474.56,50.658,250.65
10:59:42.036,1789372782.037,474.56,50.6,273.43
10:59:42.038,1789372782.039,474.56,50.558,225.43
10:59:42.040,1789372782.04,474.56,50.552,247.42
10:59:42.041,1789372782.042,474.56,50.636,238.47
10:59:42.043,1789372782.043,474.56,50.648,229.56
10:59:42.044,1789372782.045,474.56,50.824,240.53
10:59:42.046,1789372782.047,474.56,50.678,231.38
10:59:42.048,1789372782.048,474.56,50.736,245.42
10:59:42.049,1789372782.05,474.56,50.56,242.16
10:59:42.051,1789372782.051,474.56,50.552,244.16
10:59:42.052,1789372782.053,474.56,50.568,229.54
10:59:42.054,1789372782.055,474.56,50.586,229.39
10:59:42.056,1789372782.056,474.56,50.728,220.97
10:59:42.057,1789372782.058,474.56,50.566,227.86
10:59:42.059,1789372782.059,474.56,50.664,233.93
10:59:42.060,1789372782.061,474.56,50.468,239.93
10:59:42.062,1789372782.063,474.56,50.528,256.85
10:59:42.064,1789372782.064,474.56,50.518,249.41
10:59:42.065,1789372782.066,474.56,50.594,250.15
10:59:42.067,1789372782.067,474.56,50.7,230.2
10:59:42.068,1789372782.069,474.56,50.582,252.52
10:59:42.070,1789372782.071,474.56,50.704,224.75
10:59:42.072,1789372782.072,474.56,50.56,257.65
10:59:42.073,1789372782.074,474.56,50.63,263.23
10:59:42.075,1789372782.075,474.56,50.504,276.63
10:59:42.076,1789372782.077,474.56,50.602,280.66
10:59:42.078,1789372782.079,474.56,50.578,260.4
10:59:42.080,1789372782.08,474.54,50.47,277.79
10:59:42.081,1789372782.082,474.54,50.524,221.35
10:59:42.083,1789372782.083,474.54,50.418,259.18
10:59:42.084,1789372782.085,474.54,50.556,247.05
10:59:42.086,1789372782.087,474.54,50.518,242.76
10:59:42.088,1789372782.088,474.54,50.666,263.01
10:59:42.089,1789372782.09,474.54,50.57,234.04
10:59:42.091,1789372782.091,474.54,50.57,258.07
10:59:42.092,1789372782.093,474.54,50.45,231.02
10:59:42.094,1789372782.095,474.54,50.394,245.66
10:59:42.096,1789372782.096,474.54,50.464,227.52
10:59:42.097,1789372782.098,474.54,50.43,230.94
10:59:42.099,1789372782.099,474.54,50.62,229.51
10:59:42.100,1789372782.101,474.54,50.46,231.75
10:59:42.102,1789372782.103,474.54,50.54,238.56
10:59:42.104,1789372782.104,474.54,50.338,235.49
10:59:42.105,1789372782.106,474.54,50.42,240.72
10:59:42.107,1789372782.107,474.54,50.434,233.2
