iso,t_s,wm_hat_hz,iq,iq_shed
16:58:47.401,1789394327.402,25.548,9.23,0.9999
16:58:47.441,1789394327.442,25.142,8.956,0.9999
16:58:47.481,1789394327.482,25.208,7.702,0.9999
16:58:47.521,1789394327.522,25.776,7.762,0.9999
16:58:47.561,1789394327.562,26.278,8.184,0.9999
16:58:47.601,1789394327.602,26.338,9.16,0.9999
16:58:47.641,1789394327.642,25.896,9.748,0.9999
16:58:47.681,1789394327.682,25.482,9.154,0.9999
16:58:47.721,1789394327.722,25.414,8.354,0.9999
16:58:47.761,1789394327.762,26.452,7.99,0.9999
16:58:47.801,1789394327.802,26.648,7.81,0.9999
16:58:47.841,1789394327.842,26.768,8.246,0.9999
16:58:47.881,1789394327.882,26.366,8.16,0.9999
16:58:47.921,1789394327.922,26.012,8.056,0.9999
16:58:47.961,1789394327.962,26.666,7.1,0.9999
16:58:48.001,1789394328.002,26.582,8.06,0.9999
16:58:48.041,1789394328.042,25.228,10.14,0.9999
16:58:48.081,1789394328.082,25.846,7.894,0.9999
16:58:48.121,1789394328.122,25.65,9.262,0.9999
16:58:48.161,1789394328.162,25.904,9.398,0.9999
16:58:48.201,1789394328.202,26.6,7.578,0.9999
16:58:48.241,1789394328.242,26.1,10.132,0.9999
16:58:48.281,1789394328.282,25.904,8.782,0.9999
16:58:48.321,1789394328.322,26.814,7.738,0.9999
16:58:48.361,1789394328.362,26.264,9.874,0.9999
16:58:48.401,1789394328.402,27.116,6.774,0.9999
16:58:48.441,1789394328.442,26.546,9.224,0.9999
16:58:48.481,1789394328.482,26.492,8.188,0.9999
16:58:48.521,1789394328.522,27.038,7.52,0.9999
16:58:48.561,1789394328.562,26.316,9.418,0.9999
16:58:48.601,1789394328.602,26.38,6.404,0.9999
16:58:48.641,1789394328.642,25.938,8.46,0.9999
16:58:48.681,1789394328.682,25.816,9.232,0.9999
16:58:48.721,1789394328.722,26.266,7.014,0.9999
16:58:48.761,1789394328.762,25.864,9.212,0.9999
16:58:48.801,1789394328.802,25.518,8.21,0.9999
16:58:48.841,1789394328.842,26.138,6.714,0.9999
16:58:48.881,1789394328.882,26.5,7.438,0.9999
16:58:48.921,1789394328.922,26.55,8.476,0.9999
16:58:48.961,1789394328.962,25.816,9.972,0.9999
16:58:49.001,1789394329.002,26.28,9.208,0.9999
16:58:49.041,1789394329.042,26.182,7.984,0.9999
16:58:49.081,1789394329.082,27.002,6.836,0.9999
16:58:49.121,1789394329.122,26.838,8.022,0.9999
16:58:49.161,1789394329.162,26.338,9.268,0.9999
16:58:49.201,1789394329.202,25.958,9.658,0.9999
16:58:49.241,1789394329.242,26.006,8.86,0.9999
16:58:49.281,1789394329.282,25.816,7.488,0.9999
16:58:49.321,1789394329.322,25.89,6.456,0.9999
16:58:49.361,1789394329.362,25.782,6.948,0.9999
16:58:49.401,1789394329.402,25.668,8.752,0.9999
16:58:49.441,1789394329.442,25.71,9.278,0.9999
16:58:49.481,1789394329.482,25.702,8.784,0.9999
16:58:49.521,1789394329.522,25.592,8.338,0.9999
16:58:49.561,1789394329.562,26.05,7.27,0.9999
16:58:49.601,1789394329.602,25.918,7.19,0.9999
16:58:49.641,1789394329.642,25.996,6.99,0.9999
16:58:49.681,1789394329.682,26.18,7.648,0.9999
16:58:49.721,1789394329.722,26.504,7.112,0.9999
16:58:49.761,1789394329.762,26.076,7.778,0.9999
16:58:49.801,1789394329.802,26.026,8.644,0.9999
16:58:49.841,1789394329.842,26.258,7.888,0.9999
16:58:49.881,1789394329.882,25.984,8.33,0.9999
16:58:49.921,1789394329.922,25.84,9.622,0.9999
16:58:49.961,1789394329.962,25.882,9.048,0.9999
16:58:50.001,1789394330.002,25.288,9.728,0.9999
16:58:50.041,1789394330.042,25.312,9.104,0.9999
16:58:50.081,1789394330.082,25.972,7.714,0.9999
16:58:50.121,1789394330.122,25.572,8.4,0.9999
16:58:50.161,1789394330.162,25.992,7.194,0.9999
16:58:50.201,1789394330.202,25.636,7.442,0.9999
16:58:50.241,1789394330.242,25.828,7.586,0.9999
16:58:50.281,1789394330.282,26.26,6.2,0.9999
16:58:50.321,1789394330.322,26.216,6.65,0.9999
16:58:50.361,1789394330.362,26.002,7.472,0.9999
16:58:50.401,1789394330.402,25.93,7.294,0.9999
16:58:50.441,1789394330.442,26.486,6.28,0.9999
