iso,t_s,wm_hat_hz,iq,iq_shed
11:19:36.337,1789373976.338,42.942,42.94,0.9999
11:19:36.377,1789373976.378,42.932,44.636,0.9999
11:19:36.417,1789373976.418,44.398,41.51,0.9999
11:19:36.457,1789373976.458,42.662,42.952,0.9999
11:19:36.497,1789373976.498,43.252,43.15,0.9999
11:19:36.537,1789373976.538,44.104,42.44,0.9999
11:19:36.577,1789373976.578,43.556,41.944,0.9999
11:19:36.617,1789373976.618,44.216,41.714,0.9999
11:19:36.657,1789373976.658,44.34,42.0,0.9999
11:19:36.697,1789373976.698,43.546,42.472,0.9999
11:19:36.737,1789373976.738,44.632,41.414,0.9999
11:19:36.777,1789373976.778,46.198,39.458,0.9999
11:19:36.817,1789373976.818,44.084,41.584,0.9999
11:19:36.857,1789373976.858,43.48,43.706,0.9999
11:19:36.897,1789373976.898,44.404,42.384,0.9999
11:19:36.937,1789373976.938,44.386,41.882,0.9999
11:19:36.977,1789373976.978,42.888,43.606,0.9999
11:19:37.017,1789373977.018,43.854,42.776,0.9999
11:19:37.057,1789373977.058,43.578,42.348,0.9999
11:19:37.097,1789373977.098,43.092,43.136,0.9999
11:19:37.137,1789373977.138,44.162,41.788,0.9999
11:19:37.177,1789373977.178,44.064,42.456,0.9999
11:19:37.217,1789373977.218,42.952,43.272,0.9999
11:19:37.257,1789373977.258,43.846,42.302,0.9999
11:19:37.297,1789373977.298,44.492,41.494,0.9999
11:19:37.337,1789373977.338,42.81,42.35,0.9999
11:19:37.377,1789373977.378,42.48,44.804,0.9999
11:19:37.417,1789373977.418,44.052,41.712,0.9999
11:19:37.457,1789373977.458,43.374,41.436,0.9999
11:19:37.497,1789373977.498,43.248,42.89,0.9999
11:19:37.537,1789373977.538,43.866,43.23,0.9999
11:19:37.577,1789373977.578,43.244,42.208,0.9999
11:19:37.617,1789373977.618,44.286,41.176,0.9999
11:19:37.657,1789373977.658,44.89,41.022,0.9999
11:19:37.697,1789373977.698,43.73,42.084,0.9999
11:19:37.737,1789373977.738,44.384,41.656,0.9999
11:19:37.777,1789373977.778,46.28,39.684,0.9999
11:19:37.817,1789373977.818,44.386,41.202,0.9999
11:19:37.857,1789373977.858,43.02,43.604,0.9999
11:19:37.897,1789373977.898,43.892,42.818,0.9999
11:19:37.937,1789373977.938,43.966,41.788,0.9999
11:19:37.977,1789373977.978,42.682,43.386,0.9999
11:19:38.017,1789373978.018,43.976,42.38,0.9999
11:19:38.057,1789373978.058,43.822,42.366,0.9999
11:19:38.097,1789373978.098,43.012,43.47,0.9999
11:19:38.137,1789373978.138,44.072,41.776,0.9999
11:19:38.177,1789373978.178,43.618,42.428,0.9999
11:19:38.217,1789373978.218,42.694,43.064,0.9999
11:19:38.257,1789373978.258,43.982,41.824,0.9999
11:19:38.297,1789373978.298,44.734,41.098,0.9999
11:19:38.337,1789373978.338,42.946,42.286,0.9999
11:19:38.377,1789373978.378,42.316,45.14,0.9999
11:19:38.417,1789373978.418,43.97,41.906,0.9999
11:19:38.457,1789373978.458,43.56,41.334,0.9999
11:19:38.497,1789373978.498,43.276,42.596,0.9999
11:19:38.537,1789373978.538,43.864,43.064,0.9999
11:19:38.577,1789373978.578,43.586,42.266,0.9999
11:19:38.617,1789373978.618,44.314,41.066,0.9999
11:19:38.657,1789373978.658,44.96,40.624,0.9999
11:19:38.697,1789373978.698,43.562,42.002,0.9999
11:19:38.737,1789373978.738,43.886,41.7,0.9999
11:19:38.777,1789373978.778,46.174,39.378,0.9999
11:19:38.817,1789373978.818,44.45,40.944,0.9999
11:19:38.857,1789373978.858,43.664,43.568,0.9999
11:19:38.897,1789373978.898,44.394,42.5,0.9999
11:19:38.937,1789373978.938,44.0,41.98,0.9999
11:19:38.977,1789373978.978,42.62,43.664,0.9999
11:19:39.017,1789373979.018,44.056,42.936,0.9999
11:19:39.057,1789373979.058,43.848,42.512,0.9999
11:19:39.097,1789373979.098,43.062,43.134,0.9999
11:19:39.137,1789373979.138,44.128,41.676,0.9999
11:19:39.177,1789373979.178,43.544,42.616,0.9999
11:19:39.217,1789373979.218,42.624,42.99,0.9999
11:19:39.257,1789373979.258,44.218,41.434,0.9999
11:19:39.297,1789373979.298,44.7,41.466,0.9999
11:19:39.337,1789373979.338,42.794,42.664,0.9999
11:19:39.377,1789373979.378,42.362,45.314,0.9999
11:19:39.417,1789373979.418,44.108,41.924,0.9999
11:19:39.457,1789373979.458,43.19,41.764,0.9999
11:19:39.497,1789373979.498,43.162,43.36,0.9999
11:19:39.537,1789373979.538,44.182,42.982,0.9999
11:19:39.577,1789373979.578,43.604,42.338,0.9999
11:19:39.617,1789373979.618,44.494,41.27,0.9999
11:19:39.657,1789373979.658,45.008,41.134,0.9999
11:19:39.697,1789373979.698,43.578,41.962,0.9999
11:19:39.737,1789373979.738,43.996,41.61,0.9999
11:19:39.777,1789373979.778,46.186,39.468,0.9999
11:19:39.817,1789373979.818,44.448,40.982,0.9999
11:19:39.857,1789373979.858,43.588,43.126,0.9999
11:19:39.897,1789373979.898,44.384,42.242,0.9999
11:19:39.937,1789373979.938,44.278,42.026,0.9999
11:19:39.977,1789373979.978,42.82,43.588,0.9999
11:19:40.017,1789373980.018,44.108,42.996,0.9999
11:19:40.057,1789373980.058,43.838,42.596,0.9999
11:19:40.097,1789373980.098,43.122,43.45,0.9999
11:19:40.137,1789373980.138,44.364,41.726,0.9999
11:19:40.177,1789373980.178,44.156,42.098,0.9999
11:19:40.217,1789373980.218,42.704,43.356,0.9999
11:19:40.257,1789373980.258,43.808,42.458,0.9999
11:19:40.297,1789373980.298,44.474,42.074,0.9999
11:19:40.337,1789373980.338,43.348,41.768,0.9999
11:19:40.377,1789373980.378,42.232,45.22,0.9999
11:19:40.417,1789373980.418,43.916,42.652,0.9999
11:19:40.457,1789373980.458,43.89,40.86,0.9999
11:19:40.497,1789373980.498,43.826,42.174,0.9999
11:19:40.537,1789373980.538,44.228,42.416,0.9999
11:19:40.577,1789373980.578,43.206,42.618,0.9999
11:19:40.617,1789373980.618,44.154,41.094,0.9999
11:19:40.657,1789373980.658,45.022,40.57,0.9999
11:19:40.697,1789373980.698,43.648,41.916,0.9999
11:19:40.737,1789373980.738,43.798,41.872,0.9999
11:19:40.777,1789373980.778,46.038,39.878,0.9999
11:19:40.817,1789373980.818,44.436,41.016,0.9999
11:19:40.857,1789373980.858,43.094,43.478,0.9999
11:19:40.897,1789373980.898,43.976,43.042,0.9999
11:19:40.937,1789373980.938,43.896,41.858,0.9999
11:19:40.977,1789373980.978,42.818,43.55,0.9999
11:19:41.017,1789373981.018,44.266,43.056,0.9999
11:19:41.057,1789373981.058,44.048,42.694,0.9999
11:19:41.097,1789373981.098,43.212,43.318,0.9999
11:19:41.137,1789373981.138,44.264,41.794,0.9999
11:19:41.177,1789373981.178,44.286,41.828,0.9999
11:19:41.217,1789373981.218,42.694,43.13,0.9999
11:19:41.257,1789373981.258,43.748,42.37,0.9999
11:19:41.297,1789373981.298,44.402,42.11,0.9999
11:19:41.337,1789373981.338,43.316,41.65,0.9999
11:19:41.377,1789373981.378,42.268,45.132,0.9999
11:19:41.417,1789373981.418,43.704,43.314,0.9999
11:19:41.457,1789373981.458,43.926,40.812,0.9999
11:19:41.497,1789373981.498,43.744,42.16,0.9999
11:19:41.537,1789373981.538,44.204,42.696,0.9999
11:19:41.577,1789373981.578,43.412,42.51,0.9999
11:19:41.617,1789373981.618,44.372,40.98,0.9999
11:19:41.657,1789373981.658,44.836,40.806,0.9999
11:19:41.697,1789373981.698,43.646,41.818,0.9999
11:19:41.737,1789373981.738,43.62,41.904,0.9999
11:19:41.777,1789373981.778,45.808,39.758,0.9999
11:19:41.817,1789373981.818,44.326,41.068,0.9999
11:19:41.857,1789373981.858,43.522,43.29,0.9999
11:19:41.897,1789373981.898,44.742,41.58,0.9999
11:19:41.937,1789373981.938,44.36,41.668,0.9999
11:19:41.977,1789373981.978,42.872,43.552,0.9999
11:19:42.017,1789373982.018,44.158,43.682,0.9999
11:19:42.057,1789373982.058,44.002,42.636,0.9999
11:19:42.097,1789373982.098,42.892,43.262,0.9999
11:19:42.137,1789373982.138,44.046,41.534,0.9999
11:19:42.177,1789373982.178,43.78,42.118,0.9999
11:19:42.217,1789373982.218,42.796,42.398,0.9999
11:19:42.257,1789373982.258,44.386,41.056,0.9999
11:19:42.297,1789373982.298,44.812,42.068,0.9999
11:19:42.337,1789373982.338,43.058,42.742,0.9999
11:19:42.377,1789373982.378,42.718,44.624,0.9999
11:19:42.417,1789373982.418,44.518,41.852,0.9999
11:19:42.457,1789373982.458,43.148,42.106,0.9999
11:19:42.497,1789373982.498,43.07,43.574,0.9999
11:19:42.537,1789373982.538,44.182,42.862,0.9999
11:19:42.577,1789373982.578,43.898,42.054,0.9999
11:19:42.617,1789373982.618,44.044,41.67,0.9999
11:19:42.657,1789373982.658,44.192,42.206,0.9999
11:19:42.697,1789373982.698,43.488,42.604,0.9999
11:19:42.737,1789373982.738,44.258,41.212,0.9999
11:19:42.777,1789373982.778,46.144,39.704,0.9999
11:19:42.817,1789373982.818,44.712,40.782,0.9999
11:19:42.857,1789373982.858,43.674,43.114,0.9999
11:19:42.897,1789373982.898,44.476,42.562,0.9999
11:19:42.937,1789373982.938,44.308,41.982,0.9999
11:19:42.977,1789373982.978,42.828,43.32,0.9999
11:19:43.017,1789373983.018,43.936,43.272,0.9999
11:19:43.057,1789373983.058,43.614,43.074,0.9999
11:19:43.097,1789373983.098,43.046,43.152,0.9999
11:19:43.137,1789373983.138,44.168,41.934,0.9999
11:19:43.177,1789373983.178,44.61,41.548,0.9999
11:19:43.217,1789373983.218,42.832,42.606,0.9999
11:19:43.257,1789373983.258,43.768,42.226,0.9999
11:19:43.297,1789373983.298,44.506,42.876,0.9999
11:19:43.337,1789373983.338,43.426,41.778,0.9999
11:19:43.377,1789373983.378,42.1,44.692,0.9999
11:19:43.417,1789373983.418,43.506,43.52,0.9999
11:19:43.457,1789373983.458,43.364,41.714,0.9999
11:19:43.497,1789373983.498,43.868,41.414,0.9999
11:19:43.537,1789373983.538,44.548,42.172,0.9999
11:19:43.577,1789373983.578,43.374,43.338,0.9999
11:19:43.617,1789373983.618,44.49,41.38,0.9999
11:19:43.657,1789373983.658,45.884,40.096,0.9999
11:19:43.697,1789373983.698,44.876,40.61,0.9999
11:19:43.737,1789373983.738,44.064,41.752,0.9999
11:19:43.777,1789373983.778,45.56,41.0,0.9999
11:19:43.817,1789373983.818,44.886,40.796,0.9999
11:19:43.857,1789373983.858,43.454,42.852,0.9999
11:19:43.897,1789373983.898,43.546,43.48,0.9999
11:19:43.937,1789373983.938,43.836,42.866,0.9999
11:19:43.977,1789373983.978,42.864,43.392,0.9999
11:19:44.017,1789373984.018,44.516,42.07,0.9999
11:19:44.057,1789373984.058,43.95,42.648,0.9999
11:19:44.097,1789373984.098,43.134,43.302,0.9999
11:19:44.137,1789373984.138,43.552,42.878,0.9999
11:19:44.177,1789373984.178,44.328,41.718,0.9999
11:19:44.217,1789373984.218,42.974,42.402,0.9999
11:19:44.257,1789373984.258,43.552,42.456,0.9999
11:19:44.297,1789373984.298,43.688,44.126,0.9999
11:19:44.337,1789373984.338,43.772,41.382,0.9999
11:19:44.377,1789373984.378,42.916,43.144,0.9999
11:19:44.417,1789373984.418,43.656,43.282,0.9999
11:19:44.457,1789373984.458,43.48,42.084,0.9999
