iso,t_s,vDcInst,iq,i_trk_err
11:07:13.008,1789373233.009,476.26,41.75,8.654
11:07:13.010,1789373233.01,476.98,40.828,10.096
11:07:13.011,1789373233.012,476.5,43.4,7.028
11:07:13.013,1789373233.013,476.26,41.786,8.792
11:07:13.014,1789373233.015,476.26,43.484,6.918
11:07:13.016,1789373233.017,476.02,42.262,8.286
11:07:13.018,1789373233.018,476.5,42.508,8.176
11:07:13.019,1789373233.02,476.02,42.868,7.712
11:07:13.021,1789373233.021,475.78,43.044,8.072
11:07:13.022,1789373233.023,475.53,43.622,6.908
11:07:13.024,1789373233.025,476.26,42.844,7.816
11:07:13.026,1789373233.026,476.74,43.634,6.852
11:07:13.027,1789373233.028,476.5,42.062,8.574
11:07:13.029,1789373233.029,476.02,42.518,7.94
11:07:13.030,1789373233.031,475.78,42.378,8.326
11:07:13.032,1789373233.033,476.5,42.496,8.03
11:07:13.034,1789373233.034,476.74,43.796,6.666
11:07:13.035,1789373233.036,476.74,43.504,7.14
11:07:13.037,1789373233.037,476.98,42.118,8.312
11:07:13.038,1789373233.039,477.71,41.39,9.164
11:07:13.040,1789373233.041,476.98,42.082,8.386
11:07:13.042,1789373233.042,476.02,40.556,10.158
11:07:13.043,1789373233.044,476.02,41.156,9.472
11:07:13.045,1789373233.045,476.5,41.448,9.358
11:07:13.046,1789373233.047,476.98,43.418,7.132
11:07:13.048,1789373233.049,477.23,42.212,8.192
11:07:13.050,1789373233.05,476.98,41.502,9.318
11:07:13.051,1789373233.052,476.02,41.482,8.938
11:07:13.053,1789373233.053,475.78,40.036,10.576
11:07:13.054,1789373233.055,476.02,41.712,8.802
11:07:13.056,1789373233.057,476.02,40.816,9.816
11:07:13.058,1789373233.058,476.26,43.356,7.124
11:07:13.059,1789373233.06,476.02,41.482,9.022
11:07:13.061,1789373233.061,476.74,41.73,9.332
11:07:13.062,1789373233.063,476.5,41.924,8.734
11:07:13.064,1789373233.065,476.02,40.672,10.448
11:07:13.066,1789373233.066,475.78,42.434,8.164
11:07:13.067,1789373233.068,476.26,41.232,9.48
11:07:13.069,1789373233.069,476.5,42.94,7.606
11:07:13.070,1789373233.071,476.26,42.344,8.31
11:07:13.072,1789373233.073,476.26,42.696,8.078
11:07:13.074,1789373233.074,475.53,43.05,7.536
11:07:13.075,1789373233.076,476.5,42.776,8.148
11:07:13.077,1789373233.077,476.02,45.348,5.27
11:07:13.078,1789373233.079,476.26,42.582,8.148
11:07:13.080,1789373233.081,476.74,43.1,7.466
11:07:13.082,1789373233.082,477.23,41.78,8.86
11:07:13.083,1789373233.084,476.98,42.404,8.218
11:07:13.085,1789373233.085,476.5,42.372,8.2
11:07:13.086,1789373233.087,476.02,43.294,7.336
11:07:13.088,1789373233.089,475.53,43.994,6.526
11:07:13.090,1789373233.09,476.26,43.856,6.826
11:07:13.091,1789373233.092,476.26,43.248,7.452
11:07:13.093,1789373233.093,476.26,41.966,8.652
11:07:13.094,1789373233.095,475.29,42.532,7.936
11:07:13.096,1789373233.097,475.05,41.334,9.426
11:07:13.098,1789373233.098,475.53,42.046,8.616
11:07:13.099,1789373233.1,475.78,42.232,8.398
11:07:13.101,1789373233.101,476.26,43.822,6.746
11:07:13.102,1789373233.103,476.5,41.93,8.482
11:07:13.104,1789373233.105,476.98,41.37,9.446
11:07:13.106,1789373233.106,476.74,41.416,9.088
11:07:13.107,1789373233.108,476.02,39.632,11.018
11:07:13.109,1789373233.109,476.26,40.914,9.62
11:07:13.110,1789373233.111,476.74,40.376,10.376
11:07:13.112,1789373233.113,477.23,43.022,7.398
11:07:13.114,1789373233.114,476.74,40.868,9.428
11:07:13.115,1789373233.116,476.98,41.952,9.432
11:07:13.117,1789373233.117,476.26,41.832,8.584
11:07:13.118,1789373233.119,476.74,40.9,10.008
11:07:13.120,1789373233.121,476.5,43.274,7.138
11:07:13.122,1789373233.122,476.02,41.814,8.764
11:07:13.123,1789373233.124,476.02,43.572,6.806
11:07:13.125,1789373233.125,475.78,42.216,8.25
11:07:13.126,1789373233.127,476.5,42.622,8.076
11:07:13.128,1789373233.129,476.02,43.006,7.536
11:07:13.130,1789373233.13,476.26,42.39,8.612
11:07:13.131,1789373233.132,476.02,43.166,7.326
11:07:13.133,1789373233.133,476.74,42.006,8.592
11:07:13.134,1789373233.135,476.74,43.044,7.402
11:07:13.136,1789373233.137,477.23,42.12,8.446
11:07:13.138,1789373233.138,476.5,42.35,7.98
11:07:13.139,1789373233.14,476.26,42.72,7.86
11:07:13.141,1789373233.141,476.74,42.942,7.498
11:07:13.142,1789373233.143,476.74,44.366,5.984
11:07:13.144,1789373233.145,476.74,43.432,7.106
11:07:13.146,1789373233.146,476.98,42.38,7.936
11:07:13.147,1789373233.148,477.47,41.498,8.926
11:07:13.149,1789373233.149,476.5,42.104,8.258
11:07:13.150,1789373233.151,476.02,40.86,9.736
11:07:13.152,1789373233.153,476.02,41.668,8.824
11:07:13.154,1789373233.154,476.26,41.818,8.824
11:07:13.155,1789373233.156,477.23,43.176,7.284
11:07:13.157,1789373233.157,477.23,41.762,8.59
11:07:13.158,1789373233.159,477.23,41.066,9.644
11:07:13.160,1789373233.161,476.26,41.276,9.084
11:07:13.162,1789373233.162,476.02,39.988,10.566
11:07:13.163,1789373233.164,476.5,41.44,9.05
11:07:13.165,1789373233.165,476.26,40.8,9.746
11:07:13.166,1789373233.167,476.02,43.42,7.036
11:07:13.168,1789373233.169,476.26,41.112,9.296
11:07:13.170,1789373233.17,477.23,41.714,9.312
11:07:13.171,1789373233.172,476.74,41.442,9.114
11:07:13.173,1789373233.173,476.26,39.83,11.026
11:07:13.174,1789373233.175,476.5,41.68,8.89
11:07:13.176,1789373233.177,476.74,40.538,10.176
11:07:13.178,1789373233.178,476.98,42.774,7.768
11:07:13.179,1789373233.18,476.74,41.806,8.802
11:07:13.181,1789373233.181,476.5,42.648,8.254
11:07:13.182,1789373233.183,476.02,42.514,8.044
11:07:13.184,1789373233.185,476.5,42.29,8.732
11:07:13.186,1789373233.186,476.26,44.738,5.82
11:07:13.187,1789373233.188,476.02,42.734,7.96
11:07:13.189,1789373233.189,476.02,43.61,6.942
11:07:13.190,1789373233.191,476.26,42.734,7.986
11:07:13.192,1789373233.193,476.26,43.076,7.522
11:07:13.194,1789373233.194,475.53,42.942,7.682
11:07:13.195,1789373233.196,475.53,43.224,7.568
11:07:13.197,1789373233.197,475.05,43.898,6.69
11:07:13.198,1789373233.199,476.02,43.644,7.202
11:07:13.200,1789373233.201,476.02,43.736,7.016
11:07:13.202,1789373233.202,476.02,42.094,8.662
11:07:13.203,1789373233.204,475.05,42.662,7.938
11:07:13.205,1789373233.205,474.81,42.184,8.758
11:07:13.206,1789373233.207,475.29,42.238,8.564
11:07:13.208,1789373233.209,475.53,43.008,7.724
11:07:13.210,1789373233.21,476.02,43.832,6.876
11:07:13.211,1789373233.212,476.26,41.996,8.576
11:07:13.213,1789373233.213,476.74,41.43,9.468
11:07:13.214,1789373233.215,476.5,41.754,8.888
11:07:13.216,1789373233.217,475.78,39.922,10.852
11:07:13.218,1789373233.218,475.53,41.078,9.71
11:07:13.219,1789373233.22,476.26,40.89,10.116
11:07:13.221,1789373233.221,476.74,43.386,7.214
11:07:13.222,1789373233.223,476.5,41.674,8.8
11:07:13.224,1789373233.225,476.26,42.448,8.99
11:07:13.226,1789373233.226,475.29,42.158,8.39
11:07:13.227,1789373233.228,475.53,41.138,9.82
11:07:13.229,1789373233.229,476.02,43.088,7.466
11:07:13.230,1789373233.231,475.29,42.244,8.476
11:07:13.232,1789373233.233,475.29,43.972,6.536
11:07:13.234,1789373233.234,474.81,42.864,7.716
11:07:13.235,1789373233.236,475.78,43.138,7.744
11:07:13.237,1789373233.237,475.29,43.316,7.324
11:07:13.238,1789373233.239,475.53,42.862,8.242
11:07:13.240,1789373233.241,475.29,43.678,6.912
11:07:13.242,1789373233.242,476.02,42.754,7.932
11:07:13.243,1789373233.244,476.02,43.746,6.772
11:07:13.245,1789373233.245,476.26,42.516,8.126
11:07:13.246,1789373233.247,475.78,42.734,7.684
11:07:13.248,1789373233.249,475.78,42.992,7.642
11:07:13.250,1789373233.25,476.26,43.062,7.442
11:07:13.251,1789373233.252,476.5,44.378,6.002
11:07:13.253,1789373233.253,476.74,43.572,7.04
11:07:13.254,1789373233.255,476.74,42.556,7.758
11:07:13.256,1789373233.257,477.47,41.542,8.856
11:07:13.258,1789373233.258,476.02,42.31,8.0
11:07:13.259,1789373233.26,475.78,41.086,9.458
11:07:13.261,1789373233.261,475.53,41.758,8.714
11:07:13.262,1789373233.263,475.78,42.06,8.534
11:07:13.264,1789373233.265,476.74,43.402,6.982
11:07:13.266,1789373233.266,476.98,41.778,8.484
11:07:13.267,1789373233.268,476.74,41.174,9.452
11:07:13.269,1789373233.269,475.78,41.734,8.524
11:07:13.270,1789373233.271,475.29,40.038,10.414
11:07:13.272,1789373233.273,476.02,41.678,8.714
11:07:13.274,1789373233.274,476.02,40.644,9.816
11:07:13.275,1789373233.276,476.02,43.204,7.186
11:07:13.277,1789373233.277,476.26,41.054,9.214
11:07:13.278,1789373233.279,477.23,41.366,9.622
11:07:13.280,1789373233.281,476.98,41.678,8.788
11:07:13.282,1789373233.282,476.74,40.202,10.546
11:07:13.283,1789373233.284,476.5,41.75,8.664
11:07:13.285,1789373233.285,476.74,40.962,9.592
11:07:13.286,1789373233.287,476.98,42.702,7.65
11:07:13.288,1789373233.289,476.74,42.022,8.38
11:07:13.290,1789373233.29,476.5,42.472,8.294
11:07:13.291,1789373233.292,476.02,42.742,7.674
11:07:13.293,1789373233.293,476.5,42.512,8.324
11:07:13.294,1789373233.295,476.26,44.77,5.658
11:07:13.296,1789373233.297,476.02,42.728,7.854
11:07:13.298,1789373233.298,476.02,43.27,7.17
11:07:13.299,1789373233.3,476.5,42.006,8.55
11:07:13.301,1789373233.301,476.74,42.59,7.922
11:07:13.302,1789373233.303,476.02,42.536,7.986
11:07:13.304,1789373233.305,475.78,43.372,7.248
11:07:13.306,1789373233.306,475.29,43.51,6.982
11:07:13.307,1789373233.308,476.02,43.296,7.4
11:07:13.309,1789373233.309,476.26,43.216,7.456
11:07:13.310,1789373233.311,476.26,41.866,8.79
11:07:13.312,1789373233.313,475.29,42.178,8.346
11:07:13.314,1789373233.314,475.29,41.484,9.416
11:07:13.315,1789373233.316,475.78,41.842,8.956
11:07:13.317,1789373233.317,476.02,42.28,8.448
11:07:13.318,1789373233.319,476.26,43.476,7.202
11:07:13.320,1789373233.321,476.98,41.638,8.884
11:07:13.322,1789373233.322,477.23,41.242,9.624
11:07:13.323,1789373233.324,476.74,41.714,8.886
11:07:13.325,1789373233.325,476.02,39.514,11.244
11:07:13.326,1789373233.327,476.02,40.98,9.708
11:07:13.328,1789373233.329,476.5,40.45,10.524
11:07:13.330,1789373233.33,476.98,43.23,7.342
11:07:13.331,1789373233.332,476.74,41.308,9.182
11:07:13.333,1789373233.333,476.98,42.038,9.416
11:07:13.334,1789373233.335,476.02,42.318,8.25
11:07:13.336,1789373233.337,476.02,40.932,10.024
11:07:13.338,1789373233.338,476.02,43.36,7.216
11:07:13.339,1789373233.34,475.53,42.208,8.564
11:07:13.341,1789373233.341,475.53,43.984,6.582
11:07:13.342,1789373233.343,474.81,42.978,7.674
11:07:13.344,1789373233.345,475.78,42.868,7.992
11:07:13.346,1789373233.346,475.29,43.482,7.208
11:07:13.347,1789373233.348,475.29,42.68,8.444
11:07:13.349,1789373233.349,475.05,43.626,7.078
11:07:13.350,1789373233.351,476.02,42.736,8.026
11:07:13.352,1789373233.353,476.74,43.708,6.916
11:07:13.354,1789373233.354,476.26,42.396,8.378
11:07:13.355,1789373233.356,475.53,42.582,7.94
11:07:13.357,1789373233.357,475.78,42.952,7.834
11:07:13.358,1789373233.359,476.26,43.134,7.492
