iso,t_s,vDcInst,iq,i_trk_err
11:08:54.175,1789373334.175,476.74,40.43,10.372
11:08:54.176,1789373334.177,476.74,42.396,8.328
11:08:54.178,1789373334.178,476.98,41.478,9.382
11:08:54.179,1789373334.18,477.47,43.062,7.736
11:08:54.181,1789373334.182,477.23,41.808,8.762
11:08:54.183,1789373334.183,477.71,40.838,10.05
11:08:54.184,1789373334.185,476.98,42.052,8.568
11:08:54.186,1789373334.186,476.74,40.16,10.598
11:08:54.187,1789373334.188,477.47,42.382,8.308
11:08:54.189,1789373334.19,477.23,41.536,9.312
11:08:54.191,1789373334.191,478.19,42.894,7.918
11:08:54.192,1789373334.193,478.19,42.69,7.852
11:08:54.194,1789373334.194,478.19,42.726,8.306
11:08:54.195,1789373334.196,476.98,44.466,6.174
11:08:54.197,1789373334.198,476.5,42.054,8.752
11:08:54.199,1789373334.199,476.98,42.702,7.932
11:08:54.200,1789373334.201,477.47,42.02,8.692
11:08:54.202,1789373334.202,477.95,42.884,7.634
11:08:54.203,1789373334.204,477.23,42.914,7.652
11:08:54.205,1789373334.206,477.23,43.032,7.48
11:08:54.207,1789373334.207,476.74,43.33,7.318
11:08:54.208,1789373334.209,476.74,43.648,7.03
11:08:54.210,1789373334.21,476.5,44.182,6.41
11:08:54.211,1789373334.212,476.5,42.77,7.902
11:08:54.213,1789373334.214,476.74,43.164,7.298
11:08:54.215,1789373334.215,476.74,41.25,9.402
11:08:54.216,1789373334.217,476.74,41.806,8.816
11:08:54.218,1789373334.218,476.26,41.11,9.648
11:08:54.219,1789373334.22,476.5,43.008,7.62
11:08:54.221,1789373334.222,476.74,41.654,9.006
11:08:54.223,1789373334.223,477.47,42.912,8.16
11:08:54.224,1789373334.225,477.47,41.832,8.714
11:08:54.226,1789373334.226,477.47,40.556,10.158
11:08:54.227,1789373334.228,477.23,41.692,8.88
11:08:54.229,1789373334.23,476.74,40.262,10.508
11:08:54.231,1789373334.231,477.23,42.366,8.278
11:08:54.232,1789373334.233,476.98,41.72,8.942
11:08:54.234,1789373334.234,478.43,42.89,8.128
11:08:54.235,1789373334.236,478.43,42.374,8.044
11:08:54.237,1789373334.238,478.68,42.178,8.61
11:08:54.239,1789373334.239,477.71,44.57,5.892
11:08:54.240,1789373334.241,476.98,41.846,8.786
11:08:54.242,1789373334.242,476.98,43.204,7.376
11:08:54.243,1789373334.244,477.23,42.538,8.072
11:08:54.245,1789373334.246,478.19,43.128,7.284
11:08:54.247,1789373334.247,477.47,43.188,7.19
11:08:54.248,1789373334.249,477.23,43.776,6.624
11:08:54.250,1789373334.25,476.02,43.89,6.508
11:08:54.251,1789373334.252,476.5,42.996,7.602
11:08:54.253,1789373334.254,476.26,43.31,7.296
11:08:54.255,1789373334.255,476.5,42.112,8.464
11:08:54.256,1789373334.257,477.47,42.07,8.384
11:08:54.258,1789373334.258,477.23,41.294,9.436
11:08:54.259,1789373334.26,477.47,41.816,8.886
11:08:54.261,1789373334.262,477.23,41.11,9.564
11:08:54.263,1789373334.263,477.47,42.528,8.082
11:08:54.264,1789373334.265,477.47,41.502,8.992
11:08:54.266,1789373334.266,477.95,42.048,8.91
11:08:54.267,1789373334.268,477.71,42.658,7.798
11:08:54.269,1789373334.27,477.23,40.24,10.304
11:08:54.271,1789373334.271,477.23,41.62,8.914
11:08:54.272,1789373334.273,476.98,40.07,10.714
11:08:54.274,1789373334.274,477.23,42.764,7.78
11:08:54.275,1789373334.276,476.5,41.648,8.874
11:08:54.277,1789373334.278,477.71,42.572,8.83
11:08:54.279,1789373334.279,478.43,42.514,8.012
11:08:54.280,1789373334.281,478.68,41.324,9.422
11:08:54.282,1789373334.282,477.23,43.314,7.264
11:08:54.283,1789373334.284,476.98,41.358,9.398
11:08:54.285,1789373334.286,477.47,43.03,7.66
11:08:54.287,1789373334.287,476.98,42.716,7.982
11:08:54.288,1789373334.289,477.23,43.336,7.274
11:08:54.290,1789373334.29,477.47,44.148,6.366
11:08:54.291,1789373334.292,477.47,43.434,7.28
11:08:54.293,1789373334.294,476.26,43.754,6.768
11:08:54.295,1789373334.295,476.74,42.232,8.54
11:08:54.296,1789373334.297,476.5,42.906,7.666
11:08:54.298,1789373334.298,477.23,41.65,9.04
11:08:54.299,1789373334.3,478.43,41.634,8.852
11:08:54.301,1789373334.302,477.95,41.898,8.962
11:08:54.303,1789373334.303,478.19,42.53,8.248
11:08:54.304,1789373334.305,477.23,42.232,8.41
11:08:54.306,1789373334.306,477.23,42.204,8.584
11:08:54.307,1789373334.308,477.71,41.268,9.276
11:08:54.309,1789373334.31,478.43,41.26,9.574
11:08:54.311,1789373334.311,477.95,42.656,7.864
11:08:54.312,1789373334.313,477.23,40.508,10.284
11:08:54.314,1789373334.314,477.23,41.898,8.818
11:08:54.315,1789373334.316,476.74,40.478,10.39
11:08:54.317,1789373334.318,477.47,42.694,7.912
11:08:54.319,1789373334.319,476.98,41.882,8.624
11:08:54.320,1789373334.321,477.23,42.454,9.074
11:08:54.322,1789373334.322,477.71,43.578,6.93
11:08:54.323,1789373334.324,477.47,41.282,9.332
11:08:54.325,1789373334.326,477.23,42.62,8.018
11:08:54.327,1789373334.327,476.26,41.202,9.58
11:08:54.328,1789373334.329,476.98,43.494,7.462
11:08:54.330,1789373334.33,476.74,43.044,7.624
11:08:54.331,1789373334.332,477.71,42.8,7.988
11:08:54.333,1789373334.334,477.71,44.05,6.584
11:08:54.335,1789373334.335,477.71,42.894,7.964
11:08:54.336,1789373334.337,476.98,43.268,7.358
11:08:54.338,1789373334.338,476.98,41.866,8.872
11:08:54.339,1789373334.34,477.23,43.032,7.526
11:08:54.341,1789373334.342,477.23,41.788,8.85
11:08:54.343,1789373334.343,477.95,41.734,8.672
11:08:54.344,1789373334.345,478.19,42.686,7.994
11:08:54.346,1789373334.346,478.19,43.284,7.268
11:08:54.347,1789373334.348,476.74,42.796,7.696
11:08:54.349,1789373334.35,476.98,41.736,9.134
11:08:54.351,1789373334.351,477.23,41.48,8.996
11:08:54.352,1789373334.353,477.71,40.832,9.786
11:08:54.354,1789373334.354,477.95,41.566,8.86
11:08:54.355,1789373334.356,477.47,40.788,9.946
11:08:54.357,1789373334.358,477.23,42.336,8.324
11:08:54.359,1789373334.359,476.5,40.956,9.764
11:08:54.360,1789373334.361,476.98,42.494,8.178
11:08:54.362,1789373334.362,476.98,42.05,8.412
11:08:54.363,1789373334.364,477.47,42.022,8.91
11:08:54.365,1789373334.366,478.19,43.022,7.416
11:08:54.367,1789373334.367,477.47,40.764,9.842
11:08:54.368,1789373334.369,477.95,42.178,8.41
11:08:54.370,1789373334.37,476.98,40.65,10.122
11:08:54.371,1789373334.372,477.47,42.522,8.416
11:08:54.373,1789373334.374,477.95,42.36,8.13
11:08:54.375,1789373334.375,478.68,42.912,8.114
11:08:54.376,1789373334.377,478.43,44.352,6.178
11:08:54.378,1789373334.378,478.43,41.876,8.746
11:08:54.379,1789373334.38,478.68,41.832,8.642
11:08:54.381,1789373334.382,478.19,41.2,9.344
11:08:54.383,1789373334.383,478.68,43.126,7.35
11:08:54.384,1789373334.385,477.47,42.39,8.056
11:08:54.386,1789373334.386,478.19,42.53,7.762
11:08:54.387,1789373334.388,478.19,43.652,6.726
11:08:54.389,1789373334.39,478.19,43.088,7.34
11:08:54.391,1789373334.391,476.74,43.226,7.322
11:08:54.392,1789373334.393,476.5,41.614,8.988
11:08:54.394,1789373334.394,476.74,42.476,7.928
11:08:54.395,1789373334.396,476.74,40.896,9.684
11:08:54.397,1789373334.398,477.47,41.37,9.134
11:08:54.399,1789373334.399,477.23,41.15,9.484
11:08:54.400,1789373334.401,476.98,42.778,7.77
11:08:54.402,1789373334.402,476.26,41.258,9.382
11:08:54.403,1789373334.404,476.5,42.282,8.69
11:08:54.405,1789373334.406,476.98,41.612,8.974
11:08:54.407,1789373334.407,477.47,40.826,9.978
11:08:54.408,1789373334.409,477.71,42.086,8.508
11:08:54.410,1789373334.41,477.71,40.672,10.152
11:08:54.411,1789373334.412,477.71,42.328,8.36
11:08:54.413,1789373334.414,476.98,40.804,9.998
11:08:54.415,1789373334.415,477.23,42.578,8.536
11:08:54.416,1789373334.417,477.71,42.488,8.146
11:08:54.418,1789373334.418,478.19,42.722,8.448
11:08:54.419,1789373334.42,476.98,45.506,5.104
11:08:54.421,1789373334.422,477.23,42.026,8.702
11:08:54.423,1789373334.423,477.23,42.63,8.128
11:08:54.424,1789373334.425,476.74,41.738,9.042
11:08:54.426,1789373334.426,477.47,43.162,7.614
11:08:54.427,1789373334.428,476.5,43.398,7.226
11:08:54.429,1789373334.43,476.98,43.874,6.75
11:08:54.431,1789373334.431,476.74,44.586,5.93
11:08:54.432,1789373334.433,477.47,43.084,7.612
11:08:54.434,1789373334.434,476.26,42.712,8.126
11:08:54.435,1789373334.436,476.5,41.334,9.468
11:08:54.437,1789373334.438,476.74,42.21,8.41
11:08:54.439,1789373334.439,476.98,41.502,9.392
11:08:54.440,1789373334.441,477.47,41.778,9.006
11:08:54.442,1789373334.442,477.47,42.094,8.718
11:08:54.443,1789373334.444,477.23,43.374,7.258
11:08:54.445,1789373334.446,476.5,41.838,8.798
11:08:54.447,1789373334.447,476.74,42.026,9.078
11:08:54.448,1789373334.449,476.26,42.472,8.148
11:08:54.450,1789373334.45,476.5,40.808,9.876
11:08:54.451,1789373334.452,477.47,42.188,8.5
11:08:54.453,1789373334.454,477.47,41.066,9.842
11:08:54.455,1789373334.455,477.23,42.832,7.738
11:08:54.456,1789373334.457,476.5,41.284,9.33
11:08:54.458,1789373334.458,476.98,42.348,9.14
11:08:54.459,1789373334.46,477.47,42.482,8.13
11:08:54.461,1789373334.462,478.19,42.658,8.404
11:08:54.463,1789373334.463,477.47,44.746,5.788
11:08:54.464,1789373334.465,477.23,42.552,8.086
11:08:54.466,1789373334.466,476.98,43.514,7.086
11:08:54.467,1789373334.468,476.02,42.694,7.952
11:08:54.469,1789373334.47,476.5,43.396,7.2
11:08:54.471,1789373334.471,476.26,44.206,6.256
11:08:54.472,1789373334.473,476.74,44.634,5.982
11:08:54.474,1789373334.474,476.5,44.554,5.816
11:08:54.475,1789373334.476,476.98,42.392,8.174
11:08:54.477,1789373334.478,476.5,42.5,8.036
11:08:54.479,1789373334.479,476.26,40.674,9.976
11:08:54.480,1789373334.481,477.23,41.37,9.076
11:08:54.482,1789373334.482,477.23,41.598,9.168
11:08:54.483,1789373334.484,478.19,41.976,8.582
11:08:54.485,1789373334.486,477.71,41.982,8.394
11:08:54.487,1789373334.487,477.95,42.6,8.034
11:08:54.488,1789373334.489,477.47,40.754,9.654
11:08:54.490,1789373334.49,477.47,41.026,9.86
11:08:54.491,1789373334.492,477.95,42.448,7.948
11:08:54.493,1789373334.494,476.74,40.6,9.936
11:08:54.495,1789373334.495,477.71,41.84,8.636
11:08:54.496,1789373334.497,477.95,40.732,9.922
11:08:54.498,1789373334.498,478.19,42.294,8.122
11:08:54.499,1789373334.5,476.98,41.304,9.116
11:08:54.501,1789373334.502,477.23,41.81,9.754
11:08:54.503,1789373334.503,477.23,42.694,7.786
11:08:54.504,1789373334.505,477.47,41.88,8.834
11:08:54.506,1789373334.506,477.71,43.088,7.378
11:08:54.507,1789373334.508,477.47,41.476,9.066
11:08:54.509,1789373334.51,477.47,43.298,7.262
11:08:54.511,1789373334.511,476.5,42.698,7.876
11:08:54.512,1789373334.513,476.98,42.648,7.91
11:08:54.514,1789373334.514,476.98,44.078,6.402
11:08:54.515,1789373334.516,477.23,43.812,6.878
11:08:54.517,1789373334.518,477.47,43.766,6.684
11:08:54.519,1789373334.519,477.95,41.972,8.558
11:08:54.520,1789373334.521,477.23,41.952,8.514
