iso,t_s,vdc_units,iq_ref,v_demand
10:54:02.584,1789372442.585,475.04,50.578,282.24
10:54:02.586,1789372442.586,475.04,50.656,231.7
10:54:02.587,1789372442.588,475.04,50.642,263.86
10:54:02.589,1789372442.59,475.04,50.75,233.46
10:54:02.591,1789372442.591,475.04,50.654,240.37
10:54:02.592,1789372442.593,475.04,50.764,248.56
10:54:02.594,1789372442.594,475.04,50.602,237.86
10:54:02.595,1789372442.596,475.04,50.616,260.02
10:54:02.597,1789372442.598,475.04,50.556,243.35
10:54:02.599,1789372442.599,475.04,50.596,252.6
10:54:02.600,1789372442.601,475.04,50.638,222.52
10:54:02.602,1789372442.602,475.04,50.578,230.88
10:54:02.603,1789372442.604,475.04,50.674,223.66
10:54:02.605,1789372442.606,475.04,50.514,222.45
10:54:02.607,1789372442.607,475.04,50.608,232.87
10:54:02.608,1789372442.609,475.04,50.486,229.33
10:54:02.610,1789372442.61,475.04,50.61,244.02
10:54:02.611,1789372442.612,475.04,50.526,234.73
10:54:02.613,1789372442.614,475.04,50.512,232.97
10:54:02.615,1789372442.615,475.04,50.534,213.34
10:54:02.616,1789372442.617,475.04,50.418,229.83
10:54:02.618,1789372442.618,475.04,50.58,229.65
10:54:02.619,1789372442.62,475.04,50.512,250.46
10:54:02.621,1789372442.622,475.04,50.65,259.19
10:54:02.623,1789372442.623,475.04,50.452,267.94
10:54:02.624,1789372442.625,475.04,50.502,272.46
10:54:02.626,1789372442.626,475.04,50.4,263.21
10:54:02.627,1789372442.628,475.04,50.318,267.14
10:54:02.629,1789372442.63,475.04,50.462,228.63
10:54:02.631,1789372442.631,475.04,50.402,267.45
10:54:02.632,1789372442.633,475.04,50.552,244.33
10:54:02.634,1789372442.634,475.04,50.414,253.33
10:54:02.635,1789372442.636,475.04,50.504,270.0
10:54:02.637,1789372442.638,475.04,50.364,253.15
10:54:02.639,1789372442.639,475.04,50.338,275.84
10:54:02.640,1789372442.641,474.66,50.372,238.61
10:54:02.642,1789372442.642,474.66,50.414,257.19
10:54:02.643,1789372442.644,474.66,50.528,229.55
10:54:02.645,1789372442.646,474.66,50.408,240.63
10:54:02.647,1789372442.647,474.66,50.576,241.12
10:54:02.648,1789372442.649,474.66,50.414,236.21
10:54:02.650,1789372442.65,474.66,50.494,250.58
10:54:02.651,1789372442.652,474.66,50.386,230.45
10:54:02.653,1789372442.654,474.66,50.504,241.16
10:54:02.655,1789372442.655,474.66,50.464,230.1
10:54:02.656,1789372442.657,474.66,50.444,221.54
10:54:02.658,1789372442.658,474.66,50.53,214.74
10:54:02.659,1789372442.66,474.66,50.396,216.44
10:54:02.661,1789372442.662,474.66,50.526,231.81
10:54:02.663,1789372442.663,474.66,50.452,243.47
10:54:02.664,1789372442.665,474.66,50.566,254.41
10:54:02.666,1789372442.666,474.66,50.434,241.76
10:54:02.667,1789372442.668,474.66,50.484,245.03
10:54:02.669,1789372442.67,474.66,50.46,232.71
10:54:02.671,1789372442.671,474.66,50.354,239.81
10:54:02.672,1789372442.673,474.66,50.558,229.38
10:54:02.674,1789372442.674,474.66,50.462,258.65
10:54:02.675,1789372442.676,474.66,50.634,248.59
10:54:02.677,1789372442.678,474.66,50.488,255.09
10:54:02.679,1789372442.679,474.66,50.516,276.63
10:54:02.680,1789372442.681,474.66,50.43,269.88
10:54:02.682,1789372442.682,474.66,50.388,278.93
10:54:02.683,1789372442.684,474.66,50.524,237.76
10:54:02.685,1789372442.686,474.66,50.5,268.66
10:54:02.687,1789372442.687,474.66,50.692,245.11
10:54:02.688,1789372442.689,474.66,50.534,259.21
10:54:02.690,1789372442.69,474.66,50.726,264.25
10:54:02.691,1789372442.692,474.66,50.614,254.94
10:54:02.693,1789372442.694,474.66,50.662,270.77
10:54:02.695,1789372442.695,474.66,50.654,233.94
10:54:02.696,1789372442.697,474.66,50.728,251.14
10:54:02.698,1789372442.698,474.66,50.748,227.8
10:54:02.699,1789372442.7,474.66,50.718,229.13
10:54:02.701,1789372442.702,474.66,50.806,225.34
10:54:02.703,1789372442.703,474.66,50.666,220.95
10:54:02.704,1789372442.705,474.66,50.734,235.64
10:54:02.706,1789372442.706,474.66,50.656,236.53
10:54:02.707,1789372442.708,474.66,50.734,244.59
10:54:02.709,1789372442.71,474.66,50.658,225.37
10:54:02.711,1789372442.711,474.66,50.684,232.13
10:54:02.712,1789372442.713,474.66,50.718,217.2
10:54:02.714,1789372442.714,474.66,50.554,220.21
10:54:02.715,1789372442.716,474.66,50.724,226.73
10:54:02.717,1789372442.718,474.66,50.606,239.31
10:54:02.719,1789372442.719,474.66,50.736,247.84
10:54:02.720,1789372442.721,474.88,50.592,248.55
10:54:02.722,1789372442.722,474.88,50.594,260.52
10:54:02.723,1789372442.724,474.88,50.516,249.31
10:54:02.725,1789372442.726,474.88,50.452,257.54
10:54:02.727,1789372442.727,474.88,50.636,232.44
10:54:02.728,1789372442.729,474.88,50.608,266.45
10:54:02.730,1789372442.73,474.88,50.77,253.18
10:54:02.731,1789372442.732,474.88,50.582,270.24
10:54:02.733,1789372442.734,474.88,50.714,273.09
10:54:02.735,1789372442.735,474.88,50.598,262.02
10:54:02.736,1789372442.737,474.88,50.582,278.81
10:54:02.738,1789372442.738,474.88,50.604,231.35
10:54:02.739,1789372442.74,474.88,50.588,261.14
10:54:02.741,1789372442.742,474.88,50.656,231.59
10:54:02.743,1789372442.743,474.88,50.574,235.45
10:54:02.744,1789372442.745,474.88,50.672,238.97
10:54:02.746,1789372442.746,474.88,50.496,230.91
10:54:02.747,1789372442.748,474.88,50.534,250.49
10:54:02.749,1789372442.75,474.88,50.474,241.64
10:54:02.751,1789372442.751,474.88,50.546,247.8
10:54:02.752,1789372442.753,474.88,50.574,218.7
10:54:02.754,1789372442.754,474.88,50.524,225.55
10:54:02.755,1789372442.756,474.88,50.608,216.0
10:54:02.757,1789372442.758,474.88,50.43,215.52
10:54:02.759,1789372442.759,474.88,50.554,230.89
10:54:02.760,1789372442.761,474.88,50.414,233.72
10:54:02.762,1789372442.762,474.88,50.532,246.05
10:54:02.763,1789372442.764,474.88,50.398,238.35
10:54:02.765,1789372442.766,474.88,50.402,238.04
10:54:02.767,1789372442.767,474.88,50.404,221.77
10:54:02.768,1789372442.769,474.88,50.29,238.3
10:54:02.770,1789372442.77,474.88,50.492,231.21
10:54:02.771,1789372442.772,474.88,50.434,258.51
10:54:02.773,1789372442.774,474.88,50.596,261.98
10:54:02.775,1789372442.775,474.88,50.398,273.96
10:54:02.776,1789372442.777,474.88,50.45,274.92
10:54:02.778,1789372442.778,474.88,50.346,265.3
10:54:02.779,1789372442.78,474.88,50.288,270.93
10:54:02.781,1789372442.782,474.88,50.392,228.47
10:54:02.783,1789372442.783,474.88,50.36,264.82
10:54:02.784,1789372442.785,474.88,50.492,240.48
10:54:02.786,1789372442.786,474.88,50.368,251.0
10:54:02.787,1789372442.788,474.88,50.488,265.11
10:54:02.789,1789372442.79,474.88,50.362,249.02
10:54:02.791,1789372442.791,474.88,50.35,273.43
10:54:02.792,1789372442.793,474.88,50.384,242.01
10:54:02.794,1789372442.794,474.88,50.412,262.0
10:54:02.795,1789372442.796,474.88,50.548,227.16
10:54:02.797,1789372442.798,474.88,50.466,236.07
10:54:02.799,1789372442.799,474.88,50.616,233.83
10:54:02.800,1789372442.801,474.8,50.468,231.7
10:54:02.802,1789372442.802,474.8,50.552,244.26
10:54:02.803,1789372442.804,474.8,50.436,232.09
10:54:02.805,1789372442.806,474.8,50.572,240.41
10:54:02.807,1789372442.807,474.8,50.526,230.83
10:54:02.808,1789372442.809,474.8,50.53,223.43
10:54:02.810,1789372442.81,474.8,50.604,216.54
10:54:02.811,1789372442.812,474.8,50.464,220.43
10:54:02.813,1789372442.814,474.8,50.634,231.52
10:54:02.815,1789372442.815,474.8,50.562,244.74
10:54:02.816,1789372442.817,474.8,50.708,253.48
10:54:02.818,1789372442.818,474.8,50.572,248.37
10:54:02.819,1789372442.82,474.8,50.644,247.76
10:54:02.821,1789372442.822,474.8,50.614,237.92
10:54:02.823,1789372442.823,474.8,50.51,245.26
10:54:02.824,1789372442.825,474.8,50.686,227.68
10:54:02.826,1789372442.826,474.8,50.61,256.19
10:54:02.827,1789372442.828,474.8,50.772,245.62
10:54:02.829,1789372442.83,474.8,50.644,252.64
10:54:02.831,1789372442.831,474.8,50.686,277.28
10:54:02.832,1789372442.833,474.8,50.566,271.4
10:54:02.834,1789372442.834,474.8,50.528,280.25
10:54:02.835,1789372442.836,474.8,50.622,237.74
10:54:02.837,1789372442.838,474.8,50.622,267.0
