iso,t_s,wm_hat_hz,iq,iq_shed
13:47:32.869,1789382852.87,43.558,42.888,1.0
13:47:32.909,1789382852.91,43.55,43.574,1.0
13:47:32.949,1789382852.95,44.532,42.174,1.0
13:47:32.989,1789382852.99,43.934,42.518,1.0
13:47:33.029,1789382853.03,44.126,41.688,1.0
13:47:33.069,1789382853.07,43.84,42.322,1.0
13:47:33.109,1789382853.11,43.682,42.464,1.0
13:47:33.149,1789382853.15,41.736,45.832,1.0
13:47:33.189,1789382853.19,43.962,42.564,1.0
13:47:33.229,1789382853.23,45.688,40.628,1.0
13:47:33.269,1789382853.27,44.496,41.65,1.0
13:47:33.309,1789382853.31,44.44,41.724,1.0
13:47:33.349,1789382853.35,44.17,41.508,1.0
13:47:33.389,1789382853.39,44.022,42.18,1.0
13:47:33.429,1789382853.43,44.198,42.464,1.0
13:47:33.469,1789382853.47,45.092,42.01,1.0
13:47:33.509,1789382853.51,44.046,42.936,1.0
13:47:33.549,1789382853.55,44.026,41.566,1.0
13:47:33.589,1789382853.59,43.276,43.196,1.0
13:47:33.629,1789382853.63,43.738,42.27,1.0
13:47:33.669,1789382853.67,42.558,45.032,1.0
13:47:33.709,1789382853.71,44.662,41.394,1.0
13:47:33.749,1789382853.75,45.438,41.032,1.0
13:47:33.789,1789382853.79,43.368,42.52,1.0
13:47:33.829,1789382853.83,43.766,42.434,1.0
13:47:33.869,1789382853.87,44.358,41.368,1.0
13:47:33.909,1789382853.91,44.74,40.828,1.0
13:47:33.949,1789382853.95,44.504,41.114,1.0
13:47:33.989,1789382853.99,45.114,41.968,1.0
13:47:34.029,1789382854.03,43.97,43.44,1.0
13:47:34.069,1789382854.07,43.124,43.162,1.0
13:47:34.109,1789382854.11,43.646,43.312,1.0
13:47:34.149,1789382854.15,43.792,42.162,1.0
13:47:34.189,1789382854.19,43.542,42.788,1.0
13:47:34.229,1789382854.23,44.562,41.314,1.0
13:47:34.269,1789382854.27,43.864,43.778,1.0
13:47:34.309,1789382854.31,42.904,43.542,1.0
13:47:34.349,1789382854.35,43.528,42.522,1.0
13:47:34.389,1789382854.39,44.878,40.606,1.0
13:47:34.429,1789382854.43,44.894,40.214,1.0
13:47:34.469,1789382854.47,44.306,41.226,1.0
13:47:34.509,1789382854.51,45.31,42.308,1.0
13:47:34.549,1789382854.55,44.644,43.008,1.0
13:47:34.589,1789382854.59,43.412,42.712,1.0
13:47:34.629,1789382854.63,43.63,42.728,1.0
13:47:34.669,1789382854.67,44.428,40.982,1.0
13:47:34.709,1789382854.71,43.206,42.604,1.0
13:47:34.749,1789382854.75,43.724,42.592,1.0
13:47:34.789,1789382854.79,43.748,45.008,1.0
13:47:34.829,1789382854.83,43.604,42.362,1.0
13:47:34.869,1789382854.87,44.0,41.578,1.0
13:47:34.909,1789382854.91,44.776,41.432,1.0
13:47:34.949,1789382854.95,44.244,41.41,1.0
13:47:34.989,1789382854.99,44.31,41.608,1.0
13:47:35.029,1789382855.03,46.214,40.94,1.0
13:47:35.069,1789382855.07,45.032,41.142,1.0
13:47:35.109,1789382855.11,43.034,43.238,1.0
13:47:35.149,1789382855.15,43.324,43.062,1.0
13:47:35.189,1789382855.19,43.422,42.13,1.0
13:47:35.229,1789382855.23,42.896,43.01,1.0
13:47:35.269,1789382855.27,44.28,42.112,1.0
13:47:35.309,1789382855.31,45.12,42.536,1.0
13:47:35.349,1789382855.35,44.004,41.198,1.0
13:47:35.389,1789382855.39,42.592,43.522,1.0
13:47:35.429,1789382855.43,43.368,43.324,1.0
13:47:35.469,1789382855.47,43.406,41.996,1.0
13:47:35.509,1789382855.51,44.652,40.862,1.0
13:47:35.549,1789382855.55,46.902,39.658,1.0
13:47:35.589,1789382855.59,44.99,40.91,1.0
13:47:35.629,1789382855.63,43.12,43.69,1.0
13:47:35.669,1789382855.67,43.458,43.24,1.0
13:47:35.709,1789382855.71,43.424,42.804,1.0
13:47:35.749,1789382855.75,43.302,42.294,1.0
13:47:35.789,1789382855.79,45.002,40.438,1.0
