iso,t_s,vDcInst,iq,i_trk_err
11:11:42.958,1789373502.959,473.84,42.348,8.408
11:11:42.960,1789373502.96,473.84,41.48,9.42
11:11:42.961,1789373502.962,473.84,43.2,7.63
11:11:42.963,1789373502.963,472.87,42.474,8.286
11:11:42.965,1789373502.965,473.12,42.892,8.328
11:11:42.966,1789373502.967,473.6,43.708,7.106
11:11:42.968,1789373502.968,474.08,42.928,8.118
11:11:42.969,1789373502.97,474.57,43.242,7.418
11:11:42.971,1789373502.971,474.57,42.47,8.294
11:11:42.973,1789373502.973,474.08,43.372,7.262
11:11:42.974,1789373502.975,473.36,42.14,8.676
11:11:42.976,1789373502.976,473.84,42.94,7.878
11:11:42.977,1789373502.978,474.32,43.26,7.422
11:11:42.979,1789373502.979,474.81,44.414,6.29
11:11:42.981,1789373502.981,474.08,45.324,5.146
11:11:42.982,1789373502.983,473.84,42.842,7.87
11:11:42.984,1789373502.984,473.6,42.542,8.086
11:11:42.985,1789373502.986,473.36,41.558,9.074
11:11:42.987,1789373502.987,474.32,42.974,7.54
11:11:42.989,1789373502.989,473.12,42.85,7.726
11:11:42.990,1789373502.991,473.36,43.382,7.096
11:11:42.992,1789373502.992,473.6,43.46,7.066
11:11:42.993,1789373502.994,473.84,42.658,7.886
11:11:42.995,1789373502.995,473.36,41.574,8.998
11:11:42.997,1789373502.997,473.36,40.842,9.924
11:11:42.998,1789373502.999,474.08,41.578,8.902
11:11:43.000,1789373503.0,473.6,40.9,9.724
11:11:43.001,1789373503.002,474.08,41.592,8.956
11:11:43.003,1789373503.003,473.84,40.728,9.808
11:11:43.005,1789373503.005,473.6,42.952,7.566
11:11:43.006,1789373503.007,473.84,41.038,9.422
11:11:43.008,1789373503.008,473.84,41.898,9.366
11:11:43.009,1789373503.01,474.08,42.266,8.268
11:11:43.011,1789373503.011,474.32,40.886,9.714
11:11:43.013,1789373503.013,475.05,42.324,8.132
11:11:43.014,1789373503.015,474.81,41.05,9.62
11:11:43.016,1789373503.016,475.05,42.626,7.788
11:11:43.017,1789373503.018,473.36,41.256,9.25
11:11:43.019,1789373503.019,474.08,42.488,8.776
11:11:43.021,1789373503.021,474.32,42.506,7.98
11:11:43.022,1789373503.023,475.29,42.766,8.152
11:11:43.024,1789373503.024,474.32,44.966,5.43
11:11:43.025,1789373503.026,474.32,42.258,8.246
11:11:43.027,1789373503.027,474.08,43.21,7.312
11:11:43.029,1789373503.029,473.12,42.212,8.366
11:11:43.030,1789373503.031,473.84,43.066,7.492
11:11:43.032,1789373503.032,473.36,43.74,6.69
11:11:43.033,1789373503.034,473.6,44.298,6.324
11:11:43.035,1789373503.035,473.6,44.51,5.868
11:11:43.037,1789373503.037,474.08,42.524,8.074
11:11:43.038,1789373503.039,473.36,42.728,7.872
11:11:43.040,1789373503.04,473.36,41.038,9.674
11:11:43.041,1789373503.042,473.6,42.37,8.178
11:11:43.043,1789373503.043,473.6,42.202,8.556
11:11:43.045,1789373503.045,474.32,42.016,8.544
11:11:43.046,1789373503.047,474.32,42.738,7.782
11:11:43.048,1789373503.048,474.32,42.858,7.78
11:11:43.049,1789373503.05,473.84,41.59,8.954
11:11:43.051,1789373503.051,474.08,41.302,9.764
11:11:43.053,1789373503.053,474.32,41.75,8.888
11:11:43.054,1789373503.055,474.08,40.182,10.504
11:11:43.056,1789373503.056,474.81,40.78,9.94
11:11:43.057,1789373503.058,475.29,41.168,9.808
11:11:43.059,1789373503.059,475.05,42.776,7.946
11:11:43.061,1789373503.061,473.6,40.804,9.796
11:11:43.062,1789373503.063,473.84,42.056,9.226
11:11:43.064,1789373503.064,474.32,41.402,9.212
11:11:43.065,1789373503.066,474.81,40.956,9.966
11:11:43.067,1789373503.067,474.81,42.554,8.114
11:11:43.069,1789373503.069,474.08,41.14,9.718
11:11:43.070,1789373503.071,473.84,43.314,7.28
11:11:43.072,1789373503.072,472.63,41.828,9.048
11:11:43.073,1789373503.074,473.12,42.934,7.966
11:11:43.075,1789373503.075,473.36,43.55,7.094
11:11:43.077,1789373503.077,473.6,42.982,8.198
11:11:43.078,1789373503.079,473.84,44.182,6.44
11:11:43.080,1789373503.08,474.32,41.61,9.162
11:11:43.081,1789373503.082,473.84,42.702,8.028
11:11:43.083,1789373503.083,473.6,41.518,9.396
11:11:43.085,1789373503.085,474.08,43.156,7.86
11:11:43.086,1789373503.087,474.32,43.21,7.506
11:11:43.088,1789373503.088,474.81,43.504,7.25
11:11:43.089,1789373503.09,474.32,45.182,5.426
11:11:43.091,1789373503.091,474.08,43.338,7.446
11:11:43.093,1789373503.093,473.6,42.764,7.88
11:11:43.094,1789373503.095,473.6,41.8,8.912
11:11:43.096,1789373503.096,473.36,43.272,7.356
11:11:43.097,1789373503.098,473.36,42.132,8.53
11:11:43.099,1789373503.099,474.08,42.298,8.186
11:11:43.101,1789373503.101,474.57,43.3,7.394
11:11:43.102,1789373503.103,474.81,43.302,7.292
11:11:43.104,1789373503.104,473.6,42.694,7.878
11:11:43.105,1789373503.106,473.6,41.792,9.044
11:11:43.107,1789373503.107,473.84,42.134,8.38
11:11:43.109,1789373503.109,474.08,41.068,9.554
11:11:43.110,1789373503.111,474.32,41.312,9.18
11:11:43.112,1789373503.112,474.08,41.324,9.35
11:11:43.113,1789373503.114,473.6,43.078,7.502
11:11:43.115,1789373503.115,472.63,41.78,8.898
11:11:43.117,1789373503.117,473.12,42.872,7.898
11:11:43.118,1789373503.119,473.12,41.898,8.612
11:11:43.120,1789373503.12,473.84,41.234,9.514
11:11:43.121,1789373503.122,474.08,42.27,8.274
11:11:43.123,1789373503.123,474.32,40.558,10.196
11:11:43.125,1789373503.125,474.08,42.036,8.662
11:11:43.126,1789373503.127,473.6,40.532,10.218
11:11:43.128,1789373503.128,473.84,42.736,8.276
11:11:43.129,1789373503.13,474.57,42.096,8.472
11:11:43.131,1789373503.131,475.29,42.152,9.026
11:11:43.133,1789373503.133,474.81,44.364,6.186
11:11:43.134,1789373503.135,474.08,41.686,8.924
11:11:43.136,1789373503.136,474.08,42.852,7.662
11:11:43.137,1789373503.138,473.36,41.558,9.082
11:11:43.139,1789373503.139,473.6,43.41,7.158
11:11:43.141,1789373503.141,473.12,43.178,7.29
11:11:43.142,1789373503.143,473.84,42.966,7.868
11:11:43.144,1789373503.144,474.32,43.868,6.546
11:11:43.145,1789373503.146,474.81,42.72,7.904
11:11:43.147,1789373503.147,473.84,43.91,6.664
11:11:43.149,1789373503.149,473.6,42.088,8.602
11:11:43.150,1789373503.151,473.84,43.7,6.94
11:11:43.152,1789373503.152,473.12,42.456,8.252
11:11:43.153,1789373503.154,473.84,42.514,7.958
11:11:43.155,1789373503.155,474.08,43.15,7.39
11:11:43.157,1789373503.157,473.84,43.634,6.964
11:11:43.158,1789373503.159,472.87,42.978,7.584
11:11:43.160,1789373503.16,473.12,42.746,8.112
11:11:43.161,1789373503.162,473.12,42.542,8.058
11:11:43.163,1789373503.163,473.6,41.152,9.53
11:11:43.165,1789373503.165,474.08,41.07,9.648
11:11:43.166,1789373503.167,474.57,41.082,9.892
11:11:43.168,1789373503.168,474.57,42.264,8.744
11:11:43.169,1789373503.17,473.84,41.152,9.614
11:11:43.171,1789373503.171,474.08,42.14,8.696
11:11:43.173,1789373503.173,474.81,40.736,9.872
11:11:43.174,1789373503.175,475.29,41.336,9.758
11:11:43.176,1789373503.176,474.81,43.14,7.426
11:11:43.177,1789373503.178,474.08,40.578,10.122
11:11:43.179,1789373503.179,473.84,42.104,8.52
11:11:43.181,1789373503.181,473.36,40.734,10.114
11:11:43.182,1789373503.183,473.6,43.142,7.45
11:11:43.184,1789373503.184,473.12,42.552,7.974
11:11:43.185,1789373503.186,473.36,43.044,8.502
11:11:43.187,1789373503.187,473.84,43.388,7.17
11:11:43.189,1789373503.189,473.84,41.45,9.234
11:11:43.190,1789373503.191,473.84,42.762,7.922
11:11:43.192,1789373503.192,473.12,41.096,9.764
11:11:43.193,1789373503.194,473.84,43.428,7.508
11:11:43.195,1789373503.195,473.6,42.844,7.922
11:11:43.197,1789373503.197,474.57,43.266,7.612
11:11:43.198,1789373503.199,474.32,43.902,6.772
11:11:43.200,1789373503.2,474.32,43.284,7.664
11:11:43.201,1789373503.202,473.6,43.614,7.056
11:11:43.203,1789373503.203,473.6,42.444,8.388
11:11:43.205,1789373503.205,473.36,43.484,7.126
11:11:43.206,1789373503.207,473.6,42.284,8.426
11:11:43.208,1789373503.208,474.81,42.216,8.216
11:11:43.209,1789373503.21,474.81,43.228,7.442
11:11:43.211,1789373503.211,474.81,43.474,7.098
11:11:43.213,1789373503.213,473.6,43.692,6.836
11:11:43.214,1789373503.215,473.84,42.308,8.48
11:11:43.216,1789373503.216,474.32,41.668,8.886
11:11:43.217,1789373503.218,474.81,41.016,9.662
11:11:43.219,1789373503.219,475.78,42.054,8.406
11:11:43.221,1789373503.221,474.08,41.414,9.242
11:11:43.222,1789373503.223,473.6,42.2,8.598
11:11:43.224,1789373503.224,472.87,41.95,8.914
11:11:43.225,1789373503.226,473.12,43.29,7.282
11:11:43.227,1789373503.227,472.63,42.668,7.804
11:11:43.229,1789373503.229,473.12,42.196,8.704
11:11:43.230,1789373503.231,473.6,42.77,7.658
11:11:43.232,1789373503.232,473.12,40.53,10.078
11:11:43.233,1789373503.234,473.12,41.912,8.804
11:11:43.235,1789373503.235,472.87,40.168,10.73
11:11:43.237,1789373503.237,473.36,42.828,7.914
11:11:43.238,1789373503.239,473.84,42.0,8.722
11:11:43.240,1789373503.24,474.32,42.75,8.48
11:11:43.241,1789373503.242,474.57,43.106,7.558
11:11:43.243,1789373503.243,474.32,41.62,9.386
11:11:43.245,1789373503.245,473.84,42.996,7.636
