iso,t_s,vDcInst,iq,i_trk_err
11:08:20.628,1789373300.629,476.26,41.762,8.804
11:08:20.630,1789373300.63,476.5,40.944,9.852
11:08:20.632,1789373300.632,477.47,43.126,7.494
11:08:20.633,1789373300.634,477.71,41.678,8.796
11:08:20.635,1789373300.635,477.47,41.554,9.612
11:08:20.636,1789373300.637,476.5,42.482,8.04
11:08:20.638,1789373300.638,476.74,40.836,9.926
11:08:20.640,1789373300.64,476.5,43.08,7.516
11:08:20.641,1789373300.642,476.98,41.616,9.126
11:08:20.643,1789373300.643,476.98,43.054,7.726
11:08:20.644,1789373300.645,476.98,42.73,7.838
11:08:20.646,1789373300.646,477.95,42.398,8.48
11:08:20.648,1789373300.648,477.47,43.572,7.146
11:08:20.649,1789373300.65,476.98,42.398,8.546
11:08:20.651,1789373300.651,476.98,42.464,8.196
11:08:20.652,1789373300.653,477.95,41.854,8.868
11:08:20.654,1789373300.654,478.68,43.122,7.426
11:08:20.656,1789373300.656,477.47,42.002,8.698
11:08:20.657,1789373300.658,477.23,41.958,8.634
11:08:20.659,1789373300.659,476.74,42.47,8.414
11:08:20.660,1789373300.661,477.47,43.162,7.576
11:08:20.662,1789373300.662,476.98,43.332,7.222
11:08:20.664,1789373300.664,477.23,42.656,8.256
11:08:20.665,1789373300.666,477.47,41.864,8.652
11:08:20.667,1789373300.667,477.47,40.41,10.206
11:08:20.668,1789373300.669,477.23,41.368,9.246
11:08:20.670,1789373300.67,476.5,40.658,10.152
11:08:20.672,1789373300.672,476.02,43.226,7.434
11:08:20.673,1789373300.674,475.78,42.012,8.854
11:08:20.675,1789373300.675,476.74,43.266,7.716
11:08:20.676,1789373300.677,476.98,42.608,7.994
11:08:20.678,1789373300.678,476.74,41.336,9.644
11:08:20.680,1789373300.68,476.02,42.576,8.058
11:08:20.681,1789373300.682,476.02,40.906,9.892
11:08:20.683,1789373300.683,476.26,42.874,7.834
11:08:20.684,1789373300.685,476.74,41.932,8.88
11:08:20.686,1789373300.686,477.23,42.716,8.182
11:08:20.688,1789373300.688,477.71,43.274,7.308
11:08:20.689,1789373300.69,477.95,43.19,7.76
11:08:20.691,1789373300.691,476.98,44.79,5.822
11:08:20.692,1789373300.693,476.5,42.546,8.29
11:08:20.694,1789373300.694,476.5,42.924,7.674
11:08:20.696,1789373300.696,477.23,42.184,8.484
11:08:20.697,1789373300.698,476.98,43.31,7.144
11:08:20.699,1789373300.699,477.23,42.78,7.768
11:08:20.700,1789373300.701,476.74,43.014,7.508
11:08:20.702,1789373300.702,476.02,43.192,7.472
11:08:20.704,1789373300.704,476.5,43.262,7.338
11:08:20.705,1789373300.706,476.74,42.89,7.674
11:08:20.707,1789373300.707,476.74,42.12,8.49
11:08:20.708,1789373300.709,476.74,42.666,7.83
11:08:20.710,1789373300.71,476.74,41.02,9.606
11:08:20.712,1789373300.712,476.74,41.816,8.862
11:08:20.713,1789373300.714,476.26,40.446,10.312
11:08:20.715,1789373300.715,476.02,42.972,7.602
11:08:20.716,1789373300.717,476.26,41.576,9.018
11:08:20.718,1789373300.718,477.23,42.708,8.468
11:08:20.720,1789373300.72,477.71,42.63,7.842
11:08:20.721,1789373300.722,477.23,40.942,9.69
11:08:20.723,1789373300.723,476.74,42.11,8.338
11:08:20.724,1789373300.725,476.5,40.776,9.852
11:08:20.726,1789373300.726,476.5,43.338,7.172
11:08:20.728,1789373300.728,476.98,42.458,8.086
11:08:20.729,1789373300.73,477.47,42.75,8.188
11:08:20.731,1789373300.731,477.47,43.672,6.718
11:08:20.732,1789373300.733,478.19,43.174,7.562
11:08:20.734,1789373300.734,476.5,45.284,5.14
11:08:20.736,1789373300.736,476.5,42.056,8.604
11:08:20.737,1789373300.738,476.5,43.012,7.532
11:08:20.739,1789373300.739,476.98,42.15,8.434
11:08:20.740,1789373300.741,477.23,42.642,7.71
11:08:20.742,1789373300.742,477.23,42.88,7.562
11:08:20.744,1789373300.744,476.98,43.29,7.218
11:08:20.745,1789373300.746,476.02,42.974,7.558
11:08:20.747,1789373300.747,476.74,42.6,8.034
11:08:20.748,1789373300.749,477.23,41.962,8.646
11:08:20.750,1789373300.75,477.23,41.046,9.546
11:08:20.752,1789373300.752,477.47,41.262,9.334
11:08:20.753,1789373300.754,477.71,40.474,10.246
11:08:20.755,1789373300.755,477.71,41.506,9.168
11:08:20.756,1789373300.757,476.98,40.318,10.332
11:08:20.758,1789373300.758,476.98,42.462,8.268
11:08:20.760,1789373300.76,477.47,40.964,9.544
11:08:20.761,1789373300.762,478.19,41.78,9.52
11:08:20.763,1789373300.763,478.43,43.082,7.412
11:08:20.764,1789373300.765,477.95,40.27,10.3
11:08:20.766,1789373300.766,477.71,41.868,8.612
11:08:20.768,1789373300.768,477.47,40.592,10.144
11:08:20.769,1789373300.77,477.71,42.614,7.922
11:08:20.771,1789373300.771,477.47,42.404,8.054
11:08:20.772,1789373300.773,477.71,42.986,8.136
11:08:20.774,1789373300.774,477.71,44.054,6.402
11:08:20.776,1789373300.776,477.95,42.73,7.916
11:08:20.777,1789373300.778,476.74,44.128,6.37
11:08:20.779,1789373300.779,475.78,42.222,8.43
11:08:20.780,1789373300.781,475.53,44.24,6.43
11:08:20.782,1789373300.782,475.78,42.846,7.866
11:08:20.784,1789373300.784,476.5,42.68,7.79
11:08:20.785,1789373300.786,476.98,43.492,7.038
11:08:20.787,1789373300.787,476.74,43.362,7.266
11:08:20.788,1789373300.789,476.02,42.39,8.188
11:08:20.790,1789373300.79,476.74,41.986,8.962
11:08:20.792,1789373300.792,477.47,41.85,8.77
11:08:20.793,1789373300.794,477.23,40.568,10.144
11:08:20.795,1789373300.795,477.47,40.58,10.15
11:08:20.796,1789373300.797,477.95,41.034,9.92
11:08:20.798,1789373300.798,477.71,42.392,8.5
11:08:20.800,1789373300.8,476.74,40.88,9.784
11:08:20.801,1789373300.802,476.74,42.41,8.71
11:08:20.803,1789373300.803,476.98,41.09,9.48
11:08:20.804,1789373300.805,477.95,41.314,9.838
11:08:20.806,1789373300.806,477.23,43.81,6.746
11:08:20.808,1789373300.808,477.23,40.856,9.884
11:08:20.809,1789373300.81,476.98,42.526,8.046
11:08:20.811,1789373300.811,476.5,41.288,9.5
11:08:20.812,1789373300.813,477.23,42.798,7.994
