iso,t_s,wm_hat_hz,iq,iq_shed
11:34:22.815,1789374862.816,43.572,43.106,0.9999
11:34:22.855,1789374862.856,42.754,42.746,0.9999
11:34:22.895,1789374862.896,43.492,42.618,0.9999
11:34:22.935,1789374862.936,44.356,41.132,0.9999
11:34:22.975,1789374862.976,43.072,43.03,0.9999
11:34:23.015,1789374863.016,43.998,42.414,0.9999
11:34:23.055,1789374863.056,44.75,41.834,0.9999
11:34:23.095,1789374863.096,43.128,42.026,0.9999
11:34:23.135,1789374863.136,42.214,44.806,0.9999
11:34:23.175,1789374863.176,43.818,42.656,0.9999
11:34:23.215,1789374863.216,43.098,41.764,0.9999
11:34:23.255,1789374863.256,43.374,43.606,0.9999
11:34:23.295,1789374863.296,44.394,42.978,0.9999
11:34:23.335,1789374863.336,44.106,41.466,0.9999
11:34:23.375,1789374863.376,43.484,42.296,0.9999
11:34:23.415,1789374863.416,43.76,42.964,0.9999
11:34:23.455,1789374863.456,43.936,41.372,0.9999
11:34:23.495,1789374863.496,44.566,40.798,0.9999
11:34:23.535,1789374863.536,45.284,40.996,0.9999
11:34:23.575,1789374863.576,43.906,41.82,0.9999
11:34:23.615,1789374863.616,44.428,41.012,0.9999
11:34:23.655,1789374863.656,44.57,41.296,0.9999
11:34:23.695,1789374863.696,43.842,42.594,0.9999
11:34:23.735,1789374863.736,43.688,42.556,0.9999
11:34:23.775,1789374863.776,44.62,42.158,0.9999
11:34:23.815,1789374863.816,43.48,43.12,0.9999
11:34:23.855,1789374863.856,42.884,42.95,0.9999
11:34:23.895,1789374863.896,43.272,42.968,0.9999
11:34:23.935,1789374863.936,43.848,42.192,0.9999
11:34:23.975,1789374863.976,43.03,42.252,0.9999
11:34:24.015,1789374864.016,43.512,43.294,0.9999
11:34:24.055,1789374864.056,44.354,42.136,0.9999
11:34:24.095,1789374864.096,43.908,42.338,0.9999
11:34:24.135,1789374864.136,42.892,43.616,0.9999
11:34:24.175,1789374864.176,43.714,43.2,0.9999
11:34:24.215,1789374864.216,43.534,41.782,0.9999
11:34:24.255,1789374864.256,43.796,41.764,0.9999
11:34:24.295,1789374864.296,43.484,43.858,0.9999
11:34:24.335,1789374864.336,43.338,42.236,0.9999
11:34:24.375,1789374864.376,44.048,41.164,0.9999
11:34:24.415,1789374864.416,43.884,42.686,0.9999
11:34:24.455,1789374864.456,43.444,42.148,0.9999
11:34:24.495,1789374864.496,44.352,40.19,0.9999
11:34:24.535,1789374864.536,45.9,40.626,0.9999
11:34:24.575,1789374864.576,43.892,41.474,0.9999
11:34:24.615,1789374864.616,43.854,41.768,0.9999
11:34:24.655,1789374864.656,45.284,40.132,0.9999
11:34:24.695,1789374864.696,44.212,42.008,0.9999
11:34:24.735,1789374864.736,43.932,42.878,0.9999
11:34:24.775,1789374864.776,45.706,41.108,0.9999
11:34:24.815,1789374864.816,44.29,42.06,0.9999
11:34:24.855,1789374864.856,42.876,44.206,0.9999
11:34:24.895,1789374864.896,43.72,42.712,0.9999
11:34:24.935,1789374864.936,43.498,43.084,0.9999
11:34:24.975,1789374864.976,43.158,42.068,0.9999
11:34:25.015,1789374865.016,43.384,43.28,0.9999
11:34:25.055,1789374865.056,43.792,42.448,0.9999
11:34:25.095,1789374865.096,43.766,40.908,0.9999
11:34:25.135,1789374865.136,43.11,42.99,0.9999
11:34:25.175,1789374865.176,43.582,42.454,0.9999
11:34:25.215,1789374865.216,42.902,43.646,0.9999
11:34:25.255,1789374865.256,44.318,41.21,0.9999
11:34:25.295,1789374865.296,42.828,44.764,0.9999
11:34:25.335,1789374865.336,42.72,43.678,0.9999
11:34:25.375,1789374865.376,43.686,41.592,0.9999
11:34:25.415,1789374865.416,44.238,41.9,0.9999
11:34:25.455,1789374865.456,42.862,43.234,0.9999
11:34:25.495,1789374865.496,43.768,42.14,0.9999
11:34:25.535,1789374865.536,45.838,40.278,0.9999
11:34:25.575,1789374865.576,44.44,41.222,0.9999
11:34:25.615,1789374865.616,43.324,42.652,0.9999
11:34:25.655,1789374865.656,44.806,41.36,0.9999
11:34:25.695,1789374865.696,44.932,41.018,0.9999
11:34:25.735,1789374865.736,43.606,42.928,0.9999
11:34:25.775,1789374865.776,44.902,42.324,0.9999
11:34:25.815,1789374865.816,44.37,41.564,0.9999
11:34:25.855,1789374865.856,42.732,43.2,0.9999
11:34:25.895,1789374865.896,43.358,42.958,0.9999
11:34:25.935,1789374865.936,43.534,42.814,0.9999
11:34:25.975,1789374865.976,43.172,42.448,0.9999
11:34:26.015,1789374866.016,44.208,41.772,0.9999
11:34:26.055,1789374866.056,43.974,43.11,0.9999
11:34:26.095,1789374866.096,43.168,42.27,0.9999
11:34:26.135,1789374866.136,43.836,42.494,0.9999
11:34:26.175,1789374866.176,43.848,42.036,0.9999
