iso,t_s,vdc_units,iq_ref,v_demand
10:55:10.005,1789372510.006,473.9,50.612,234.35
10:55:10.007,1789372510.007,473.9,50.542,236.92
10:55:10.009,1789372510.009,473.9,50.718,239.99
10:55:10.010,1789372510.011,473.9,50.556,223.89
10:55:10.012,1789372510.012,473.9,50.63,237.83
10:55:10.013,1789372510.014,473.9,50.508,231.44
10:55:10.015,1789372510.015,473.9,50.508,224.22
10:55:10.017,1789372510.017,473.9,50.622,218.63
10:55:10.018,1789372510.019,473.9,50.516,229.22
10:55:10.020,1789372510.02,473.9,50.694,226.81
10:55:10.021,1789372510.022,473.9,50.55,235.6
10:55:10.023,1789372510.023,473.9,50.592,258.5
10:55:10.025,1789372510.025,473.9,50.428,263.37
10:55:10.026,1789372510.027,473.9,50.46,261.28
10:55:10.028,1789372510.028,473.9,50.532,244.79
10:55:10.029,1789372510.03,473.9,50.472,261.16
10:55:10.031,1789372510.031,473.9,50.704,226.35
10:55:10.033,1789372510.033,473.9,50.554,254.21
10:55:10.034,1789372510.035,473.9,50.662,250.22
10:55:10.036,1789372510.036,473.9,50.504,261.17
10:55:10.037,1789372510.038,473.9,50.534,279.05
10:55:10.039,1789372510.039,473.9,50.516,260.01
10:55:10.041,1789372510.041,473.9,50.538,279.65
10:55:10.042,1789372510.043,473.9,50.594,232.72
10:55:10.044,1789372510.044,473.9,50.536,257.33
10:55:10.045,1789372510.046,473.9,50.626,234.39
10:55:10.047,1789372510.047,473.9,50.498,241.04
10:55:10.049,1789372510.049,473.9,50.618,258.19
10:55:10.050,1789372510.051,473.9,50.57,249.53
10:55:10.052,1789372510.052,473.9,50.67,264.52
10:55:10.053,1789372510.054,473.9,50.598,225.51
10:55:10.055,1789372510.055,473.9,50.598,242.21
10:55:10.057,1789372510.057,473.9,50.536,223.48
10:55:10.058,1789372510.059,473.9,50.526,220.09
10:55:10.060,1789372510.06,473.9,50.63,225.11
10:55:10.061,1789372510.062,473.9,50.526,231.58
10:55:10.063,1789372510.063,473.9,50.674,234.3
10:55:10.065,1789372510.065,473.9,50.556,223.48
10:55:10.066,1789372510.067,473.9,50.556,243.07
10:55:10.068,1789372510.068,473.9,50.424,237.25
10:55:10.069,1789372510.07,473.9,50.442,233.81
10:55:10.071,1789372510.071,473.9,50.548,225.6
10:55:10.073,1789372510.073,473.9,50.466,229.49
10:55:10.074,1789372510.075,473.9,50.7,226.53
10:55:10.076,1789372510.076,474.1,50.51,236.13
10:55:10.077,1789372510.078,474.1,50.614,252.9
10:55:10.079,1789372510.079,474.1,50.44,257.7
10:55:10.081,1789372510.081,474.1,50.464,264.74
10:55:10.082,1789372510.083,474.1,50.474,251.52
10:55:10.084,1789372510.084,474.1,50.464,268.35
10:55:10.085,1789372510.086,474.1,50.63,228.55
10:55:10.087,1789372510.087,474.1,50.514,258.91
10:55:10.089,1789372510.089,474.1,50.63,247.68
10:55:10.090,1789372510.091,474.1,50.456,267.45
10:55:10.092,1789372510.092,474.1,50.558,277.44
10:55:10.093,1789372510.094,474.1,50.526,262.4
10:55:10.095,1789372510.095,474.1,50.57,283.62
10:55:10.097,1789372510.097,474.1,50.618,225.61
10:55:10.098,1789372510.099,474.1,50.544,256.31
10:55:10.100,1789372510.1,474.1,50.594,226.9
10:55:10.101,1789372510.102,474.1,50.524,233.86
10:55:10.103,1789372510.103,474.1,50.614,249.11
10:55:10.105,1789372510.105,474.1,50.524,238.74
10:55:10.106,1789372510.107,474.1,50.634,255.1
10:55:10.108,1789372510.108,474.1,50.558,234.68
10:55:10.109,1789372510.11,474.1,50.526,247.91
10:55:10.111,1789372510.111,474.1,50.478,224.35
10:55:10.113,1789372510.113,474.1,50.472,225.96
10:55:10.114,1789372510.115,474.1,50.6,226.18
10:55:10.116,1789372510.116,474.1,50.518,221.55
10:55:10.117,1789372510.118,474.1,50.718,233.28
10:55:10.119,1789372510.119,474.1,50.562,227.1
10:55:10.121,1789372510.121,474.1,50.63,244.83
10:55:10.122,1789372510.123,474.1,50.468,239.51
10:55:10.124,1789372510.124,474.1,50.53,232.05
10:55:10.125,1789372510.126,474.1,50.59,224.65
10:55:10.127,1789372510.127,474.1,50.534,240.81
10:55:10.129,1789372510.129,474.1,50.718,224.48
10:55:10.130,1789372510.131,474.1,50.58,243.54
10:55:10.132,1789372510.132,474.1,50.656,251.93
10:55:10.133,1789372510.134,474.1,50.452,266.68
10:55:10.135,1789372510.135,474.1,50.492,274.84
10:55:10.137,1789372510.137,474.1,50.488,261.17
10:55:10.138,1789372510.139,474.1,50.51,270.94
10:55:10.140,1789372510.14,474.1,50.668,227.02
10:55:10.141,1789372510.142,474.1,50.564,266.77
10:55:10.143,1789372510.143,474.1,50.672,240.9
10:55:10.145,1789372510.145,474.1,50.548,258.44
10:55:10.146,1789372510.147,474.1,50.63,271.05
10:55:10.148,1789372510.148,474.1,50.57,255.66
10:55:10.149,1789372510.15,474.1,50.642,277.57
10:55:10.151,1789372510.151,474.1,50.616,240.7
10:55:10.153,1789372510.153,474.1,50.544,262.15
10:55:10.154,1789372510.155,474.1,50.586,224.55
10:55:10.156,1789372510.156,474.08,50.526,239.67
10:55:10.157,1789372510.158,474.08,50.678,243.76
10:55:10.159,1789372510.159,474.08,50.604,237.48
10:55:10.161,1789372510.161,474.08,50.766,248.99
10:55:10.162,1789372510.163,474.08,50.656,226.55
10:55:10.164,1789372510.164,474.08,50.702,239.87
10:55:10.165,1789372510.166,474.08,50.63,224.65
10:55:10.167,1789372510.167,474.08,50.662,224.86
10:55:10.169,1789372510.169,474.08,50.756,222.17
10:55:10.170,1789372510.171,474.08,50.66,226.58
10:55:10.172,1789372510.172,474.08,50.852,225.0
10:55:10.173,1789372510.174,474.08,50.694,230.3
10:55:10.175,1789372510.175,474.08,50.734,245.54
10:55:10.177,1789372510.177,474.08,50.532,251.73
10:55:10.178,1789372510.179,474.08,50.544,253.54
10:55:10.180,1789372510.18,474.08,50.592,239.88
10:55:10.181,1789372510.182,474.08,50.572,244.96
10:55:10.183,1789372510.183,474.08,50.788,223.89
10:55:10.185,1789372510.185,474.08,50.628,253.77
10:55:10.186,1789372510.187,474.08,50.744,245.0
10:55:10.188,1789372510.188,474.08,50.57,262.23
10:55:10.189,1789372510.19,474.08,50.598,277.01
10:55:10.191,1789372510.191,474.08,50.552,272.12
10:55:10.193,1789372510.193,474.08,50.58,280.93
10:55:10.194,1789372510.195,474.08,50.618,238.77
10:55:10.196,1789372510.196,474.08,50.46,269.03
10:55:10.197,1789372510.198,474.08,50.564,226.81
10:55:10.199,1789372510.199,474.08,50.446,251.44
10:55:10.201,1789372510.201,474.08,50.578,261.84
10:55:10.202,1789372510.203,474.08,50.504,257.26
10:55:10.204,1789372510.204,474.08,50.638,270.22
10:55:10.205,1789372510.206,474.08,50.572,226.48
10:55:10.207,1789372510.207,474.08,50.602,249.42
10:55:10.209,1789372510.209,474.08,50.558,219.9
10:55:10.210,1789372510.211,474.08,50.518,225.82
10:55:10.212,1789372510.212,474.08,50.612,226.92
10:55:10.213,1789372510.214,474.08,50.5,225.62
10:55:10.215,1789372510.215,474.08,50.652,231.8
10:55:10.217,1789372510.217,474.08,50.512,225.64
10:55:10.218,1789372510.219,474.08,50.484,242.65
10:55:10.220,1789372510.22,474.08,50.306,235.67
10:55:10.221,1789372510.222,474.08,50.338,232.91
10:55:10.223,1789372510.223,474.08,50.436,224.99
10:55:10.225,1789372510.225,474.08,50.388,226.33
10:55:10.226,1789372510.227,474.08,50.626,225.66
10:55:10.228,1789372510.228,474.08,50.452,236.33
10:55:10.229,1789372510.23,474.08,50.546,244.16
10:55:10.231,1789372510.231,474.08,50.372,252.64
10:55:10.233,1789372510.233,474.08,50.376,265.76
10:55:10.234,1789372510.235,474.08,50.362,259.12
10:55:10.236,1789372510.236,473.88,50.382,263.01
10:55:10.237,1789372510.238,473.88,50.498,230.63
10:55:10.239,1789372510.239,473.88,50.36,253.69
10:55:10.241,1789372510.241,473.88,50.488,241.35
10:55:10.242,1789372510.243,473.88,50.32,265.53
10:55:10.244,1789372510.244,473.88,50.438,276.85
10:55:10.245,1789372510.246,473.88,50.434,268.16
10:55:10.247,1789372510.247,473.88,50.536,284.62
10:55:10.249,1789372510.249,473.88,50.612,233.95
10:55:10.250,1789372510.251,473.88,50.544,268.21
10:55:10.252,1789372510.252,473.88,50.592,227.4
10:55:10.253,1789372510.254,473.88,50.528,242.46
10:55:10.255,1789372510.255,473.88,50.64,248.11
10:55:10.257,1789372510.257,473.88,50.554,241.66
10:55:10.258,1789372510.259,473.88,50.67,257.72
10:55:10.260,1789372510.26,473.88,50.592,236.0
10:55:10.261,1789372510.262,473.88,50.552,254.45
10:55:10.263,1789372510.263,473.88,50.49,227.25
10:55:10.265,1789372510.265,473.88,50.5,233.41
10:55:10.266,1789372510.267,473.88,50.636,228.14
10:55:10.268,1789372510.268,473.88,50.584,216.75
10:55:10.269,1789372510.27,473.88,50.796,231.55
10:55:10.271,1789372510.271,473.88,50.642,224.3
10:55:10.273,1789372510.273,473.88,50.714,239.41
10:55:10.274,1789372510.275,473.88,50.528,238.73
10:55:10.276,1789372510.276,473.88,50.534,239.7
10:55:10.277,1789372510.278,473.88,50.556,230.05
10:55:10.279,1789372510.279,473.88,50.542,237.83
10:55:10.281,1789372510.281,473.88,50.722,222.87
10:55:10.282,1789372510.283,473.88,50.588,240.8
10:55:10.284,1789372510.284,473.88,50.698,243.19
10:55:10.285,1789372510.286,473.88,50.51,260.61
10:55:10.287,1789372510.287,473.88,50.612,268.03
10:55:10.289,1789372510.289,473.88,50.612,262.05
10:55:10.290,1789372510.291,473.88,50.658,267.1
10:55:10.292,1789372510.292,473.88,50.782,227.69
10:55:10.293,1789372510.294,473.88,50.638,254.77
10:55:10.295,1789372510.295,473.88,50.73,229.5
10:55:10.297,1789372510.297,473.88,50.614,256.37
10:55:10.298,1789372510.299,473.88,50.674,268.86
10:55:10.300,1789372510.3,473.88,50.584,263.59
10:55:10.301,1789372510.302,473.88,50.656,280.29
10:55:10.303,1789372510.303,473.88,50.646,248.65
10:55:10.305,1789372510.305,473.88,50.554,270.13
10:55:10.306,1789372510.307,473.88,50.602,224.88
10:55:10.308,1789372510.308,473.88,50.542,244.63
10:55:10.309,1789372510.31,473.88,50.67,245.17
10:55:10.311,1789372510.311,473.88,50.628,229.52
10:55:10.313,1789372510.313,473.88,50.772,251.34
10:55:10.314,1789372510.315,473.88,50.662,227.08
