iso,t_s,wm_hat_hz,iq,iq_shed
14:51:15.514,1789386675.514,42.126,34.514,1.0
14:51:15.554,1789386675.554,42.008,36.248,1.0
14:51:15.594,1789386675.594,41.9,35.026,1.0
14:51:15.634,1789386675.634,41.576,36.768,1.0
14:51:15.674,1789386675.674,41.764,35.64,1.0
14:51:15.714,1789386675.714,41.524,35.824,1.0
14:51:15.754,1789386675.754,41.616,35.572,1.0
14:51:15.794,1789386675.794,42.062,35.52,1.0
14:51:15.834,1789386675.834,42.194,35.51,1.0
14:51:15.874,1789386675.874,41.796,35.564,1.0
14:51:15.914,1789386675.914,41.13,35.526,1.0
14:51:15.954,1789386675.954,42.112,35.064,1.0
14:51:15.994,1789386675.994,42.166,33.886,1.0
14:51:16.034,1789386676.034,42.536,33.454,1.0
14:51:16.074,1789386676.074,42.02,34.294,1.0
14:51:16.114,1789386676.114,42.922,33.592,1.0
14:51:16.154,1789386676.154,42.48,34.024,1.0
14:51:16.194,1789386676.194,41.13,35.65,1.0
14:51:16.234,1789386676.234,41.628,35.238,1.0
14:51:16.274,1789386676.274,40.88,36.246,1.0
14:51:16.314,1789386676.314,42.184,35.484,1.0
14:51:16.354,1789386676.354,41.126,35.608,1.0
14:51:16.394,1789386676.394,42.472,33.848,1.0
14:51:16.434,1789386676.434,41.526,35.264,1.0
14:51:16.474,1789386676.474,43.906,32.526,1.0
14:51:16.514,1789386676.514,41.904,33.972,1.0
14:51:16.554,1789386676.554,42.312,34.312,1.0
14:51:16.594,1789386676.594,41.358,34.874,1.0
14:51:16.634,1789386676.634,41.666,36.12,1.0
14:51:16.674,1789386676.674,40.996,36.87,1.0
14:51:16.714,1789386676.714,41.658,35.83,1.0
14:51:16.754,1789386676.754,41.784,35.266,1.0
14:51:16.794,1789386676.794,41.55,37.04,1.0
14:51:16.834,1789386676.834,42.21,34.642,1.0
14:51:16.874,1789386676.874,42.268,35.304,1.0
14:51:16.914,1789386676.914,43.104,33.546,1.0
14:51:16.954,1789386676.954,41.81,36.094,1.0
14:51:16.994,1789386676.994,41.994,34.35,1.0
14:51:17.034,1789386677.034,41.736,35.574,1.0
14:51:17.074,1789386677.074,42.846,33.27,1.0
14:51:17.114,1789386677.114,42.182,35.746,1.0
14:51:17.154,1789386677.154,42.146,34.008,1.0
14:51:17.194,1789386677.194,41.666,35.94,1.0
14:51:17.234,1789386677.234,42.218,34.742,1.0
14:51:17.274,1789386677.274,41.354,35.872,1.0
14:51:17.314,1789386677.314,41.544,35.102,1.0
14:51:17.354,1789386677.354,42.004,35.49,1.0
14:51:17.394,1789386677.394,42.514,34.146,1.0
14:51:17.434,1789386677.434,41.996,35.286,1.0
14:51:17.474,1789386677.474,41.9,35.512,1.0
14:51:17.514,1789386677.514,42.108,35.276,1.0
14:51:17.554,1789386677.554,42.278,34.026,1.0
14:51:17.594,1789386677.594,42.604,34.888,1.0
14:51:17.634,1789386677.634,42.14,35.326,1.0
14:51:17.674,1789386677.674,42.632,35.118,1.0
14:51:17.714,1789386677.714,42.088,35.084,1.0
14:51:17.754,1789386677.754,42.548,34.866,1.0
14:51:17.794,1789386677.794,41.66,36.964,1.0
14:51:17.834,1789386677.834,42.868,36.12,1.0
14:51:17.874,1789386677.874,41.288,37.364,1.0
14:51:17.914,1789386677.914,41.196,36.838,1.0
14:51:17.954,1789386677.954,40.926,37.394,1.0
14:51:17.994,1789386677.994,42.11,36.642,1.0
14:51:18.034,1789386678.034,42.016,36.034,1.0
14:51:18.074,1789386678.074,41.51,36.356,1.0
14:51:18.114,1789386678.114,41.494,36.004,1.0
14:51:18.154,1789386678.154,41.572,36.516,1.0
14:51:18.194,1789386678.194,43.362,34.368,1.0
14:51:18.234,1789386678.234,42.144,36.25,1.0
14:51:18.274,1789386678.274,40.858,36.558,1.0
14:51:18.314,1789386678.314,41.556,35.628,1.0
14:51:18.354,1789386678.354,42.22,35.66,1.0
14:51:18.394,1789386678.394,42.024,35.894,1.0
14:51:18.434,1789386678.434,41.012,36.97,1.0
14:51:18.474,1789386678.474,41.606,36.476,1.0
14:51:18.514,1789386678.514,41.348,36.004,1.0
14:51:18.554,1789386678.554,42.096,36.112,1.0
14:51:18.594,1789386678.594,41.26,37.04,1.0
14:51:18.634,1789386678.634,41.848,36.588,1.0
14:51:18.674,1789386678.674,41.474,36.334,1.0
14:51:18.714,1789386678.714,41.398,36.556,1.0
14:51:18.754,1789386678.754,40.98,37.502,1.0
14:51:18.794,1789386678.794,42.038,36.444,1.0
14:51:18.834,1789386678.834,42.292,35.61,1.0
14:51:18.874,1789386678.874,41.73,36.282,1.0
14:51:18.914,1789386678.914,40.82,36.78,1.0
14:51:18.954,1789386678.954,41.934,35.816,1.0
14:51:18.994,1789386678.994,41.716,35.474,1.0
14:51:19.034,1789386679.034,42.292,35.146,1.0
14:51:19.074,1789386679.074,41.346,35.978,1.0
14:51:19.114,1789386679.114,41.734,35.16,1.0
14:51:19.154,1789386679.154,41.026,37.096,1.0
14:51:19.194,1789386679.194,41.264,35.352,1.0
14:51:19.234,1789386679.234,41.286,36.216,1.0
14:51:19.274,1789386679.274,41.734,34.91,1.0
14:51:19.314,1789386679.314,42.086,34.816,1.0
14:51:19.354,1789386679.354,41.908,34.236,1.0
14:51:19.394,1789386679.394,42.128,34.598,1.0
14:51:19.434,1789386679.434,41.634,34.538,1.0
14:51:19.474,1789386679.474,43.068,33.758,1.0
14:51:19.514,1789386679.514,41.34,35.056,1.0
14:51:19.554,1789386679.554,42.586,33.446,1.0
14:51:19.594,1789386679.594,41.096,35.524,1.0
14:51:19.634,1789386679.634,42.486,34.726,1.0
14:51:19.674,1789386679.674,41.03,35.402,1.0
14:51:19.714,1789386679.714,41.982,35.17,1.0
14:51:19.754,1789386679.754,41.928,35.002,1.0
14:51:19.794,1789386679.794,42.262,34.688,1.0
14:51:19.834,1789386679.834,42.364,33.742,1.0
14:51:19.874,1789386679.874,42.126,34.784,1.0
14:51:19.914,1789386679.914,42.568,33.574,1.0
14:51:19.954,1789386679.954,41.932,35.04,1.0
14:51:19.994,1789386679.994,42.122,34.154,1.0
14:51:20.034,1789386680.034,42.318,34.536,1.0
14:51:20.074,1789386680.074,42.122,34.898,1.0
14:51:20.114,1789386680.114,41.56,35.926,1.0
14:51:20.154,1789386680.154,41.054,36.076,1.0
14:51:20.194,1789386680.194,41.558,36.68,1.0
14:51:20.234,1789386680.234,41.43,36.358,1.0
14:51:20.274,1789386680.274,41.624,36.128,1.0
14:51:20.314,1789386680.314,40.822,37.54,1.0
14:51:20.354,1789386680.354,42.2,35.604,1.0
14:51:20.394,1789386680.394,41.81,35.764,1.0
14:51:20.434,1789386680.434,41.906,35.324,1.0
14:51:20.474,1789386680.474,40.86,36.878,1.0
14:51:20.514,1789386680.514,41.892,35.372,1.0
14:51:20.554,1789386680.554,41.61,36.47,1.0
14:51:20.594,1789386680.594,42.072,34.674,1.0
14:51:20.634,1789386680.634,41.71,35.97,1.0
14:51:20.674,1789386680.674,42.336,34.114,1.0
14:51:20.714,1789386680.714,41.954,36.036,1.0
14:51:20.754,1789386680.754,41.626,34.71,1.0
14:51:20.794,1789386680.794,41.504,34.92,1.0
14:51:20.834,1789386680.834,41.43,34.728,1.0
14:51:20.874,1789386680.874,42.692,34.884,1.0
14:51:20.914,1789386680.914,41.05,35.228,1.0
14:51:20.954,1789386680.954,42.414,34.312,1.0
14:51:20.994,1789386680.994,41.22,36.068,1.0
14:51:21.034,1789386681.034,42.684,34.386,1.0
14:51:21.074,1789386681.074,41.052,35.788,1.0
14:51:21.114,1789386681.114,42.174,34.608,1.0
14:51:21.154,1789386681.154,41.248,35.24,1.0
14:51:21.194,1789386681.194,42.292,34.212,1.0
14:51:21.234,1789386681.234,41.544,35.262,1.0
14:51:21.274,1789386681.274,41.75,34.634,1.0
14:51:21.314,1789386681.314,41.774,34.03,1.0
14:51:21.354,1789386681.354,41.752,35.792,1.0
14:51:21.394,1789386681.394,41.67,34.826,1.0
14:51:21.434,1789386681.434,41.77,35.092,1.0
14:51:21.474,1789386681.474,42.14,33.794,1.0
14:51:21.514,1789386681.514,41.714,34.418,1.0
14:51:21.554,1789386681.554,41.086,34.792,1.0
14:51:21.594,1789386681.594,41.48,34.796,1.0
14:51:21.634,1789386681.634,41.372,35.882,1.0
14:51:21.674,1789386681.674,41.784,33.862,1.0
14:51:21.714,1789386681.714,41.442,34.692,1.0
14:51:21.754,1789386681.754,40.966,34.692,1.0
14:51:21.794,1789386681.794,42.37,34.454,1.0
14:51:21.834,1789386681.834,40.3,36.622,1.0
14:51:21.874,1789386681.874,42.664,32.528,1.0
14:51:21.914,1789386681.914,41.352,34.53,1.0
14:51:21.954,1789386681.954,41.29,35.734,1.0
14:51:21.994,1789386681.994,41.596,34.484,1.0
14:51:22.034,1789386682.034,41.728,34.974,1.0
14:51:22.074,1789386682.074,42.316,32.64,1.0
14:51:22.114,1789386682.114,41.2,35.342,1.0
14:51:22.154,1789386682.154,40.596,36.036,1.0
14:51:22.194,1789386682.194,42.464,32.878,1.0
14:51:22.234,1789386682.234,42.472,33.224,1.0
14:51:22.274,1789386682.274,40.58,35.12,1.0
14:51:22.314,1789386682.314,41.576,35.16,1.0
14:51:22.354,1789386682.354,41.176,36.134,1.0
14:51:22.394,1789386682.394,43.468,32.558,1.0
14:51:22.434,1789386682.434,41.612,33.624,1.0
14:51:22.474,1789386682.474,42.3,33.734,1.0
14:51:22.514,1789386682.514,41.286,34.892,1.0
14:51:22.554,1789386682.554,41.498,35.956,1.0
