iso,t_s,wm_hat_hz,iq,iq_shed
17:13:32.278,1789395212.278,20.562,4.766,1.0
17:13:32.318,1789395212.318,20.514,4.904,1.0
17:13:32.358,1789395212.358,20.186,4.742,1.0
17:13:32.398,1789395212.398,20.318,6.552,1.0
17:13:32.438,1789395212.438,19.762,7.802,1.0
17:13:32.478,1789395212.478,19.416,6.17,1.0
17:13:32.518,1789395212.518,20.236,4.172,1.0
17:13:32.558,1789395212.558,20.478,3.816,1.0
17:13:32.598,1789395212.598,20.64,4.504,1.0
17:13:32.638,1789395212.638,19.92,6.89,1.0
17:13:32.678,1789395212.678,20.42,7.042,1.0
17:13:32.718,1789395212.718,20.194,6.046,1.0
17:13:32.758,1789395212.758,20.476,4.814,1.0
17:13:32.798,1789395212.798,20.43,3.526,1.0
17:13:32.838,1789395212.838,20.788,5.062,1.0
17:13:32.878,1789395212.878,20.282,6.542,1.0
17:13:32.918,1789395212.918,19.378,7.5,1.0
17:13:32.958,1789395212.958,19.602,5.958,1.0
17:13:32.998,1789395212.998,19.828,4.694,1.0
17:13:33.038,1789395213.038,20.68,3.946,1.0
17:13:33.078,1789395213.078,20.734,5.416,1.0
17:13:33.118,1789395213.118,20.364,6.364,1.0
17:13:33.158,1789395213.158,20.094,6.268,1.0
17:13:33.198,1789395213.198,20.29,5.498,1.0
17:13:33.238,1789395213.238,19.878,4.624,1.0
17:13:33.278,1789395213.278,20.438,4.184,1.0
17:13:33.318,1789395213.318,20.664,3.92,1.0
17:13:33.358,1789395213.358,20.524,4.016,1.0
17:13:33.398,1789395213.398,20.652,4.518,1.0
17:13:33.438,1789395213.438,19.92,4.622,1.0
17:13:33.478,1789395213.478,20.07,4.212,1.0
17:13:33.518,1789395213.518,20.274,4.226,1.0
17:13:33.558,1789395213.558,19.824,5.468,1.0
17:13:33.598,1789395213.598,19.746,6.498,1.0
17:13:33.638,1789395213.638,18.842,7.36,1.0
17:13:33.678,1789395213.678,19.24,6.804,1.0
17:13:33.718,1789395213.718,19.99,6.036,1.0
17:13:33.758,1789395213.758,20.916,6.716,1.0
17:13:33.798,1789395213.798,20.326,6.756,1.0
17:13:33.838,1789395213.838,19.506,6.242,1.0
17:13:33.878,1789395213.878,19.574,4.852,1.0
17:13:33.918,1789395213.918,20.61,4.962,1.0
17:13:33.958,1789395213.958,21.264,5.62,1.0
17:13:33.998,1789395213.998,20.218,7.476,1.0
17:13:34.038,1789395214.038,19.716,6.722,1.0
17:13:34.078,1789395214.078,19.218,5.556,1.0
17:13:34.118,1789395214.118,20.206,3.714,1.0
17:13:34.158,1789395214.158,20.75,4.794,1.0
17:13:34.198,1789395214.198,21.008,5.324,1.0
17:13:34.238,1789395214.238,20.318,7.228,1.0
17:13:34.278,1789395214.278,19.22,7.692,1.0
17:13:34.318,1789395214.318,18.988,6.052,1.0
17:13:34.358,1789395214.358,20.404,3.384,1.0
17:13:34.398,1789395214.398,21.04,3.91,1.0
17:13:34.438,1789395214.438,20.754,5.85,1.0
17:13:34.478,1789395214.478,19.864,7.93,1.0
17:13:34.518,1789395214.518,18.974,7.558,1.0
17:13:34.558,1789395214.558,19.726,4.91,1.0
17:13:34.598,1789395214.598,20.862,4.212,1.0
17:13:34.638,1789395214.638,21.768,3.926,1.0
17:13:34.678,1789395214.678,20.836,5.814,1.0
17:13:34.718,1789395214.718,19.398,7.464,1.0
17:13:34.758,1789395214.758,18.976,6.174,1.0
17:13:34.798,1789395214.798,21.004,3.576,1.0
17:13:34.838,1789395214.838,21.032,6.734,1.0
17:13:34.878,1789395214.878,20.556,4.994,1.0
17:13:34.918,1789395214.918,20.614,6.12,1.0
17:13:34.958,1789395214.958,18.812,7.82,1.0
17:13:34.998,1789395214.998,20.06,3.784,1.0
17:13:35.038,1789395215.038,20.254,6.742,1.0
17:13:35.078,1789395215.078,20.77,4.722,1.0
17:13:35.118,1789395215.118,20.998,5.65,1.0
17:13:35.158,1789395215.158,19.898,6.954,1.0
17:13:35.198,1789395215.198,20.088,4.154,1.0
17:13:35.238,1789395215.238,19.88,6.682,1.0
17:13:35.278,1789395215.278,21.018,3.818,1.0
17:13:35.318,1789395215.318,21.708,5.904,1.0
17:13:35.358,1789395215.358,20.356,6.838,1.0
17:13:35.398,1789395215.398,20.382,5.27,1.0
