iso,t_s,wm_hat_hz,iq,iq_shed
15:32:28.670,1789389148.67,37.874,26.37,1.0
15:32:28.710,1789389148.71,39.108,25.716,1.0
15:32:28.750,1789389148.75,37.766,28.024,1.0
15:32:28.790,1789389148.79,38.852,26.822,1.0
15:32:28.830,1789389148.83,38.434,26.202,1.0
15:32:28.870,1789389148.87,38.264,25.884,1.0
15:32:28.910,1789389148.91,38.25,26.92,1.0
15:32:28.950,1789389148.95,38.102,26.328,1.0
15:32:28.990,1789389148.99,38.176,26.834,1.0
15:32:29.030,1789389149.03,38.01,27.31,1.0
15:32:29.070,1789389149.07,38.948,25.796,1.0
15:32:29.110,1789389149.11,38.916,25.4,1.0
15:32:29.150,1789389149.15,37.496,26.494,1.0
15:32:29.190,1789389149.19,38.436,26.974,1.0
15:32:29.230,1789389149.23,37.72,26.828,1.0
15:32:29.270,1789389149.27,38.662,26.678,1.0
15:32:29.310,1789389149.31,38.566,26.856,1.0
15:32:29.350,1789389149.35,38.142,25.338,1.0
15:32:29.390,1789389149.39,37.674,27.182,1.0
15:32:29.430,1789389149.43,38.336,24.972,1.0
15:32:29.470,1789389149.47,38.442,26.58,1.0
15:32:29.510,1789389149.51,37.948,27.052,1.0
15:32:29.550,1789389149.55,38.696,27.732,1.0
15:32:29.590,1789389149.59,37.804,26.394,1.0
15:32:29.630,1789389149.63,38.078,26.322,1.0
15:32:29.670,1789389149.67,38.366,25.948,1.0
15:32:29.710,1789389149.71,38.228,27.88,1.0
15:32:29.750,1789389149.75,38.592,26.82,1.0
15:32:29.790,1789389149.79,38.374,26.776,1.0
15:32:29.830,1789389149.83,38.336,26.032,1.0
15:32:29.870,1789389149.87,38.614,27.582,1.0
15:32:29.910,1789389149.91,37.374,26.532,1.0
15:32:29.950,1789389149.95,38.722,26.746,1.0
15:32:29.990,1789389149.99,38.482,26.37,1.0
15:32:30.030,1789389150.03,38.588,27.084,1.0
15:32:30.070,1789389150.07,38.38,26.134,1.0
15:32:30.110,1789389150.11,37.8,27.094,1.0
15:32:30.150,1789389150.15,38.75,26.122,1.0
15:32:30.190,1789389150.19,37.604,28.252,1.0
15:32:30.230,1789389150.23,38.852,25.244,1.0
15:32:30.270,1789389150.27,38.58,27.148,1.0
15:32:30.310,1789389150.31,38.214,26.54,1.0
15:32:30.350,1789389150.35,38.414,27.158,1.0
15:32:30.390,1789389150.39,38.424,24.728,1.0
15:32:30.430,1789389150.43,38.22,27.174,1.0
15:32:30.470,1789389150.47,37.984,27.678,1.0
15:32:30.510,1789389150.51,38.53,27.028,1.0
15:32:30.550,1789389150.55,38.438,25.386,1.0
15:32:30.590,1789389150.59,37.602,27.496,1.0
15:32:30.630,1789389150.63,38.244,26.518,1.0
15:32:30.670,1789389150.67,37.826,27.002,1.0
15:32:30.710,1789389150.71,38.274,27.276,1.0
15:32:30.750,1789389150.75,38.366,27.488,1.0
15:32:30.790,1789389150.79,38.412,24.722,1.0
15:32:30.830,1789389150.83,38.61,25.874,1.0
15:32:30.870,1789389150.87,37.448,26.8,1.0
15:32:30.910,1789389150.91,38.996,25.95,1.0
15:32:30.950,1789389150.95,37.514,28.504,1.0
15:32:30.990,1789389150.99,38.882,27.082,1.0
15:32:31.030,1789389151.03,37.894,26.396,1.0
15:32:31.070,1789389151.07,37.964,26.024,1.0
15:32:31.110,1789389151.11,38.534,26.034,1.0
15:32:31.150,1789389151.15,38.26,25.278,1.0
15:32:31.190,1789389151.19,38.242,27.332,1.0
15:32:31.230,1789389151.23,38.49,27.89,1.0
15:32:31.270,1789389151.27,38.43,25.994,1.0
15:32:31.310,1789389151.31,38.88,25.308,1.0
15:32:31.350,1789389151.35,37.65,27.194,1.0
15:32:31.390,1789389151.39,38.448,27.748,1.0
15:32:31.430,1789389151.43,38.594,26.478,1.0
15:32:31.470,1789389151.47,39.112,25.438,1.0
15:32:31.510,1789389151.51,38.034,27.414,1.0
15:32:31.550,1789389151.55,38.084,27.392,1.0
15:32:31.590,1789389151.59,38.304,26.292,1.0
15:32:31.630,1789389151.63,38.442,25.566,1.0
15:32:31.670,1789389151.67,38.398,27.628,1.0
15:32:31.710,1789389151.71,38.534,27.616,1.0
15:32:31.750,1789389151.75,38.274,25.812,1.0
15:32:31.790,1789389151.79,39.244,25.796,1.0
15:32:31.830,1789389151.83,37.018,28.636,1.0
15:32:31.870,1789389151.87,38.64,27.498,1.0
15:32:31.910,1789389151.91,38.18,26.184,1.0
15:32:31.950,1789389151.95,39.246,25.526,1.0
15:32:31.990,1789389151.99,38.128,28.672,1.0
15:32:32.030,1789389152.03,38.374,26.424,1.0
15:32:32.070,1789389152.07,38.158,26.838,1.0
15:32:32.110,1789389152.11,37.94,28.312,1.0
15:32:32.150,1789389152.15,39.828,24.71,1.0
15:32:32.190,1789389152.19,38.768,27.652,1.0
15:32:32.230,1789389152.23,38.484,25.726,1.0
15:32:32.270,1789389152.27,38.058,27.516,1.0
