iso,t_s,wm_hat_hz,iq,iq_shed
15:00:15.852,1789387215.852,41.622,30.992,1.0
15:00:15.892,1789387215.892,42.666,30.644,1.0
15:00:15.932,1789387215.932,40.482,33.396,1.0
15:00:15.972,1789387215.972,40.48,34.208,1.0
15:00:16.012,1789387216.012,41.398,32.186,1.0
15:00:16.052,1789387216.052,41.346,31.37,1.0
15:00:16.092,1789387216.092,41.474,31.538,1.0
15:00:16.132,1789387216.132,40.52,33.212,1.0
15:00:16.172,1789387216.172,40.808,33.868,1.0
15:00:16.212,1789387216.212,40.296,33.552,1.0
15:00:16.252,1789387216.252,41.298,32.14,1.0
15:00:16.292,1789387216.292,41.382,32.812,1.0
15:00:16.332,1789387216.332,40.332,32.958,1.0
15:00:16.372,1789387216.372,40.97,32.656,1.0
15:00:16.412,1789387216.412,41.122,31.974,1.0
15:00:16.452,1789387216.452,40.754,33.336,1.0
15:00:16.492,1789387216.492,41.088,32.096,1.0
15:00:16.532,1789387216.532,40.916,31.988,1.0
15:00:16.572,1789387216.572,41.91,31.632,1.0
15:00:16.612,1789387216.612,40.854,32.868,1.0
15:00:16.652,1789387216.652,41.02,32.264,1.0
15:00:16.692,1789387216.692,40.566,32.708,1.0
15:00:16.732,1789387216.732,40.342,32.606,1.0
15:00:16.772,1789387216.772,41.976,30.5,1.0
15:00:16.812,1789387216.812,41.222,31.63,1.0
15:00:16.852,1789387216.852,40.64,33.166,1.0
15:00:16.892,1789387216.892,40.142,33.394,1.0
15:00:16.932,1789387216.932,40.58,32.948,1.0
15:00:16.972,1789387216.972,41.744,32.226,1.0
15:00:17.012,1789387217.012,39.89,33.706,1.0
15:00:17.052,1789387217.052,41.808,31.256,1.0
15:00:17.092,1789387217.092,41.484,30.788,1.0
15:00:17.132,1789387217.132,40.676,31.46,1.0
15:00:17.172,1789387217.172,42.022,30.328,1.0
15:00:17.212,1789387217.212,40.996,32.492,1.0
15:00:17.252,1789387217.252,40.846,33.156,1.0
15:00:17.292,1789387217.292,40.46,32.758,1.0
15:00:17.332,1789387217.332,40.34,33.43,1.0
15:00:17.372,1789387217.372,41.428,32.722,1.0
15:00:17.412,1789387217.412,40.384,33.954,1.0
15:00:17.452,1789387217.452,41.578,31.488,1.0
15:00:17.492,1789387217.492,41.58,30.67,1.0
15:00:17.532,1789387217.532,41.012,31.454,1.0
15:00:17.572,1789387217.572,41.418,32.378,1.0
15:00:17.612,1789387217.612,40.522,32.59,1.0
15:00:17.652,1789387217.652,40.794,32.996,1.0
15:00:17.692,1789387217.692,40.816,31.614,1.0
15:00:17.732,1789387217.732,41.926,31.064,1.0
15:00:17.772,1789387217.772,41.492,32.726,1.0
15:00:17.812,1789387217.812,40.006,34.156,1.0
15:00:17.852,1789387217.852,40.85,32.986,1.0
15:00:17.892,1789387217.892,41.196,32.074,1.0
15:00:17.932,1789387217.932,40.938,32.768,1.0
15:00:17.972,1789387217.972,41.15,32.734,1.0
15:00:18.012,1789387218.012,40.396,33.626,1.0
15:00:18.052,1789387218.052,41.252,32.934,1.0
15:00:18.092,1789387218.092,40.664,33.166,1.0
15:00:18.132,1789387218.132,40.874,33.612,1.0
15:00:18.172,1789387218.172,41.444,32.198,1.0
15:00:18.212,1789387218.212,40.806,32.8,1.0
15:00:18.252,1789387218.252,41.524,32.342,1.0
15:00:18.292,1789387218.292,40.86,33.234,1.0
15:00:18.332,1789387218.332,41.476,32.918,1.0
15:00:18.372,1789387218.372,40.48,33.906,1.0
15:00:18.412,1789387218.412,41.108,33.164,1.0
15:00:18.452,1789387218.452,41.302,33.532,1.0
15:00:18.492,1789387218.492,40.534,33.504,1.0
15:00:18.532,1789387218.532,41.026,33.82,1.0
15:00:18.572,1789387218.572,41.154,32.566,1.0
15:00:18.612,1789387218.612,41.062,33.718,1.0
15:00:18.652,1789387218.652,40.234,34.506,1.0
15:00:18.692,1789387218.692,41.262,32.756,1.0
15:00:18.732,1789387218.732,42.344,32.584,1.0
15:00:18.772,1789387218.772,40.112,34.956,1.0
15:00:18.812,1789387218.812,41.036,33.57,1.0
15:00:18.852,1789387218.852,42.188,31.05,1.0
15:00:18.892,1789387218.892,41.27,33.44,1.0
15:00:18.932,1789387218.932,40.52,34.032,1.0
15:00:18.972,1789387218.972,41.74,31.798,1.0
15:00:19.012,1789387219.012,42.316,33.484,1.0
15:00:19.052,1789387219.052,41.308,32.51,1.0
15:00:19.092,1789387219.092,41.414,33.164,1.0
15:00:19.132,1789387219.132,41.456,32.698,1.0
15:00:19.172,1789387219.172,41.178,33.93,1.0
15:00:19.212,1789387219.212,40.492,34.936,1.0
15:00:19.252,1789387219.252,42.19,31.82,1.0
15:00:19.292,1789387219.292,41.482,33.986,1.0
15:00:19.332,1789387219.332,41.156,32.882,1.0
15:00:19.372,1789387219.372,41.768,33.154,1.0
15:00:19.412,1789387219.412,40.93,34.052,1.0
15:00:19.452,1789387219.452,40.962,34.468,1.0
15:00:19.492,1789387219.492,40.804,33.862,1.0
15:00:19.532,1789387219.532,41.842,33.328,1.0
15:00:19.572,1789387219.572,40.864,34.924,1.0
15:00:19.612,1789387219.612,41.294,33.242,1.0
15:00:19.652,1789387219.652,41.3,34.24,1.0
15:00:19.692,1789387219.692,41.14,33.804,1.0
15:00:19.732,1789387219.732,41.21,34.86,1.0
15:00:19.772,1789387219.772,41.704,32.378,1.0
15:00:19.812,1789387219.812,41.002,34.49,1.0
15:00:19.852,1789387219.852,41.824,32.422,1.0
15:00:19.892,1789387219.892,41.748,32.026,1.0
15:00:19.932,1789387219.932,41.04,33.906,1.0
15:00:19.972,1789387219.972,41.246,32.792,1.0
15:00:20.012,1789387220.012,41.966,32.826,1.0
15:00:20.052,1789387220.052,40.894,34.164,1.0
15:00:20.092,1789387220.092,41.432,33.614,1.0
15:00:20.132,1789387220.132,40.882,34.016,1.0
15:00:20.172,1789387220.172,41.528,32.04,1.0
15:00:20.212,1789387220.212,40.908,33.75,1.0
15:00:20.252,1789387220.252,40.468,34.298,1.0
15:00:20.292,1789387220.292,42.776,31.432,1.0
15:00:20.332,1789387220.332,40.692,34.592,1.0
15:00:20.372,1789387220.372,41.302,33.38,1.0
15:00:20.412,1789387220.412,41.868,32.21,1.0
15:00:20.452,1789387220.452,40.984,34.038,1.0
15:00:20.492,1789387220.492,41.326,33.062,1.0
15:00:20.532,1789387220.532,40.734,34.124,1.0
15:00:20.572,1789387220.572,42.158,32.606,1.0
15:00:20.612,1789387220.612,40.608,33.694,1.0
15:00:20.652,1789387220.652,41.08,34.06,1.0
15:00:20.692,1789387220.692,40.842,33.242,1.0
15:00:20.732,1789387220.732,41.354,31.798,1.0
15:00:20.772,1789387220.772,40.986,33.058,1.0
15:00:20.812,1789387220.812,40.318,34.244,1.0
15:00:20.852,1789387220.852,41.276,33.12,1.0
15:00:20.892,1789387220.892,41.64,31.69,1.0
15:00:20.932,1789387220.932,41.252,33.268,1.0
15:00:20.972,1789387220.972,40.834,33.748,1.0
