iso,t_s,sts,mode,hz,P_W,VDC,IDC,drive_C,Q_m3h,vel_ms,QperP,bore_mm,M91_pct,transit_us,pos_total,fault,mod_idx,headroom_pct,panel_C,f_rot,f_slip,foc_id,foc_iq,psir,foc_md,te_Nm,p_est_W,foc_idref,foc_iqref,v_dem,vlim,v_left,on_ceiling,stop_r,f_uv_n,f_oc_n,idq_pk,mppt_voc,mppt_vhold,mppt_vratio,run_kwh,rpm,ps_spread,ps_flags,ps_ru,ps_rv,ps_rw,ps_leak,foc_rs,foc_rr,foc_lm,foc_sigls,tune_sts,shed,shed_min,cap_state,resets,starts,start_r
2026-09-10 10:36:52,78.0,OFF,MPPT,5.0,63.8,519.6,0.12,22.3,0.0,0.0,,,,178.082,4865.7094,0,0.2,91.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1196,0
2026-09-10 10:36:55,81.6,OFF,MPPT,5.0,65.0,519.6,0.13,22.3,0.0,0.0,,,,178.087,4865.7094,0,0.2,91.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1196,0
2026-09-10 10:36:59,85.2,OFF,MPPT,5.0,63.3,519.5,0.12,22.3,0.0,0.0,,,,178.08,4865.7094,0,0.2,91.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1196,0
2026-09-10 10:37:02,88.8,OFF,MPPT,5.0,61.6,519.6,0.12,22.3,0.0,0.0,,,,178.076,4865.7094,0,0.2,91.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1196,0
2026-09-10 10:37:11,98.0,OFF,MPPT,5.0,65.6,519.5,0.13,22.2,0.0,0.0,,,,178.08,4865.7094,0,0.2,91.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1196,0
2026-09-10 10:37:15,101.5,OFF,MPPT,5.0,64.6,519.5,0.12,22.2,0.0,0.0,,,,178.075,4865.7094,0,0.2,91.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1196,0
2026-09-10 10:37:19,105.1,OFF,MPPT,5.0,62.4,519.5,0.12,22.2,0.0,0.0,,,96.17,,4865.7094,0,0.2,91.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1196,0
2026-09-10 10:37:23,108.7,OFF,MPPT,5.0,61.6,519.5,0.12,22.2,,,,,,178.073,,0,0.2,91.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1196,0
2026-09-10 10:37:26,112.8,OFF,MPPT,5.0,60.3,519.5,0.12,22.2,0.0,0.0,,,,178.072,4865.7094,0,0.2,91.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1196,0
2026-09-10 10:37:36,122.5,OFF,MPPT,5.0,59.0,519.4,0.11,22.2,0.0,0.0,,,,178.07,4865.7094,0,0.2,91.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1196,0
2026-09-10 10:37:40,126.0,OFF,MPPT,5.0,60.3,519.3,0.12,22.2,0.0,0.0,,,,178.069,4865.7094,0,0.2,91.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1196,0
2026-09-10 10:37:43,129.6,OFF,MPPT,5.0,60.8,519.4,0.12,22.2,0.0,0.0,,,,178.069,4865.7094,0,0.2,91.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1196,0
2026-09-10 10:37:47,133.1,OFF,MPPT,5.0,62.4,519.3,0.12,22.2,0.0,0.0,,,,178.07,4865.7094,0,0.2,91.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1196,0
2026-09-10 10:37:50,136.7,OFF,MPPT,5.0,62.7,519.4,0.12,22.2,0.0,0.0,,,96.17,,4865.7094,0,0.2,91.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1196,0
2026-09-10 10:37:59,145.8,OFF,MPPT,5.0,60.9,519.5,0.12,22.2,0.0,0.0,,,,178.066,4865.7094,0,0.2,91.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1196,0
2026-09-10 10:38:03,149.3,OFF,MPPT,5.0,59.0,519.5,0.11,22.2,0.0,0.0,,,,178.08,4865.7094,0,0.2,91.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1196,0
2026-09-10 10:38:06,152.9,OFF,MPPT,5.0,60.5,519.5,0.12,22.2,0.0,0.0,,,,178.072,4865.7094,0,0.2,91.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1196,0
2026-09-10 10:38:10,156.5,OFF,MPPT,5.0,61.9,519.5,0.12,22.2,0.0,0.0,,,,178.067,4865.7094,0,0.2,91.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1196,0
2026-09-10 10:38:14,160.0,OFF,MPPT,5.0,57.3,519.5,0.11,22.2,0.0,0.0,,,,178.065,4865.7094,0,0.2,91.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1196,0
2026-09-10 10:38:23,169.4,OFF,MPPT,5.0,59.3,519.6,0.11,22.2,,,,,,178.063,,0,0.2,91.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1196,0
2026-09-10 10:38:27,173.5,OFF,MPPT,5.0,60.4,519.6,0.12,22.2,0.0,0.0,,,,178.063,4865.7094,0,0.2,91.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1196,0
2026-09-10 10:38:31,177.0,OFF,MPPT,5.0,56.6,519.6,0.11,22.2,0.0,0.0,,,,178.076,4865.7094,0,0.2,91.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1196,0
2026-09-10 10:38:34,180.6,OFF,MPPT,5.0,58.3,519.6,0.11,22.2,0.0,0.0,,,,178.068,4865.7094,0,0.2,91.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1196,0
2026-09-10 10:38:38,184.2,OFF,MPPT,5.0,56.5,519.6,0.11,22.2,0.0,0.0,,,,178.063,4865.7094,0,0.2,91.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1196,0
2026-09-10 10:38:47,193.7,OFF,MPPT,5.0,57.9,519.6,0.11,22.2,0.0,0.0,,,,178.059,4865.7094,0,0.2,91.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1196,0
2026-09-10 10:38:51,197.2,OFF,MPPT,5.0,56.6,519.6,0.11,22.2,0.0,0.0,,,,178.059,4865.7094,0,0.2,91.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1196,0
2026-09-10 10:38:54,200.8,OFF,MPPT,5.0,58.4,519.5,0.11,22.2,0.0,0.0,,,,178.058,4865.7094,0,0.2,91.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1196,0
2026-09-10 10:38:58,204.3,OFF,MPPT,5.0,54.1,519.5,0.1,22.2,0.0,0.0,,,,178.071,4865.7094,0,0.2,91.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1196,0
2026-09-10 10:39:01,207.9,OFF,MPPT,5.0,59.3,519.5,0.11,22.2,0.0,0.0,,,,178.064,4865.7094,0,0.2,91.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1196,0
2026-09-10 10:39:11,217.1,OFF,MPPT,5.0,55.5,519.6,0.11,22.2,0.0,0.0,,,,178.056,4865.7094,0,0.2,91.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1196,0
2026-09-10 10:39:14,220.6,OFF,MPPT,5.0,57.7,519.5,0.11,22.2,0.0,0.0,,,,178.055,4865.7094,0,0.2,91.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1196,0
2026-09-10 10:39:18,224.2,OFF,MPPT,5.0,58.0,519.6,0.11,22.2,0.0,0.0,,,,178.054,4865.7094,0,0.2,91.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1196,0
2026-09-10 10:39:21,227.8,OFF,MPPT,5.0,59.0,519.6,0.11,22.2,0.0,0.0,,,,178.053,4865.7094,0,0.2,91.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1196,0
2026-09-10 10:39:25,231.3,OFF,MPPT,5.0,57.2,519.6,0.11,22.2,0.0,0.0,,,,178.065,4865.7094,0,0.2,91.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1196,0
2026-09-10 10:39:34,240.6,OFF,MPPT,5.0,55.5,519.6,0.11,22.2,0.0,0.0,,,96.16,,4865.7094,0,0.2,91.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1196,0
2026-09-10 10:39:38,244.3,OFF,MPPT,5.0,59.7,519.6,0.11,22.2,0.0,0.0,,,,178.051,4865.7094,0,0.2,91.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1196,0
2026-09-10 10:39:41,247.8,OFF,MPPT,5.0,58.3,519.6,0.11,22.2,0.0,0.0,,,,178.05,4865.7094,0,0.2,91.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1196,0
2026-09-10 10:39:45,251.3,OFF,MPPT,5.0,55.1,519.6,0.11,22.2,0.0,0.0,,,,178.049,4865.7094,0,0.2,91.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1196,0
2026-09-10 10:39:48,254.9,OFF,MPPT,5.0,56.6,519.6,0.11,22.2,0.0,0.0,,,,178.049,4865.7094,0,0.2,91.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1196,0
2026-09-10 10:39:58,264.1,OFF,MPPT,5.0,58.9,519.6,0.11,22.2,0.0,0.0,,,,178.053,4865.7094,0,0.2,91.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1196,0
2026-09-10 10:40:01,267.7,OFF,MPPT,5.0,58.1,519.5,0.11,22.2,0.0,0.0,,,,178.048,4865.7094,0,0.2,91.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1196,0
2026-09-10 10:40:05,271.2,OFF,MPPT,5.0,56.5,519.5,0.11,22.2,0.0,0.0,,,,178.046,4865.7094,0,0.2,91.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1196,0
2026-09-10 10:40:09,274.8,OFF,MPPT,5.0,56.5,519.5,0.11,22.2,0.0,0.0,,,,,4865.7094,0,0.2,91.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1196,0
2026-09-10 10:40:12,278.9,OFF,MPPT,5.0,58.1,519.6,0.11,22.2,0.0,0.0,,,,178.049,4865.7094,0,0.2,91.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1196,0
2026-09-10 10:40:22,288.2,OFF,MPPT,5.0,52.8,519.5,0.1,22.2,0.0,0.0,,,,178.043,4865.7094,0,0.2,91.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1196,0
2026-09-10 10:40:25,291.7,OFF,MPPT,5.0,52.6,519.5,0.1,22.2,0.0,0.0,,,,178.042,4865.7094,0,0.2,91.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1196,0
2026-09-10 10:40:29,295.2,ON,MPPT,0.1,443.5,519.8,0.85,22.6,0.0,0.0,,,,178.041,4865.7094,0,0.2,,0.0,0.1,-0.013,-0.0,-0.06,0.001,0,-0.0,-0.4,21.64,0.0,286.8,268.0,-18.8,1,0,97,40,0.0,519.5,311.7,1.0025,0.0001,6.0,0.0,0,0.0,0.0,0.0,0.094,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1197,4
2026-09-10 10:40:32,298.8,ON,MPPT,1.7,630.5,519.3,1.21,25.2,0.0,0.0,,,,178.04,4865.7094,0,0.2,97.0,0.0,1.899,0.002,21.7,0.09,1.238,0,0.17,615.1,21.64,0.0,22.5,267.8,245.3,0,0,97,40,32.07,519.5,311.7,0.9996,0.0007,113.9,0.0777,0,0.703,0.5996,0.6933,0.094,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1197,4
2026-09-10 10:40:36,302.4,ON,MPPT,3.12,656.2,519.2,1.26,26.7,0.0,0.0,,,,178.053,4865.7094,0,0.2,94.6,0.0,3.3,0.002,21.78,0.15,1.238,0,0.29,651.0,21.64,0.0,31.0,267.7,236.7,0,0,97,40,32.07,519.5,311.7,0.9994,0.0013,198.0,0.0777,0,0.703,0.5996,0.6933,0.094,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1197,4
2026-09-10 10:40:45,311.5,ON,MPPT,6.9,734.7,519.0,1.42,28.3,0.0,0.0,,,,178.04,4865.7094,0,0.2,88.0,0.0,7.1,0.007,21.67,0.13,1.238,0,0.22,712.0,21.64,0.0,50.1,267.6,217.5,0,0,97,40,32.07,519.5,311.7,0.9988,0.0032,426.0,0.0777,0,0.703,0.5996,0.6933,0.094,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1197,4
2026-09-10 10:40:49,315.1,ON,MPPT,8.3,813.0,518.6,1.57,28.7,0.0,0.0,,,,178.039,4865.7094,0,0.2,85.5,0.0,8.3,0.008,21.19,-0.17,1.238,0,-0.31,742.1,21.64,0.0,65.5,267.4,201.8,0,0,97,40,32.07,519.5,311.7,0.9986,0.004,498.0,0.0777,0,0.703,0.5996,0.6933,0.094,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1197,4
2026-09-10 10:40:52,318.7,ON,MPPT,9.52,848.4,518.5,1.64,28.9,0.0,0.0,,,,178.038,4865.7094,0,0.2,83.4,0.0,9.699,0.01,21.12,0.03,1.238,0,0.06,781.5,21.64,0.0,71.1,267.3,196.3,0,0,97,40,32.07,519.5,311.7,0.998,0.0048,582.0,0.0777,0,0.703,0.5996,0.6933,0.094,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1197,4
2026-09-10 10:40:56,322.2,ON,MPPT,10.7,733.2,518.9,1.41,28.8,0.0,0.0,,,,178.037,4865.7094,0,0.2,81.3,0.0,10.587,0.101,17.17,2.93,0.976,2,4.09,616.9,17.05,2.3,62.2,267.5,205.3,0,0,97,40,32.07,519.5,311.7,0.9991,0.0055,635.2,0.0777,0,0.703,0.5996,0.6933,0.094,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1197,4
2026-09-10 10:40:59,325.8,ON,MPPT,11.5,745.7,518.8,1.44,28.6,0.0,0.0,,,,178.036,4865.7094,0,0.2,79.9,0.0,11.559,0.097,16.97,1.44,0.975,2,2.0,650.5,17.05,1.22,74.5,267.5,193.0,0,0,97,40,32.07,519.5,311.7,0.9986,0.0062,693.6,0.0777,0,0.703,0.5996,0.6933,0.094,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1197,4
2026-09-10 10:41:09,335.0,ON,MPPT,13.9,898.8,518.1,1.73,28.7,0.0,0.0,,,,178.037,4865.7094,0,0.2,75.7,0.0,13.838,0.136,16.96,2.36,0.976,2,3.29,758.0,17.05,2.11,83.9,267.1,183.2,0,0,97,40,32.07,519.5,311.7,0.9973,0.0084,830.3,0.0777,0,0.703,0.5996,0.6933,0.094,0.873,0.3,57.2,5.53,1,1.0,1.0,2,248,1197,4
