iso,t_s,sts,mode,hz,P_W,VDC,IDC,drive_C,Q_m3h,vel_ms,QperP,bore_mm,M91_pct,transit_us,pos_total,fault,mod_idx,headroom_pct,panel_C,f_rot,f_slip,foc_id,foc_iq,psir,foc_md,te_Nm,p_est_W,foc_idref,foc_iqref,v_dem,vlim,v_left,on_ceiling,stop_r,f_uv_n,f_oc_n,idq_pk,mppt_voc,mppt_vhold,mppt_vratio,run_kwh,rpm,ps_spread,ps_flags,ps_ru,ps_rv,ps_rw,ps_leak,foc_rs,foc_rr,foc_lm,foc_sigls,tune_sts,shed,shed_min,cap_state,resets,starts,start_r
2026-09-08 05:41:36,0.0,OFF,MPPT,5.0,64.0,461.6,0.14,30.0,-0.8616,-0.02473,,111.0,,180.302,4863.3037,0,0.2,90.2,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,242
2026-09-08 05:41:40,3.6,OFF,MPPT,5.0,60.6,462.7,0.13,30.0,-0.8639,-0.0248,,111.0,97.38,,4863.3037,0,0.2,90.2,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,242
2026-09-08 05:41:44,7.1,OFF,MPPT,5.0,59.8,462.7,0.13,30.0,-0.8709,-0.025,,111.0,,180.317,4863.3037,0,0.2,90.2,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,242
2026-09-08 05:41:47,10.7,OFF,MPPT,5.0,61.9,462.9,0.13,30.0,-0.8769,-0.02517,,111.0,,180.326,4863.3037,0,0.2,90.2,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,242
2026-09-08 05:41:51,14.2,OFF,MPPT,5.0,58.5,463.0,0.13,30.0,-0.8774,-0.02518,,111.0,,180.32,4863.3037,0,0.2,90.2,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,242
2026-09-08 05:41:54,17.8,OFF,MPPT,5.0,63.7,463.2,0.14,30.0,-0.872,-0.02503,,111.0,97.38,,4863.3037,0,0.2,90.2,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,242
2026-09-08 05:42:04,27.4,OFF,MPPT,5.0,62.1,463.7,0.13,30.0,-0.8662,-0.02486,,111.0,,180.359,4863.3037,0,0.2,90.2,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,242
2026-09-08 05:42:07,31.0,OFF,MPPT,5.0,58.8,463.9,0.13,30.0,-0.869,-0.02495,,111.0,,180.347,4863.3037,0,0.2,90.2,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,242
2026-09-08 05:42:11,34.5,OFF,MPPT,5.0,61.8,464.0,0.13,30.0,-0.8684,-0.02493,,111.0,,180.334,4863.3037,0,0.2,90.2,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,242
2026-09-08 05:42:14,38.0,OFF,MPPT,5.0,63.3,464.2,0.14,30.0,-0.8688,-0.02494,,111.0,97.4,,4863.3037,0,0.2,90.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,242
2026-09-08 05:42:18,41.6,OFF,MPPT,5.0,63.2,464.4,0.14,30.0,-0.8719,-0.02503,,111.0,,180.332,4863.3037,0,0.2,90.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,242
2026-09-08 05:42:27,51.0,OFF,MPPT,5.0,63.8,464.9,0.14,30.0,-0.8658,-0.02485,,111.0,,180.314,4863.3037,0,0.2,90.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,242
2026-09-08 05:42:31,54.5,OFF,MPPT,5.0,64.9,464.9,0.14,30.0,-0.8655,-0.02484,,111.0,,180.353,4863.3037,0,0.2,90.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,242
2026-09-08 05:42:35,58.1,OFF,MPPT,5.0,64.7,465.1,0.14,30.0,-0.8642,-0.02481,,111.0,,180.324,4863.3037,0,0.2,90.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,242
2026-09-08 05:42:38,61.7,OFF,MPPT,5.0,61.6,465.4,0.13,30.0,-0.8637,-0.02479,,111.0,,180.316,4863.3037,0,0.2,90.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,242
2026-09-08 05:42:42,65.2,OFF,MPPT,5.0,64.2,465.6,0.14,30.0,-0.8644,-0.02481,,111.0,,180.319,4863.3037,0,0.2,90.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,242
2026-09-08 05:42:51,74.5,OFF,MPPT,5.0,68.1,465.9,0.15,30.0,-0.8664,-0.02487,,111.0,,180.326,4863.3037,0,0.2,90.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,242
2026-09-08 05:42:54,78.1,OFF,MPPT,5.0,66.6,466.1,0.14,30.0,-0.8713,-0.02501,,111.0,,180.307,4863.3037,0,0.2,90.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,242
2026-09-08 05:42:58,81.6,OFF,MPPT,5.0,64.1,466.3,0.14,30.0,-0.875,-0.02512,,111.0,,180.325,4863.3037,0,0.2,90.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,242
2026-09-08 05:43:02,85.1,OFF,MPPT,5.0,66.1,466.5,0.14,30.0,-0.8724,-0.02504,,111.0,,180.324,4863.3037,0,0.2,90.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,242
2026-09-08 05:43:05,88.7,OFF,MPPT,5.0,66.1,466.6,0.14,30.0,-0.868,-0.02492,,111.0,,180.311,4863.3037,0,0.2,90.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,242
2026-09-08 05:43:14,98.0,OFF,MPPT,5.0,64.0,467.1,0.14,30.0,-0.8628,-0.02477,,111.0,,180.346,4863.3037,0,0.2,90.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,242
2026-09-08 05:43:18,101.5,OFF,MPPT,5.0,66.1,467.3,0.14,30.0,-0.8594,-0.02467,,111.0,,180.327,4863.3037,0,0.2,90.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,242
2026-09-08 05:43:21,105.0,OFF,MPPT,5.0,64.1,467.4,0.14,30.0,-0.8607,-0.02471,,111.0,,180.318,4863.3037,0,0.2,90.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,242
2026-09-08 05:43:25,108.6,OFF,MPPT,5.0,67.4,467.6,0.14,30.0,-0.8627,-0.02476,,111.0,,180.328,4863.3037,0,0.2,90.3,0.0,,,,,,,,,,,,,,,0,97,40,0.0,0.0,300.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.873,0.3,57.2,5.53,1,1.0,1.0,2,242
