iso,t_s,vDcInst,idc_units,iq_shed
18:40:04.898,1788882004.898,603.91,0.38,1.0
18:40:04.978,1788882004.978,603.91,0.38,1.0
18:40:05.058,1788882005.058,603.67,0.38,1.0
18:40:05.138,1788882005.138,603.67,0.38,1.0
18:40:05.218,1788882005.218,603.91,0.38,1.0
18:40:05.298,1788882005.298,603.91,0.38,1.0
18:40:05.378,1788882005.378,603.91,0.39,1.0
18:40:05.458,1788882005.458,603.91,0.38,1.0
18:40:05.538,1788882005.538,603.91,0.38,1.0
18:40:05.618,1788882005.618,603.91,0.38,1.0
18:40:05.698,1788882005.698,604.15,0.38,1.0
18:40:05.778,1788882005.778,603.91,0.38,1.0
18:40:05.858,1788882005.858,603.91,0.39,1.0
18:40:05.938,1788882005.938,603.91,0.38,1.0
18:40:06.018,1788882006.018,603.91,0.38,1.0
18:40:06.098,1788882006.098,603.91,0.38,1.0
18:40:06.178,1788882006.178,603.91,0.38,1.0
18:40:06.258,1788882006.258,603.91,0.39,1.0
18:40:06.338,1788882006.338,603.67,0.38,1.0
18:40:06.418,1788882006.418,603.91,0.38,1.0
18:40:06.498,1788882006.498,603.91,0.39,1.0
18:40:06.578,1788882006.578,603.67,0.38,1.0
18:40:06.658,1788882006.658,603.67,0.38,1.0
18:40:06.738,1788882006.738,603.67,0.39,1.0
18:40:06.818,1788882006.818,603.91,0.38,1.0
18:40:06.898,1788882006.898,603.91,0.38,1.0
18:40:06.978,1788882006.978,603.91,0.38,1.0
18:40:07.058,1788882007.058,603.91,0.38,1.0
18:40:07.138,1788882007.138,603.67,0.38,1.0
18:40:07.218,1788882007.218,603.91,0.38,1.0
18:40:07.298,1788882007.298,603.91,0.39,1.0
18:40:07.378,1788882007.378,603.67,0.38,1.0
18:40:07.458,1788882007.458,603.91,0.38,1.0
18:40:07.538,1788882007.538,603.91,0.38,1.0
18:40:07.618,1788882007.618,603.91,0.38,1.0
18:40:07.698,1788882007.698,603.91,0.38,1.0
18:40:07.778,1788882007.778,603.91,0.38,1.0
18:40:07.858,1788882007.858,603.91,0.38,1.0
18:40:07.938,1788882007.938,603.67,0.38,1.0
18:40:08.018,1788882008.018,603.91,0.38,1.0
18:40:08.098,1788882008.098,603.91,0.39,1.0
18:40:08.178,1788882008.178,603.91,0.38,1.0
18:40:08.258,1788882008.258,603.67,0.38,1.0
18:40:08.338,1788882008.338,603.91,0.38,1.0
18:40:08.418,1788882008.418,603.91,0.37,1.0
18:40:08.498,1788882008.498,603.91,0.38,1.0
18:40:08.578,1788882008.578,603.67,0.37,1.0
18:40:08.658,1788882008.658,603.91,0.39,1.0
18:40:08.738,1788882008.738,603.91,0.37,1.0
18:40:08.818,1788882008.818,603.91,0.38,1.0
18:40:08.898,1788882008.898,603.91,0.37,1.0
18:40:08.978,1788882008.978,603.67,0.38,1.0
18:40:09.058,1788882009.058,603.91,0.37,1.0
18:40:09.138,1788882009.138,603.67,0.38,1.0
18:40:09.218,1788882009.218,603.91,0.39,1.0
18:40:09.298,1788882009.298,603.91,0.38,1.0
18:40:09.378,1788882009.378,603.91,0.39,1.0
18:40:09.458,1788882009.458,603.91,0.38,1.0
