iso,t_s,wm_hat_hz,iq,id
14:40:05.338,1788867605.339,0.0,0.0,0.0
14:40:05.338,1788867605.339,0.0,0.0,0.0
14:40:05.339,1788867605.339,0.0,0.0,0.0
14:40:05.339,1788867605.339,0.0,0.0,0.0
14:40:05.339,1788867605.339,0.0,0.0,0.0
14:40:05.339,1788867605.34,0.0,0.0,0.0
14:40:05.339,1788867605.34,0.0,0.0,0.0
14:40:05.340,1788867605.34,0.0,0.0,0.0
14:40:05.340,1788867605.34,0.0,0.0,0.0
14:40:05.340,1788867605.34,0.0,0.0,0.0
14:40:05.340,1788867605.341,0.0,0.0,0.0
14:40:05.340,1788867605.341,0.0,0.0,0.0
14:40:05.341,1788867605.341,0.0,0.0,0.0
14:40:05.341,1788867605.341,0.0,0.0,0.0
14:40:05.341,1788867605.341,0.0,0.0,0.0
14:40:05.341,1788867605.342,0.0,0.0,0.0
14:40:05.341,1788867605.342,0.0,0.0,0.0
14:40:05.342,1788867605.342,0.0,0.0,0.0
14:40:05.342,1788867605.342,0.0,0.0,0.0
14:40:05.342,1788867605.342,0.0,0.0,0.0
14:40:05.342,1788867605.343,0.0,0.0,0.0
14:40:05.342,1788867605.343,0.0,0.0,0.0
14:40:05.343,1788867605.343,0.0,0.0,0.0
14:40:05.343,1788867605.343,0.0,0.0,0.0
14:40:05.343,1788867605.343,0.0,0.0,0.0
14:40:05.343,1788867605.344,0.0,0.0,0.0
14:40:05.343,1788867605.344,0.0,0.0,0.0
14:40:05.344,1788867605.344,0.0,0.0,0.0
14:40:05.344,1788867605.344,0.0,0.0,0.0
14:40:05.344,1788867605.344,0.0,0.0,0.0
14:40:05.344,1788867605.345,0.0,0.0,0.0
14:40:05.344,1788867605.345,0.0,0.0,0.0
14:40:05.345,1788867605.345,0.0,0.0,0.0
14:40:05.345,1788867605.345,0.0,0.0,0.0
14:40:05.345,1788867605.345,0.0,0.0,0.0
14:40:05.345,1788867605.346,0.0,0.0,0.0
14:40:05.345,1788867605.346,0.0,0.0,0.0
14:40:05.346,1788867605.346,0.0,0.0,0.0
14:40:05.346,1788867605.346,0.0,0.0,0.0
14:40:05.346,1788867605.346,0.0,0.0,0.0
14:40:05.346,1788867605.347,0.0,0.0,0.0
14:40:05.346,1788867605.347,0.0,0.0,0.0
14:40:05.347,1788867605.347,0.0,0.0,0.0
14:40:05.347,1788867605.347,0.0,0.0,0.0
14:40:05.347,1788867605.347,0.0,0.0,0.0
14:40:05.347,1788867605.348,0.0,0.0,0.0
14:40:05.347,1788867605.348,0.0,0.0,0.0
14:40:05.348,1788867605.348,0.0,0.0,0.0
14:40:05.348,1788867605.348,0.0,0.0,0.0
14:40:05.348,1788867605.348,0.0,0.0,0.0
14:40:05.348,1788867605.349,0.0,0.0,0.0
14:40:05.348,1788867605.349,0.0,0.0,0.0
14:40:05.349,1788867605.349,0.0,0.0,0.0
14:40:05.349,1788867605.349,0.0,0.0,0.0
14:40:05.349,1788867605.349,0.0,0.0,0.0
14:40:05.349,1788867605.35,0.0,0.0,0.0
14:40:05.349,1788867605.35,0.0,0.0,0.0
14:40:05.350,1788867605.35,0.0,0.0,0.0
14:40:05.350,1788867605.35,0.0,0.0,0.0
14:40:05.350,1788867605.35,0.0,0.0,0.0
14:40:05.350,1788867605.351,0.0,0.0,0.0
14:40:05.350,1788867605.351,0.0,0.0,0.0
14:40:05.351,1788867605.351,0.0,0.0,0.0
14:40:05.351,1788867605.351,0.0,0.0,0.0
14:40:05.351,1788867605.351,0.0,0.0,0.0
14:40:05.351,1788867605.352,0.0,0.0,0.0
14:40:05.351,1788867605.352,0.0,0.0,0.0
14:40:05.352,1788867605.352,0.0,0.0,0.0
14:40:05.352,1788867605.352,0.0,0.0,0.0
14:40:05.352,1788867605.352,0.0,0.0,0.0
14:40:05.352,1788867605.353,0.0,0.0,0.0
14:40:05.352,1788867605.353,0.0,0.0,0.0
14:40:05.353,1788867605.353,0.0,0.0,0.0
14:40:05.353,1788867605.353,0.0,0.0,0.0
14:40:05.353,1788867605.353,0.0,0.0,0.0
14:40:05.353,1788867605.354,0.0,0.0,0.0
14:40:05.353,1788867605.354,0.0,0.0,0.0
14:40:05.354,1788867605.354,0.0,0.0,0.0
14:40:05.354,1788867605.354,0.0,0.0,0.0
14:40:05.354,1788867605.354,0.0,0.0,0.0
14:40:05.354,1788867605.355,0.0,0.0,0.0
14:40:05.354,1788867605.355,0.0,0.0,0.0
14:40:05.355,1788867605.355,0.0,0.0,0.0
14:40:05.355,1788867605.355,0.0,0.0,0.0
14:40:05.355,1788867605.355,0.0,0.0,0.0
14:40:05.355,1788867605.356,0.0,0.0,0.0
14:40:05.355,1788867605.356,0.0,0.0,0.0
14:40:05.356,1788867605.356,0.0,0.0,0.0
14:40:05.356,1788867605.356,0.0,0.0,0.0
14:40:05.356,1788867605.356,0.0,0.0,0.0
14:40:05.356,1788867605.357,0.0,0.0,0.0
14:40:05.356,1788867605.357,0.0,0.0,0.0
14:40:05.357,1788867605.357,0.0,0.0,0.0
14:40:05.357,1788867605.357,0.0,0.0,0.0
14:40:05.357,1788867605.357,0.0,0.0,0.0
14:40:05.357,1788867605.358,0.0,0.0,0.0
14:40:05.357,1788867605.358,0.0,0.0,0.0
14:40:05.358,1788867605.358,0.0,0.0,0.0
14:40:05.358,1788867605.358,0.0,0.0,0.0
14:40:05.358,1788867605.358,0.0,0.0,0.0
14:40:05.358,1788867605.359,0.0,0.0,0.0
14:40:05.358,1788867605.359,0.0,0.0,0.0
14:40:05.359,1788867605.359,0.0,0.0,0.0
14:40:05.359,1788867605.359,0.0,0.0,0.0
14:40:05.359,1788867605.359,0.0,0.0,0.0
14:40:05.359,1788867605.36,0.0,0.0,0.0
14:40:05.359,1788867605.36,0.0,0.0,0.0
14:40:05.360,1788867605.36,0.0,0.0,0.0
14:40:05.360,1788867605.36,0.0,0.0,0.0
14:40:05.360,1788867605.36,0.0,0.0,0.0
14:40:05.360,1788867605.361,0.0,0.0,0.0
14:40:05.360,1788867605.361,0.0,0.0,0.0
