iso,t_s,vDcInst,idc_units,iq_shed
19:51:06.607,1788886266.608,603.67,0.43,1.0
19:51:06.687,1788886266.688,603.67,0.44,1.0
19:51:06.767,1788886266.768,603.67,0.44,1.0
19:51:06.847,1788886266.848,603.91,0.44,1.0
19:51:06.927,1788886266.928,603.67,0.44,1.0
19:51:07.007,1788886267.008,603.91,0.44,1.0
19:51:07.087,1788886267.088,603.67,0.44,1.0
19:51:07.167,1788886267.168,603.91,0.44,1.0
19:51:07.247,1788886267.248,603.67,0.44,1.0
19:51:07.327,1788886267.328,603.67,0.44,1.0
19:51:07.407,1788886267.408,603.67,0.44,1.0
19:51:07.487,1788886267.488,603.67,0.44,1.0
19:51:07.567,1788886267.568,603.91,0.44,1.0
19:51:07.647,1788886267.648,603.91,0.44,1.0
19:51:07.727,1788886267.728,603.91,0.43,1.0
19:51:07.807,1788886267.808,604.15,0.44,1.0
19:51:07.887,1788886267.888,603.91,0.44,1.0
19:51:07.967,1788886267.968,604.15,0.44,1.0
19:51:08.047,1788886268.048,603.91,0.45,1.0
19:51:08.127,1788886268.128,603.91,0.44,1.0
19:51:08.207,1788886268.208,603.91,0.44,1.0
19:51:08.287,1788886268.288,603.91,0.44,1.0
19:51:08.367,1788886268.368,603.91,0.44,1.0
19:51:08.447,1788886268.448,603.91,0.44,1.0
19:51:08.527,1788886268.528,603.91,0.44,1.0
19:51:08.607,1788886268.608,603.91,0.44,1.0
19:51:08.687,1788886268.688,603.91,0.44,1.0
19:51:08.767,1788886268.768,603.91,0.44,1.0
19:51:08.847,1788886268.848,603.91,0.44,1.0
19:51:08.927,1788886268.928,603.91,0.44,1.0
19:51:09.007,1788886269.008,604.15,0.44,1.0
19:51:09.087,1788886269.088,603.91,0.44,1.0
19:51:09.167,1788886269.168,603.91,0.44,1.0
19:51:09.247,1788886269.248,603.91,0.44,1.0
19:51:09.327,1788886269.328,604.15,0.44,1.0
19:51:09.407,1788886269.408,603.91,0.45,1.0
19:51:09.487,1788886269.488,603.91,0.44,1.0
19:51:09.567,1788886269.568,603.91,0.44,1.0
19:51:09.647,1788886269.648,604.15,0.44,1.0
19:51:09.727,1788886269.728,603.91,0.44,1.0
19:51:09.807,1788886269.808,603.91,0.44,1.0
19:51:09.887,1788886269.888,604.15,0.44,1.0
19:51:09.967,1788886269.968,603.91,0.44,1.0
19:51:10.047,1788886270.048,603.91,0.43,1.0
19:51:10.127,1788886270.128,604.15,0.43,1.0
19:51:10.207,1788886270.208,604.15,0.43,1.0
19:51:10.287,1788886270.288,604.15,0.44,1.0
19:51:10.367,1788886270.368,603.91,0.44,1.0
19:51:10.447,1788886270.448,603.91,0.43,1.0
19:51:10.527,1788886270.528,604.15,0.44,1.0
19:51:10.607,1788886270.608,604.15,0.44,1.0
19:51:10.687,1788886270.688,604.15,0.44,1.0
19:51:10.767,1788886270.768,603.91,0.44,1.0
19:51:10.847,1788886270.848,603.91,0.44,1.0
19:51:10.927,1788886270.928,603.91,0.44,1.0
19:51:11.007,1788886271.008,603.91,0.43,1.0
19:51:11.087,1788886271.088,603.91,0.44,1.0
19:51:11.167,1788886271.168,603.91,0.44,1.0
19:51:11.247,1788886271.248,603.91,0.44,1.0
19:51:11.327,1788886271.328,603.91,0.44,1.0
19:51:11.407,1788886271.408,604.15,0.44,1.0
19:51:11.487,1788886271.488,603.91,0.45,1.0
19:51:11.567,1788886271.568,603.91,0.45,1.0
19:51:11.647,1788886271.648,603.91,0.44,1.0
19:51:11.727,1788886271.728,604.15,0.45,1.0
19:51:11.807,1788886271.808,603.91,0.44,1.0
19:51:11.887,1788886271.888,603.91,0.43,1.0
19:51:11.967,1788886271.968,603.91,0.44,1.0
19:51:12.047,1788886272.048,604.15,0.44,1.0
19:51:12.127,1788886272.128,604.15,0.44,1.0
19:51:12.207,1788886272.208,603.91,0.44,1.0
19:51:12.287,1788886272.288,603.67,0.45,1.0
19:51:12.367,1788886272.368,603.91,0.45,1.0
19:51:12.447,1788886272.448,604.15,0.43,1.0
19:51:12.527,1788886272.528,603.91,0.44,1.0
19:51:12.607,1788886272.608,603.91,0.44,1.0
19:51:12.687,1788886272.688,603.91,0.44,1.0
19:51:12.767,1788886272.768,603.91,0.44,1.0
19:51:12.847,1788886272.848,603.91,0.44,1.0
19:51:12.927,1788886272.928,604.15,0.44,1.0
19:51:13.007,1788886273.008,604.15,0.44,1.0
19:51:13.087,1788886273.088,604.15,0.44,1.0
19:51:13.167,1788886273.168,603.91,0.44,1.0
19:51:13.247,1788886273.248,603.91,0.44,1.0
19:51:13.327,1788886273.328,604.15,0.44,1.0
19:51:13.407,1788886273.408,603.91,0.44,1.0
19:51:13.487,1788886273.488,604.15,0.44,1.0
19:51:13.567,1788886273.568,603.91,0.44,1.0
19:51:13.647,1788886273.648,603.91,0.43,1.0
19:51:13.727,1788886273.728,603.91,0.43,1.0
19:51:13.807,1788886273.808,603.91,0.44,1.0
19:51:13.887,1788886273.888,603.91,0.43,1.0
19:51:13.967,1788886273.968,604.15,0.43,1.0
19:51:14.047,1788886274.048,604.15,0.44,1.0
19:51:14.127,1788886274.128,604.15,0.43,1.0
19:51:14.207,1788886274.208,603.91,0.44,1.0
19:51:14.287,1788886274.288,603.91,0.43,1.0
19:51:14.367,1788886274.368,603.91,0.44,1.0
19:51:14.447,1788886274.448,603.91,0.44,1.0
19:51:14.527,1788886274.528,604.15,0.44,1.0
19:51:14.607,1788886274.608,603.91,0.44,1.0
19:51:14.687,1788886274.688,604.15,0.43,1.0
19:51:14.767,1788886274.768,603.91,0.44,1.0
19:51:14.847,1788886274.848,603.91,0.44,1.0
19:51:14.927,1788886274.928,604.15,0.43,1.0
19:51:15.007,1788886275.008,603.91,0.44,1.0
19:51:15.087,1788886275.088,603.91,0.43,1.0
19:51:15.167,1788886275.168,603.91,0.44,1.0
19:51:15.247,1788886275.248,603.91,0.44,1.0
19:51:15.327,1788886275.328,604.15,0.44,1.0
19:51:15.407,1788886275.408,603.91,0.44,1.0
19:51:15.487,1788886275.488,603.91,0.44,1.0
19:51:15.567,1788886275.568,603.91,0.44,1.0
19:51:15.647,1788886275.648,603.91,0.44,1.0
19:51:15.727,1788886275.728,604.15,0.44,1.0
19:51:15.807,1788886275.808,603.91,0.44,1.0
19:51:15.887,1788886275.888,603.91,0.44,1.0
19:51:15.967,1788886275.968,603.91,0.43,1.0
19:51:16.047,1788886276.048,604.15,0.44,1.0
19:51:16.127,1788886276.128,603.91,0.44,1.0
19:51:16.207,1788886276.208,603.91,0.45,1.0
19:51:16.287,1788886276.288,603.91,0.44,1.0
19:51:16.367,1788886276.368,603.91,0.44,1.0
19:51:16.447,1788886276.448,603.91,0.44,1.0
19:51:16.527,1788886276.528,604.15,0.44,1.0
19:51:16.607,1788886276.608,603.91,0.45,1.0
19:51:16.687,1788886276.688,603.91,0.45,1.0
19:51:16.767,1788886276.768,603.91,0.44,1.0
19:51:16.847,1788886276.848,603.91,0.45,1.0
19:51:16.927,1788886276.928,603.91,0.44,1.0
19:51:17.007,1788886277.008,603.91,0.44,1.0
19:51:17.087,1788886277.088,603.91,0.44,1.0
19:51:17.167,1788886277.168,604.15,0.44,1.0
19:51:17.247,1788886277.248,604.15,0.44,1.0
19:51:17.327,1788886277.328,603.91,0.43,1.0
19:51:17.407,1788886277.408,604.15,0.44,1.0
19:51:17.487,1788886277.488,603.91,0.44,1.0
19:51:17.567,1788886277.568,603.91,0.44,1.0
19:51:17.647,1788886277.648,604.15,0.43,1.0
19:51:17.727,1788886277.728,603.91,0.44,1.0
19:51:17.807,1788886277.808,603.91,0.44,1.0
19:51:17.887,1788886277.888,603.91,0.43,1.0
19:51:17.967,1788886277.968,604.15,0.45,1.0
19:51:18.047,1788886278.048,603.91,0.44,1.0
19:51:18.127,1788886278.128,603.91,0.44,1.0
19:51:18.207,1788886278.208,603.91,0.44,1.0
19:51:18.287,1788886278.288,603.91,0.44,1.0
19:51:18.367,1788886278.368,603.91,0.44,1.0
19:51:18.447,1788886278.448,603.91,0.44,1.0
19:51:18.527,1788886278.528,603.91,0.44,1.0
19:51:18.607,1788886278.608,603.91,0.44,1.0
19:51:18.687,1788886278.688,603.91,0.45,1.0
19:51:18.767,1788886278.768,603.91,0.45,1.0
19:51:18.847,1788886278.848,604.15,0.44,1.0
19:51:18.927,1788886278.928,603.91,0.44,1.0
19:51:19.007,1788886279.008,603.91,0.44,1.0
19:51:19.087,1788886279.088,603.91,0.44,1.0
19:51:19.167,1788886279.168,603.91,0.44,1.0
19:51:19.247,1788886279.248,603.91,0.44,1.0
19:51:19.327,1788886279.328,603.91,0.44,1.0
19:51:19.407,1788886279.408,603.91,0.44,1.0
19:51:19.487,1788886279.488,603.91,0.44,1.0
19:51:19.567,1788886279.568,603.91,0.44,1.0
19:51:19.647,1788886279.648,603.91,0.44,1.0
19:51:19.727,1788886279.728,603.91,0.44,1.0
19:51:19.807,1788886279.808,603.91,0.44,1.0
19:51:19.887,1788886279.888,603.91,0.44,1.0
19:51:19.967,1788886279.968,604.15,0.44,1.0
19:51:20.047,1788886280.048,603.91,0.45,1.0
19:51:20.127,1788886280.128,603.91,0.44,1.0
19:51:20.207,1788886280.208,603.91,0.44,1.0
19:51:20.287,1788886280.288,604.15,0.44,1.0
19:51:20.367,1788886280.368,603.91,0.44,1.0
19:51:20.447,1788886280.448,603.91,0.44,1.0
19:51:20.527,1788886280.528,604.15,0.44,1.0
19:51:20.607,1788886280.608,603.91,0.44,1.0
19:51:20.687,1788886280.688,603.91,0.43,1.0
19:51:20.767,1788886280.768,604.15,0.43,1.0
19:51:20.847,1788886280.848,603.91,0.43,1.0
19:51:20.927,1788886280.928,603.91,0.43,1.0
19:51:21.007,1788886281.008,603.91,0.44,1.0
19:51:21.087,1788886281.088,604.15,0.43,1.0
19:51:21.167,1788886281.168,604.15,0.44,1.0
19:51:21.247,1788886281.248,603.91,0.43,1.0
19:51:21.327,1788886281.328,603.91,0.44,1.0
19:51:21.407,1788886281.408,603.91,0.43,1.0
19:51:21.487,1788886281.488,603.91,0.44,1.0
19:51:21.567,1788886281.568,603.91,0.45,1.0
19:51:21.647,1788886281.648,603.91,0.44,1.0
19:51:21.727,1788886281.728,603.91,0.45,1.0
19:51:21.807,1788886281.808,603.91,0.43,1.0
19:51:21.887,1788886281.888,603.91,0.44,1.0
19:51:21.967,1788886281.968,604.15,0.44,1.0
19:51:22.047,1788886282.048,603.91,0.44,1.0
19:51:22.127,1788886282.128,603.91,0.44,1.0
19:51:22.207,1788886282.208,603.91,0.44,1.0
19:51:22.287,1788886282.288,604.15,0.44,1.0
19:51:22.367,1788886282.368,604.15,0.44,1.0
19:51:22.447,1788886282.448,603.91,0.44,1.0
19:51:22.527,1788886282.528,603.91,0.44,1.0
19:51:22.607,1788886282.608,603.91,0.44,1.0
19:51:22.687,1788886282.688,604.15,0.44,1.0
19:51:22.767,1788886282.768,603.91,0.44,1.0
19:51:22.847,1788886282.848,603.91,0.44,1.0
19:51:22.927,1788886282.928,603.91,0.44,1.0
19:51:23.007,1788886283.008,603.91,0.44,1.0
19:51:23.087,1788886283.088,603.91,0.45,1.0
19:51:23.167,1788886283.168,604.15,0.44,1.0
19:51:23.247,1788886283.248,603.91,0.44,1.0
19:51:23.327,1788886283.328,603.91,0.44,1.0
19:51:23.407,1788886283.408,603.91,0.44,1.0
19:51:23.487,1788886283.488,603.91,0.44,1.0
19:51:23.567,1788886283.568,603.91,0.44,1.0
19:51:23.647,1788886283.648,604.15,0.43,1.0
19:51:23.727,1788886283.728,603.91,0.44,1.0
19:51:23.807,1788886283.808,603.91,0.44,1.0
19:51:23.887,1788886283.888,603.91,0.44,1.0
19:51:23.967,1788886283.968,603.91,0.45,1.0
19:51:24.047,1788886284.048,603.91,0.43,1.0
19:51:24.127,1788886284.128,603.91,0.45,1.0
19:51:24.207,1788886284.208,603.91,0.43,1.0
19:51:24.287,1788886284.288,603.91,0.44,1.0
19:51:24.367,1788886284.368,603.91,0.43,1.0
19:51:24.447,1788886284.448,603.91,0.44,1.0
19:51:24.527,1788886284.528,603.91,0.44,1.0
19:51:24.607,1788886284.608,604.15,0.43,1.0
19:51:24.687,1788886284.688,603.91,0.44,1.0
19:51:24.767,1788886284.768,603.91,0.44,1.0
19:51:24.847,1788886284.848,603.91,0.43,1.0
19:51:24.927,1788886284.928,603.91,0.44,1.0
