iso,t_s,wm_hat_hz,iq,id
14:56:18.453,1788868578.453,0.0,0.0,0.0
14:56:18.453,1788868578.454,0.0,0.0,0.0
14:56:18.453,1788868578.454,0.0,0.0,0.0
14:56:18.454,1788868578.454,0.0,0.0,0.0
14:56:18.454,1788868578.454,0.0,0.0,0.0
14:56:18.454,1788868578.454,0.0,0.0,0.0
14:56:18.454,1788868578.455,0.0,0.0,0.0
14:56:18.454,1788868578.455,0.0,0.0,0.0
14:56:18.455,1788868578.455,0.0,0.0,0.0
14:56:18.455,1788868578.455,0.0,0.0,0.0
14:56:18.455,1788868578.455,0.0,0.0,0.0
14:56:18.455,1788868578.456,0.0,0.0,0.0
14:56:18.455,1788868578.456,0.0,0.0,0.0
14:56:18.456,1788868578.456,0.0,0.0,0.0
14:56:18.456,1788868578.456,0.0,0.0,0.0
14:56:18.456,1788868578.456,0.0,0.0,0.0
14:56:18.456,1788868578.457,0.0,0.0,0.0
14:56:18.456,1788868578.457,0.0,0.0,0.0
14:56:18.457,1788868578.457,0.0,0.0,0.0
14:56:18.457,1788868578.457,0.0,0.0,0.0
14:56:18.457,1788868578.457,0.0,0.0,0.0
14:56:18.457,1788868578.458,0.0,0.0,0.0
14:56:18.457,1788868578.458,0.0,0.0,0.0
14:56:18.458,1788868578.458,0.0,0.0,0.0
14:56:18.458,1788868578.458,0.0,0.0,0.0
14:56:18.458,1788868578.458,0.0,0.0,0.0
14:56:18.458,1788868578.459,0.0,0.0,0.0
14:56:18.458,1788868578.459,0.0,0.0,0.0
14:56:18.459,1788868578.459,0.0,0.0,0.0
14:56:18.459,1788868578.459,0.0,0.0,0.0
14:56:18.459,1788868578.459,0.0,0.0,0.0
14:56:18.459,1788868578.46,0.0,0.0,0.0
14:56:18.459,1788868578.46,0.0,0.0,0.0
14:56:18.460,1788868578.46,0.0,0.0,0.0
14:56:18.460,1788868578.46,0.0,0.0,0.0
14:56:18.460,1788868578.46,0.0,0.0,0.0
14:56:18.460,1788868578.461,0.0,0.0,0.0
14:56:18.460,1788868578.461,0.0,0.0,0.0
14:56:18.461,1788868578.461,0.0,0.0,0.0
14:56:18.461,1788868578.461,0.0,0.0,0.0
14:56:18.461,1788868578.461,0.0,0.0,0.0
14:56:18.461,1788868578.462,0.0,0.0,0.0
14:56:18.461,1788868578.462,0.0,0.0,0.0
14:56:18.462,1788868578.462,0.0,0.0,0.0
14:56:18.462,1788868578.462,0.0,0.0,0.0
14:56:18.462,1788868578.462,0.0,0.0,0.0
14:56:18.462,1788868578.463,0.0,0.0,0.0
14:56:18.462,1788868578.463,0.0,0.0,0.0
14:56:18.463,1788868578.463,0.0,0.0,0.0
14:56:18.463,1788868578.463,0.0,0.0,0.0
