iso,t_s,vDcInst,idc_units,iq_shed
06:39:16.881,1788838756.882,516.39,3.46,1.0
06:39:16.961,1788838756.962,517.36,3.44,1.0
06:39:17.041,1788838757.042,517.36,3.45,1.0
06:39:17.121,1788838757.122,517.12,3.45,1.0
06:39:17.201,1788838757.202,517.6,3.45,1.0
06:39:17.281,1788838757.282,515.91,3.45,1.0
06:39:17.361,1788838757.362,516.87,3.51,1.0
06:39:17.441,1788838757.442,515.67,3.52,1.0
06:39:17.521,1788838757.522,517.36,3.49,1.0
06:39:17.601,1788838757.602,515.91,3.5,1.0
06:39:17.681,1788838757.682,516.87,3.5,1.0
06:39:17.761,1788838757.762,515.67,3.52,1.0
06:39:17.841,1788838757.842,516.87,3.51,1.0
06:39:17.921,1788838757.922,516.39,3.5,1.0
06:39:18.001,1788838758.002,516.39,3.5,1.0
06:39:18.081,1788838758.082,515.42,3.5,1.0
06:39:18.161,1788838758.162,514.7,3.56,1.0
06:39:18.241,1788838758.242,515.91,3.58,1.0
06:39:18.321,1788838758.322,515.91,3.56,1.0
06:39:18.401,1788838758.402,515.18,3.56,1.0
06:39:18.481,1788838758.482,515.42,3.56,1.0
06:39:18.561,1788838758.562,515.91,3.56,1.0
06:39:18.641,1788838758.642,515.91,3.56,1.0
06:39:18.721,1788838758.722,515.18,3.58,1.0
06:39:18.801,1788838758.802,515.67,3.57,1.0
06:39:18.881,1788838758.882,515.42,3.57,1.0
06:39:18.961,1788838758.962,514.7,3.59,1.0
06:39:19.041,1788838759.042,514.7,3.63,1.0
06:39:19.121,1788838759.122,514.94,3.61,1.0
06:39:19.201,1788838759.202,515.18,3.62,1.0
06:39:19.281,1788838759.282,515.42,3.63,1.0
06:39:19.361,1788838759.362,514.21,3.62,1.0
06:39:19.441,1788838759.442,515.91,3.61,1.0
06:39:19.521,1788838759.522,514.46,3.63,1.0
06:39:19.601,1788838759.602,514.94,3.63,1.0
06:39:19.681,1788838759.682,513.49,3.62,1.0
06:39:19.761,1788838759.762,513.97,3.67,1.0
06:39:19.841,1788838759.842,513.73,3.7,1.0
06:39:19.921,1788838759.922,513.97,3.68,1.0
06:39:20.001,1788838760.002,514.21,3.68,1.0
06:39:20.081,1788838760.082,513.01,3.68,1.0
06:39:20.161,1788838760.162,514.21,3.68,1.0
06:39:20.241,1788838760.242,513.73,3.69,1.0
06:39:20.321,1788838760.322,514.46,3.69,1.0
06:39:20.401,1788838760.402,513.01,3.68,1.0
06:39:20.481,1788838760.482,513.97,3.7,1.0
06:39:20.561,1788838760.562,514.94,3.66,1.0
06:39:20.641,1788838760.642,514.94,3.61,1.0
