iso,t_s,vDcInst,idc_units,iq_shed
15:22:50.695,1788870170.695,600.04,0.29,1.0
15:22:50.775,1788870170.775,600.04,0.28,1.0
15:22:50.855,1788870170.855,600.52,0.28,1.0
15:22:50.935,1788870170.935,600.28,0.28,1.0
15:22:51.015,1788870171.015,600.28,0.28,1.0
15:22:51.095,1788870171.095,600.04,0.28,1.0
15:22:51.175,1788870171.175,600.04,0.28,1.0
15:22:51.255,1788870171.255,600.28,0.28,1.0
15:22:51.335,1788870171.335,600.04,0.28,1.0
15:22:51.415,1788870171.415,600.28,0.29,1.0
15:22:51.495,1788870171.495,600.04,0.28,1.0
15:22:51.575,1788870171.575,600.28,0.29,1.0
15:22:51.655,1788870171.655,600.04,0.29,1.0
15:22:51.735,1788870171.735,600.28,0.28,1.0
15:22:51.815,1788870171.815,600.28,0.28,1.0
15:22:51.895,1788870171.895,600.28,0.28,1.0
15:22:51.975,1788870171.975,600.28,0.28,1.0
15:22:52.055,1788870172.055,600.28,0.29,1.0
15:22:52.135,1788870172.135,599.8,0.28,1.0
15:22:52.215,1788870172.215,600.28,0.28,1.0
15:22:52.295,1788870172.295,600.28,0.29,1.0
15:22:52.375,1788870172.375,600.28,0.29,1.0
15:22:52.455,1788870172.455,600.28,0.28,1.0
15:22:52.535,1788870172.535,600.28,0.28,1.0
15:22:52.615,1788870172.615,600.04,0.28,1.0
15:22:52.695,1788870172.695,600.04,0.28,1.0
15:22:52.775,1788870172.775,599.8,0.28,1.0
15:22:52.855,1788870172.855,600.28,0.28,1.0
15:22:52.935,1788870172.935,600.04,0.28,1.0
15:22:53.015,1788870173.015,600.28,0.28,1.0
15:22:53.095,1788870173.095,600.28,0.29,1.0
15:22:53.175,1788870173.175,600.28,0.28,1.0
15:22:53.255,1788870173.255,600.28,0.28,1.0
15:22:53.335,1788870173.335,600.28,0.28,1.0
15:22:53.415,1788870173.415,600.28,0.28,1.0
15:22:53.495,1788870173.495,600.04,0.27,1.0
15:22:53.575,1788870173.575,600.04,0.28,1.0
15:22:53.655,1788870173.655,600.04,0.28,1.0
15:22:53.735,1788870173.735,600.28,0.28,1.0
15:22:53.815,1788870173.815,599.8,0.29,1.0
15:22:53.895,1788870173.895,600.04,0.28,1.0
15:22:53.975,1788870173.975,600.04,0.28,1.0
15:22:54.055,1788870174.055,600.28,0.28,1.0
15:22:54.135,1788870174.135,600.28,0.28,1.0
15:22:54.215,1788870174.215,600.28,0.28,1.0
15:22:54.295,1788870174.295,600.28,0.26,1.0
15:22:54.375,1788870174.375,600.04,0.27,1.0
15:22:54.455,1788870174.455,600.28,0.27,1.0
15:22:54.535,1788870174.535,600.04,0.28,1.0
15:22:54.615,1788870174.615,600.28,0.28,1.0
15:22:54.695,1788870174.695,600.28,0.28,1.0
15:22:54.775,1788870174.775,600.04,0.28,1.0
15:22:54.855,1788870174.855,600.28,0.27,1.0
15:22:54.935,1788870174.935,600.04,0.28,1.0
15:22:55.015,1788870175.015,600.52,0.28,1.0
15:22:55.095,1788870175.095,600.28,0.28,1.0
15:22:55.175,1788870175.175,600.04,0.28,1.0
15:22:55.255,1788870175.255,600.04,0.29,1.0
15:22:55.335,1788870175.335,600.04,0.28,1.0
15:22:55.415,1788870175.415,600.04,0.28,1.0
15:22:55.495,1788870175.495,600.04,0.28,1.0
15:22:55.575,1788870175.575,600.04,0.28,1.0
15:22:55.655,1788870175.655,600.04,0.28,1.0
15:22:55.735,1788870175.735,600.28,0.28,1.0
15:22:55.815,1788870175.815,599.8,0.28,1.0
15:22:55.895,1788870175.895,600.28,0.28,1.0
15:22:55.975,1788870175.975,600.52,0.27,1.0
15:22:56.055,1788870176.055,600.04,0.29,1.0
15:22:56.135,1788870176.135,600.04,0.29,1.0
15:22:56.215,1788870176.215,600.28,0.28,1.0
15:22:56.295,1788870176.295,600.04,0.28,1.0
15:22:56.375,1788870176.375,600.28,0.28,1.0
15:22:56.455,1788870176.455,600.04,0.28,1.0
15:22:56.535,1788870176.535,600.04,0.28,1.0
15:22:56.615,1788870176.615,599.8,0.28,1.0
15:22:56.695,1788870176.695,600.28,0.28,1.0
15:22:56.775,1788870176.775,600.28,0.28,1.0
15:22:56.855,1788870176.855,599.8,0.27,1.0
15:22:56.935,1788870176.935,600.28,0.28,1.0
15:22:57.015,1788870177.015,600.28,0.28,1.0
15:22:57.095,1788870177.095,600.04,0.28,1.0
15:22:57.175,1788870177.175,600.04,0.28,1.0
15:22:57.255,1788870177.255,600.04,0.29,1.0
15:22:57.335,1788870177.335,600.28,0.28,1.0
15:22:57.415,1788870177.415,600.04,0.28,1.0
15:22:57.495,1788870177.495,600.04,0.29,1.0
15:22:57.575,1788870177.575,599.8,0.28,1.0
15:22:57.655,1788870177.655,600.04,0.28,1.0
15:22:57.735,1788870177.735,600.52,0.27,1.0
15:22:57.815,1788870177.815,600.04,0.27,1.0
15:22:57.895,1788870177.895,600.52,0.26,1.0
15:22:57.975,1788870177.975,600.04,0.27,1.0
15:22:58.055,1788870178.055,600.28,0.28,1.0
15:22:58.135,1788870178.135,600.28,0.27,1.0
15:22:58.215,1788870178.215,600.28,0.28,1.0
15:22:58.295,1788870178.295,600.04,0.28,1.0
15:22:58.375,1788870178.375,600.04,0.27,1.0
15:22:58.455,1788870178.455,600.04,0.28,1.0
15:22:58.535,1788870178.535,600.04,0.28,1.0
15:22:58.615,1788870178.615,600.04,0.28,1.0
15:22:58.695,1788870178.695,600.04,0.28,1.0
15:22:58.775,1788870178.775,600.04,0.28,1.0
15:22:58.855,1788870178.855,600.04,0.28,1.0
15:22:58.935,1788870178.935,600.04,0.28,1.0
15:22:59.015,1788870179.015,600.04,0.28,1.0
15:22:59.095,1788870179.095,600.04,0.28,1.0
15:22:59.175,1788870179.175,599.8,0.28,1.0
15:22:59.255,1788870179.255,600.28,0.28,1.0
15:22:59.335,1788870179.335,600.04,0.28,1.0
15:22:59.415,1788870179.415,600.04,0.28,1.0
15:22:59.495,1788870179.495,599.8,0.28,1.0
15:22:59.575,1788870179.575,600.52,0.28,1.0
15:22:59.655,1788870179.655,600.04,0.29,1.0
15:22:59.735,1788870179.735,600.04,0.28,1.0
15:22:59.815,1788870179.815,600.28,0.29,1.0
15:22:59.895,1788870179.895,600.28,0.28,1.0
15:22:59.975,1788870179.975,600.28,0.28,1.0
15:23:00.055,1788870180.055,600.04,0.27,1.0
15:23:00.135,1788870180.135,600.04,0.29,1.0
15:23:00.215,1788870180.215,600.04,0.29,1.0
15:23:00.295,1788870180.295,599.8,0.29,1.0
15:23:00.375,1788870180.375,600.04,0.29,1.0
15:23:00.455,1788870180.455,600.04,0.3,1.0
15:23:00.535,1788870180.535,599.8,0.29,1.0
15:23:00.615,1788870180.615,600.04,0.3,1.0
15:23:00.695,1788870180.695,600.04,0.29,1.0
15:23:00.775,1788870180.775,600.04,0.29,1.0
15:23:00.855,1788870180.855,599.8,0.28,1.0
15:23:00.935,1788870180.935,600.04,0.3,1.0
15:23:01.015,1788870181.015,600.04,0.29,1.0
15:23:01.095,1788870181.095,599.56,0.29,1.0
15:23:01.175,1788870181.175,600.04,0.29,1.0
15:23:01.255,1788870181.255,600.04,0.29,1.0
15:23:01.335,1788870181.335,600.04,0.28,1.0
15:23:01.415,1788870181.415,599.8,0.28,1.0
15:23:01.495,1788870181.495,600.28,0.28,1.0
15:23:01.575,1788870181.575,599.8,0.28,1.0
15:23:01.655,1788870181.655,600.04,0.28,1.0
15:23:01.735,1788870181.735,600.04,0.29,1.0
15:23:01.815,1788870181.815,600.04,0.28,1.0
15:23:01.895,1788870181.895,599.8,0.29,1.0
15:23:01.975,1788870181.975,600.04,0.29,1.0
15:23:02.055,1788870182.055,600.04,0.29,1.0
15:23:02.135,1788870182.135,599.8,0.28,1.0
15:23:02.215,1788870182.215,600.04,0.29,1.0
15:23:02.295,1788870182.295,600.04,0.29,1.0
15:23:02.375,1788870182.375,599.56,0.29,1.0
15:23:02.455,1788870182.455,600.04,0.29,1.0
15:23:02.535,1788870182.535,600.04,0.29,1.0
15:23:02.615,1788870182.615,600.04,0.29,1.0
15:23:02.695,1788870182.695,599.8,0.29,1.0
15:23:02.775,1788870182.775,600.04,0.3,1.0
15:23:02.855,1788870182.855,600.04,0.29,1.0
15:23:02.935,1788870182.935,599.8,0.3,1.0
15:23:03.015,1788870183.015,599.8,0.29,1.0
15:23:03.095,1788870183.095,600.28,0.29,1.0
