iso,t_s,vDcInst,idc_units,iq_shed
06:56:14.990,1788839774.991,509.62,6.69,0.9999
06:56:15.070,1788839775.071,510.1,6.25,0.9999
06:56:15.150,1788839775.151,508.65,6.24,0.9999
06:56:15.230,1788839775.231,507.45,6.29,0.9999
06:56:15.310,1788839775.311,506.96,6.33,0.9999
06:56:15.390,1788839775.391,505.75,6.38,0.9999
06:56:15.470,1788839775.471,504.3,6.43,0.9999
06:56:15.550,1788839775.551,502.61,6.5,0.9999
06:56:15.630,1788839775.631,502.37,6.55,0.9999
06:56:15.710,1788839775.711,503.34,6.55,0.9999
06:56:15.790,1788839775.791,501.4,6.56,0.9999
06:56:15.870,1788839775.871,500.19,6.59,0.9999
06:56:15.950,1788839775.951,500.19,6.62,0.9999
06:56:16.030,1788839776.031,499.23,6.65,0.9999
06:56:16.110,1788839776.111,498.5,6.68,0.9999
06:56:16.190,1788839776.191,498.02,6.69,0.9999
06:56:16.270,1788839776.271,497.53,6.72,0.9999
06:56:16.350,1788839776.351,496.81,6.74,0.9999
06:56:16.430,1788839776.431,499.71,6.72,0.9999
06:56:16.510,1788839776.511,500.92,6.64,0.9999
06:56:16.590,1788839776.591,500.43,6.62,0.9999
06:56:16.670,1788839776.671,500.19,6.64,0.9999
06:56:16.750,1788839776.751,500.43,6.65,0.9999
06:56:16.830,1788839776.831,500.92,6.63,0.9999
06:56:16.910,1788839776.911,500.92,6.64,0.9999
06:56:16.990,1788839776.991,499.71,6.63,0.9999
06:56:17.070,1788839777.071,500.92,6.63,0.9999
06:56:17.150,1788839777.151,501.64,6.63,0.9999
06:56:17.230,1788839777.231,505.03,6.59,0.9999
06:56:17.310,1788839777.311,504.79,6.49,0.9999
06:56:17.390,1788839777.391,505.51,6.47,0.9999
06:56:17.470,1788839777.471,506.48,6.46,0.9999
06:56:17.550,1788839777.551,505.51,6.47,0.9999
06:56:17.630,1788839777.631,505.27,6.45,0.9999
06:56:17.710,1788839777.711,506.48,6.42,0.9999
06:56:17.790,1788839777.791,507.2,6.4,0.9999
06:56:17.870,1788839777.871,506.72,6.39,0.9999
06:56:17.950,1788839777.951,507.45,6.38,0.9999
06:56:18.030,1788839778.031,509.86,6.33,0.9999
06:56:18.110,1788839778.111,510.59,6.21,0.9999
06:56:18.190,1788839778.191,510.59,6.2,0.9999
06:56:18.270,1788839778.271,509.86,6.2,0.9999
06:56:18.350,1788839778.351,510.1,6.17,0.9999
06:56:18.430,1788839778.431,511.8,6.15,0.9999
06:56:18.510,1788839778.511,512.28,6.09,0.9999
06:56:18.590,1788839778.591,512.04,6.06,0.9999
06:56:18.670,1788839778.671,513.01,6.04,0.9999
06:56:18.750,1788839778.751,513.01,6.01,0.9999
06:56:18.830,1788839778.831,515.42,5.95,0.9999
06:56:18.910,1788839778.911,516.15,5.82,0.9999
06:56:18.990,1788839778.991,515.18,5.8,0.9999
06:56:19.070,1788839779.071,515.42,5.78,0.9999
06:56:19.150,1788839779.151,515.67,5.75,0.9999
06:56:19.230,1788839779.231,517.36,5.7,0.9999
06:56:19.310,1788839779.311,517.6,5.64,0.9999
06:56:19.390,1788839779.391,518.08,5.61,0.9999
06:56:19.470,1788839779.471,518.32,5.56,0.9999
06:56:19.550,1788839779.551,518.81,5.53,0.9999
06:56:19.630,1788839779.631,518.32,5.49,0.9999
06:56:19.710,1788839779.711,519.29,5.53,0.9999
06:56:19.790,1788839779.791,518.81,5.48,0.9999
06:56:19.870,1788839779.871,518.32,5.47,0.9999
06:56:19.950,1788839779.951,518.81,5.44,0.9999
06:56:20.030,1788839780.031,519.53,5.4,0.9999
06:56:20.110,1788839780.111,520.5,5.38,0.9999
06:56:20.190,1788839780.191,520.5,5.37,0.9999
06:56:20.270,1788839780.271,520.74,5.32,0.9999
06:56:20.350,1788839780.351,520.26,5.3,0.9999
06:56:20.430,1788839780.431,520.5,5.28,0.9999
06:56:20.510,1788839780.511,520.5,5.36,0.9999
06:56:20.590,1788839780.591,519.05,5.34,0.9999
06:56:20.670,1788839780.671,520.26,5.34,0.9999
06:56:20.750,1788839780.751,520.98,5.3,0.9999
06:56:20.830,1788839780.831,520.5,5.29,0.9999
06:56:20.910,1788839780.911,520.74,5.32,0.9999
06:56:20.990,1788839780.991,520.74,5.3,0.9999
06:56:21.070,1788839781.071,521.71,5.27,0.9999
06:56:21.150,1788839781.151,521.47,5.27,0.9999
06:56:21.230,1788839781.231,519.29,5.29,0.9999
06:56:21.310,1788839781.311,519.29,5.37,0.9999
06:56:21.390,1788839781.391,520.5,5.35,0.9999
06:56:21.470,1788839781.471,520.02,5.34,0.9999
06:56:21.550,1788839781.551,520.26,5.35,0.9999
06:56:21.630,1788839781.631,519.78,5.36,0.9999
06:56:21.710,1788839781.711,520.74,5.38,0.9999
06:56:21.790,1788839781.791,519.78,5.39,0.9999
06:56:21.870,1788839781.871,518.57,5.4,0.9999
06:56:21.950,1788839781.951,519.53,5.41,0.9999
06:56:22.030,1788839782.031,518.81,5.41,0.9999
06:56:22.110,1788839782.111,518.57,5.51,0.9999
06:56:22.190,1788839782.191,518.08,5.53,0.9999
06:56:22.270,1788839782.271,518.32,5.52,0.9999
06:56:22.350,1788839782.351,517.84,5.54,0.9999
06:56:22.430,1788839782.431,516.63,5.58,0.9999
06:56:22.510,1788839782.511,517.12,5.61,0.9999
06:56:22.590,1788839782.591,516.87,5.64,0.9999
06:56:22.670,1788839782.671,517.12,5.66,0.9999
06:56:22.750,1788839782.751,516.15,5.68,0.9999
06:56:22.830,1788839782.831,514.94,5.71,0.9999
06:56:22.910,1788839782.911,514.46,5.83,0.9999
06:56:22.990,1788839782.991,513.25,5.87,0.9999
06:56:23.070,1788839783.071,513.73,5.9,0.9999
06:56:23.150,1788839783.151,513.49,5.93,0.9999
06:56:23.230,1788839783.231,513.01,5.95,0.9999
06:56:23.310,1788839783.311,512.28,6.02,0.9999
06:56:23.390,1788839783.391,512.04,6.06,0.9999
06:56:23.470,1788839783.471,510.1,6.11,0.9999
06:56:23.550,1788839783.551,510.1,6.15,0.9999
06:56:23.630,1788839783.631,508.65,6.19,0.9999
06:56:23.710,1788839783.711,506.24,6.32,0.9999
06:56:23.790,1788839783.791,505.51,6.44,0.9999
06:56:23.870,1788839783.871,505.03,6.47,0.9999
06:56:23.950,1788839783.951,501.4,6.53,0.9999
06:56:24.030,1788839784.031,499.95,6.59,0.9999
06:56:24.110,1788839784.111,497.78,6.65,0.9999
06:56:24.190,1788839784.191,495.36,6.74,0.9999
06:56:24.270,1788839784.271,491.01,6.81,0.9999
06:56:24.350,1788839784.351,487.38,6.86,0.9999
06:56:24.430,1788839784.431,478.68,6.93,0.9999
06:56:24.510,1788839784.511,474.81,6.97,0.9999
06:56:24.590,1788839784.591,471.42,6.98,0.9999
06:56:24.670,1788839784.671,469.25,6.99,0.9999
06:56:24.750,1788839784.751,470.94,7.0,0.9999
06:56:24.830,1788839784.831,481.09,6.99,0.9999
06:56:24.910,1788839784.911,499.23,6.94,0.9999
06:56:24.990,1788839784.991,507.69,6.7,0.9999
06:56:25.070,1788839785.071,506.48,6.38,0.9999
06:56:25.150,1788839785.151,506.24,6.38,0.9999
06:56:25.230,1788839785.231,505.75,6.43,0.9999
06:56:25.310,1788839785.311,503.34,6.49,0.9999
06:56:25.390,1788839785.391,500.92,6.56,0.9999
06:56:25.470,1788839785.471,498.5,6.62,0.9999
06:56:25.550,1788839785.551,497.05,6.72,0.9999
06:56:25.630,1788839785.631,493.67,6.79,0.9999
06:56:25.710,1788839785.711,493.42,6.82,0.9999
06:56:25.790,1788839785.791,491.73,6.84,0.9999
06:56:25.870,1788839785.871,488.83,6.87,0.9999
06:56:25.950,1788839785.951,484.96,6.9,0.9999
06:56:26.030,1788839786.031,481.58,6.95,0.9999
06:56:26.110,1788839786.111,479.89,6.98,0.9999
06:56:26.190,1788839786.191,484.48,6.97,0.9999
06:56:26.270,1788839786.271,493.42,6.93,0.9999
06:56:26.350,1788839786.351,499.71,6.81,0.9999
06:56:26.430,1788839786.431,498.5,6.69,0.9999
06:56:26.510,1788839786.511,494.15,6.74,0.9999
06:56:26.590,1788839786.591,494.15,6.82,0.9999
06:56:26.670,1788839786.671,493.67,6.84,0.9999
06:56:26.750,1788839786.751,493.42,6.85,0.9999
06:56:26.830,1788839786.831,493.67,6.83,0.9999
06:56:26.910,1788839786.911,492.46,6.84,0.9999
06:56:26.990,1788839786.991,492.46,6.85,0.9999
06:56:27.070,1788839787.071,491.97,6.86,0.9999
06:56:27.150,1788839787.151,492.46,6.86,0.9999
06:56:27.230,1788839787.231,490.04,6.87,0.9999
06:56:27.310,1788839787.311,488.59,6.89,0.9999
06:56:27.390,1788839787.391,492.94,6.9,0.9999
06:56:27.470,1788839787.471,496.57,6.85,0.9999
06:56:27.550,1788839787.551,498.26,6.78,0.9999
06:56:27.630,1788839787.631,498.74,6.74,0.9999
06:56:27.710,1788839787.711,499.47,6.73,0.9999
06:56:27.790,1788839787.791,499.23,6.71,0.9999
06:56:27.870,1788839787.871,499.23,6.69,0.9999
06:56:27.950,1788839787.951,500.19,6.68,0.9999
06:56:28.030,1788839788.031,499.71,6.68,0.9999
06:56:28.110,1788839788.111,500.19,6.68,0.9999
06:56:28.190,1788839788.191,502.61,6.68,0.9999
06:56:28.270,1788839788.271,505.51,6.59,0.9999
06:56:28.350,1788839788.351,506.24,6.51,0.9999
06:56:28.430,1788839788.431,504.79,6.49,0.9999
06:56:28.510,1788839788.511,505.27,6.48,0.9999
06:56:28.590,1788839788.591,506.72,6.46,0.9999
06:56:28.670,1788839788.671,507.69,6.42,0.9999
06:56:28.750,1788839788.751,507.69,6.39,0.9999
06:56:28.830,1788839788.831,507.2,6.38,0.9999
06:56:28.910,1788839788.911,508.65,6.37,0.9999
06:56:28.990,1788839788.991,509.86,6.35,0.9999
06:56:29.070,1788839789.071,510.1,6.27,0.9999
06:56:29.150,1788839789.151,509.86,6.18,0.9999
06:56:29.230,1788839789.231,511.31,6.17,0.9999
06:56:29.310,1788839789.311,511.8,6.14,0.9999
06:56:29.390,1788839789.391,511.56,6.11,0.9999
06:56:29.470,1788839789.471,512.52,6.07,0.9999
06:56:29.550,1788839789.551,513.01,6.06,0.9999
06:56:29.630,1788839789.631,513.73,6.01,0.9999
06:56:29.710,1788839789.711,514.7,5.97,0.9999
06:56:29.790,1788839789.791,514.7,5.95,0.9999
06:56:29.870,1788839789.871,515.18,5.84,0.9999
06:56:29.950,1788839789.951,516.15,5.77,0.9999
06:56:30.030,1788839790.031,516.87,5.74,0.9999
06:56:30.110,1788839790.111,517.36,5.69,0.9999
06:56:30.190,1788839790.191,517.84,5.65,0.9999
06:56:30.270,1788839790.271,518.08,5.61,0.9999
06:56:30.350,1788839790.351,518.57,5.56,0.9999
06:56:30.430,1788839790.431,519.05,5.51,0.9999
06:56:30.510,1788839790.511,520.5,5.47,0.9999
06:56:30.590,1788839790.591,519.53,5.44,0.9999
06:56:30.670,1788839790.671,518.57,5.43,0.9999
06:56:30.750,1788839790.751,519.29,5.44,0.9999
06:56:30.830,1788839790.831,520.26,5.4,0.9999
06:56:30.910,1788839790.911,520.98,5.37,0.9999
06:56:30.990,1788839790.991,521.23,5.32,0.9999
06:56:31.070,1788839791.071,521.23,5.31,0.9999
06:56:31.150,1788839791.151,520.98,5.29,0.9999
06:56:31.230,1788839791.231,522.43,5.27,0.9999
06:56:31.310,1788839791.311,522.19,5.21,0.9999
06:56:31.390,1788839791.391,520.74,5.2,0.9999
06:56:31.470,1788839791.471,519.78,5.24,0.9999
06:56:31.550,1788839791.551,521.71,5.28,0.9999
06:56:31.630,1788839791.631,521.95,5.24,0.9999
06:56:31.710,1788839791.711,521.95,5.2,0.9999
06:56:31.790,1788839791.791,521.71,5.2,0.9999
06:56:31.870,1788839791.871,522.19,5.19,0.9999
06:56:31.950,1788839791.951,522.92,5.17,0.9999
