iso,t_s,vDcInst,set_freq,iq_shed
11:19:13.695,1788769153.695,469.97,47.04,0.9999
11:19:13.775,1788769153.775,469.49,47.04,0.9999
11:19:13.855,1788769153.855,470.7,47.04,0.9999
11:19:13.935,1788769153.935,469.49,47.04,0.9999
11:19:14.015,1788769154.015,470.21,47.04,0.9999
11:19:14.095,1788769154.095,469.97,47.04,0.9999
11:19:14.175,1788769154.175,468.76,47.04,0.9999
11:19:14.255,1788769154.255,470.21,47.04,0.9999
11:19:14.335,1788769154.335,470.21,47.04,0.9999
11:19:14.415,1788769154.415,469.49,47.24,0.9999
11:19:14.495,1788769154.495,470.94,47.24,0.9999
11:19:14.575,1788769154.575,469.73,47.24,0.9999
11:19:14.655,1788769154.655,469.73,47.24,0.9999
11:19:14.735,1788769154.735,470.21,47.24,0.9999
11:19:14.815,1788769154.815,469.49,47.14,0.9999
11:19:14.895,1788769154.895,470.46,47.14,0.9999
11:19:14.975,1788769154.975,469.25,47.14,0.9999
11:19:15.055,1788769155.055,469.01,47.08,0.9999
11:19:15.135,1788769155.135,469.73,46.97,0.9999
11:19:15.215,1788769155.215,469.73,46.88,0.9999
11:19:15.295,1788769155.295,469.49,46.88,0.9999
11:19:15.375,1788769155.375,469.49,46.54,0.9999
11:19:15.455,1788769155.455,469.97,46.54,0.9999
11:19:15.535,1788769155.535,469.49,46.54,0.9999
11:19:15.615,1788769155.615,469.73,46.54,0.9999
11:19:15.695,1788769155.695,470.46,46.54,0.9999
11:19:15.775,1788769155.775,471.18,46.37,0.9999
11:19:15.855,1788769155.855,469.25,46.37,0.9999
11:19:15.935,1788769155.935,469.25,46.37,0.9999
11:19:16.015,1788769156.015,469.25,46.37,0.9999
11:19:16.095,1788769156.095,469.97,46.5,0.9999
11:19:16.175,1788769156.175,469.49,46.5,0.9999
11:19:16.255,1788769156.255,469.49,46.5,0.9999
11:19:16.335,1788769156.335,470.7,46.5,0.9999
11:19:16.415,1788769156.415,470.21,46.5,0.9999
11:19:16.495,1788769156.495,469.01,46.5,0.9999
11:19:16.575,1788769156.575,469.73,46.5,0.9999
11:19:16.655,1788769156.655,470.21,46.5,0.9999
11:19:16.735,1788769156.735,470.46,46.5,0.9999
11:19:16.815,1788769156.815,470.94,46.5,0.9999
11:19:16.895,1788769156.895,469.49,46.7,0.9999
11:19:16.975,1788769156.975,469.73,46.64,0.9999
11:19:17.055,1788769157.055,468.76,46.62,0.9999
11:19:17.135,1788769157.135,469.73,46.62,0.9999
11:19:17.215,1788769157.215,470.21,46.62,0.9999
11:19:17.295,1788769157.295,469.73,46.6,0.9999
11:19:17.375,1788769157.375,470.7,46.55,0.9999
11:19:17.455,1788769157.455,469.73,46.55,0.9999
11:19:17.535,1788769157.535,468.76,46.55,0.9999
