iso,t_s,vDcInst,set_freq,iq_shed
08:14:01.850,1788758041.85,490.28,37.5,0.9999
08:14:01.930,1788758041.93,491.49,37.3,0.9999
08:14:02.010,1788758042.01,491.25,37.3,0.9999
08:14:02.090,1788758042.09,491.01,37.3,0.9999
08:14:02.170,1788758042.17,490.52,37.3,0.9999
08:14:02.250,1788758042.25,489.8,37.3,0.9999
08:14:02.330,1788758042.33,490.52,37.3,0.9999
08:14:02.410,1788758042.41,489.8,37.3,0.9999
08:14:02.490,1788758042.49,490.04,37.3,0.9999
08:14:02.570,1788758042.57,489.56,37.3,0.9999
08:14:02.650,1788758042.65,488.83,37.3,0.9999
08:14:02.730,1788758042.73,490.76,37.1,0.9999
08:14:02.810,1788758042.81,489.8,37.1,0.9999
08:14:02.890,1788758042.89,489.31,37.1,0.9999
08:14:02.970,1788758042.97,489.31,37.1,0.9999
08:14:03.050,1788758043.05,488.59,37.1,0.9999
08:14:03.130,1788758043.13,488.1,37.1,0.9999
08:14:03.210,1788758043.21,487.62,37.1,0.9999
08:14:03.290,1788758043.29,487.38,37.1,0.9999
08:14:03.370,1788758043.37,487.62,37.1,0.9999
08:14:03.450,1788758043.45,487.86,37.1,0.9999
08:14:03.530,1788758043.53,489.56,36.9,0.9999
08:14:03.610,1788758043.61,489.8,36.9,0.9999
08:14:03.690,1788758043.69,489.07,36.9,0.9999
08:14:03.770,1788758043.77,489.07,36.9,0.9999
08:14:03.850,1788758043.85,487.14,36.9,0.9999
08:14:03.930,1788758043.93,486.9,36.9,0.9999
08:14:04.010,1788758044.01,487.38,36.9,0.9999
08:14:04.090,1788758044.09,486.41,36.9,0.9999
08:14:04.170,1788758044.17,486.9,36.9,0.9999
08:14:04.250,1788758044.25,486.65,36.9,0.9999
08:14:04.330,1788758044.33,487.62,36.7,0.9999
08:14:04.410,1788758044.41,488.35,36.7,0.9999
08:14:04.490,1788758044.49,488.1,36.7,0.9999
08:14:04.570,1788758044.57,487.62,36.7,0.9999
08:14:04.650,1788758044.65,486.65,36.7,0.9999
08:14:04.730,1788758044.73,487.38,36.7,0.9999
08:14:04.810,1788758044.81,485.93,36.7,0.9999
08:14:04.890,1788758044.89,487.14,36.7,0.9999
08:14:04.970,1788758044.97,487.14,36.7,0.9999
08:14:05.050,1788758045.05,486.65,36.7,0.9999
08:14:05.130,1788758045.13,488.83,36.5,0.9999
08:14:05.210,1788758045.21,487.86,36.5,0.9999
08:14:05.290,1788758045.29,488.1,36.5,0.9999
08:14:05.370,1788758045.37,487.38,36.5,0.9999
08:14:05.450,1788758045.45,488.59,36.5,0.9999
08:14:05.530,1788758045.53,488.1,36.5,0.9999
08:14:05.610,1788758045.61,488.35,36.5,0.9999
08:14:05.690,1788758045.69,488.35,36.5,0.9999
08:14:05.770,1788758045.77,487.86,36.5,0.9999
08:14:05.850,1788758045.85,486.9,36.5,0.9999
08:14:05.930,1788758045.93,486.9,36.7,0.9999
08:14:06.010,1788758046.01,485.2,36.7,0.9999
08:14:06.090,1788758046.09,485.69,36.7,0.9999
08:14:06.170,1788758046.17,484.96,36.7,0.9999
08:14:06.250,1788758046.25,483.27,36.7,0.9999
08:14:06.330,1788758046.33,484.0,36.7,0.9999
08:14:06.410,1788758046.41,483.75,36.7,0.9999
08:14:06.490,1788758046.49,484.0,36.7,0.9999
08:14:06.570,1788758046.57,483.27,36.7,0.9999
08:14:06.650,1788758046.65,483.51,36.7,0.9999
08:14:06.730,1788758046.73,484.72,36.5,0.9999
08:14:06.810,1788758046.81,486.41,36.5,0.9999
08:14:06.890,1788758046.89,486.17,36.5,0.9999
08:14:06.970,1788758046.97,485.2,36.5,0.9999
08:14:07.050,1788758047.05,486.65,36.5,0.9999
08:14:07.130,1788758047.13,486.41,36.5,0.9999
08:14:07.210,1788758047.21,487.14,36.5,0.9999
08:14:07.290,1788758047.29,486.65,36.5,0.9999
08:14:07.370,1788758047.37,485.93,36.5,0.9999
08:14:07.450,1788758047.45,486.65,36.5,0.9999
08:14:07.530,1788758047.53,486.9,36.3,0.9999
08:14:07.610,1788758047.61,489.56,36.3,0.9999
08:14:07.690,1788758047.69,489.8,36.3,0.9999
08:14:07.770,1788758047.77,488.83,36.3,0.9999
08:14:07.850,1788758047.85,488.83,36.3,0.9999
08:14:07.930,1788758047.93,489.56,36.3,0.9999
08:14:08.010,1788758048.01,491.01,36.3,0.9999
08:14:08.090,1788758048.09,491.01,36.3,0.9999
08:14:08.170,1788758048.17,489.8,36.3,0.9999
08:14:08.250,1788758048.25,490.76,36.3,0.9999
08:14:08.330,1788758048.33,490.76,36.1,0.9999
08:14:08.410,1788758048.41,492.94,36.1,0.9999
08:14:08.490,1788758048.49,493.18,36.1,0.9999
08:14:08.570,1788758048.57,492.46,36.1,0.9999
08:14:08.650,1788758048.65,492.7,36.1,0.9999
08:14:08.730,1788758048.73,493.67,36.1,0.9999
08:14:08.810,1788758048.81,494.15,36.1,0.9999
08:14:08.890,1788758048.89,494.15,36.1,0.9999
08:14:08.970,1788758048.97,494.63,36.1,0.9999
08:14:09.050,1788758049.05,492.94,36.1,0.9999
08:14:09.130,1788758049.13,494.63,35.9,0.9999
08:14:09.210,1788758049.21,497.05,35.9,0.9999
08:14:09.290,1788758049.29,496.08,35.9,0.9999
08:14:09.370,1788758049.37,495.36,35.9,0.9999
08:14:09.450,1788758049.45,496.81,35.9,0.9999
08:14:09.530,1788758049.53,497.29,35.9,0.9999
08:14:09.610,1788758049.61,497.05,35.9,0.9999
08:14:09.690,1788758049.69,496.81,35.9,0.9999
08:14:09.770,1788758049.77,497.05,35.9,0.9999
08:14:09.850,1788758049.85,497.78,35.9,0.9999
08:14:09.930,1788758049.93,497.29,35.9,0.9999
08:14:10.010,1788758050.01,498.26,35.7,0.9999
08:14:10.090,1788758050.09,499.47,35.7,0.9999
08:14:10.170,1788758050.17,498.74,35.7,0.9999
08:14:10.250,1788758050.25,498.5,35.7,0.9999
08:14:10.330,1788758050.33,499.47,35.7,0.9999
08:14:10.410,1788758050.41,499.23,35.7,0.9999
08:14:10.490,1788758050.49,498.74,35.7,0.9999
08:14:10.570,1788758050.57,499.23,35.7,0.9999
08:14:10.650,1788758050.65,499.71,35.7,0.9999
08:14:10.730,1788758050.73,499.47,35.7,0.9999
08:14:10.810,1788758050.81,500.68,35.5,0.9999
08:14:10.890,1788758050.89,500.68,35.5,0.9999
08:14:10.970,1788758050.97,500.92,35.5,0.9999
08:14:11.050,1788758051.05,500.19,35.5,0.9999
08:14:11.130,1788758051.13,501.64,35.5,0.9999
08:14:11.210,1788758051.21,501.16,35.5,0.9999
08:14:11.290,1788758051.29,500.92,35.5,0.9999
08:14:11.370,1788758051.37,500.92,35.5,0.9999
08:14:11.450,1788758051.45,500.68,35.5,0.9999
08:14:11.530,1788758051.53,500.43,35.5,0.9999
08:14:11.610,1788758051.61,500.43,35.7,0.9999
08:14:11.690,1788758051.69,500.43,35.7,0.9999
08:14:11.770,1788758051.77,499.23,35.7,0.9999
08:14:11.850,1788758051.85,499.71,35.7,0.9999
08:14:11.930,1788758051.93,498.74,35.7,0.9999
08:14:12.010,1788758052.01,499.23,35.7,0.9999
08:14:12.090,1788758052.09,498.26,35.7,0.9999
08:14:12.170,1788758052.17,499.71,35.7,0.9999
08:14:12.250,1788758052.25,499.71,35.7,0.9999
08:14:12.330,1788758052.33,498.74,35.7,0.9999
08:14:12.410,1788758052.41,499.95,35.5,0.9999
08:14:12.490,1788758052.49,499.95,35.5,0.9999
08:14:12.570,1788758052.57,499.23,35.5,0.9999
08:14:12.650,1788758052.65,499.47,35.5,0.9999
08:14:12.730,1788758052.73,500.43,35.5,0.9999
08:14:12.810,1788758052.81,499.71,35.5,0.9999
08:14:12.890,1788758052.89,499.23,35.5,0.9999
08:14:12.970,1788758052.97,498.74,35.5,0.9999
08:14:13.050,1788758053.05,498.98,35.5,0.9999
08:14:13.130,1788758053.13,498.5,35.5,0.9999
08:14:13.210,1788758053.21,498.02,35.7,0.9999
08:14:13.290,1788758053.29,497.78,35.7,0.9999
08:14:13.370,1788758053.37,497.29,35.7,0.9999
08:14:13.450,1788758053.45,497.29,35.7,0.9999
08:14:13.530,1788758053.53,497.53,35.7,0.9999
08:14:13.610,1788758053.61,496.81,35.7,0.9999
08:14:13.690,1788758053.69,497.29,35.7,0.9999
08:14:13.770,1788758053.77,497.05,35.7,0.9999
08:14:13.850,1788758053.85,496.08,35.7,0.9999
08:14:13.930,1788758053.93,495.36,35.7,0.9999
08:14:14.010,1788758054.01,496.32,35.5,0.9999
08:14:14.090,1788758054.09,496.81,35.5,0.9999
08:14:14.170,1788758054.17,495.6,35.5,0.9999
08:14:14.250,1788758054.25,497.29,35.5,0.9999
08:14:14.330,1788758054.33,496.81,35.5,0.9999
08:14:14.410,1788758054.41,495.6,35.5,0.9999
08:14:14.490,1788758054.49,495.84,35.5,0.9999
08:14:14.570,1788758054.57,495.84,35.5,0.9999
08:14:14.650,1788758054.65,494.87,35.5,0.9999
08:14:14.730,1788758054.73,496.08,35.5,0.9999
08:14:14.810,1788758054.81,496.32,35.3,0.9999
08:14:14.890,1788758054.89,495.84,35.3,0.9999
08:14:14.970,1788758054.97,496.08,35.3,0.9999
08:14:15.050,1788758055.05,495.6,35.3,0.9999
08:14:15.130,1788758055.13,494.87,35.3,0.9999
08:14:15.210,1788758055.21,495.84,35.3,0.9999
08:14:15.290,1788758055.29,494.87,35.3,0.9999
08:14:15.370,1788758055.37,494.87,35.3,0.9999
08:14:15.450,1788758055.45,494.15,35.3,0.9999
08:14:15.530,1788758055.53,493.42,35.3,0.9999
08:14:15.610,1788758055.61,494.15,35.1,0.9999
08:14:15.690,1788758055.69,496.08,35.1,0.9999
08:14:15.770,1788758055.77,494.87,35.1,0.9999
08:14:15.850,1788758055.85,494.87,35.1,0.9999
08:14:15.930,1788758055.93,494.87,35.1,0.9999
08:14:16.010,1788758056.01,492.7,35.1,0.9999
08:14:16.090,1788758056.09,493.91,35.1,0.9999
08:14:16.170,1788758056.17,493.18,35.1,0.9999
08:14:16.250,1788758056.25,493.18,35.1,0.9999
08:14:16.330,1788758056.33,492.7,35.1,0.9999
08:14:16.410,1788758056.41,491.01,34.9,0.9999
08:14:16.490,1788758056.49,493.67,34.9,0.9999
08:14:16.570,1788758056.57,492.21,34.9,0.9999
08:14:16.650,1788758056.65,492.94,34.9,0.9999
08:14:16.730,1788758056.73,491.97,34.9,0.9999
08:14:16.810,1788758056.81,490.28,34.9,0.9999
08:14:16.890,1788758056.89,491.49,34.9,0.9999
08:14:16.970,1788758056.97,490.04,34.9,0.9999
08:14:17.050,1788758057.05,489.8,34.9,0.9999
08:14:17.130,1788758057.13,489.07,34.9,0.9999
08:14:17.210,1788758057.21,487.86,34.7,0.9999
08:14:17.290,1788758057.29,491.25,34.7,0.9999
08:14:17.370,1788758057.37,488.83,34.7,0.9999
08:14:17.450,1788758057.45,488.83,34.7,0.9999
08:14:17.530,1788758057.53,487.62,34.7,0.9999
08:14:17.610,1788758057.61,487.38,34.7,0.9999
08:14:17.690,1788758057.69,485.69,34.7,0.9999
08:14:17.770,1788758057.77,485.93,34.7,0.9999
08:14:17.850,1788758057.85,485.2,34.7,0.9999
08:14:17.930,1788758057.93,484.24,34.7,0.9999
08:14:18.010,1788758058.01,483.51,34.7,0.9999
08:14:18.090,1788758058.09,484.72,34.5,0.9999
08:14:18.170,1788758058.17,484.48,34.5,0.9999
08:14:18.250,1788758058.25,481.82,34.5,0.9999
08:14:18.330,1788758058.33,481.09,34.5,0.9999
08:14:18.410,1788758058.41,478.43,34.5,0.9999
08:14:18.490,1788758058.49,476.74,34.5,0.9999
08:14:18.570,1788758058.57,474.32,34.5,0.9999
08:14:18.650,1788758058.65,471.91,34.5,0.9999
08:14:18.730,1788758058.73,467.56,34.5,0.9999
08:14:18.810,1788758058.81,462.72,34.5,0.9999
08:14:18.890,1788758058.89,455.47,34.3,0.9999
08:14:18.970,1788758058.97,445.8,34.3,0.9999
08:14:19.050,1788758059.05,430.08,34.1,0.9999
08:14:19.130,1788758059.13,415.82,33.9,0.9294
08:14:19.210,1788758059.21,401.56,33.9,0.8472
08:14:19.290,1788758059.29,390.92,33.7,0.7731
08:14:19.370,1788758059.37,379.31,33.5,0.6974
08:14:19.450,1788758059.45,357.07,33.3,0.5644
08:14:19.530,1788758059.53,339.18,33.1,0.4302
08:14:19.610,1788758059.61,353.2,33.1,0.4429
08:14:19.690,1788758059.69,353.69,32.9,0.4679
08:14:19.770,1788758059.77,338.21,32.7,0.4292
08:14:19.850,1788758059.85,349.09,32.5,0.4387
08:14:19.930,1788758059.93,351.27,32.5,0.4595
08:14:20.010,1788758060.01,337.25,32.3,0.4339
08:14:20.090,1788758060.09,344.5,32.1,0.4366
08:14:20.170,1788758060.17,345.95,31.9,0.4497
