iso,t_s,vDcInst,set_freq,iq_shed
12:49:21.790,1788774561.791,470.7,47.11,0.9999
12:49:21.870,1788774561.871,469.97,47.11,0.9999
12:49:21.950,1788774561.951,470.46,47.11,0.9999
12:49:22.030,1788774562.031,471.18,47.11,0.9999
12:49:22.110,1788774562.111,470.7,47.31,0.9999
12:49:22.190,1788774562.191,471.91,47.31,0.9999
12:49:22.270,1788774562.271,470.21,47.31,0.9999
12:49:22.350,1788774562.351,471.18,47.31,0.9999
12:49:22.430,1788774562.431,470.94,47.28,0.9999
12:49:22.510,1788774562.511,469.97,47.2,0.9999
12:49:22.590,1788774562.591,470.21,47.06,0.9999
12:49:22.670,1788774562.671,470.7,47.06,0.9999
12:49:22.750,1788774562.751,469.97,46.99,0.9999
12:49:22.830,1788774562.831,470.46,46.79,0.9999
12:49:22.910,1788774562.911,470.46,46.88,0.9999
12:49:22.990,1788774562.991,471.91,46.85,0.9999
12:49:23.070,1788774563.071,469.73,46.85,0.9999
12:49:23.150,1788774563.151,470.21,46.65,0.9999
12:49:23.230,1788774563.231,470.94,46.65,0.9999
12:49:23.310,1788774563.311,470.21,46.65,0.9999
12:49:23.390,1788774563.391,470.7,46.5,0.9999
12:49:23.470,1788774563.471,470.46,46.5,0.9999
12:49:23.550,1788774563.551,469.97,46.5,0.9999
12:49:23.630,1788774563.631,470.46,46.5,0.9999
12:49:23.710,1788774563.711,469.97,46.7,0.9999
12:49:23.790,1788774563.791,470.21,46.7,0.9999
12:49:23.870,1788774563.871,470.94,46.7,0.9999
12:49:23.950,1788774563.951,470.46,46.7,0.9999
12:49:24.030,1788774564.031,471.18,46.7,0.9999
12:49:24.110,1788774564.111,471.18,46.7,0.9999
12:49:24.190,1788774564.191,471.91,46.7,0.9999
12:49:24.270,1788774564.271,470.46,46.7,0.9999
12:49:24.350,1788774564.351,469.49,46.7,0.9999
12:49:24.430,1788774564.431,470.94,46.7,0.9999
12:49:24.510,1788774564.511,469.97,46.86,0.9999
12:49:24.590,1788774564.591,470.21,46.86,0.9999
12:49:24.670,1788774564.671,470.46,46.73,0.9999
12:49:24.750,1788774564.751,470.7,46.73,0.9999
12:49:24.830,1788774564.831,471.42,46.73,0.9999
12:49:24.910,1788774564.911,469.97,46.6,0.9999
12:49:24.990,1788774564.991,469.97,46.6,0.9999
12:49:25.070,1788774565.071,470.94,46.6,0.9999
12:49:25.150,1788774565.151,469.97,46.6,0.9999
12:49:25.230,1788774565.231,470.46,46.6,0.9999
12:49:25.310,1788774565.311,470.46,46.56,0.9999
12:49:25.390,1788774565.391,471.42,46.56,0.9999
12:49:25.470,1788774565.471,470.21,46.56,0.9999
12:49:25.550,1788774565.551,469.73,46.46,0.9999
12:49:25.630,1788774565.631,470.21,46.38,0.9999
12:49:25.710,1788774565.711,469.49,46.38,0.9999
12:49:25.790,1788774565.791,471.42,46.38,0.9999
12:49:25.870,1788774565.871,471.42,46.33,0.9999
12:49:25.950,1788774565.951,471.67,46.33,0.9999
12:49:26.030,1788774566.031,470.7,46.33,0.9999
12:49:26.110,1788774566.111,469.49,46.33,0.9999
12:49:26.190,1788774566.191,469.97,46.53,0.9999
12:49:26.270,1788774566.271,470.7,46.53,0.9999
12:49:26.350,1788774566.351,470.21,46.53,0.9999
12:49:26.430,1788774566.431,470.46,46.53,0.9999
12:49:26.510,1788774566.511,470.46,46.53,0.9999
12:49:26.590,1788774566.591,471.67,46.53,0.9999
12:49:26.670,1788774566.671,471.18,46.53,0.9999
12:49:26.750,1788774566.751,469.73,46.53,0.9999
12:49:26.830,1788774566.831,470.46,46.53,0.9999
12:49:26.910,1788774566.911,469.73,46.53,0.9999
12:49:26.990,1788774566.991,470.7,46.73,0.9999
12:49:27.070,1788774567.071,470.94,46.73,0.9999
12:49:27.150,1788774567.151,469.49,46.73,0.9999
12:49:27.230,1788774567.231,471.67,46.73,0.9999
12:49:27.310,1788774567.311,470.46,46.73,0.9999
12:49:27.390,1788774567.391,469.97,46.73,0.9999
12:49:27.470,1788774567.471,470.7,46.73,0.9999
12:49:27.550,1788774567.551,469.73,46.73,0.9999
12:49:27.630,1788774567.631,470.94,46.73,0.9999
12:49:27.710,1788774567.711,470.21,46.73,0.9999
12:49:27.790,1788774567.791,470.46,46.93,0.9999
12:49:27.870,1788774567.871,470.94,46.93,0.9999
12:49:27.950,1788774567.951,469.97,46.93,0.9999
12:49:28.030,1788774568.031,470.21,46.93,0.9999
12:49:28.110,1788774568.111,470.21,46.93,0.9999
12:49:28.190,1788774568.191,469.73,46.93,0.9999
12:49:28.270,1788774568.271,470.46,46.93,0.9999
12:49:28.350,1788774568.351,470.46,46.93,0.9999
12:49:28.430,1788774568.431,471.67,46.93,0.9999
12:49:28.510,1788774568.511,471.18,46.93,0.9999
12:49:28.590,1788774568.591,469.97,47.13,0.9999
12:49:28.670,1788774568.671,469.97,47.13,0.9999
12:49:28.750,1788774568.751,469.97,47.13,0.9999
12:49:28.830,1788774568.831,470.94,47.13,0.9999
12:49:28.910,1788774568.911,470.46,47.13,0.9999
12:49:28.990,1788774568.991,471.18,47.13,0.9999
12:49:29.070,1788774569.071,471.42,47.13,0.9999
12:49:29.150,1788774569.151,470.94,47.13,0.9999
12:49:29.230,1788774569.231,470.94,47.13,0.9999
12:49:29.310,1788774569.311,469.73,47.13,0.9999
12:49:29.390,1788774569.391,470.21,47.33,0.9999
12:49:29.470,1788774569.471,470.46,47.33,0.9999
12:49:29.550,1788774569.551,469.73,47.33,0.9999
12:49:29.630,1788774569.631,470.7,47.33,0.9999
12:49:29.710,1788774569.711,470.7,47.33,0.9999
12:49:29.790,1788774569.791,471.67,47.33,0.9999
12:49:29.870,1788774569.871,470.7,47.33,0.9999
12:49:29.950,1788774569.951,469.97,47.33,0.9999
12:49:30.030,1788774570.031,470.46,47.33,0.9999
12:49:30.110,1788774570.111,470.46,47.33,0.9999
12:49:30.190,1788774570.191,471.42,47.46,0.9999
12:49:30.270,1788774570.271,470.7,47.26,0.9999
12:49:30.350,1788774570.351,469.73,47.26,0.9999
12:49:30.430,1788774570.431,471.18,47.21,0.9999
12:49:30.510,1788774570.511,470.7,47.15,0.9999
12:49:30.590,1788774570.591,469.97,47.0,0.9999
12:49:30.670,1788774570.671,470.21,47.0,0.9999
12:49:30.750,1788774570.751,469.73,47.0,0.9999
12:49:30.830,1788774570.831,470.94,47.0,0.9999
12:49:30.910,1788774570.911,471.42,46.86,0.9999
12:49:30.990,1788774570.991,471.42,46.9,0.9999
12:49:31.070,1788774571.071,471.18,46.88,0.9999
12:49:31.150,1788774571.151,469.73,46.88,0.9999
12:49:31.230,1788774571.231,469.97,46.67,0.9999
12:49:31.310,1788774571.311,470.46,46.67,0.9999
12:49:31.390,1788774571.391,470.21,46.67,0.9999
12:49:31.470,1788774571.471,470.46,46.61,0.9999
12:49:31.550,1788774571.551,470.94,46.61,0.9999
12:49:31.630,1788774571.631,471.18,46.61,0.9999
12:49:31.710,1788774571.711,471.18,46.61,0.9999
12:49:31.790,1788774571.791,469.73,46.81,0.9999
12:49:31.870,1788774571.871,470.46,46.81,0.9999
12:49:31.950,1788774571.951,469.73,46.77,0.9999
12:49:32.030,1788774572.031,469.49,46.77,0.9999
12:49:32.110,1788774572.111,470.7,46.77,0.9999
12:49:32.190,1788774572.191,470.21,46.77,0.9999
12:49:32.270,1788774572.271,472.15,46.77,0.9999
12:49:32.350,1788774572.351,470.46,46.77,0.9999
12:49:32.430,1788774572.431,469.97,46.77,0.9999
12:49:32.510,1788774572.511,470.46,46.77,0.9999
12:49:32.590,1788774572.591,470.46,46.95,0.9999
12:49:32.670,1788774572.671,470.94,46.95,0.9999
12:49:32.750,1788774572.751,470.46,46.86,0.9999
12:49:32.830,1788774572.831,470.94,46.86,0.9999
12:49:32.910,1788774572.911,470.7,46.86,0.9999
12:49:32.990,1788774572.991,469.49,46.86,0.9999
12:49:33.070,1788774573.071,470.7,46.86,0.9999
12:49:33.150,1788774573.151,470.21,46.86,0.9999
12:49:33.230,1788774573.231,469.97,46.86,0.9999
12:49:33.310,1788774573.311,471.18,46.82,0.9999
12:49:33.390,1788774573.391,471.18,46.93,0.9999
12:49:33.470,1788774573.471,471.91,46.93,0.9999
12:49:33.550,1788774573.551,470.46,46.93,0.9999
12:49:33.630,1788774573.631,470.21,46.66,0.9999
12:49:33.710,1788774573.711,470.7,46.66,0.9999
12:49:33.790,1788774573.791,469.97,46.66,0.9999
12:49:33.870,1788774573.871,469.97,46.66,0.9999
12:49:33.950,1788774573.951,469.97,46.66,0.9999
12:49:34.030,1788774574.031,470.94,46.66,0.9999
12:49:34.110,1788774574.111,471.42,46.66,0.9999
12:49:34.190,1788774574.191,469.73,46.66,0.9999
12:49:34.270,1788774574.271,470.46,46.86,0.9999
12:49:34.350,1788774574.351,470.21,46.83,0.9999
12:49:34.430,1788774574.431,470.7,46.8,0.9999
12:49:34.510,1788774574.511,470.94,46.69,0.9999
12:49:34.590,1788774574.591,469.25,46.69,0.9999
12:49:34.670,1788774574.671,471.18,46.69,0.9999
12:49:34.750,1788774574.751,471.42,46.69,0.9999
12:49:34.830,1788774574.831,469.25,46.65,0.9999
12:49:34.910,1788774574.911,470.7,46.65,0.9999
12:49:34.990,1788774574.991,469.01,46.65,0.9999
12:49:35.070,1788774575.071,469.97,46.85,0.9999
12:49:35.150,1788774575.151,471.67,46.69,0.9999
12:49:35.230,1788774575.231,470.21,46.69,0.9999
12:49:35.310,1788774575.311,471.67,46.69,0.9999
12:49:35.390,1788774575.391,470.94,46.69,0.9999
12:49:35.470,1788774575.471,470.21,46.69,0.9999
12:49:35.550,1788774575.551,470.21,46.69,0.9999
12:49:35.630,1788774575.631,470.21,46.69,0.9999
12:49:35.710,1788774575.711,470.94,46.69,0.9999
12:49:35.790,1788774575.791,471.67,46.69,0.9999
12:49:35.870,1788774575.871,470.7,46.89,0.9999
12:49:35.950,1788774575.951,471.91,46.89,0.9999
12:49:36.030,1788774576.031,470.7,46.89,0.9999
12:49:36.110,1788774576.111,470.7,46.89,0.9999
12:49:36.190,1788774576.191,469.49,46.89,0.9999
12:49:36.270,1788774576.271,470.21,46.89,0.9999
12:49:36.350,1788774576.351,470.7,46.89,0.9999
12:49:36.430,1788774576.431,469.49,46.89,0.9999
12:49:36.510,1788774576.511,470.94,46.89,0.9999
12:49:36.590,1788774576.591,470.46,46.89,0.9999
12:49:36.670,1788774576.671,471.18,47.09,0.9999
12:49:36.750,1788774576.751,469.97,47.09,0.9999
12:49:36.830,1788774576.831,469.49,47.09,0.9999
12:49:36.910,1788774576.911,470.7,47.09,0.9999
12:49:36.990,1788774576.991,470.7,47.09,0.9999
12:49:37.070,1788774577.071,469.73,47.09,0.9999
12:49:37.150,1788774577.151,470.46,47.09,0.9999
12:49:37.230,1788774577.231,469.49,47.09,0.9999
12:49:37.310,1788774577.311,470.7,47.09,0.9999
12:49:37.390,1788774577.391,469.97,47.09,0.9999
12:49:37.470,1788774577.471,469.97,47.29,0.9999
12:49:37.550,1788774577.551,470.21,47.29,0.9999
12:49:37.630,1788774577.631,469.73,47.29,0.9999
12:49:37.710,1788774577.711,471.91,47.29,0.9999
12:49:37.790,1788774577.791,471.42,47.29,0.9999
12:49:37.870,1788774577.871,470.46,47.29,0.9999
12:49:37.950,1788774577.951,470.46,47.29,0.9999
12:49:38.030,1788774578.031,469.49,47.29,0.9999
12:49:38.110,1788774578.111,470.46,47.29,0.9999
12:49:38.190,1788774578.191,470.7,47.29,0.9999
12:49:38.270,1788774578.271,469.73,47.48,0.9999
12:49:38.350,1788774578.351,471.67,47.32,0.9999
12:49:38.430,1788774578.431,470.46,47.32,0.9999
12:49:38.510,1788774578.511,471.42,47.13,0.9999
12:49:38.590,1788774578.591,470.7,47.13,0.9999
12:49:38.670,1788774578.671,469.97,47.06,0.9999
12:49:38.750,1788774578.751,470.94,46.95,0.9999
12:49:38.830,1788774578.831,469.73,46.95,0.9999
12:49:38.910,1788774578.911,470.21,46.91,0.9999
12:49:38.990,1788774578.991,470.7,46.8,0.9999
12:49:39.070,1788774579.071,470.46,46.79,0.9999
12:49:39.150,1788774579.151,471.18,46.77,0.9999
12:49:39.230,1788774579.231,469.49,46.77,0.9999
12:49:39.310,1788774579.311,469.73,46.54,0.9999
12:49:39.390,1788774579.391,470.94,46.54,0.9999
12:49:39.470,1788774579.471,470.7,46.54,0.9999
12:49:39.550,1788774579.551,471.42,46.48,0.9999
12:49:39.630,1788774579.631,470.94,46.48,0.9999
12:49:39.710,1788774579.711,470.21,46.48,0.9999
12:49:39.790,1788774579.791,470.46,46.48,0.9999
12:49:39.870,1788774579.871,469.49,46.66,0.9999
12:49:39.950,1788774579.951,470.94,46.66,0.9999
12:49:40.030,1788774580.031,470.7,46.6,0.9999
