iso,t_s,vDcInst,set_freq,iq_shed
17:25:34.442,1788791134.442,489.31,19.06,0.9999
17:25:34.522,1788791134.522,490.28,19.06,0.9999
17:25:34.602,1788791134.602,489.8,19.06,0.9999
17:25:34.682,1788791134.682,490.28,19.06,0.9999
17:25:34.762,1788791134.762,490.04,19.06,0.9999
17:25:34.842,1788791134.842,490.04,19.06,0.9999
17:25:34.922,1788791134.922,489.8,19.06,0.9999
17:25:35.002,1788791135.002,490.04,19.06,0.9999
17:25:35.082,1788791135.082,489.8,19.06,0.9999
17:25:35.162,1788791135.162,489.8,19.06,0.9999
17:25:35.242,1788791135.242,490.28,18.86,0.9999
17:25:35.322,1788791135.322,490.52,18.86,0.9999
17:25:35.402,1788791135.402,489.56,18.86,0.9999
17:25:35.482,1788791135.482,490.52,18.86,0.9999
17:25:35.562,1788791135.562,489.8,18.86,0.9999
17:25:35.642,1788791135.642,490.28,18.86,0.9999
17:25:35.722,1788791135.722,489.56,18.86,0.9999
17:25:35.802,1788791135.802,490.52,18.86,0.9999
17:25:35.882,1788791135.882,489.31,18.86,0.9999
17:25:35.962,1788791135.962,490.52,18.86,0.9999
17:25:36.042,1788791136.042,490.52,18.66,0.9999
17:25:36.122,1788791136.122,491.49,18.66,0.9999
17:25:36.202,1788791136.202,490.28,18.66,0.9999
17:25:36.282,1788791136.282,491.25,18.66,0.9999
17:25:36.362,1788791136.362,490.28,18.66,0.9999
17:25:36.442,1788791136.442,491.01,18.66,0.9999
17:25:36.522,1788791136.522,490.28,18.66,0.9999
17:25:36.602,1788791136.602,491.01,18.66,0.9999
17:25:36.682,1788791136.682,490.28,18.66,0.9999
17:25:36.762,1788791136.762,491.01,18.66,0.9999
17:25:36.842,1788791136.842,489.8,18.86,0.9999
17:25:36.922,1788791136.922,490.04,18.86,0.9999
17:25:37.002,1788791137.002,489.56,18.86,0.9999
17:25:37.082,1788791137.082,490.52,18.86,0.9999
17:25:37.162,1788791137.162,489.31,18.86,0.9999
17:25:37.242,1788791137.242,490.52,18.86,0.9999
17:25:37.322,1788791137.322,489.31,18.86,0.9999
17:25:37.402,1788791137.402,490.28,18.86,0.9999
17:25:37.482,1788791137.482,489.8,18.86,0.9999
17:25:37.562,1788791137.562,490.28,18.86,0.9999
17:25:37.642,1788791137.642,490.04,18.66,0.9999
17:25:37.722,1788791137.722,491.25,18.66,0.9999
17:25:37.802,1788791137.802,490.52,18.66,0.9999
17:25:37.882,1788791137.882,491.01,18.66,0.9999
17:25:37.962,1788791137.962,490.52,18.66,0.9999
17:25:38.042,1788791138.042,491.01,18.66,0.9999
17:25:38.122,1788791138.122,490.28,18.66,0.9999
17:25:38.202,1788791138.202,491.25,18.66,0.9999
17:25:38.282,1788791138.282,490.76,18.66,0.9999
17:25:38.362,1788791138.362,491.01,18.66,0.9999
17:25:38.442,1788791138.442,491.25,18.46,0.9999
17:25:38.522,1788791138.522,492.21,18.46,0.9999
17:25:38.602,1788791138.602,491.73,18.46,0.9999
17:25:38.682,1788791138.682,491.73,18.46,0.9999
17:25:38.762,1788791138.762,491.97,18.46,0.9999
17:25:38.842,1788791138.842,492.21,18.46,0.9999
17:25:38.922,1788791138.922,491.97,18.46,0.9999
17:25:39.002,1788791139.002,492.21,18.46,0.9999
17:25:39.082,1788791139.082,491.73,18.46,0.9999
17:25:39.162,1788791139.162,492.21,18.46,0.9999
17:25:39.242,1788791139.242,490.76,18.66,0.9999
17:25:39.322,1788791139.322,490.76,18.66,0.9999
17:25:39.402,1788791139.402,490.28,18.66,0.9999
17:25:39.482,1788791139.482,490.76,18.66,0.9999
17:25:39.562,1788791139.562,490.76,18.66,0.9999
17:25:39.642,1788791139.642,490.52,18.66,0.9999
17:25:39.722,1788791139.722,491.01,18.66,0.9999
17:25:39.802,1788791139.802,490.52,18.66,0.9999
17:25:39.882,1788791139.882,490.52,18.66,0.9999
