iso,t_s,vDcInst,set_freq,iq_shed
12:58:54.931,1788775134.931,468.28,47.02,0.9999
12:58:55.011,1788775135.011,468.04,47.02,0.9999
12:58:55.091,1788775135.091,469.01,46.88,0.9999
12:58:55.171,1788775135.171,468.52,46.88,0.9999
12:58:55.251,1788775135.251,469.49,46.82,0.9999
12:58:55.331,1788775135.331,469.01,46.98,0.9999
12:58:55.411,1788775135.411,467.56,46.88,0.9999
12:58:55.491,1788775135.491,468.76,46.88,0.9999
12:58:55.571,1788775135.571,469.01,46.88,0.9999
12:58:55.651,1788775135.651,468.28,46.78,0.9999
12:58:55.731,1788775135.731,468.28,46.58,0.9999
12:58:55.811,1788775135.811,467.56,46.58,0.9999
12:58:55.891,1788775135.891,468.52,46.58,0.9999
12:58:55.971,1788775135.971,468.52,46.58,0.9999
12:58:56.051,1788775136.051,468.04,46.5,0.9999
12:58:56.131,1788775136.131,469.73,46.59,0.9999
12:58:56.211,1788775136.211,468.04,46.59,0.9999
12:58:56.291,1788775136.291,468.04,46.59,0.9999
12:58:56.371,1788775136.371,468.76,46.59,0.9999
12:58:56.451,1788775136.451,470.46,46.59,0.9999
12:58:56.531,1788775136.531,469.73,46.59,0.9999
12:58:56.611,1788775136.611,468.04,46.59,0.9999
12:58:56.691,1788775136.691,467.8,46.59,0.9999
12:58:56.771,1788775136.771,469.01,46.59,0.9999
12:58:56.851,1788775136.851,468.04,46.59,0.9999
12:58:56.931,1788775136.931,468.76,46.64,0.9999
12:58:57.011,1788775137.011,468.52,46.64,0.9999
12:58:57.091,1788775137.091,468.28,46.64,0.9999
12:58:57.171,1788775137.171,468.28,46.64,0.9999
12:58:57.251,1788775137.251,467.8,46.64,0.9999
12:58:57.331,1788775137.331,469.25,46.64,0.9999
12:58:57.411,1788775137.411,468.76,46.64,0.9999
12:58:57.491,1788775137.491,468.04,46.64,0.9999
12:58:57.571,1788775137.571,468.04,46.64,0.9999
12:58:57.651,1788775137.651,468.04,46.64,0.9999
12:58:57.731,1788775137.731,468.04,46.74,0.9999
12:58:57.811,1788775137.811,468.52,46.74,0.9999
12:58:57.891,1788775137.891,468.52,46.74,0.9999
12:58:57.971,1788775137.971,468.76,46.74,0.9999
12:58:58.051,1788775138.051,467.31,46.74,0.9999
12:58:58.131,1788775138.131,468.52,46.69,0.9999
12:58:58.211,1788775138.211,469.25,46.69,0.9999
12:58:58.291,1788775138.291,468.52,46.69,0.9999
12:58:58.371,1788775138.371,468.76,46.69,0.9999
12:58:58.451,1788775138.451,467.31,46.69,0.9999
12:58:58.531,1788775138.531,468.28,46.81,0.9999
12:58:58.611,1788775138.611,468.28,46.81,0.9999
12:58:58.691,1788775138.691,467.56,46.81,0.9999
12:58:58.771,1788775138.771,468.28,46.76,0.9999
12:58:58.851,1788775138.851,468.28,46.72,0.9999
12:58:58.931,1788775138.931,467.56,46.72,0.9999
12:58:59.011,1788775139.011,468.76,46.56,0.9999
12:58:59.091,1788775139.091,467.8,46.56,0.9999
