iso,t_s,vDcInst,set_freq,iq_shed
17:27:32.454,1788791252.454,491.01,17.66,0.9999
17:27:32.534,1788791252.534,490.28,17.66,0.9999
17:27:32.614,1788791252.614,491.49,17.66,0.9999
17:27:32.694,1788791252.694,491.49,17.66,0.9999
17:27:32.774,1788791252.774,491.49,17.66,0.9999
17:27:32.854,1788791252.854,490.04,17.86,0.9999
17:27:32.934,1788791252.934,489.31,17.86,0.9999
17:27:33.014,1788791253.014,490.52,17.86,0.9999
17:27:33.094,1788791253.094,490.52,17.86,0.9999
17:27:33.174,1788791253.174,491.25,17.86,0.9999
17:27:33.254,1788791253.254,491.01,17.86,0.9999
17:27:33.334,1788791253.334,490.76,17.86,0.9999
17:27:33.414,1788791253.414,489.8,17.86,0.9999
17:27:33.494,1788791253.494,490.04,17.86,0.9999
17:27:33.574,1788791253.574,490.52,17.86,0.9999
17:27:33.654,1788791253.654,490.04,18.06,0.9999
17:27:33.734,1788791253.734,490.76,18.06,0.9999
17:27:33.814,1788791253.814,490.28,18.06,0.9999
17:27:33.894,1788791253.894,490.52,18.06,0.9999
17:27:33.974,1788791253.974,489.31,18.06,0.9999
17:27:34.054,1788791254.054,489.31,18.06,0.9999
17:27:34.134,1788791254.134,489.56,18.06,0.9999
17:27:34.214,1788791254.214,489.07,18.06,0.9999
17:27:34.294,1788791254.294,489.8,18.06,0.9999
17:27:34.374,1788791254.374,490.04,18.06,0.9999
17:27:34.454,1788791254.454,490.52,17.86,0.9999
17:27:34.534,1788791254.534,491.49,17.86,0.9999
17:27:34.614,1788791254.614,490.52,17.86,0.9999
17:27:34.694,1788791254.694,489.8,17.86,0.9999
17:27:34.774,1788791254.774,489.56,17.86,0.9999
17:27:34.854,1788791254.854,490.52,17.86,0.9999
17:27:34.934,1788791254.934,490.52,17.86,0.9999
17:27:35.014,1788791255.014,491.25,17.86,0.9999
17:27:35.094,1788791255.094,490.76,17.86,0.9999
17:27:35.174,1788791255.174,490.52,17.86,0.9999
17:27:35.254,1788791255.254,489.8,18.06,0.9999
17:27:35.334,1788791255.334,488.59,18.06,0.9999
17:27:35.414,1788791255.414,490.04,18.06,0.9999
17:27:35.494,1788791255.494,489.31,18.06,0.9999
17:27:35.574,1788791255.574,490.04,18.06,0.9999
17:27:35.654,1788791255.654,490.52,18.06,0.9999
17:27:35.734,1788791255.734,491.01,18.06,0.9999
17:27:35.814,1788791255.814,490.04,18.06,0.9999
17:27:35.894,1788791255.894,489.56,18.06,0.9999
17:27:35.974,1788791255.974,489.31,18.06,0.9999
17:27:36.054,1788791256.054,489.31,18.26,0.9999
17:27:36.134,1788791256.134,488.59,18.26,0.9999
17:27:36.214,1788791256.214,488.35,18.26,0.9999
17:27:36.294,1788791256.294,489.07,18.26,0.9999
17:27:36.374,1788791256.374,489.07,18.26,0.9999
17:27:36.454,1788791256.454,489.8,18.26,0.9999
17:27:36.534,1788791256.534,489.31,18.26,0.9999
17:27:36.614,1788791256.614,489.56,18.26,0.9999
17:27:36.694,1788791256.694,489.07,18.26,0.9999
17:27:36.774,1788791256.774,488.83,18.26,0.9999
17:27:36.854,1788791256.854,488.59,18.46,0.9999
17:27:36.934,1788791256.934,486.9,18.46,0.9999
17:27:37.014,1788791257.014,487.62,18.46,0.9999
17:27:37.094,1788791257.094,487.62,18.46,0.9999
17:27:37.174,1788791257.174,487.86,18.46,0.9999
17:27:37.254,1788791257.254,487.62,18.46,0.9999
17:27:37.334,1788791257.334,488.35,18.46,0.9999
17:27:37.414,1788791257.414,487.86,18.46,0.9999
17:27:37.494,1788791257.494,488.59,18.46,0.9999
17:27:37.574,1788791257.574,488.1,18.46,0.9999
17:27:37.654,1788791257.654,488.83,18.46,0.9999
17:27:37.734,1788791257.734,489.56,18.26,0.9999
17:27:37.814,1788791257.814,489.8,18.26,0.9999
17:27:37.894,1788791257.894,489.31,18.26,0.9999
17:27:37.974,1788791257.974,489.31,18.26,0.9999
17:27:38.054,1788791258.054,489.07,18.26,0.9999
17:27:38.134,1788791258.134,488.83,18.26,0.9999
17:27:38.214,1788791258.214,488.1,18.26,0.9999
17:27:38.294,1788791258.294,488.35,18.26,0.9999
17:27:38.374,1788791258.374,489.07,18.26,0.9999
17:27:38.454,1788791258.454,488.35,18.26,0.9999
17:27:38.534,1788791258.534,490.04,18.06,0.9999
17:27:38.614,1788791258.614,490.04,18.06,0.9999
17:27:38.694,1788791258.694,490.76,18.06,0.9999
17:27:38.774,1788791258.774,490.04,18.06,0.9999
17:27:38.854,1788791258.854,490.04,18.06,0.9999
17:27:38.934,1788791258.934,489.31,18.06,0.9999
17:27:39.014,1788791259.014,489.07,18.06,0.9999
17:27:39.094,1788791259.094,489.8,18.06,0.9999
17:27:39.174,1788791259.174,489.31,18.06,0.9999
17:27:39.254,1788791259.254,489.8,18.06,0.9999
17:27:39.334,1788791259.334,490.52,17.86,0.9999
17:27:39.414,1788791259.414,491.49,17.86,0.9999
17:27:39.494,1788791259.494,490.76,17.86,0.9999
17:27:39.574,1788791259.574,490.28,17.86,0.9999
17:27:39.654,1788791259.654,489.56,17.86,0.9999
17:27:39.734,1788791259.734,489.8,17.86,0.9999
17:27:39.814,1788791259.814,490.76,17.86,0.9999
17:27:39.894,1788791259.894,490.28,17.86,0.9999
17:27:39.974,1788791259.974,491.01,17.86,0.9999
17:27:40.054,1788791260.054,490.52,17.86,0.9999
17:27:40.134,1788791260.134,490.76,17.66,0.9999
17:27:40.214,1788791260.214,490.52,17.66,0.9999
17:27:40.294,1788791260.294,490.28,17.66,0.9999
17:27:40.374,1788791260.374,491.49,17.66,0.9999
17:27:40.454,1788791260.454,491.49,17.66,0.9999
17:27:40.534,1788791260.534,491.73,17.66,0.9999
17:27:40.614,1788791260.614,490.76,17.66,0.9999
17:27:40.694,1788791260.694,490.04,17.66,0.9999
17:27:40.774,1788791260.774,491.25,17.66,0.9999
17:27:40.854,1788791260.854,491.25,17.66,0.9999
17:27:40.934,1788791260.934,491.25,17.86,0.9999
17:27:41.014,1788791261.014,490.04,17.86,0.9999
17:27:41.094,1788791261.094,490.04,17.86,0.9999
17:27:41.174,1788791261.174,490.04,17.86,0.9999
17:27:41.254,1788791261.254,490.04,17.86,0.9999
17:27:41.334,1788791261.334,490.76,17.86,0.9999
17:27:41.414,1788791261.414,490.76,17.86,0.9999
17:27:41.494,1788791261.494,490.76,17.86,0.9999
17:27:41.574,1788791261.574,490.28,17.86,0.9999
17:27:41.654,1788791261.654,489.8,17.86,0.9999
