iso,t_s,vDcInst,set_freq,iq_shed
07:11:57.309,1788754317.309,508.17,19.7,1.0
07:11:57.389,1788754317.389,509.38,19.7,1.0
07:11:57.469,1788754317.469,508.41,19.9,1.0
07:11:57.549,1788754317.549,507.93,19.9,1.0
07:11:57.629,1788754317.629,507.69,19.9,1.0
07:11:57.709,1788754317.709,507.2,19.9,1.0
07:11:57.789,1788754317.789,507.45,19.9,1.0
07:11:57.869,1788754317.869,508.41,19.9,1.0
07:11:57.949,1788754317.949,508.41,19.9,1.0
07:11:58.029,1788754318.029,507.93,19.9,1.0
07:11:58.109,1788754318.109,506.72,19.9,1.0
07:11:58.189,1788754318.189,507.2,19.9,1.0
07:11:58.269,1788754318.269,508.65,19.7,1.0
07:11:58.349,1788754318.349,509.38,19.7,1.0
07:11:58.429,1788754318.429,508.9,19.7,1.0
07:11:58.509,1788754318.509,508.65,19.7,1.0
07:11:58.589,1788754318.589,508.65,19.7,1.0
07:11:58.669,1788754318.669,507.93,19.7,1.0
07:11:58.749,1788754318.749,508.41,19.7,1.0
07:11:58.829,1788754318.829,509.14,19.7,1.0
07:11:58.909,1788754318.909,509.14,19.7,1.0
07:11:58.989,1788754318.989,508.65,19.7,1.0
07:11:59.069,1788754319.069,507.45,19.9,1.0
07:11:59.149,1788754319.149,507.45,19.9,1.0
07:11:59.229,1788754319.229,507.2,19.9,1.0
07:11:59.309,1788754319.309,507.93,19.9,1.0
07:11:59.389,1788754319.389,508.41,19.9,1.0
07:11:59.469,1788754319.469,507.69,19.9,1.0
07:11:59.549,1788754319.549,507.93,19.9,1.0
07:11:59.629,1788754319.629,506.72,19.9,1.0
07:11:59.709,1788754319.709,507.2,19.9,1.0
07:11:59.789,1788754319.789,508.41,19.9,1.0
07:11:59.869,1788754319.869,508.41,19.7,1.0
07:11:59.949,1788754319.949,509.38,19.7,1.0
07:12:00.029,1788754320.029,507.45,19.7,1.0
07:12:00.109,1788754320.109,508.17,19.7,1.0
07:12:00.189,1788754320.189,508.41,19.7,1.0
07:12:00.269,1788754320.269,508.17,19.7,1.0
07:12:00.349,1788754320.349,509.14,19.7,1.0
07:12:00.429,1788754320.429,508.9,19.7,1.0
07:12:00.509,1788754320.509,508.65,19.7,1.0
07:12:00.589,1788754320.589,507.45,19.7,1.0
07:12:00.669,1788754320.669,508.41,19.5,1.0
07:12:00.749,1788754320.749,509.14,19.5,1.0
07:12:00.829,1788754320.829,509.38,19.5,1.0
07:12:00.909,1788754320.909,509.38,19.5,1.0
07:12:00.989,1788754320.989,509.62,19.5,1.0
