iso,t_s,vDcInst,set_freq,iq_shed
06:26:36.161,1788751596.161,518.57,5.0,0.9999
06:26:36.241,1788751596.241,518.57,5.0,0.9999
06:26:36.321,1788751596.321,518.81,5.0,0.9999
06:26:36.401,1788751596.401,518.81,5.0,0.9999
06:26:36.481,1788751596.481,518.57,5.0,0.9999
06:26:36.561,1788751596.561,518.57,5.0,0.9999
06:26:36.641,1788751596.641,518.81,5.0,0.9999
06:26:36.721,1788751596.721,518.57,5.0,0.9999
06:26:36.801,1788751596.801,518.57,5.0,0.9999
06:26:36.881,1788751596.881,518.57,5.0,0.9999
06:26:36.961,1788751596.961,518.81,5.0,0.9999
06:26:37.041,1788751597.041,518.57,5.0,0.9999
06:26:37.121,1788751597.121,518.57,5.0,0.9999
06:26:37.201,1788751597.201,518.81,5.0,0.9999
06:26:37.281,1788751597.281,518.81,5.0,0.9999
06:26:37.361,1788751597.361,518.57,5.0,0.9999
06:26:37.441,1788751597.441,518.57,5.0,0.9999
06:26:37.521,1788751597.521,518.32,5.0,0.9999
06:26:37.601,1788751597.601,518.57,5.0,0.9999
06:26:37.681,1788751597.681,518.57,5.0,0.9999
06:26:37.761,1788751597.761,518.57,5.0,0.9999
06:26:37.841,1788751597.841,518.81,5.0,0.9999
06:26:37.921,1788751597.921,518.57,5.0,0.9999
06:26:38.001,1788751598.001,518.81,5.0,0.9999
06:26:38.081,1788751598.081,518.57,5.0,0.9999
06:26:38.161,1788751598.161,518.57,5.0,0.9999
06:26:38.241,1788751598.241,518.57,5.0,0.9999
06:26:38.321,1788751598.321,518.81,5.0,0.9999
06:26:38.401,1788751598.401,518.81,5.0,0.9999
06:26:38.481,1788751598.481,518.57,5.0,0.9999
06:26:38.561,1788751598.561,518.57,5.0,0.9999
06:26:38.641,1788751598.641,518.57,5.0,0.9999
06:26:38.721,1788751598.721,518.81,5.0,0.9999
06:26:38.801,1788751598.801,518.57,5.0,0.9999
06:26:38.881,1788751598.881,518.57,5.0,0.9999
06:26:38.961,1788751598.961,518.57,5.0,0.9999
06:26:39.041,1788751599.041,518.57,5.0,0.9999
06:26:39.121,1788751599.121,518.57,5.0,0.9999
06:26:39.201,1788751599.201,518.57,5.0,0.9999
06:26:39.281,1788751599.281,518.57,5.0,0.9999
06:26:39.361,1788751599.361,518.57,5.0,0.9999
06:26:39.441,1788751599.441,518.57,5.0,0.9999
06:26:39.521,1788751599.521,518.57,5.0,0.9999
06:26:39.601,1788751599.601,518.57,5.0,0.9999
06:26:39.681,1788751599.681,518.57,5.0,0.9999
06:26:39.761,1788751599.761,518.57,5.0,0.9999
06:26:39.841,1788751599.841,518.57,5.0,0.9999
06:26:39.921,1788751599.921,518.57,5.0,0.9999
06:26:40.001,1788751600.001,518.57,5.0,0.9999
06:26:40.081,1788751600.081,518.57,5.0,0.9999
06:26:40.161,1788751600.161,518.57,5.0,0.9999
06:26:40.241,1788751600.241,518.57,5.0,0.9999
06:26:40.321,1788751600.321,518.57,5.0,0.9999
06:26:40.401,1788751600.401,518.57,5.0,0.9999
06:26:40.481,1788751600.481,518.57,5.0,0.9999
06:26:40.561,1788751600.561,518.57,5.0,0.9999
06:26:40.641,1788751600.641,518.57,5.0,0.9999
06:26:40.721,1788751600.721,518.57,5.0,0.9999
06:26:40.801,1788751600.801,518.57,5.0,0.9999
06:26:40.881,1788751600.881,518.81,5.0,0.9999
06:26:40.961,1788751600.961,518.57,5.0,0.9999
06:26:41.041,1788751601.041,518.57,5.0,0.9999
06:26:41.121,1788751601.121,518.57,5.0,0.9999
06:26:41.201,1788751601.201,518.57,5.0,0.9999
06:26:41.281,1788751601.281,518.57,5.0,0.9999
06:26:41.361,1788751601.361,518.57,5.0,0.9999
06:26:41.441,1788751601.441,518.57,5.0,0.9999
06:26:41.521,1788751601.521,518.57,5.0,0.9999
06:26:41.601,1788751601.601,518.81,5.0,0.9999
06:26:41.681,1788751601.681,518.57,5.0,0.9999
06:26:41.761,1788751601.761,518.57,5.0,0.9999
06:26:41.841,1788751601.841,518.57,5.0,0.9999
06:26:41.921,1788751601.921,518.57,5.0,0.9999
06:26:42.001,1788751602.001,518.57,5.0,0.9999
06:26:42.081,1788751602.081,518.57,5.0,0.9999
06:26:42.161,1788751602.161,518.57,5.0,0.9999
06:26:42.241,1788751602.241,518.57,5.0,0.9999
06:26:42.321,1788751602.321,518.57,5.0,0.9999
06:26:42.401,1788751602.401,518.57,5.0,0.9999
06:26:42.481,1788751602.481,518.57,5.0,0.9999
06:26:42.561,1788751602.561,518.32,5.0,0.9999
06:26:42.641,1788751602.641,518.57,5.0,0.9999
06:26:42.721,1788751602.721,518.57,5.0,0.9999
06:26:42.801,1788751602.801,518.57,5.0,0.9999
06:26:42.881,1788751602.881,518.57,5.0,0.9999
06:26:42.961,1788751602.961,518.57,5.0,0.9999
06:26:43.041,1788751603.041,518.57,5.0,0.9999
06:26:43.121,1788751603.121,518.57,5.0,0.9999
06:26:43.201,1788751603.201,518.57,5.0,0.9999
06:26:43.281,1788751603.281,518.57,5.0,0.9999
06:26:43.361,1788751603.361,518.57,5.0,0.9999
06:26:43.441,1788751603.441,518.57,5.0,0.9999
06:26:43.521,1788751603.521,518.57,5.0,0.9999
06:26:43.601,1788751603.601,518.57,5.0,0.9999
06:26:43.681,1788751603.681,518.57,5.0,0.9999
06:26:43.761,1788751603.761,518.57,5.0,0.9999
06:26:43.841,1788751603.841,518.57,5.0,0.9999
06:26:43.921,1788751603.921,518.57,5.0,0.9999
06:26:44.001,1788751604.001,518.57,5.0,0.9999
06:26:44.081,1788751604.081,518.57,5.0,0.9999
06:26:44.161,1788751604.161,518.57,5.0,0.9999
06:26:44.241,1788751604.241,518.57,5.0,0.9999
06:26:44.321,1788751604.321,518.57,5.0,0.9999
06:26:44.401,1788751604.401,518.57,5.0,0.9999
06:26:44.481,1788751604.481,518.57,5.0,0.9999
06:26:44.561,1788751604.561,518.57,5.0,0.9999
06:26:44.641,1788751604.641,518.57,5.0,0.9999
06:26:44.721,1788751604.721,518.57,5.0,0.9999
06:26:44.801,1788751604.801,518.32,5.0,0.9999
06:26:44.881,1788751604.881,518.57,5.0,0.9999
06:26:44.961,1788751604.961,518.57,5.0,0.9999
06:26:45.041,1788751605.041,518.57,5.0,0.9999
06:26:45.121,1788751605.121,518.57,5.0,0.9999
06:26:45.201,1788751605.201,518.57,5.0,0.9999
06:26:45.281,1788751605.281,518.57,5.0,0.9999
06:26:45.361,1788751605.361,518.57,5.0,0.9999
06:26:45.441,1788751605.441,518.32,5.0,0.9999
06:26:45.521,1788751605.521,518.57,5.0,0.9999
06:26:45.601,1788751605.601,518.57,5.0,0.9999
06:26:45.681,1788751605.681,518.57,5.0,0.9999
06:26:45.761,1788751605.761,518.57,5.0,0.9999
06:26:45.841,1788751605.841,518.57,5.0,0.9999
06:26:45.921,1788751605.921,518.57,5.0,0.9999
06:26:46.001,1788751606.001,518.57,5.0,0.9999
06:26:46.081,1788751606.081,518.57,5.0,0.9999
06:26:46.161,1788751606.161,518.57,5.0,0.9999
06:26:46.241,1788751606.241,518.08,5.0,0.9999
06:26:46.321,1788751606.321,518.57,5.0,0.9999
06:26:46.401,1788751606.401,518.57,5.0,0.9999
06:26:46.481,1788751606.481,518.57,5.0,0.9999
06:26:46.561,1788751606.561,518.57,5.0,0.9999
06:26:46.641,1788751606.641,518.57,5.0,0.9999
06:26:46.721,1788751606.721,518.57,5.0,0.9999
06:26:46.801,1788751606.801,518.57,5.0,0.9999
06:26:46.881,1788751606.881,518.57,5.0,0.9999
06:26:46.961,1788751606.961,518.57,5.0,0.9999
06:26:47.041,1788751607.041,518.32,5.0,0.9999
06:26:47.121,1788751607.121,518.57,5.0,0.9999
06:26:47.201,1788751607.201,518.57,5.0,0.9999
06:26:47.281,1788751607.281,518.57,5.0,0.9999
06:26:47.361,1788751607.361,518.32,5.0,0.9999
06:26:47.441,1788751607.441,518.57,5.0,0.9999
06:26:47.521,1788751607.521,518.32,5.0,0.9999
06:26:47.601,1788751607.601,518.32,5.0,0.9999
06:26:47.681,1788751607.681,518.57,5.0,0.9999
06:26:47.761,1788751607.761,518.32,5.0,0.9999
06:26:47.841,1788751607.841,518.57,5.0,0.9999
06:26:47.921,1788751607.921,518.32,5.0,0.9999
06:26:48.001,1788751608.001,518.32,5.0,0.9999
06:26:48.081,1788751608.081,518.32,5.0,0.9999
06:26:48.161,1788751608.161,518.57,5.0,0.9999
06:26:48.241,1788751608.241,518.32,5.0,0.9999
06:26:48.321,1788751608.321,518.32,5.0,0.9999
06:26:48.401,1788751608.401,518.32,5.0,0.9999
06:26:48.481,1788751608.481,518.32,5.0,0.9999
06:26:48.561,1788751608.561,518.32,5.0,0.9999
06:26:48.641,1788751608.641,518.32,5.0,0.9999
06:26:48.721,1788751608.721,518.32,5.0,0.9999
06:26:48.801,1788751608.801,518.32,5.0,0.9999
06:26:48.881,1788751608.881,518.32,5.0,0.9999
06:26:48.961,1788751608.961,518.32,5.0,0.9999
06:26:49.041,1788751609.041,518.08,5.0,0.9999
06:26:49.121,1788751609.121,518.32,5.0,0.9999
06:26:49.201,1788751609.201,518.32,5.0,0.9999
06:26:49.281,1788751609.281,518.32,5.0,0.9999
06:26:49.361,1788751609.361,518.32,5.0,0.9999
06:26:49.441,1788751609.441,518.32,5.0,0.9999
06:26:49.521,1788751609.521,518.32,5.0,0.9999
06:26:49.601,1788751609.601,518.32,5.0,0.9999
06:26:49.681,1788751609.681,518.32,5.0,0.9999
06:26:49.761,1788751609.761,518.32,5.0,0.9999
06:26:49.841,1788751609.841,518.32,5.0,0.9999
06:26:49.921,1788751609.921,518.32,5.0,0.9999
06:26:50.001,1788751610.001,518.32,5.0,0.9999
06:26:50.081,1788751610.081,518.08,5.0,0.9999
06:26:50.161,1788751610.161,518.32,5.0,0.9999
06:26:50.241,1788751610.241,518.08,5.0,0.9999
06:26:50.321,1788751610.321,518.32,5.0,0.9999
06:26:50.401,1788751610.401,518.32,5.0,0.9999
06:26:50.481,1788751610.481,518.08,5.0,0.9999
06:26:50.561,1788751610.561,518.08,5.0,0.9999
06:26:50.641,1788751610.641,518.08,5.0,0.9999
06:26:50.721,1788751610.721,518.32,5.0,0.9999
06:26:50.801,1788751610.801,518.08,5.0,0.9999
06:26:50.881,1788751610.881,518.32,5.0,0.9999
06:26:50.961,1788751610.961,518.08,5.0,0.9999
06:26:51.041,1788751611.041,518.08,5.0,0.9999
06:26:51.121,1788751611.121,518.08,5.0,0.9999
06:26:51.201,1788751611.201,518.08,5.0,0.9999
06:26:51.281,1788751611.281,518.08,5.0,0.9999
06:26:51.361,1788751611.361,518.08,5.0,0.9999
06:26:51.441,1788751611.441,518.08,5.0,0.9999
06:26:51.521,1788751611.521,518.08,5.0,0.9999
06:26:51.601,1788751611.601,518.08,5.0,0.9999
06:26:51.681,1788751611.681,518.08,5.0,0.9999
06:26:51.761,1788751611.761,518.08,5.0,0.9999
06:26:51.841,1788751611.841,518.08,5.0,0.9999
06:26:51.921,1788751611.921,518.08,5.0,0.9999
06:26:52.001,1788751612.001,518.08,5.0,0.9999
06:26:52.081,1788751612.081,518.08,5.0,0.9999
06:26:52.161,1788751612.161,518.08,5.0,0.9999
06:26:52.241,1788751612.241,518.08,5.0,0.9999
06:26:52.321,1788751612.321,518.08,5.0,0.9999
06:26:52.401,1788751612.401,518.08,5.0,0.9999
06:26:52.481,1788751612.481,517.84,5.0,0.9999
06:26:52.561,1788751612.561,517.84,5.0,0.9999
06:26:52.641,1788751612.641,518.08,5.0,0.9999
06:26:52.721,1788751612.721,518.08,5.0,0.9999
06:26:52.801,1788751612.801,517.84,5.0,0.9999
06:26:52.881,1788751612.881,518.08,5.0,0.9999
06:26:52.961,1788751612.961,517.84,5.0,0.9999
06:26:53.041,1788751613.041,517.84,5.0,0.9999
