iso,t_s,wm_hat_hz,iq,id
06:37:57.263,1788752277.264,0.0,0.0,0.0
06:37:57.264,1788752277.264,0.0,0.0,0.0
06:37:57.264,1788752277.264,0.0,0.0,0.0
06:37:57.264,1788752277.264,0.0,0.0,0.0
06:37:57.264,1788752277.265,0.0,0.0,0.0
06:37:57.264,1788752277.265,0.0,0.0,0.0
06:37:57.265,1788752277.265,0.0,0.0,0.0
06:37:57.265,1788752277.265,0.0,0.0,0.0
06:37:57.265,1788752277.265,0.0,0.0,0.0
06:37:57.265,1788752277.266,0.0,0.0,0.0
06:37:57.265,1788752277.266,0.0,0.0,0.0
06:37:57.266,1788752277.266,0.0,0.0,0.0
06:37:57.266,1788752277.266,0.0,0.0,0.0
06:37:57.266,1788752277.266,0.0,0.0,0.0
06:37:57.266,1788752277.267,0.0,0.0,0.0
06:37:57.266,1788752277.267,0.0,0.0,0.0
06:37:57.267,1788752277.267,0.0,0.0,0.0
06:37:57.267,1788752277.267,0.0,0.0,0.0
06:37:57.267,1788752277.267,0.0,0.0,0.0
06:37:57.267,1788752277.268,0.0,0.0,0.0
06:37:57.267,1788752277.268,0.0,0.0,0.0
06:37:57.268,1788752277.268,0.0,0.0,0.0
06:37:57.268,1788752277.268,0.0,0.0,0.0
06:37:57.268,1788752277.268,0.0,0.0,0.0
06:37:57.268,1788752277.269,0.0,0.0,0.0
06:37:57.268,1788752277.269,0.0,0.0,0.0
06:37:57.269,1788752277.269,0.0,0.0,0.0
06:37:57.269,1788752277.269,0.0,0.0,0.0
06:37:57.269,1788752277.269,0.0,0.0,0.0
06:37:57.269,1788752277.27,0.0,0.0,0.0
06:37:57.269,1788752277.27,0.0,0.0,0.0
06:37:57.270,1788752277.27,0.0,0.0,0.0
06:37:57.270,1788752277.27,0.0,0.0,0.0
06:37:57.270,1788752277.27,0.0,0.0,0.0
06:37:57.270,1788752277.271,0.0,0.0,0.0
06:37:57.270,1788752277.271,0.0,0.0,0.0
06:37:57.271,1788752277.271,0.0,0.0,0.0
06:37:57.271,1788752277.271,0.0,0.0,0.0
06:37:57.271,1788752277.271,0.0,0.0,0.0
06:37:57.271,1788752277.272,0.0,0.0,0.0
06:37:57.271,1788752277.272,0.0,0.0,0.0
06:37:57.272,1788752277.272,0.0,0.0,0.0
06:37:57.272,1788752277.272,0.0,0.0,0.0
06:37:57.272,1788752277.272,0.0,0.0,0.0
06:37:57.272,1788752277.273,0.0,0.0,0.0
06:37:57.272,1788752277.273,0.0,0.0,0.0
06:37:57.273,1788752277.273,0.0,0.0,0.0
06:37:57.273,1788752277.273,0.0,0.0,0.0
06:37:57.273,1788752277.273,0.0,0.0,0.0
06:37:57.273,1788752277.274,0.0,0.0,0.0
06:37:57.273,1788752277.274,0.0,0.0,0.0
06:37:57.274,1788752277.274,0.0,0.0,0.0
06:37:57.274,1788752277.274,0.0,0.0,0.0
06:37:57.274,1788752277.274,0.0,0.0,0.0
06:37:57.274,1788752277.275,0.0,0.0,0.0
06:37:57.274,1788752277.275,0.0,0.0,0.0
06:37:57.275,1788752277.275,0.0,0.0,0.0
06:37:57.275,1788752277.275,0.0,0.0,0.0
06:37:57.275,1788752277.275,0.0,0.0,0.0
06:37:57.275,1788752277.276,0.0,0.0,0.0
06:37:57.275,1788752277.276,0.0,0.0,0.0
06:37:57.276,1788752277.276,0.0,0.0,0.0
06:37:57.276,1788752277.276,0.0,0.0,0.0
06:37:57.276,1788752277.276,0.0,0.0,0.0
06:37:57.276,1788752277.277,0.0,0.0,0.0
06:37:57.276,1788752277.277,0.0,0.0,0.0
06:37:57.277,1788752277.277,0.0,0.0,0.0
06:37:57.277,1788752277.277,0.0,0.0,0.0
06:37:57.277,1788752277.277,0.0,0.0,0.0
06:37:57.277,1788752277.278,0.0,0.0,0.0
06:37:57.277,1788752277.278,0.0,0.0,0.0
06:37:57.278,1788752277.278,0.0,0.0,0.0
06:37:57.278,1788752277.278,0.0,0.0,0.0
06:37:57.278,1788752277.278,0.0,0.0,0.0
06:37:57.278,1788752277.279,0.0,0.0,0.0
06:37:57.278,1788752277.279,0.0,0.0,0.0
06:37:57.279,1788752277.279,0.0,0.0,0.0
06:37:57.279,1788752277.279,0.0,0.0,0.0
06:37:57.279,1788752277.279,0.0,0.0,0.0
06:37:57.279,1788752277.28,0.0,0.0,0.0
06:37:57.279,1788752277.28,0.0,0.0,0.0
