iso,t_s,vDcInst,set_freq,iq_shed
16:51:06.888,1788789066.888,484.48,28.26,0.9999
16:51:06.968,1788789066.968,485.69,28.26,0.9999
16:51:07.048,1788789067.048,486.17,28.26,0.9999
16:51:07.128,1788789067.128,485.93,28.26,0.9999
16:51:07.208,1788789067.208,485.2,28.26,0.9999
16:51:07.288,1788789067.288,485.93,28.26,0.9999
16:51:07.368,1788789067.368,485.69,28.26,0.9999
16:51:07.448,1788789067.448,485.2,28.26,0.9999
16:51:07.528,1788789067.528,485.2,28.26,0.9999
16:51:07.608,1788789067.608,484.72,28.26,0.9999
16:51:07.688,1788789067.688,487.62,28.06,0.9999
16:51:07.768,1788789067.768,486.65,28.06,0.9999
16:51:07.848,1788789067.848,487.14,28.06,0.9999
16:51:07.928,1788789067.928,487.62,28.06,0.9999
16:51:08.008,1788789068.008,487.86,28.06,0.9999
16:51:08.088,1788789068.088,487.62,28.06,0.9999
16:51:08.168,1788789068.168,486.9,28.06,0.9999
16:51:08.248,1788789068.248,487.14,28.06,0.9999
16:51:08.328,1788789068.328,488.1,28.06,0.9999
16:51:08.408,1788789068.408,487.38,28.06,0.9999
16:51:08.488,1788789068.488,488.59,27.86,0.9999
16:51:08.568,1788789068.568,489.56,27.86,0.9999
16:51:08.648,1788789068.648,489.31,27.86,0.9999
16:51:08.728,1788789068.728,490.76,27.86,0.9999
16:51:08.808,1788789068.808,489.31,27.86,0.9999
16:51:08.888,1788789068.888,490.04,27.86,0.9999
16:51:08.968,1788789068.968,490.52,27.86,0.9999
16:51:09.048,1788789069.048,492.21,27.86,0.9999
16:51:09.128,1788789069.128,490.52,27.86,0.9999
16:51:09.208,1788789069.208,491.01,27.86,0.9999
16:51:09.288,1788789069.288,491.49,27.66,0.9999
16:51:09.368,1788789069.368,493.42,27.66,0.9999
16:51:09.448,1788789069.448,492.46,27.66,0.9999
16:51:09.528,1788789069.528,493.18,27.66,0.9999
16:51:09.608,1788789069.608,494.15,27.66,0.9999
