iso,t_s,vDcInst,set_freq,iq_shed
08:00:37.251,1788757237.252,487.62,27.5,0.9983
08:00:37.331,1788757237.332,486.41,27.7,0.9987
08:00:37.411,1788757237.412,484.0,27.7,0.999
08:00:37.491,1788757237.492,482.06,27.9,0.9992
08:00:37.571,1788757237.572,477.95,28.1,0.9994
08:00:37.651,1788757237.652,477.23,28.3,0.9995
08:00:37.731,1788757237.732,472.15,28.5,0.9996
08:00:37.811,1788757237.812,464.41,28.5,0.9997
08:00:37.891,1788757237.892,445.8,28.7,0.9998
08:00:37.971,1788757237.972,402.28,28.9,0.8555
08:00:38.051,1788757238.052,332.9,28.7,0.4202
08:00:38.131,1788757238.132,304.37,28.5,0.2318
08:00:38.211,1788757238.212,307.03,28.5,0.217
08:00:38.291,1788757238.292,306.79,28.3,0.2232
08:00:38.371,1788757238.372,305.82,28.1,0.2257
08:00:38.451,1788757238.452,308.96,27.9,0.2307
08:00:38.531,1788757238.532,308.24,27.7,0.2364
08:00:38.611,1788757238.612,307.27,27.7,0.2368
08:00:38.691,1788757238.692,307.03,27.5,0.2345
08:00:38.771,1788757238.772,307.03,27.3,0.238
08:00:38.851,1788757238.852,305.09,27.1,0.2394
08:00:38.931,1788757238.932,305.58,27.1,0.2373
08:00:39.011,1788757239.012,306.54,26.9,0.2391
08:00:39.091,1788757239.092,306.06,26.7,0.241
08:00:39.171,1788757239.172,307.27,26.5,0.2355
08:00:39.251,1788757239.252,310.41,26.3,0.241
08:00:39.331,1788757239.332,309.69,26.3,0.2467
08:00:39.411,1788757239.412,306.06,26.1,0.2449
08:00:39.491,1788757239.492,307.75,25.9,0.2436
08:00:39.571,1788757239.572,311.38,25.7,0.2503
08:00:39.651,1788757239.652,317.18,25.5,0.2634
08:00:39.731,1788757239.732,325.4,25.5,0.2822
08:00:39.811,1788757239.812,337.25,25.3,0.3093
08:00:39.891,1788757239.892,355.86,25.1,0.3517
08:00:39.971,1788757239.972,415.09,24.9,0.4373
08:00:40.051,1788757240.052,498.98,24.7,0.5687
08:00:40.131,1788757240.132,504.3,24.7,0.6701
08:00:40.211,1788757240.212,503.82,24.9,0.7477
08:00:40.291,1788757240.292,503.82,25.1,0.807
08:00:40.371,1788757240.372,504.3,25.3,0.8524
08:00:40.451,1788757240.452,504.54,25.5,0.8871
08:00:40.531,1788757240.532,504.06,25.5,0.9136
08:00:40.611,1788757240.612,504.06,25.7,0.9339
08:00:40.691,1788757240.692,504.3,25.9,0.9495
08:00:40.771,1788757240.772,504.3,26.1,0.9613
08:00:40.851,1788757240.852,503.58,26.3,0.9704
08:00:40.931,1788757240.932,502.85,26.3,0.9774
08:00:41.011,1788757241.012,502.61,26.5,0.9827
08:00:41.091,1788757241.092,503.09,26.7,0.9867
08:00:41.171,1788757241.172,502.37,26.9,0.9898
08:00:41.251,1788757241.252,501.4,26.9,0.9922
08:00:41.331,1788757241.332,501.4,27.1,0.994
08:00:41.411,1788757241.412,501.4,27.3,0.9954
08:00:41.491,1788757241.492,500.68,27.5,0.9965
08:00:41.571,1788757241.572,499.95,27.7,0.9973
