iso,t_s,vDcInst,set_freq,iq_shed
09:44:32.832,1788763472.833,469.01,46.83,0.9999
09:44:32.912,1788763472.913,468.76,46.82,0.9999
09:44:32.992,1788763472.993,469.49,46.82,0.9999
09:44:33.072,1788763473.073,469.49,46.82,0.9999
09:44:33.152,1788763473.153,467.8,46.64,0.9999
09:44:33.232,1788763473.233,468.52,46.64,0.9999
09:44:33.312,1788763473.313,468.52,46.64,0.9999
09:44:33.392,1788763473.393,468.28,46.64,0.9999
09:44:33.472,1788763473.473,469.25,46.64,0.9999
09:44:33.552,1788763473.553,470.21,46.64,0.9999
09:44:33.632,1788763473.633,469.49,46.8,0.9999
09:44:33.712,1788763473.713,469.49,46.74,0.9999
09:44:33.792,1788763473.793,468.52,46.7,0.9999
09:44:33.872,1788763473.873,469.01,46.6,0.9999
09:44:33.952,1788763473.953,469.25,46.6,0.9999
09:44:34.032,1788763474.033,469.01,46.6,0.9999
09:44:34.112,1788763474.113,469.25,46.6,0.9999
09:44:34.192,1788763474.193,470.21,46.6,0.9999
09:44:34.272,1788763474.273,468.76,46.53,0.9999
09:44:34.352,1788763474.353,468.04,46.53,0.9999
09:44:34.432,1788763474.433,468.76,46.64,0.9999
09:44:34.512,1788763474.513,468.28,46.53,0.9999
09:44:34.592,1788763474.593,469.01,46.53,0.9999
09:44:34.672,1788763474.673,468.76,46.53,0.9999
09:44:34.752,1788763474.753,468.52,46.53,0.9999
09:44:34.832,1788763474.833,468.28,46.53,0.9999
09:44:34.912,1788763474.913,469.01,46.53,0.9999
09:44:34.992,1788763474.993,468.28,46.53,0.9999
09:44:35.072,1788763475.073,469.01,46.53,0.9999
09:44:35.152,1788763475.153,469.25,46.53,0.9999
09:44:35.232,1788763475.233,468.28,46.73,0.9999
09:44:35.312,1788763475.313,470.94,46.73,0.9999
09:44:35.392,1788763475.393,468.28,46.73,0.9999
09:44:35.472,1788763475.473,467.8,46.73,0.9999
09:44:35.552,1788763475.553,469.25,46.73,0.9999
09:44:35.632,1788763475.633,469.01,46.73,0.9999
09:44:35.712,1788763475.713,468.76,46.73,0.9999
09:44:35.792,1788763475.793,469.97,46.71,0.9999
09:44:35.872,1788763475.873,469.97,46.71,0.9999
09:44:35.952,1788763475.953,469.01,46.71,0.9999
09:44:36.032,1788763476.033,468.28,46.91,0.9999
09:44:36.112,1788763476.113,467.56,46.74,0.9999
09:44:36.192,1788763476.193,468.76,46.74,0.9999
