iso,t_s,vDcInst,set_freq,iq_shed
07:02:04.165,1788753724.165,527.03,10.29,1.0
07:02:04.245,1788753724.245,526.06,10.29,1.0
07:02:04.325,1788753724.325,526.79,10.29,1.0
07:02:04.405,1788753724.405,528.0,10.29,1.0
07:02:04.485,1788753724.485,526.3,10.29,1.0
07:02:04.565,1788753724.565,526.3,10.29,1.0
07:02:04.645,1788753724.645,526.79,10.29,1.0
07:02:04.725,1788753724.725,526.06,10.49,1.0
07:02:04.805,1788753724.805,527.03,10.49,1.0
07:02:04.885,1788753724.885,527.51,10.49,1.0
07:02:04.965,1788753724.965,526.3,10.49,1.0
07:02:05.045,1788753725.045,526.06,10.49,1.0
07:02:05.125,1788753725.125,526.79,10.49,1.0
07:02:05.205,1788753725.205,525.82,10.49,1.0
07:02:05.285,1788753725.285,526.79,10.49,1.0
07:02:05.365,1788753725.365,527.51,10.49,1.0
07:02:05.445,1788753725.445,526.79,10.49,1.0
07:02:05.525,1788753725.525,526.06,10.69,1.0
07:02:05.605,1788753725.605,526.54,10.69,1.0
07:02:05.685,1788753725.685,526.06,10.69,1.0
07:02:05.765,1788753725.765,526.06,10.69,1.0
07:02:05.845,1788753725.845,527.27,10.69,1.0
07:02:05.925,1788753725.925,527.75,10.69,1.0
07:02:06.005,1788753726.005,526.3,10.69,1.0
07:02:06.085,1788753726.085,526.06,10.69,1.0
07:02:06.165,1788753726.165,526.79,10.69,1.0
07:02:06.245,1788753726.245,526.3,10.69,1.0
07:02:06.325,1788753726.325,526.54,10.89,1.0
07:02:06.405,1788753726.405,527.51,10.89,1.0
07:02:06.485,1788753726.485,528.24,10.89,1.0
07:02:06.565,1788753726.565,526.54,10.89,1.0
07:02:06.645,1788753726.645,526.3,10.89,1.0
07:02:06.725,1788753726.725,527.03,10.89,1.0
07:02:06.805,1788753726.805,527.03,10.89,1.0
07:02:06.885,1788753726.885,526.54,10.89,1.0
07:02:06.965,1788753726.965,527.51,10.89,1.0
07:02:07.045,1788753727.045,528.24,10.89,1.0
07:02:07.125,1788753727.125,528.48,10.69,1.0
07:02:07.205,1788753727.205,527.27,10.69,1.0
07:02:07.285,1788753727.285,527.03,10.69,1.0
07:02:07.365,1788753727.365,527.51,10.69,1.0
07:02:07.445,1788753727.445,527.27,10.69,1.0
07:02:07.525,1788753727.525,527.75,10.69,1.0
07:02:07.605,1788753727.605,528.72,10.69,1.0
07:02:07.685,1788753727.685,528.96,10.69,1.0
07:02:07.765,1788753727.765,527.27,10.69,1.0
07:02:07.845,1788753727.845,527.51,10.69,1.0
07:02:07.925,1788753727.925,528.0,10.49,1.0
07:02:08.005,1788753728.005,528.0,10.49,1.0
07:02:08.085,1788753728.085,528.48,10.49,1.0
07:02:08.165,1788753728.165,529.45,10.49,1.0
07:02:08.245,1788753728.245,528.48,10.49,1.0
07:02:08.325,1788753728.325,528.0,10.49,1.0
07:02:08.405,1788753728.405,528.48,10.49,1.0
07:02:08.485,1788753728.485,528.0,10.49,1.0
07:02:08.565,1788753728.565,528.72,10.49,1.0
07:02:08.645,1788753728.645,529.69,10.49,1.0
07:02:08.725,1788753728.725,529.2,10.49,1.0
07:02:08.805,1788753728.805,528.48,10.29,1.0
07:02:08.885,1788753728.885,528.96,10.29,1.0
07:02:08.965,1788753728.965,528.72,10.29,1.0
07:02:09.045,1788753729.045,529.45,10.29,1.0
07:02:09.125,1788753729.125,530.17,10.29,1.0
07:02:09.205,1788753729.205,528.96,10.29,1.0
07:02:09.285,1788753729.285,528.72,10.29,1.0
07:02:09.365,1788753729.365,529.45,10.29,1.0
07:02:09.445,1788753729.445,528.72,10.29,1.0
07:02:09.525,1788753729.525,529.93,10.29,1.0
07:02:09.605,1788753729.605,531.14,10.09,1.0
07:02:09.685,1788753729.685,529.45,10.09,1.0
07:02:09.765,1788753729.765,529.93,10.09,1.0
07:02:09.845,1788753729.845,529.45,10.09,1.0
07:02:09.925,1788753729.925,530.17,10.09,1.0
07:02:10.005,1788753730.005,531.14,10.09,1.0
07:02:10.085,1788753730.085,529.93,10.09,1.0
07:02:10.165,1788753730.165,529.93,10.09,1.0
07:02:10.245,1788753730.245,530.17,10.09,1.0
07:02:10.325,1788753730.325,530.17,10.09,1.0
07:02:10.405,1788753730.405,531.62,9.89,1.0
07:02:10.485,1788753730.485,530.17,9.89,1.0
07:02:10.565,1788753730.565,530.65,9.89,1.0
07:02:10.645,1788753730.645,530.65,9.89,1.0
07:02:10.725,1788753730.725,531.14,9.89,1.0
07:02:10.805,1788753730.805,532.1,9.89,1.0
07:02:10.885,1788753730.885,530.65,10.09,1.0
07:02:10.965,1788753730.965,530.9,10.09,1.0
07:02:11.045,1788753731.045,530.65,10.09,1.0
07:02:11.125,1788753731.125,531.14,10.09,1.0
07:02:11.205,1788753731.205,532.35,10.09,1.0
07:02:11.285,1788753731.285,531.14,10.09,1.0
07:02:11.365,1788753731.365,531.14,10.09,1.0
07:02:11.445,1788753731.445,531.62,10.09,1.0
07:02:11.525,1788753731.525,531.38,10.09,1.0
07:02:11.605,1788753731.605,532.59,10.09,1.0
07:02:11.685,1788753731.685,531.86,9.89,1.0
07:02:11.765,1788753731.765,531.62,9.89,1.0
07:02:11.845,1788753731.845,532.35,9.89,1.0
07:02:11.925,1788753731.925,532.1,9.89,1.0
07:02:12.005,1788753732.005,533.07,9.89,1.0
07:02:12.085,1788753732.085,531.86,9.89,1.0
07:02:12.165,1788753732.165,532.35,10.09,1.0
07:02:12.245,1788753732.245,531.86,10.09,1.0
07:02:12.325,1788753732.325,532.35,10.09,1.0
07:02:12.405,1788753732.405,533.56,10.09,1.0
07:02:12.485,1788753732.485,532.35,10.09,1.0
07:02:12.565,1788753732.565,532.35,10.09,1.0
07:02:12.645,1788753732.645,532.83,10.09,1.0
07:02:12.725,1788753732.725,532.83,10.09,1.0
07:02:12.805,1788753732.805,533.8,10.09,1.0
07:02:12.885,1788753732.885,532.83,10.09,1.0
07:02:12.965,1788753732.965,532.59,10.09,1.0
07:02:13.045,1788753733.045,533.31,9.89,1.0
07:02:13.125,1788753733.125,533.07,9.89,1.0
07:02:13.205,1788753733.205,534.28,9.89,1.0
07:02:13.285,1788753733.285,533.56,9.89,1.0
07:02:13.365,1788753733.365,533.07,9.89,1.0
07:02:13.445,1788753733.445,533.31,9.89,1.0
07:02:13.525,1788753733.525,533.56,10.09,1.0
07:02:13.605,1788753733.605,534.52,10.09,1.0
07:02:13.685,1788753733.685,533.56,10.09,1.0
07:02:13.765,1788753733.765,533.56,10.09,1.0
07:02:13.845,1788753733.845,534.04,10.09,1.0
07:02:13.925,1788753733.925,533.56,10.09,1.0
07:02:14.005,1788753734.005,535.01,10.09,1.0
07:02:14.085,1788753734.085,534.28,10.09,1.0
07:02:14.165,1788753734.165,533.8,10.09,1.0
07:02:14.245,1788753734.245,534.28,10.09,1.0
07:02:14.325,1788753734.325,534.04,9.89,1.0
07:02:14.405,1788753734.405,535.49,9.89,1.0
07:02:14.485,1788753734.485,535.01,9.89,1.0
