iso,t_s,vDcInst,set_freq,iq_shed
07:04:26.041,1788753866.042,506.96,21.9,1.0
07:04:26.121,1788753866.122,507.93,21.9,1.0
07:04:26.201,1788753866.202,508.65,21.7,1.0
07:04:26.281,1788753866.282,508.9,21.7,1.0
07:04:26.361,1788753866.362,507.69,21.7,1.0
07:04:26.441,1788753866.442,509.38,21.7,1.0
07:04:26.521,1788753866.522,508.41,21.7,1.0
07:04:26.601,1788753866.602,508.65,21.7,1.0
07:04:26.681,1788753866.682,507.69,21.7,1.0
07:04:26.761,1788753866.762,508.9,21.7,1.0
07:04:26.841,1788753866.842,508.41,21.7,1.0
07:04:26.921,1788753866.922,508.41,21.7,1.0
07:04:27.001,1788753867.002,506.72,21.9,1.0
07:04:27.081,1788753867.082,507.45,21.9,1.0
07:04:27.161,1788753867.162,507.69,21.9,1.0
07:04:27.241,1788753867.242,506.72,21.9,1.0
07:04:27.321,1788753867.322,506.96,21.9,1.0
07:04:27.401,1788753867.402,507.45,21.9,1.0
07:04:27.481,1788753867.482,507.45,21.9,1.0
07:04:27.561,1788753867.562,506.96,21.9,1.0
07:04:27.641,1788753867.642,506.72,21.9,1.0
07:04:27.721,1788753867.722,506.48,21.9,1.0
07:04:27.801,1788753867.802,508.9,21.7,1.0
07:04:27.881,1788753867.882,507.93,21.7,1.0
07:04:27.961,1788753867.962,507.93,21.7,1.0
07:04:28.041,1788753868.042,508.17,21.7,1.0
07:04:28.121,1788753868.122,508.65,21.7,1.0
07:04:28.201,1788753868.202,506.96,21.7,1.0
07:04:28.281,1788753868.282,508.41,21.7,1.0
07:04:28.361,1788753868.362,507.93,21.7,1.0
07:04:28.441,1788753868.442,508.17,21.7,1.0
07:04:28.521,1788753868.522,506.72,21.7,1.0
07:04:28.601,1788753868.602,507.69,21.9,1.0
07:04:28.681,1788753868.682,506.24,21.9,1.0
07:04:28.761,1788753868.762,506.96,21.9,1.0
07:04:28.841,1788753868.842,505.75,21.9,1.0
07:04:28.921,1788753868.922,507.45,21.9,1.0
07:04:29.001,1788753869.002,506.72,21.9,1.0
07:04:29.081,1788753869.082,506.96,21.9,1.0
07:04:29.161,1788753869.162,505.51,21.9,1.0
07:04:29.241,1788753869.242,507.2,21.9,1.0
07:04:29.321,1788753869.322,506.24,21.9,1.0
07:04:29.401,1788753869.402,506.96,21.7,1.0
07:04:29.481,1788753869.482,506.96,21.7,1.0
07:04:29.561,1788753869.562,508.41,21.7,1.0
07:04:29.641,1788753869.642,507.93,21.7,1.0
07:04:29.721,1788753869.722,507.2,21.7,1.0
07:04:29.801,1788753869.802,506.48,21.7,1.0
07:04:29.881,1788753869.882,507.45,21.7,1.0
07:04:29.961,1788753869.962,507.69,21.7,1.0
07:04:30.041,1788753870.042,506.72,21.7,1.0
07:04:30.121,1788753870.122,507.45,21.7,1.0
07:04:30.201,1788753870.202,506.72,21.9,1.0
07:04:30.281,1788753870.282,506.0,21.9,1.0
07:04:30.361,1788753870.362,505.51,21.9,1.0
07:04:30.441,1788753870.442,506.24,21.9,1.0
07:04:30.521,1788753870.522,505.51,21.9,1.0
07:04:30.601,1788753870.602,506.0,21.9,1.0
07:04:30.681,1788753870.682,505.27,21.9,1.0
07:04:30.761,1788753870.762,506.0,21.9,1.0
07:04:30.841,1788753870.842,505.51,21.9,1.0
07:04:30.921,1788753870.922,506.48,21.9,1.0
07:04:31.001,1788753871.002,505.51,21.7,1.0
07:04:31.081,1788753871.082,507.45,21.7,1.0
07:04:31.161,1788753871.162,506.24,21.7,1.0
07:04:31.241,1788753871.242,507.69,21.7,1.0
07:04:31.321,1788753871.322,505.75,21.7,1.0
07:04:31.401,1788753871.402,507.69,21.7,1.0
07:04:31.481,1788753871.482,506.72,21.7,1.0
07:04:31.561,1788753871.562,507.2,21.7,1.0
07:04:31.641,1788753871.642,506.0,21.7,1.0
07:04:31.721,1788753871.722,507.69,21.7,1.0
07:04:31.801,1788753871.802,506.96,21.5,1.0
07:04:31.881,1788753871.882,508.41,21.5,1.0
07:04:31.961,1788753871.962,507.45,21.5,1.0
07:04:32.041,1788753872.042,507.45,21.5,1.0
07:04:32.121,1788753872.122,508.17,21.5,1.0
07:04:32.201,1788753872.202,506.96,21.5,1.0
07:04:32.281,1788753872.282,508.9,21.5,1.0
07:04:32.361,1788753872.362,507.93,21.5,1.0
07:04:32.441,1788753872.442,507.69,21.5,1.0
07:04:32.521,1788753872.522,507.45,21.5,1.0
07:04:32.601,1788753872.602,507.93,21.3,1.0
07:04:32.681,1788753872.682,509.62,21.3,1.0
07:04:32.761,1788753872.762,508.41,21.3,1.0
07:04:32.841,1788753872.842,509.86,21.3,1.0
07:04:32.921,1788753872.922,509.14,21.3,1.0
07:04:33.001,1788753873.002,509.14,21.3,1.0
07:04:33.081,1788753873.082,508.9,21.3,1.0
07:04:33.161,1788753873.162,508.65,21.3,1.0
07:04:33.241,1788753873.242,509.38,21.3,1.0
07:04:33.321,1788753873.322,507.93,21.3,1.0
07:04:33.401,1788753873.402,509.14,21.3,1.0
07:04:33.481,1788753873.482,510.59,21.1,1.0
07:04:33.561,1788753873.562,509.38,21.1,1.0
07:04:33.641,1788753873.642,510.83,21.1,1.0
07:04:33.721,1788753873.722,510.1,21.1,1.0
07:04:33.801,1788753873.802,509.62,21.1,1.0
07:04:33.881,1788753873.882,510.59,21.1,1.0
07:04:33.961,1788753873.962,510.1,21.1,1.0
07:04:34.041,1788753874.042,510.35,21.1,1.0
07:04:34.121,1788753874.122,510.35,21.1,1.0
07:04:34.201,1788753874.202,509.38,21.1,1.0
07:04:34.281,1788753874.282,511.56,20.9,1.0
07:04:34.361,1788753874.362,510.83,20.9,1.0
07:04:34.441,1788753874.442,510.59,20.9,1.0
07:04:34.521,1788753874.522,511.07,20.9,1.0
07:04:34.601,1788753874.602,510.83,20.9,1.0
07:04:34.681,1788753874.682,510.83,20.9,1.0
07:04:34.761,1788753874.762,511.8,20.9,1.0
07:04:34.841,1788753874.842,510.83,20.9,1.0
07:04:34.921,1788753874.922,510.83,20.9,1.0
07:04:35.001,1788753875.002,512.04,20.9,1.0
07:04:35.081,1788753875.082,511.56,20.7,1.0
07:04:35.161,1788753875.162,511.56,20.7,1.0
07:04:35.241,1788753875.242,512.52,20.7,1.0
07:04:35.321,1788753875.322,511.8,20.7,1.0
07:04:35.401,1788753875.402,512.04,20.7,1.0
07:04:35.481,1788753875.482,512.76,20.7,1.0
07:04:35.561,1788753875.562,512.52,20.7,1.0
07:04:35.641,1788753875.642,512.52,20.7,1.0
07:04:35.721,1788753875.722,512.76,20.7,1.0
07:04:35.801,1788753875.802,513.01,20.7,1.0
07:04:35.881,1788753875.882,513.49,20.5,1.0
07:04:35.961,1788753875.962,513.25,20.5,1.0
07:04:36.041,1788753876.042,513.97,20.5,1.0
07:04:36.121,1788753876.122,513.73,20.5,1.0
07:04:36.201,1788753876.202,513.01,20.5,1.0
07:04:36.281,1788753876.282,513.97,20.5,1.0
07:04:36.361,1788753876.362,513.73,20.5,1.0
07:04:36.441,1788753876.442,513.01,20.5,1.0
07:04:36.521,1788753876.522,513.25,20.5,1.0
07:04:36.601,1788753876.602,513.97,20.5,1.0
07:04:36.681,1788753876.682,514.21,20.3,1.0
07:04:36.761,1788753876.762,514.21,20.3,1.0
07:04:36.841,1788753876.842,513.97,20.3,1.0
07:04:36.921,1788753876.922,515.18,20.3,1.0
07:04:37.001,1788753877.002,514.94,20.3,1.0
07:04:37.081,1788753877.082,513.49,20.3,1.0
07:04:37.161,1788753877.162,513.97,20.3,1.0
07:04:37.241,1788753877.242,514.7,20.3,1.0
07:04:37.321,1788753877.322,514.7,20.3,1.0
07:04:37.401,1788753877.402,514.46,20.3,1.0
07:04:37.481,1788753877.482,514.46,20.1,1.0
07:04:37.561,1788753877.562,516.15,20.1,1.0
07:04:37.641,1788753877.642,515.67,20.1,1.0
07:04:37.721,1788753877.722,514.7,20.1,1.0
07:04:37.801,1788753877.802,514.94,20.1,1.0
07:04:37.881,1788753877.882,515.18,20.1,1.0
07:04:37.961,1788753877.962,515.91,20.1,1.0
07:04:38.041,1788753878.042,515.91,20.1,1.0
07:04:38.121,1788753878.122,514.7,20.1,1.0
07:04:38.201,1788753878.202,514.7,20.1,1.0
07:04:38.281,1788753878.282,515.42,20.3,1.0
07:04:38.361,1788753878.362,515.18,20.3,1.0
07:04:38.441,1788753878.442,515.18,20.3,1.0
07:04:38.521,1788753878.522,514.21,20.3,1.0
07:04:38.601,1788753878.602,514.94,20.3,1.0
07:04:38.681,1788753878.682,515.18,20.3,1.0
07:04:38.761,1788753878.762,514.7,20.3,1.0
07:04:38.841,1788753878.842,514.7,20.3,1.0
07:04:38.921,1788753878.922,515.18,20.3,1.0
07:04:39.001,1788753879.002,515.67,20.3,1.0
07:04:39.081,1788753879.082,515.42,20.5,1.0
07:04:39.161,1788753879.162,513.25,20.5,1.0
07:04:39.241,1788753879.242,514.46,20.5,1.0
07:04:39.321,1788753879.322,514.94,20.5,1.0
07:04:39.401,1788753879.402,513.73,20.5,1.0
07:04:39.481,1788753879.482,513.73,20.5,1.0
07:04:39.561,1788753879.562,514.7,20.5,1.0
07:04:39.641,1788753879.642,514.46,20.5,1.0
07:04:39.721,1788753879.722,514.21,20.5,1.0
07:04:39.801,1788753879.802,513.73,20.5,1.0
07:04:39.881,1788753879.882,514.94,20.7,1.0
07:04:39.961,1788753879.962,513.49,20.7,1.0
07:04:40.041,1788753880.042,513.01,20.7,1.0
07:04:40.121,1788753880.122,513.97,20.7,1.0
07:04:40.201,1788753880.202,513.97,20.7,1.0
07:04:40.281,1788753880.282,512.76,20.7,1.0
07:04:40.361,1788753880.362,513.73,20.7,1.0
07:04:40.441,1788753880.442,513.97,20.7,1.0
07:04:40.521,1788753880.522,513.01,20.7,1.0
07:04:40.601,1788753880.602,513.49,20.7,1.0
07:04:40.681,1788753880.682,513.97,20.9,1.0
07:04:40.761,1788753880.762,511.8,20.9,1.0
07:04:40.841,1788753880.842,512.52,20.9,1.0
07:04:40.921,1788753880.922,513.49,20.9,1.0
07:04:41.001,1788753881.002,512.04,20.9,1.0
07:04:41.081,1788753881.082,512.28,20.9,1.0
07:04:41.161,1788753881.162,513.49,20.9,1.0
07:04:41.241,1788753881.242,511.31,20.9,1.0
07:04:41.321,1788753881.322,512.76,20.9,1.0
07:04:41.401,1788753881.402,513.01,20.9,1.0
07:04:41.481,1788753881.482,511.56,20.9,1.0
07:04:41.561,1788753881.562,513.49,20.7,1.0
07:04:41.641,1788753881.642,513.97,20.7,1.0
07:04:41.721,1788753881.722,512.52,20.7,1.0
07:04:41.801,1788753881.802,513.01,20.7,1.0
07:04:41.881,1788753881.882,513.49,20.7,1.0
07:04:41.961,1788753881.962,512.52,20.7,1.0
07:04:42.041,1788753882.042,512.28,20.7,1.0
07:04:42.121,1788753882.122,513.25,20.7,1.0
07:04:42.201,1788753882.202,512.76,20.7,1.0
07:04:42.281,1788753882.282,512.52,20.7,1.0
07:04:42.361,1788753882.362,512.04,20.9,1.0
07:04:42.441,1788753882.442,511.8,20.9,1.0
07:04:42.521,1788753882.522,512.04,20.9,1.0
07:04:42.601,1788753882.602,511.8,20.9,1.0
07:04:42.681,1788753882.682,511.8,20.9,1.0
07:04:42.761,1788753882.762,511.31,20.9,1.0
07:04:42.841,1788753882.842,512.04,20.9,1.0
07:04:42.921,1788753882.922,511.56,20.9,1.0
07:04:43.001,1788753883.002,511.07,20.9,1.0
07:04:43.081,1788753883.082,511.8,20.9,1.0
07:04:43.161,1788753883.162,512.28,20.7,1.0
07:04:43.241,1788753883.242,512.04,20.7,1.0
07:04:43.321,1788753883.322,512.76,20.7,1.0
07:04:43.401,1788753883.402,512.04,20.7,1.0
07:04:43.481,1788753883.482,512.04,20.7,1.0
07:04:43.561,1788753883.562,512.04,20.7,1.0
07:04:43.641,1788753883.642,512.28,20.7,1.0
07:04:43.721,1788753883.722,512.04,20.7,1.0
07:04:43.801,1788753883.802,511.8,20.7,1.0
07:04:43.881,1788753883.882,512.52,20.7,1.0
07:04:43.961,1788753883.962,511.31,20.9,1.0
07:04:44.041,1788753884.042,510.59,20.9,1.0
07:04:44.121,1788753884.122,511.56,20.9,1.0
07:04:44.201,1788753884.202,511.31,20.9,1.0
07:04:44.281,1788753884.282,510.59,20.9,1.0
07:04:44.361,1788753884.362,511.31,20.9,1.0
07:04:44.441,1788753884.442,511.31,20.9,1.0
07:04:44.521,1788753884.522,510.35,20.9,1.0
