iso,t_s,vDcInst,set_freq,iq_shed
15:25:17.510,1788783917.51,476.02,40.06,0.9999
15:25:17.590,1788783917.59,476.26,40.06,0.9999
15:25:17.670,1788783917.67,478.19,40.06,0.9999
15:25:17.750,1788783917.75,475.78,40.06,0.9999
15:25:17.830,1788783917.83,476.74,40.06,0.9999
15:25:17.910,1788783917.91,476.74,40.06,0.9999
15:25:17.990,1788783917.99,477.95,40.06,0.9999
15:25:18.070,1788783918.07,477.23,40.06,0.9999
15:25:18.150,1788783918.15,477.71,40.06,0.9999
15:25:18.230,1788783918.23,478.43,39.86,0.9999
15:25:18.310,1788783918.31,478.92,39.86,0.9999
15:25:18.390,1788783918.39,479.16,39.86,0.9999
15:25:18.470,1788783918.47,478.68,39.86,0.9999
15:25:18.550,1788783918.55,478.92,39.86,0.9999
15:25:18.630,1788783918.63,479.4,39.86,0.9999
15:25:18.710,1788783918.71,479.4,39.86,0.9999
15:25:18.790,1788783918.79,479.64,39.86,0.9999
15:25:18.870,1788783918.87,479.89,39.86,0.9999
15:25:18.950,1788783918.95,478.92,39.86,0.9999
15:25:19.030,1788783919.03,479.4,40.06,0.9999
15:25:19.110,1788783919.11,477.95,40.06,0.9999
15:25:19.190,1788783919.19,479.89,40.06,0.9999
15:25:19.270,1788783919.27,478.92,40.06,0.9999
15:25:19.350,1788783919.35,478.19,40.06,0.9999
15:25:19.430,1788783919.43,478.68,40.06,0.9999
15:25:19.510,1788783919.51,477.71,40.06,0.9999
15:25:19.590,1788783919.59,478.68,40.06,0.9999
15:25:19.670,1788783919.67,477.95,40.06,0.9999
15:25:19.750,1788783919.75,478.43,40.06,0.9999
15:25:19.830,1788783919.83,478.92,40.26,0.9999
15:25:19.910,1788783919.91,477.95,40.26,0.9999
15:25:19.990,1788783919.99,477.71,40.26,0.9999
15:25:20.070,1788783920.07,478.19,40.26,0.9999
15:25:20.150,1788783920.15,476.26,40.26,0.9999
15:25:20.230,1788783920.23,476.74,40.26,0.9999
15:25:20.310,1788783920.31,476.5,40.26,0.9999
15:25:20.390,1788783920.39,477.71,40.26,0.9999
15:25:20.470,1788783920.47,475.53,40.26,0.9999
15:25:20.550,1788783920.55,476.98,40.26,0.9999
15:25:20.630,1788783920.63,476.26,40.46,0.9999
15:25:20.710,1788783920.71,476.02,40.46,0.9999
15:25:20.790,1788783920.79,476.26,40.46,0.9999
15:25:20.870,1788783920.87,475.05,40.46,0.9999
15:25:20.950,1788783920.95,475.53,40.46,0.9999
15:25:21.030,1788783921.03,475.29,40.46,0.9999
15:25:21.110,1788783921.11,475.53,40.46,0.9999
15:25:21.190,1788783921.19,474.81,40.46,0.9999
15:25:21.270,1788783921.27,474.57,40.46,0.9999
15:25:21.350,1788783921.35,475.05,40.46,0.9999
15:25:21.430,1788783921.43,475.29,40.26,0.9999
15:25:21.510,1788783921.51,476.5,40.26,0.9999
15:25:21.590,1788783921.59,474.81,40.26,0.9999
15:25:21.670,1788783921.67,476.02,40.26,0.9999
15:25:21.750,1788783921.75,475.78,40.26,0.9999
15:25:21.830,1788783921.83,476.02,40.26,0.9999
15:25:21.910,1788783921.91,475.05,40.26,0.9999
15:25:21.990,1788783921.99,475.78,40.26,0.9999
15:25:22.070,1788783922.07,475.05,40.26,0.9999
15:25:22.150,1788783922.15,476.26,40.26,0.9999
15:25:22.230,1788783922.23,476.98,40.06,0.9999
15:25:22.310,1788783922.31,476.26,40.06,0.9999
15:25:22.390,1788783922.39,476.74,40.06,0.9999
15:25:22.470,1788783922.47,476.5,40.06,0.9999
15:25:22.550,1788783922.55,478.19,40.06,0.9999
15:25:22.630,1788783922.63,477.23,40.06,0.9999
15:25:22.710,1788783922.71,476.02,40.06,0.9999
15:25:22.790,1788783922.79,477.23,40.06,0.9999
15:25:22.870,1788783922.87,477.23,40.06,0.9999
15:25:22.950,1788783922.95,477.47,40.06,0.9999
15:25:23.030,1788783923.03,477.71,40.26,0.9999
15:25:23.110,1788783923.11,476.98,40.26,0.9999
15:25:23.190,1788783923.19,476.74,40.26,0.9999
15:25:23.270,1788783923.27,476.74,40.26,0.9999
15:25:23.350,1788783923.35,478.19,40.26,0.9999
15:25:23.430,1788783923.43,475.29,40.26,0.9999
15:25:23.510,1788783923.51,476.74,40.26,0.9999
15:25:23.590,1788783923.59,476.5,40.26,0.9999
15:25:23.670,1788783923.67,476.5,40.26,0.9999
15:25:23.750,1788783923.75,476.5,40.26,0.9999
15:25:23.830,1788783923.83,476.02,40.26,0.9999
15:25:23.910,1788783923.91,477.47,40.06,0.9999
15:25:23.990,1788783923.99,477.23,40.06,0.9999
15:25:24.070,1788783924.07,478.68,40.06,0.9999
15:25:24.150,1788783924.15,477.47,40.06,0.9999
15:25:24.230,1788783924.23,476.74,40.06,0.9999
15:25:24.310,1788783924.31,477.71,40.06,0.9999
15:25:24.390,1788783924.39,478.19,40.06,0.9999
15:25:24.470,1788783924.47,477.95,40.06,0.9999
15:25:24.550,1788783924.55,476.98,40.06,0.9999
15:25:24.630,1788783924.63,477.71,40.06,0.9999
15:25:24.710,1788783924.71,479.16,39.86,0.9999
15:25:24.790,1788783924.79,479.64,39.86,0.9999
15:25:24.870,1788783924.87,478.68,39.86,0.9999
15:25:24.950,1788783924.95,478.92,39.86,0.9999
15:25:25.030,1788783925.03,478.92,39.86,0.9999
15:25:25.110,1788783925.11,479.4,39.86,0.9999
15:25:25.190,1788783925.19,479.89,39.86,0.9999
15:25:25.270,1788783925.27,480.61,39.86,0.9999
15:25:25.350,1788783925.35,479.64,39.86,0.9999
15:25:25.430,1788783925.43,479.4,39.86,0.9999
15:25:25.510,1788783925.51,478.92,40.06,0.9999
15:25:25.590,1788783925.59,478.68,40.06,0.9999
15:25:25.670,1788783925.67,479.4,40.06,0.9999
15:25:25.750,1788783925.75,478.43,40.06,0.9999
15:25:25.830,1788783925.83,477.71,40.06,0.9999
15:25:25.910,1788783925.91,478.92,40.06,0.9999
15:25:25.990,1788783925.99,478.19,40.06,0.9999
15:25:26.070,1788783926.07,479.16,40.06,0.9999
15:25:26.150,1788783926.15,478.19,40.06,0.9999
15:25:26.230,1788783926.23,478.19,40.06,0.9999
15:25:26.310,1788783926.31,477.71,40.26,0.9999
15:25:26.390,1788783926.39,477.23,40.26,0.9999
15:25:26.470,1788783926.47,478.68,40.26,0.9999
15:25:26.550,1788783926.55,477.47,40.26,0.9999
15:25:26.630,1788783926.63,476.98,40.26,0.9999
15:25:26.710,1788783926.71,476.5,40.26,0.9999
15:25:26.790,1788783926.79,477.47,40.26,0.9999
15:25:26.870,1788783926.87,476.98,40.26,0.9999
15:25:26.950,1788783926.95,475.78,40.26,0.9999
15:25:27.030,1788783927.03,475.78,40.26,0.9999
15:25:27.110,1788783927.11,475.53,40.46,0.9999
15:25:27.190,1788783927.19,475.78,40.46,0.9999
15:25:27.270,1788783927.27,475.78,40.46,0.9999
15:25:27.350,1788783927.35,474.32,40.46,0.9999
15:25:27.430,1788783927.43,475.78,40.46,0.9999
15:25:27.510,1788783927.51,474.57,40.46,0.9999
15:25:27.590,1788783927.59,475.53,40.46,0.9999
15:25:27.670,1788783927.67,473.84,40.46,0.9999
15:25:27.750,1788783927.75,473.84,40.46,0.9999
15:25:27.830,1788783927.83,473.12,40.46,0.9999
15:25:27.910,1788783927.91,475.29,40.26,0.9999
15:25:27.990,1788783927.99,476.26,40.26,0.9999
15:25:28.070,1788783928.07,474.57,40.26,0.9999
15:25:28.150,1788783928.15,475.53,40.26,0.9999
15:25:28.230,1788783928.23,476.5,40.26,0.9999
15:25:28.310,1788783928.31,475.53,40.26,0.9999
15:25:28.390,1788783928.39,474.57,40.26,0.9999
15:25:28.470,1788783928.47,475.78,40.26,0.9999
15:25:28.550,1788783928.55,474.81,40.26,0.9999
15:25:28.630,1788783928.63,476.02,40.26,0.9999
15:25:28.710,1788783928.71,476.74,40.46,0.9999
15:25:28.790,1788783928.79,473.84,40.46,0.9999
15:25:28.870,1788783928.87,474.57,40.46,0.9999
15:25:28.950,1788783928.95,474.81,40.46,0.9999
15:25:29.030,1788783929.03,474.57,40.46,0.9999
15:25:29.110,1788783929.11,472.15,40.46,0.9999
15:25:29.190,1788783929.19,475.29,40.46,0.9999
15:25:29.270,1788783929.27,474.57,40.46,0.9999
15:25:29.350,1788783929.35,473.84,40.46,0.9999
15:25:29.430,1788783929.43,474.08,40.46,0.9999
15:25:29.510,1788783929.51,474.08,40.26,0.9999
15:25:29.590,1788783929.59,474.32,40.26,0.9999
15:25:29.670,1788783929.67,475.05,40.26,0.9999
15:25:29.750,1788783929.75,475.29,40.26,0.9999
15:25:29.830,1788783929.83,474.81,40.26,0.9999
15:25:29.910,1788783929.91,475.29,40.26,0.9999
15:25:29.990,1788783929.99,475.78,40.26,0.9999
15:25:30.070,1788783930.07,476.26,40.26,0.9999
15:25:30.150,1788783930.15,474.57,40.26,0.9999
15:25:30.230,1788783930.23,475.29,40.26,0.9999
15:25:30.310,1788783930.31,475.53,40.06,0.9999
15:25:30.390,1788783930.39,476.26,40.06,0.9999
15:25:30.470,1788783930.47,476.26,40.06,0.9999
15:25:30.550,1788783930.55,475.78,40.06,0.9999
15:25:30.630,1788783930.63,477.23,40.06,0.9999
15:25:30.710,1788783930.71,477.47,40.06,0.9999
15:25:30.790,1788783930.79,476.98,40.06,0.9999
15:25:30.870,1788783930.87,478.68,40.06,0.9999
15:25:30.950,1788783930.95,476.5,40.06,0.9999
15:25:31.030,1788783931.03,477.47,40.06,0.9999
15:25:31.110,1788783931.11,476.98,39.86,0.9999
15:25:31.190,1788783931.19,478.68,39.86,0.9999
15:25:31.270,1788783931.27,478.68,39.86,0.9999
15:25:31.350,1788783931.35,478.43,39.86,0.9999
