iso,t_s,vDcInst,set_freq,iq_shed
13:39:19.499,1788777559.499,463.45,46.63,0.9999
13:39:19.579,1788777559.579,463.93,46.63,0.9999
13:39:19.659,1788777559.659,465.38,46.63,0.9999
13:39:19.739,1788777559.739,463.69,46.63,0.9999
13:39:19.819,1788777559.819,464.65,46.63,0.9999
13:39:19.899,1788777559.899,465.14,46.62,0.9999
13:39:19.979,1788777559.979,464.41,46.62,0.9999
13:39:20.059,1788777560.059,464.65,46.62,0.9999
13:39:20.139,1788777560.139,464.9,46.62,0.9999
13:39:20.219,1788777560.219,464.9,46.62,0.9999
13:39:20.299,1788777560.299,465.62,46.57,0.9999
13:39:20.379,1788777560.379,464.65,46.57,0.9999
13:39:20.459,1788777560.459,464.17,46.57,0.9999
13:39:20.539,1788777560.539,465.38,46.57,0.9999
13:39:20.619,1788777560.619,464.65,46.57,0.9999
13:39:20.699,1788777560.699,463.69,46.77,0.9999
13:39:20.779,1788777560.779,465.62,46.6,0.9999
13:39:20.859,1788777560.859,465.38,46.6,0.9999
13:39:20.939,1788777560.939,463.45,46.6,0.9999
13:39:21.019,1788777561.019,465.86,46.48,0.9999
13:39:21.099,1788777561.099,464.17,46.47,0.9999
13:39:21.179,1788777561.179,464.41,46.47,0.9999
13:39:21.259,1788777561.259,464.17,46.47,0.9999
13:39:21.339,1788777561.339,464.41,46.47,0.9999
13:39:21.419,1788777561.419,464.41,46.4,0.9999
13:39:21.499,1788777561.499,464.9,46.48,0.9999
13:39:21.579,1788777561.579,463.93,46.48,0.9999
13:39:21.659,1788777561.659,463.69,46.48,0.9999
13:39:21.739,1788777561.739,464.65,46.48,0.9999
13:39:21.819,1788777561.819,464.41,46.48,0.9999
13:39:21.899,1788777561.899,463.93,46.48,0.9999
13:39:21.979,1788777561.979,465.14,46.48,0.9999
13:39:22.059,1788777562.059,463.69,46.48,0.9999
13:39:22.139,1788777562.139,463.93,46.44,0.9999
13:39:22.219,1788777562.219,464.65,46.44,0.9999
13:39:22.299,1788777562.299,464.41,46.64,0.9999
13:39:22.379,1788777562.379,463.45,46.64,0.9999
13:39:22.459,1788777562.459,465.38,46.64,0.9999
13:39:22.539,1788777562.539,463.93,46.52,0.9999
13:39:22.619,1788777562.619,465.14,46.52,0.9999
13:39:22.699,1788777562.699,464.65,46.52,0.9999
13:39:22.779,1788777562.779,464.17,46.52,0.9999
13:39:22.859,1788777562.859,464.65,46.52,0.9999
13:39:22.939,1788777562.939,464.41,46.52,0.9999
13:39:23.019,1788777563.019,464.17,46.52,0.9999
13:39:23.099,1788777563.099,464.9,46.51,0.9999
13:39:23.179,1788777563.179,465.62,46.51,0.9999
13:39:23.259,1788777563.259,463.93,46.32,0.9999
13:39:23.339,1788777563.339,465.14,46.32,0.9999
13:39:23.419,1788777563.419,465.38,46.32,0.9999
13:39:23.499,1788777563.499,463.93,46.32,0.9999
13:39:23.579,1788777563.579,465.14,46.32,0.9999
13:39:23.659,1788777563.659,464.65,46.32,0.9999
13:39:23.739,1788777563.739,465.38,46.32,0.9999
13:39:23.819,1788777563.819,465.14,46.32,0.9999
13:39:23.899,1788777563.899,465.38,46.32,0.9999
13:39:23.979,1788777563.979,465.14,46.52,0.9999
13:39:24.059,1788777564.059,464.65,46.52,0.9999
13:39:24.139,1788777564.139,464.65,46.52,0.9999
13:39:24.219,1788777564.219,464.17,46.52,0.9999
13:39:24.299,1788777564.299,465.62,46.52,0.9999
13:39:24.379,1788777564.379,464.17,46.52,0.9999
13:39:24.459,1788777564.459,463.93,46.52,0.9999
13:39:24.539,1788777564.539,464.65,46.52,0.9999
13:39:24.619,1788777564.619,464.65,46.52,0.9999
13:39:24.699,1788777564.699,463.93,46.52,0.9999
13:39:24.779,1788777564.779,464.65,46.72,0.9999
13:39:24.859,1788777564.859,465.14,46.72,0.9999
13:39:24.939,1788777564.939,465.14,46.72,0.9999
13:39:25.019,1788777565.019,464.41,46.72,0.9999
13:39:25.099,1788777565.099,464.65,46.72,0.9999
13:39:25.179,1788777565.179,465.86,46.72,0.9999
13:39:25.259,1788777565.259,464.41,46.66,0.9999
13:39:25.339,1788777565.339,464.41,46.62,0.9999
13:39:25.419,1788777565.419,465.62,46.62,0.9999
13:39:25.499,1788777565.499,465.62,46.62,0.9999
13:39:25.579,1788777565.579,464.41,46.6,0.9999
13:39:25.659,1788777565.659,465.14,46.6,0.9999
13:39:25.739,1788777565.739,465.62,46.6,0.9999
13:39:25.819,1788777565.819,463.93,46.6,0.9999
13:39:25.899,1788777565.899,464.65,46.51,0.9999
13:39:25.979,1788777565.979,465.62,46.51,0.9999
13:39:26.059,1788777566.059,465.14,46.51,0.9999
13:39:26.139,1788777566.139,465.14,46.51,0.9999
13:39:26.219,1788777566.219,463.93,46.51,0.9999
13:39:26.299,1788777566.299,464.65,46.51,0.9999
13:39:26.379,1788777566.379,465.38,46.71,0.9999
13:39:26.459,1788777566.459,464.17,46.68,0.9999
13:39:26.539,1788777566.539,464.17,46.68,0.9999
13:39:26.619,1788777566.619,466.1,46.68,0.9999
13:39:26.699,1788777566.699,464.41,46.64,0.9999
13:39:26.779,1788777566.779,464.65,46.57,0.9999
13:39:26.859,1788777566.859,464.65,46.57,0.9999
13:39:26.939,1788777566.939,464.41,46.44,0.9999
13:39:27.019,1788777567.019,463.69,46.44,0.9999
13:39:27.099,1788777567.099,465.38,46.44,0.9999
13:39:27.179,1788777567.179,463.69,46.64,0.9999
13:39:27.259,1788777567.259,463.93,46.64,0.9999
13:39:27.339,1788777567.339,464.9,46.57,0.9999
13:39:27.419,1788777567.419,463.69,46.57,0.9999
13:39:27.499,1788777567.499,464.9,46.57,0.9999
13:39:27.579,1788777567.579,464.17,46.57,0.9999
13:39:27.659,1788777567.659,464.17,46.57,0.9999
13:39:27.739,1788777567.739,464.17,46.57,0.9999
13:39:27.819,1788777567.819,464.65,46.57,0.9999
13:39:27.899,1788777567.899,463.93,46.57,0.9999
13:39:27.979,1788777567.979,464.65,46.77,0.9999
13:39:28.059,1788777568.059,464.9,46.5,0.9999
13:39:28.139,1788777568.139,463.93,46.5,0.9999
13:39:28.219,1788777568.219,464.9,46.5,0.9999
13:39:28.299,1788777568.299,464.65,46.5,0.9999
13:39:28.379,1788777568.379,464.41,46.5,0.9999
13:39:28.459,1788777568.459,465.38,46.5,0.9999
13:39:28.539,1788777568.539,464.65,46.5,0.9999
13:39:28.619,1788777568.619,464.65,46.5,0.9999
13:39:28.699,1788777568.699,465.62,46.5,0.9999
13:39:28.779,1788777568.779,464.41,46.7,0.9999
13:39:28.859,1788777568.859,464.17,46.57,0.9999
13:39:28.939,1788777568.939,465.62,46.57,0.9999
13:39:29.019,1788777569.019,464.41,46.57,0.9999
13:39:29.099,1788777569.099,463.93,46.57,0.9999
13:39:29.179,1788777569.179,465.62,46.49,0.9999
13:39:29.259,1788777569.259,463.69,46.49,0.9999
13:39:29.339,1788777569.339,463.69,46.49,0.9999
13:39:29.419,1788777569.419,465.38,46.49,0.9999
13:39:29.499,1788777569.499,464.41,46.49,0.9999
13:39:29.579,1788777569.579,463.93,46.52,0.9999
13:39:29.659,1788777569.659,464.65,46.52,0.9999
13:39:29.739,1788777569.739,463.93,46.52,0.9999
13:39:29.819,1788777569.819,464.65,46.52,0.9999
13:39:29.899,1788777569.899,464.17,46.52,0.9999
13:39:29.979,1788777569.979,463.93,46.52,0.9999
13:39:30.059,1788777570.059,465.62,46.52,0.9999
13:39:30.139,1788777570.139,464.41,46.52,0.9999
13:39:30.219,1788777570.219,464.17,46.52,0.9999
13:39:30.299,1788777570.299,465.14,46.52,0.9999
13:39:30.379,1788777570.379,465.38,46.72,0.9999
13:39:30.459,1788777570.459,463.2,46.72,0.9999
13:39:30.539,1788777570.539,465.86,46.72,0.9999
13:39:30.619,1788777570.619,466.1,46.72,0.9999
13:39:30.699,1788777570.699,463.93,46.64,0.9999
13:39:30.779,1788777570.779,464.65,46.58,0.9999
13:39:30.859,1788777570.859,465.14,46.58,0.9999
13:39:30.939,1788777570.939,464.17,46.58,0.9999
13:39:31.019,1788777571.019,464.17,46.58,0.9999
13:39:31.099,1788777571.099,464.65,46.56,0.9999
13:39:31.179,1788777571.179,464.65,46.62,0.9999
