iso,t_s,vDcInst,set_freq,iq_shed
16:45:59.540,1788788759.541,491.97,28.46,0.9999
16:45:59.620,1788788759.621,491.97,28.46,0.9999
16:45:59.700,1788788759.701,492.21,28.46,0.9999
16:45:59.780,1788788759.781,491.97,28.46,0.9999
16:45:59.860,1788788759.861,491.73,28.46,0.9999
16:45:59.940,1788788759.941,492.46,28.46,0.9999
16:46:00.020,1788788760.021,491.01,28.46,0.9999
16:46:00.100,1788788760.101,491.97,28.46,0.9999
16:46:00.180,1788788760.181,491.73,28.46,0.9999
16:46:00.260,1788788760.261,492.21,28.46,0.9999
16:46:00.340,1788788760.341,491.49,28.26,0.9999
16:46:00.420,1788788760.421,493.18,28.26,0.9999
16:46:00.500,1788788760.501,492.46,28.26,0.9999
16:46:00.580,1788788760.581,493.67,28.26,0.9999
16:46:00.660,1788788760.661,491.73,28.26,0.9999
16:46:00.740,1788788760.741,492.7,28.26,0.9999
16:46:00.820,1788788760.821,493.18,28.26,0.9999
16:46:00.900,1788788760.901,492.94,28.26,0.9999
16:46:00.980,1788788760.981,493.18,28.26,0.9999
16:46:01.060,1788788761.061,492.94,28.26,0.9999
16:46:01.140,1788788761.141,492.46,28.46,0.9999
16:46:01.220,1788788761.221,490.76,28.46,0.9999
16:46:01.300,1788788761.301,491.97,28.46,0.9999
16:46:01.380,1788788761.381,491.73,28.46,0.9999
16:46:01.460,1788788761.461,492.46,28.46,0.9999
16:46:01.540,1788788761.541,490.52,28.46,0.9999
16:46:01.620,1788788761.621,492.21,28.46,0.9999
16:46:01.700,1788788761.701,491.01,28.46,0.9999
16:46:01.780,1788788761.781,492.21,28.46,0.9999
16:46:01.860,1788788761.861,491.97,28.46,0.9999
16:46:01.940,1788788761.941,490.52,28.66,0.9999
16:46:02.020,1788788762.021,490.76,28.66,0.9999
16:46:02.100,1788788762.101,489.31,28.66,0.9999
16:46:02.180,1788788762.181,490.04,28.66,0.9999
16:46:02.260,1788788762.261,489.07,28.66,0.9999
16:46:02.340,1788788762.341,490.76,28.66,0.9999
16:46:02.420,1788788762.421,489.56,28.66,0.9999
16:46:02.500,1788788762.501,489.56,28.66,0.9999
16:46:02.580,1788788762.581,490.04,28.66,0.9999
16:46:02.660,1788788762.661,489.07,28.66,0.9999
16:46:02.740,1788788762.741,491.01,28.46,0.9999
16:46:02.820,1788788762.821,491.01,28.46,0.9999
16:46:02.900,1788788762.901,491.73,28.46,0.9999
16:46:02.980,1788788762.981,491.01,28.46,0.9999
16:46:03.060,1788788763.061,491.01,28.46,0.9999
16:46:03.140,1788788763.141,491.49,28.46,0.9999
16:46:03.220,1788788763.221,490.76,28.46,0.9999
16:46:03.300,1788788763.301,491.25,28.46,0.9999
16:46:03.380,1788788763.381,491.01,28.46,0.9999
16:46:03.460,1788788763.461,491.97,28.46,0.9999
16:46:03.540,1788788763.541,491.49,28.26,0.9999
16:46:03.620,1788788763.621,492.46,28.26,0.9999
16:46:03.700,1788788763.701,493.18,28.26,0.9999
16:46:03.780,1788788763.781,493.18,28.26,0.9999
16:46:03.860,1788788763.861,491.97,28.26,0.9999
16:46:03.940,1788788763.941,492.7,28.26,0.9999
16:46:04.020,1788788764.021,493.18,28.26,0.9999
16:46:04.100,1788788764.101,492.94,28.26,0.9999
16:46:04.180,1788788764.181,492.94,28.26,0.9999
16:46:04.260,1788788764.261,492.94,28.26,0.9999
16:46:04.340,1788788764.341,492.94,28.46,0.9999
16:46:04.420,1788788764.421,490.76,28.46,0.9999
16:46:04.500,1788788764.501,492.21,28.46,0.9999
16:46:04.580,1788788764.581,492.21,28.46,0.9999
16:46:04.660,1788788764.661,492.7,28.46,0.9999
16:46:04.740,1788788764.741,491.01,28.46,0.9999
16:46:04.820,1788788764.821,492.21,28.46,0.9999
16:46:04.900,1788788764.901,491.73,28.46,0.9999
16:46:04.980,1788788764.981,492.21,28.46,0.9999
16:46:05.060,1788788765.061,491.73,28.46,0.9999
16:46:05.140,1788788765.141,491.01,28.66,0.9999
16:46:05.220,1788788765.221,490.04,28.66,0.9999
16:46:05.300,1788788765.301,489.56,28.66,0.9999
16:46:05.380,1788788765.381,490.52,28.66,0.9999
16:46:05.460,1788788765.461,489.8,28.66,0.9999
16:46:05.540,1788788765.541,491.01,28.66,0.9999
16:46:05.620,1788788765.621,490.04,28.66,0.9999
16:46:05.700,1788788765.701,489.56,28.66,0.9999
16:46:05.780,1788788765.781,489.8,28.66,0.9999
16:46:05.860,1788788765.861,488.83,28.66,0.9999
16:46:05.940,1788788765.941,489.8,28.46,0.9999
16:46:06.020,1788788766.021,491.25,28.46,0.9999
16:46:06.100,1788788766.101,491.01,28.46,0.9999
16:46:06.180,1788788766.181,490.28,28.46,0.9999
16:46:06.260,1788788766.261,490.76,28.46,0.9999
16:46:06.340,1788788766.341,491.25,28.46,0.9999
16:46:06.420,1788788766.421,490.28,28.46,0.9999
16:46:06.500,1788788766.501,491.73,28.46,0.9999
16:46:06.580,1788788766.581,491.73,28.46,0.9999
16:46:06.660,1788788766.661,491.97,28.46,0.9999
16:46:06.740,1788788766.741,490.76,28.26,0.9999
16:46:06.820,1788788766.821,492.7,28.26,0.9999
16:46:06.900,1788788766.901,491.97,28.26,0.9999
16:46:06.980,1788788766.981,493.18,28.26,0.9999
16:46:07.060,1788788767.061,492.46,28.26,0.9999
16:46:07.140,1788788767.141,492.7,28.26,0.9999
16:46:07.220,1788788767.221,493.18,28.26,0.9999
16:46:07.300,1788788767.301,493.18,28.26,0.9999
16:46:07.380,1788788767.381,493.18,28.26,0.9999
16:46:07.460,1788788767.461,492.94,28.26,0.9999
16:46:07.540,1788788767.541,493.18,28.26,0.9999
16:46:07.620,1788788767.621,491.01,28.46,0.9999
16:46:07.700,1788788767.701,491.73,28.46,0.9999
16:46:07.780,1788788767.781,491.73,28.46,0.9999
16:46:07.860,1788788767.861,492.7,28.46,0.9999
16:46:07.940,1788788767.941,490.52,28.46,0.9999
16:46:08.020,1788788768.021,491.73,28.46,0.9999
16:46:08.100,1788788768.101,491.49,28.46,0.9999
16:46:08.180,1788788768.181,491.49,28.46,0.9999
16:46:08.260,1788788768.261,490.76,28.46,0.9999
16:46:08.340,1788788768.341,491.97,28.46,0.9999
16:46:08.420,1788788768.421,492.94,28.26,0.9999
16:46:08.500,1788788768.501,492.46,28.26,0.9999
16:46:08.580,1788788768.581,492.94,28.26,0.9999
16:46:08.660,1788788768.661,493.18,28.26,0.9999
16:46:08.740,1788788768.741,493.67,28.26,0.9999
16:46:08.820,1788788768.821,491.97,28.26,0.9999
16:46:08.900,1788788768.901,493.67,28.26,0.9999
16:46:08.980,1788788768.981,493.18,28.26,0.9999
16:46:09.060,1788788769.061,494.39,28.26,0.9999
16:46:09.140,1788788769.141,491.97,28.26,0.9999
16:46:09.220,1788788769.221,491.97,28.46,0.9999
16:46:09.300,1788788769.301,491.73,28.46,0.9999
16:46:09.380,1788788769.381,492.7,28.46,0.9999
16:46:09.460,1788788769.461,490.52,28.46,0.9999
16:46:09.540,1788788769.541,491.97,28.46,0.9999
16:46:09.620,1788788769.621,492.21,28.46,0.9999
16:46:09.700,1788788769.701,491.49,28.46,0.9999
16:46:09.780,1788788769.781,492.21,28.46,0.9999
16:46:09.860,1788788769.861,491.73,28.46,0.9999
16:46:09.940,1788788769.941,492.21,28.46,0.9999
16:46:10.020,1788788770.021,489.56,28.66,0.9999
16:46:10.100,1788788770.101,490.04,28.66,0.9999
16:46:10.180,1788788770.181,489.07,28.66,0.9999
16:46:10.260,1788788770.261,490.52,28.66,0.9999
16:46:10.340,1788788770.341,490.28,28.66,0.9999
16:46:10.420,1788788770.421,490.04,28.66,0.9999
16:46:10.500,1788788770.501,490.04,28.66,0.9999
16:46:10.580,1788788770.581,488.35,28.66,0.9999
16:46:10.660,1788788770.661,489.8,28.66,0.9999
16:46:10.740,1788788770.741,490.28,28.66,0.9999
16:46:10.820,1788788770.821,490.04,28.46,0.9999
16:46:10.900,1788788770.901,491.25,28.46,0.9999
16:46:10.980,1788788770.981,491.25,28.46,0.9999
16:46:11.060,1788788771.061,491.25,28.46,0.9999
16:46:11.140,1788788771.141,490.04,28.46,0.9999
16:46:11.220,1788788771.221,491.01,28.46,0.9999
16:46:11.300,1788788771.301,491.49,28.46,0.9999
16:46:11.380,1788788771.381,491.97,28.46,0.9999
16:46:11.460,1788788771.461,490.76,28.46,0.9999
16:46:11.540,1788788771.541,491.73,28.46,0.9999
16:46:11.620,1788788771.621,492.46,28.26,0.9999
16:46:11.700,1788788771.701,492.21,28.26,0.9999
16:46:11.780,1788788771.781,492.94,28.26,0.9999
16:46:11.860,1788788771.861,492.46,28.26,0.9999
16:46:11.940,1788788771.941,493.18,28.26,0.9999
16:46:12.020,1788788772.021,492.21,28.26,0.9999
16:46:12.100,1788788772.101,492.7,28.26,0.9999
16:46:12.180,1788788772.181,493.18,28.26,0.9999
16:46:12.260,1788788772.261,493.91,28.26,0.9999
16:46:12.340,1788788772.341,491.97,28.26,0.9999
