iso,t_s,vDcInst,set_freq,iq_shed
15:53:52.011,1788785632.011,486.65,36.66,0.9999
15:53:52.091,1788785632.091,485.93,36.66,0.9999
15:53:52.171,1788785632.171,486.17,36.66,0.9999
15:53:52.251,1788785632.251,485.45,36.66,0.9999
15:53:52.331,1788785632.331,485.93,36.66,0.9999
15:53:52.411,1788785632.411,485.45,36.66,0.9999
15:53:52.491,1788785632.491,486.17,36.66,0.9999
15:53:52.571,1788785632.571,486.65,36.66,0.9999
15:53:52.651,1788785632.651,485.69,36.66,0.9999
15:53:52.731,1788785632.731,485.45,36.66,0.9999
15:53:52.811,1788785632.811,484.48,36.86,0.9999
15:53:52.891,1788785632.891,484.0,36.86,0.9999
15:53:52.971,1788785632.971,484.48,36.86,0.9999
15:53:53.051,1788785633.051,486.17,36.86,0.9999
15:53:53.131,1788785633.131,484.96,36.86,0.9999
15:53:53.211,1788785633.211,485.69,36.86,0.9999
15:53:53.291,1788785633.291,485.2,36.86,0.9999
15:53:53.371,1788785633.371,484.0,36.86,0.9999
15:53:53.451,1788785633.451,484.48,36.86,0.9999
15:53:53.531,1788785633.531,484.0,36.86,0.9999
15:53:53.611,1788785633.611,483.27,37.06,0.9999
15:53:53.691,1788785633.691,483.27,37.06,0.9999
15:53:53.771,1788785633.771,484.0,37.06,0.9999
15:53:53.851,1788785633.851,482.79,37.06,0.9999
15:53:53.931,1788785633.931,482.79,37.06,0.9999
15:53:54.011,1788785634.011,482.3,37.06,0.9999
15:53:54.091,1788785634.091,483.03,37.06,0.9999
15:53:54.171,1788785634.171,483.51,37.06,0.9999
15:53:54.251,1788785634.251,481.82,37.06,0.9999
15:53:54.331,1788785634.331,482.3,37.06,0.9999
15:53:54.411,1788785634.411,484.0,36.86,0.9999
15:53:54.491,1788785634.491,484.24,36.86,0.9999
15:53:54.571,1788785634.571,483.27,36.86,0.9999
15:53:54.651,1788785634.651,483.75,36.86,0.9999
15:53:54.731,1788785634.731,483.51,36.86,0.9999
15:53:54.811,1788785634.811,484.48,36.86,0.9999
15:53:54.891,1788785634.891,483.75,36.86,0.9999
15:53:54.971,1788785634.971,484.96,36.86,0.9999
15:53:55.051,1788785635.051,484.24,36.86,0.9999
15:53:55.131,1788785635.131,483.51,36.86,0.9999
