iso,t_s,vDcInst,set_freq,iq_shed
16:10:09.292,1788786609.293,486.41,34.66,0.9999
16:10:09.372,1788786609.373,486.9,34.66,0.9999
16:10:09.452,1788786609.453,486.65,34.66,0.9999
16:10:09.532,1788786609.533,488.1,34.66,0.9999
16:10:09.612,1788786609.613,486.65,34.86,0.9999
16:10:09.692,1788786609.693,484.48,34.86,0.9999
16:10:09.772,1788786609.773,485.69,34.86,0.9999
16:10:09.852,1788786609.853,484.48,34.86,0.9999
16:10:09.932,1788786609.933,485.93,34.86,0.9999
16:10:10.012,1788786610.013,484.96,34.86,0.9999
16:10:10.092,1788786610.093,485.69,34.86,0.9999
16:10:10.172,1788786610.173,484.72,34.86,0.9999
16:10:10.252,1788786610.253,485.45,34.86,0.9999
16:10:10.332,1788786610.333,486.17,34.86,0.9999
16:10:10.412,1788786610.413,484.0,34.86,0.9999
16:10:10.492,1788786610.493,485.93,34.66,0.9999
16:10:10.572,1788786610.573,486.17,34.66,0.9999
16:10:10.652,1788786610.653,487.38,34.66,0.9999
16:10:10.732,1788786610.733,486.17,34.66,0.9999
16:10:10.812,1788786610.813,486.9,34.66,0.9999
16:10:10.892,1788786610.893,486.17,34.66,0.9999
16:10:10.972,1788786610.973,486.9,34.66,0.9999
16:10:11.052,1788786611.053,487.14,34.66,0.9999
16:10:11.132,1788786611.133,486.41,34.66,0.9999
16:10:11.212,1788786611.213,487.38,34.66,0.9999
16:10:11.292,1788786611.293,487.62,34.46,0.9999
16:10:11.372,1788786611.373,489.07,34.46,0.9999
16:10:11.452,1788786611.453,487.38,34.46,0.9999
16:10:11.532,1788786611.533,489.07,34.46,0.9999
16:10:11.612,1788786611.613,488.35,34.46,0.9999
16:10:11.692,1788786611.693,489.07,34.46,0.9999
16:10:11.772,1788786611.773,488.83,34.46,0.9999
16:10:11.852,1788786611.853,488.59,34.46,0.9999
16:10:11.932,1788786611.933,488.1,34.46,0.9999
16:10:12.012,1788786612.013,489.56,34.46,0.9999
16:10:12.092,1788786612.093,487.38,34.66,0.9999
16:10:12.172,1788786612.173,487.14,34.66,0.9999
16:10:12.252,1788786612.253,485.93,34.66,0.9999
16:10:12.332,1788786612.333,487.86,34.66,0.9999
16:10:12.412,1788786612.413,486.65,34.66,0.9999
16:10:12.492,1788786612.493,487.62,34.66,0.9999
16:10:12.572,1788786612.573,486.9,34.66,0.9999
16:10:12.652,1788786612.653,486.65,34.66,0.9999
16:10:12.732,1788786612.733,488.1,34.66,0.9999
16:10:12.812,1788786612.813,486.65,34.66,0.9999
16:10:12.892,1788786612.893,488.83,34.46,0.9999
16:10:12.972,1788786612.973,487.62,34.46,0.9999
16:10:13.052,1788786613.053,489.07,34.46,0.9999
16:10:13.132,1788786613.133,487.86,34.46,0.9999
16:10:13.212,1788786613.213,488.1,34.46,0.9999
16:10:13.292,1788786613.293,488.35,34.46,0.9999
16:10:13.372,1788786613.373,488.83,34.46,0.9999
16:10:13.452,1788786613.453,488.59,34.46,0.9999
16:10:13.532,1788786613.533,488.83,34.46,0.9999
16:10:13.612,1788786613.613,488.35,34.46,0.9999
16:10:13.692,1788786613.693,488.59,34.66,0.9999
16:10:13.772,1788786613.773,486.65,34.66,0.9999
16:10:13.852,1788786613.853,487.86,34.66,0.9999
16:10:13.932,1788786613.933,486.41,34.66,0.9999
