iso,t_s,vDcInst,set_freq,iq_shed
18:23:18.202,1788794598.202,446.52,5.0,0.9999
18:23:18.282,1788794598.282,446.76,5.0,0.9999
18:23:18.362,1788794598.362,446.76,5.0,0.9999
18:23:18.442,1788794598.442,446.76,5.0,0.9999
18:23:18.522,1788794598.522,446.76,5.0,0.9999
18:23:18.602,1788794598.602,446.76,5.0,0.9999
18:23:18.682,1788794598.682,446.76,5.0,0.9999
18:23:18.762,1788794598.762,446.76,5.0,0.9999
18:23:18.842,1788794598.842,446.52,5.0,0.9999
18:23:18.922,1788794598.922,446.76,5.0,0.9999
18:23:19.002,1788794599.002,446.52,5.0,0.9999
18:23:19.082,1788794599.082,446.52,5.0,0.9999
18:23:19.162,1788794599.162,446.76,5.0,0.9999
18:23:19.242,1788794599.242,446.76,5.0,0.9999
18:23:19.322,1788794599.322,446.52,5.0,0.9999
18:23:19.402,1788794599.402,446.52,5.0,0.9999
18:23:19.482,1788794599.482,446.76,5.0,0.9999
18:23:19.562,1788794599.562,446.52,5.0,0.9999
18:23:19.642,1788794599.642,446.52,5.0,0.9999
18:23:19.722,1788794599.722,446.52,5.0,0.9999
18:23:19.802,1788794599.802,446.52,5.0,0.9999
18:23:19.882,1788794599.882,446.52,5.0,0.9999
18:23:19.962,1788794599.962,446.52,5.0,0.9999
18:23:20.042,1788794600.042,446.76,5.0,0.9999
18:23:20.122,1788794600.122,446.52,5.0,0.9999
18:23:20.202,1788794600.202,446.52,5.0,0.9999
18:23:20.282,1788794600.282,446.52,5.0,0.9999
18:23:20.362,1788794600.362,446.76,5.0,0.9999
18:23:20.442,1788794600.442,446.76,5.0,0.9999
18:23:20.522,1788794600.522,446.52,5.0,0.9999
18:23:20.602,1788794600.602,446.52,5.0,0.9999
18:23:20.682,1788794600.682,446.52,5.0,0.9999
18:23:20.762,1788794600.762,446.52,5.0,0.9999
18:23:20.842,1788794600.842,446.52,5.0,0.9999
18:23:20.922,1788794600.922,446.52,5.0,0.9999
18:23:21.002,1788794601.002,446.52,5.0,0.9999
18:23:21.082,1788794601.082,446.52,5.0,0.9999
18:23:21.162,1788794601.162,446.52,5.0,0.9999
18:23:21.242,1788794601.242,446.52,5.0,0.9999
18:23:21.322,1788794601.322,446.52,5.0,0.9999
18:23:21.402,1788794601.402,446.52,5.0,0.9999
18:23:21.482,1788794601.482,446.52,5.0,0.9999
18:23:21.562,1788794601.562,446.52,5.0,0.9999
18:23:21.642,1788794601.642,446.52,5.0,0.9999
18:23:21.722,1788794601.722,446.52,5.0,0.9999
18:23:21.802,1788794601.802,446.52,5.0,0.9999
18:23:21.882,1788794601.882,446.52,5.0,0.9999
18:23:21.962,1788794601.962,446.28,5.0,0.9999
18:23:22.042,1788794602.042,446.28,5.0,0.9999
18:23:22.122,1788794602.122,446.28,5.0,0.9999
18:23:22.202,1788794602.202,446.28,5.0,0.9999
18:23:22.282,1788794602.282,446.28,5.0,0.9999
18:23:22.362,1788794602.362,446.28,5.0,0.9999
18:23:22.442,1788794602.442,446.28,5.0,0.9999
18:23:22.522,1788794602.522,446.52,5.0,0.9999
18:23:22.602,1788794602.602,446.28,5.0,0.9999
18:23:22.682,1788794602.682,446.52,5.0,0.9999
18:23:22.762,1788794602.762,446.52,5.0,0.9999
18:23:22.842,1788794602.842,446.28,5.0,0.9999
18:23:22.922,1788794602.922,446.52,5.0,0.9999
18:23:23.002,1788794603.002,446.52,5.0,0.9999
18:23:23.082,1788794603.082,446.52,5.0,0.9999
18:23:23.162,1788794603.162,446.52,5.0,0.9999
18:23:23.242,1788794603.242,446.52,5.0,0.9999
18:23:23.322,1788794603.322,446.52,5.0,0.9999
18:23:23.402,1788794603.402,446.52,5.0,0.9999
18:23:23.482,1788794603.482,446.28,5.0,0.9999
18:23:23.562,1788794603.562,446.52,5.0,0.9999
18:23:23.642,1788794603.642,446.52,5.0,0.9999
18:23:23.722,1788794603.722,446.52,5.0,0.9999
18:23:23.802,1788794603.802,446.28,5.0,0.9999
18:23:23.882,1788794603.882,446.52,5.0,0.9999
18:23:23.962,1788794603.962,446.52,5.0,0.9999
18:23:24.042,1788794604.042,446.28,5.0,0.9999
18:23:24.122,1788794604.122,446.28,5.0,0.9999
18:23:24.202,1788794604.202,446.28,5.0,0.9999
18:23:24.282,1788794604.282,446.52,5.0,0.9999
18:23:24.362,1788794604.362,446.28,5.0,0.9999
18:23:24.442,1788794604.442,446.28,5.0,0.9999
18:23:24.522,1788794604.522,446.52,5.0,0.9999
18:23:24.602,1788794604.602,446.28,5.0,0.9999
18:23:24.682,1788794604.682,446.28,5.0,0.9999
18:23:24.762,1788794604.762,446.28,5.0,0.9999
18:23:24.842,1788794604.842,446.28,5.0,0.9999
18:23:24.922,1788794604.922,446.28,5.0,0.9999
18:23:25.002,1788794605.002,446.28,5.0,0.9999
18:23:25.082,1788794605.082,446.28,5.0,0.9999
18:23:25.162,1788794605.162,446.28,5.0,0.9999
18:23:25.242,1788794605.242,446.28,5.0,0.9999
18:23:25.322,1788794605.322,446.28,5.0,0.9999
18:23:25.402,1788794605.402,446.04,5.0,0.9999
18:23:25.482,1788794605.482,446.04,5.0,0.9999
18:23:25.562,1788794605.562,446.04,5.0,0.9999
18:23:25.642,1788794605.642,446.28,5.0,0.9999
18:23:25.722,1788794605.722,446.28,5.0,0.9999
18:23:25.802,1788794605.802,446.28,5.0,0.9999
18:23:25.882,1788794605.882,446.28,5.0,0.9999
18:23:25.962,1788794605.962,446.28,5.0,0.9999
18:23:26.042,1788794606.042,446.28,5.0,0.9999
18:23:26.122,1788794606.122,446.28,5.0,0.9999
