iso,t_s,vDcInst,set_freq,iq_shed
12:15:56.717,1788772556.718,474.32,46.89,0.9999
12:15:56.797,1788772556.798,472.63,46.89,0.9999
12:15:56.877,1788772556.878,472.87,46.89,0.9999
12:15:56.957,1788772556.958,473.6,47.02,0.9999
12:15:57.037,1788772557.038,473.12,46.97,0.9999
12:15:57.117,1788772557.118,474.32,46.97,0.9999
12:15:57.197,1788772557.198,472.63,46.97,0.9999
12:15:57.277,1788772557.278,474.08,46.97,0.9999
12:15:57.357,1788772557.358,474.32,46.97,0.9999
12:15:57.437,1788772557.438,472.87,46.97,0.9999
12:15:57.517,1788772557.518,474.32,46.97,0.9999
12:15:57.597,1788772557.598,472.87,46.97,0.9999
12:15:57.677,1788772557.678,473.12,46.97,0.9999
12:15:57.757,1788772557.758,473.36,47.17,0.9999
12:15:57.837,1788772557.838,472.39,47.15,0.9999
12:15:57.917,1788772557.918,472.87,47.15,0.9999
12:15:57.997,1788772557.998,472.39,47.1,0.9999
12:15:58.077,1788772558.078,473.6,46.95,0.9999
12:15:58.157,1788772558.158,472.87,46.85,0.9999
12:15:58.237,1788772558.238,473.6,46.85,0.9999
12:15:58.317,1788772558.318,473.36,46.85,0.9999
12:15:58.397,1788772558.398,472.15,46.85,0.9999
12:15:58.477,1788772558.478,473.12,46.85,0.9999
12:15:58.557,1788772558.558,472.87,46.71,0.9999
12:15:58.637,1788772558.638,473.36,46.71,0.9999
12:15:58.717,1788772558.718,473.36,46.71,0.9999
12:15:58.797,1788772558.798,472.63,46.62,0.9999
12:15:58.877,1788772558.878,474.08,46.62,0.9999
12:15:58.957,1788772558.958,477.47,46.62,0.9999
12:15:59.037,1788772559.038,471.67,46.44,0.9999
12:15:59.117,1788772559.118,473.12,46.44,0.9999
12:15:59.197,1788772559.198,472.63,46.44,0.9999
12:15:59.277,1788772559.278,473.6,46.44,0.9999
12:15:59.357,1788772559.358,473.12,46.46,0.9999
12:15:59.437,1788772559.438,473.12,46.46,0.9999
12:15:59.517,1788772559.518,473.84,46.46,0.9999
12:15:59.597,1788772559.598,472.87,46.46,0.9999
12:15:59.677,1788772559.678,473.36,46.46,0.9999
12:15:59.757,1788772559.758,472.87,46.46,0.9999
12:15:59.837,1788772559.838,472.63,46.46,0.9999
12:15:59.917,1788772559.918,472.87,46.46,0.9999
12:15:59.997,1788772559.998,473.12,46.46,0.9999
12:16:00.077,1788772560.078,472.87,46.46,0.9999
12:16:00.157,1788772560.158,473.36,46.66,0.9999
12:16:00.237,1788772560.238,472.87,46.66,0.9999
12:16:00.317,1788772560.318,473.12,46.66,0.9999
12:16:00.397,1788772560.398,473.12,46.66,0.9999
12:16:00.477,1788772560.478,474.08,46.66,0.9999
12:16:00.557,1788772560.558,472.87,46.66,0.9999
12:16:00.637,1788772560.638,472.39,46.66,0.9999
12:16:00.717,1788772560.718,473.12,46.66,0.9999
12:16:00.797,1788772560.798,473.6,46.66,0.9999
12:16:00.877,1788772560.878,473.84,46.66,0.9999
12:16:00.957,1788772560.958,473.36,46.86,0.9999
12:16:01.037,1788772561.038,473.36,46.86,0.9999
12:16:01.117,1788772561.118,474.32,46.84,0.9999
12:16:01.197,1788772561.198,472.63,46.84,0.9999
12:16:01.277,1788772561.278,473.6,46.84,0.9999
12:16:01.357,1788772561.358,472.87,46.79,0.9999
12:16:01.437,1788772561.438,473.36,46.79,0.9999
12:16:01.517,1788772561.518,473.12,46.79,0.9999
12:16:01.597,1788772561.598,473.6,46.79,0.9999
12:16:01.677,1788772561.678,473.84,46.79,0.9999
12:16:01.757,1788772561.758,472.39,46.79,0.9999
12:16:01.837,1788772561.838,472.87,46.99,0.9999
12:16:01.917,1788772561.918,473.12,46.99,0.9999
12:16:01.997,1788772561.998,472.87,46.99,0.9999
12:16:02.077,1788772562.078,473.6,46.99,0.9999
12:16:02.157,1788772562.158,473.36,46.99,0.9999
12:16:02.237,1788772562.238,472.39,46.99,0.9999
12:16:02.317,1788772562.318,473.84,46.99,0.9999
12:16:02.397,1788772562.398,472.87,46.99,0.9999
12:16:02.477,1788772562.478,474.08,46.99,0.9999
12:16:02.557,1788772562.558,473.12,46.99,0.9999
12:16:02.637,1788772562.638,474.57,47.19,0.9999
12:16:02.717,1788772562.718,473.36,47.19,0.9999
12:16:02.797,1788772562.798,472.63,47.07,0.9999
